Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;adres;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
KNOKKE-HEIST - FH10;293797;7;0;0;7;MDU;;Y;NA;4;4;Petunialaan2;;;;;BUILDING template;Petunialaan;2;;;72877,081;226503,981
KNOKKE-HEIST - FH10;5579363;0;1;0;1;SDU;;Y;NA;2;4;Elizabetlaan303;;niet in CRAB, onduidelijk in GM.;;;BUILDING template;Elizabetlaan;303;;;72696,791;226262,678
KNOKKE-HEIST - FH10;2759092;2;0;0;2;MDU;;N;MON;4;4;Duinbergenlaan86;Monument;1 Unit in CRAB en GM.;;;BUILDING template;Duinbergenlaan;86;;;72874,954;226458,426
KNOKKE-HEIST - FH10;293799;1;0;0;1;SDU;;Y;NA;2;4;Petunialaan14;Beschermd Erfgoed;;;;BUILDING template;Petunialaan;14;;;72870,99;226598,67
KNOKKE-HEIST - FH10;5579369;1;0;0;1;SDU;;Y;NA;2;4;Engelsestraat22;Beschermd Erfgoed;;;;BUILDING template;Engelsestraat;22;;;72918,34;226726,49
KNOKKE-HEIST - FH10;2759095;3;1;0;4;MDU;;N;MON;4;4;Duinbergenlaan88;Monument;;;;BUILDING template;Duinbergenlaan;88;;;72872,558;226465,157
KNOKKE-HEIST - FH10;293801;1;0;0;1;SDU;;Y;NA;2;4;Duinbergenlaan68;;;;;BUILDING template;Duinbergenlaan;68;;;72887,463;226323,934
KNOKKE-HEIST - FH10;5579456;16;0;0;16;MDU;;Y;NA;4;4;Leeuwerikenlaan5;;;;;BUILDING template;Leeuwerikenlaan;5;;;73149,444;226736,221
KNOKKE-HEIST - FH10;2759096;2;0;0;2;MDU;;Y;NA;4;4;Duinbergenlaan91;;4 Units in CRAB, 2 in GM.;;;BUILDING template;Duinbergenlaan;91;;;72742,765;226544,982
KNOKKE-HEIST - FH10;293803;1;0;0;1;SDU;;Y;NA;2;4;Duinbergenlaan70;;;;;BUILDING template;Duinbergenlaan;70;;;72884,559;226364,157
KNOKKE-HEIST - FH10;5579501;1;0;0;1;SDU;;Y;NA;2;4;Mimosastraat2;;;;;BUILDING template;Mimosastraat;2;;;72652,371;226600,277
KNOKKE-HEIST - FH10;2759100;1;0;0;1;SDU;;Y;NA;2;4;Duinbergenlaan97;;;;;BUILDING template;Duinbergenlaan;97;;;72692,811;226552,565
KNOKKE-HEIST - FH10;293805;1;0;0;1;SDU;;N;MON;2;4;Duinbergenlaan76;Monument;;;;BUILDING template;Duinbergenlaan;76;;;72878,558;226401,157
KNOKKE-HEIST - FH10;5579502;1;0;0;1;SDU;;Y;NA;2;4;Mimosastraat11;;;;;BUILDING template;Mimosastraat;11;;;72614,748;226528,175
KNOKKE-HEIST - FH10;2759101;4;0;0;4;MDU;;Y;NA;4;4;Duinbergenlaan99;;6 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Duinbergenlaan;99;;;72689,557;226580,155
KNOKKE-HEIST - FH10;293807;4;0;0;4;MDU;;N;MON;4;4;Duinbergenlaan80;Monument;1 Unit in CRAB en GM.;;;BUILDING template;Duinbergenlaan;80;;;72874,654;226445,489
KNOKKE-HEIST - FH10;5579540;8;0;0;8;MDU;;Y;NA;4;4;Patriottenstraat36;;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Patriottenstraat;36;;;72534,678;226582,816
KNOKKE-HEIST - FH10;2759107;11;1;0;12;MDU;;Y;NA;4;4;Duinbergenlaan117;;;;;BUILDING template;Duinbergenlaan;117;;;72633,368;226636,551
KNOKKE-HEIST - FH10;293809;0;3;0;3;MDU;;N;MON;4;4;Duinbergenlaan62;Monument;7 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Duinbergenlaan;62;;;72890,197;226262,854
KNOKKE-HEIST - FH10;5805229;31;0;0;31;MDU;;Y;NA;4;4;Patriottenstraat70;;;;;BUILDING template;Patriottenstraat;70;;;72419,098;226534,593
KNOKKE-HEIST - FH10;2759111;48;0;0;48;MDU;;Y;NA;4;4;Duinbergenlaan125;;5 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Duinbergenlaan;125;;;72627,067;226655,733
KNOKKE-HEIST - FH10;293811;1;0;0;1;SDU;;N;MON;2;4;Duinbergenlaan66;Monument;;;;BUILDING template;Duinbergenlaan;66;;;72889,875;226275,03
KNOKKE-HEIST - FH10;5830112;1;0;0;1;SDU;;Y;NA;2;4;Dir.-Gen. Willemspark1;;Niet in CRAB, onduidelijk in GM.;;;BUILDING template;Dir.-Gen. Willemspark;1;;;72349,529;226300,544
KNOKKE-HEIST - FH10;2759130;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef3;;;;;BUILDING template;Duinendreef;3;;;72640,05;226462,471
KNOKKE-HEIST - FH10;293950;1;0;0;1;SDU;;Y;NA;2;4;Kruindreef3;;;;;BUILDING template;Kruindreef;3;;;73060,557;226592,158
KNOKKE-HEIST - FH10;5878109;1;1;0;2;MDU;;Y;NA;4;4;Zeedijk-Duinbergen385;;1 Unit in CRAB en GM.;;;BUILDING template;Zeedijk-Duinbergen;385;;;72687,556;226688,155
KNOKKE-HEIST - FH10;2759131;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef5;;;;;BUILDING template;Duinendreef;5;;;72629,972;226485,012
KNOKKE-HEIST - FH10;294171;28;0;0;28;MDU;;Y;NA;4;4;Manitobaplein2;;3 Units in CRAB en GM.;;;BUILDING template;Manitobaplein;2;;;72864,017;226760,457
KNOKKE-HEIST - FH10;5905439;1;0;0;1;SDU;;Y;NA;2;4;Patriottenstraat9;;;;;BUILDING template;Patriottenstraat;9;;;72611,052;226594,678
KNOKKE-HEIST - FH10;2759132;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef6;;;;;BUILDING template;Duinendreef;6;;;72580,494;226419,012
KNOKKE-HEIST - FH10;294173;31;0;0;31;MDU;;Y;NA;4;4;Manitobaplein4;;;;;BUILDING template;Manitobaplein;4;;;72869,001;226742,807
KNOKKE-HEIST - FH10;5905445;0;1;0;1;SDU;;Y;NA;2;4;Duinbergenlaan127;;;;;BUILDING template;Duinbergenlaan;127;;;72625,29;226661,572
KNOKKE-HEIST - FH10;2759133;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef9;;;;;BUILDING template;Duinendreef;9;;;72661,05;226464,964
KNOKKE-HEIST - FH10;294176;20;1;0;21;MDU;;Y;NA;4;4;Manitobaplein1;;;;;BUILDING template;Manitobaplein;1;;;72898,935;226779,757
KNOKKE-HEIST - FH10;5905446;1;0;0;1;SDU;;Y;NA;2;4;Duinbergenlaan121A;;niet in CRAB of GM.;;;BUILDING template;Duinbergenlaan;121;A;;72632,235;226643,254
KNOKKE-HEIST - FH10;2759134;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef11;;;;;BUILDING template;Duinendreef;11;;;72669,506;226487,325
KNOKKE-HEIST - FH10;294177;17;0;0;17;MDU;;Y;NA;4;4;Manitobaplein3;;18 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Manitobaplein;3;;;72903,555;226765,157
KNOKKE-HEIST - FH10;9849;7;0;0;7;MDU;;Y;NA;4;4;Duinbergenlaan95;;9 Units in CRAB, 7 in GM.;;;BUILDING template;Duinbergenlaan;95;;;72711,78;226573,601
KNOKKE-HEIST - FH10;2759135;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef13;;;;;BUILDING template;Duinendreef;13;;;72681,289;226468,122
KNOKKE-HEIST - FH10;294223;76;0;0;76;MDU;;Y;NA;4;4;Engelsestraat18;;22 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Engelsestraat;18;;;72887,299;226700,286
KNOKKE-HEIST - FH10;9851;1;0;0;1;SDU;;N;MON;2;4;Duinendreef53;Monument;;;;BUILDING template;Duinendreef;53;;;72936,443;226462,316
KNOKKE-HEIST - FH10;2759136;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef14;;;;;BUILDING template;Duinendreef;14;;;72651,558;226439,155
KNOKKE-HEIST - FH10;294224;46;0;0;46;MDU;;Y;NA;4;4;Engelsestraat47;;;;;BUILDING template;Engelsestraat;47;;;72918,5;226755,81
KNOKKE-HEIST - FH10;9853;10;0;0;10;MDU;;Y;NA;4;4;Engelsestraat53;;;;;BUILDING template;Engelsestraat;53;;;72960,555;226770,157
KNOKKE-HEIST - FH10;2759137;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef15;Beschermd Erfgoed;;;;BUILDING template;Duinendreef;15;;;72697,177;226463,964
KNOKKE-HEIST - FH10;294225;1;0;0;1;SDU;;Y;NA;2;4;Engelsestraat20;Beschermd Erfgoed;;;;BUILDING template;Engelsestraat;20;;;72918,084;226718,416
KNOKKE-HEIST - FH10;9857;7;0;0;7;MDU;;Y;NA;4;4;Phillippartpad8;;6 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Phillippartpad;8;;;73132,006;226655,989
KNOKKE-HEIST - FH10;2759140;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef25;;;;;BUILDING template;Duinendreef;25;;;72828,679;226432,704
KNOKKE-HEIST - FH10;294226;1;0;0;1;SDU;;Y;NA;2;4;Engelsestraat24;;;;;BUILDING template;Engelsestraat;24;;;72937,556;226733,157
KNOKKE-HEIST - FH10;9867;1;0;0;1;SDU;;Y;NA;2;4;Anemonenlaan2;Beschermd Erfgoed;;;;BUILDING template;Anemonenlaan;2;;;72484,066;226514,074
KNOKKE-HEIST - FH10;2759142;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef28;Beschermd Erfgoed;;;;BUILDING template;Duinendreef;28;;;72777,938;226403,156
KNOKKE-HEIST - FH10;294227;18;0;0;18;MDU;;Y;NA;4;4;Engelsestraat45;;;;;BUILDING template;Engelsestraat;45;;;72871,649;226732,729
KNOKKE-HEIST - FH10;9887;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan309;;;;;BUILDING template;Elizabetlaan;309;;;72653,148;226259,314
KNOKKE-HEIST - FH10;2759143;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef30;Beschermd Erfgoed;;;;BUILDING template;Duinendreef;30;;;72797,818;226396,527
KNOKKE-HEIST - FH10;294229;3;0;0;3;MDU;;Y;NA;4;4;Bergdreef23;;4 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Bergdreef;23;;;72947,746;226701,845
KNOKKE-HEIST - FH10;2759144;1;0;0;1;SDU;;N;MON;2;4;Duinendreef31;Monument;;;;BUILDING template;Duinendreef;31;;;72901;226442,67
KNOKKE-HEIST - FH10;294230;48;0;0;48;MDU;;Y;NA;4;4;Majoor Quaillestraat6;;;;;BUILDING template;Majoor Quaillestraat;6;;;72973,555;226775,157
KNOKKE-HEIST - FH10;2759145;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef36;;;;;BUILDING template;Duinendreef;36;;;72822,558;226400,157
KNOKKE-HEIST - FH10;294231;33;0;0;33;MDU;;Y;NA;4;4;Majoor Quaillestraat8;;16 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Majoor Quaillestraat;8;;;72979,026;226726,238
KNOKKE-HEIST - FH10;2759147;1;0;0;1;SDU;;N;MON;2;4;Duinendreef40;Monument;;;;BUILDING template;Duinendreef;40;;;72835,558;226400,157
KNOKKE-HEIST - FH10;294232;55;1;0;56;MDU;;Y;NA;4;4;Majoor Quaillestraat4;;58 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Majoor Quaillestraat;4;;;72964,555;226799,157
KNOKKE-HEIST - FH10;2759695;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan228;;;;;BUILDING template;Elizabetlaan;228;;;73278,35;226544,91
KNOKKE-HEIST - FH10;294235;1;0;0;1;SDU;;Y;NA;2;4;Zeedijk-Duinbergen409;;;;;BUILDING template;Zeedijk-Duinbergen;409;;;72856,555;226766,156
KNOKKE-HEIST - FH10;2759697;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan232;;;;;BUILDING template;Elizabetlaan;232;;;73267,75;226519,61
KNOKKE-HEIST - FH10;294236;7;0;0;7;MDU;;Y;NA;4;4;Zeedijk-Duinbergen411;;;;;BUILDING template;Zeedijk-Duinbergen;411;;;72906,555;226789,157
KNOKKE-HEIST - FH10;2759698;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan234;;;;;BUILDING template;Elizabetlaan;234;;;73256,368;226499,996
KNOKKE-HEIST - FH10;294237;23;0;0;23;MDU;;Y;NA;4;4;Zeedijk-Duinbergen412;;;;;BUILDING template;Zeedijk-Duinbergen;412;;;72916,555;226793,157
KNOKKE-HEIST - FH10;2759700;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan238;;;;;BUILDING template;Elizabetlaan;238;;;73265,008;226468,591
KNOKKE-HEIST - FH10;294238;27;0;0;27;MDU;;Y;NA;4;4;Zeedijk-Duinbergen413;;31 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Zeedijk-Duinbergen;413;;;72927,555;226796,157
KNOKKE-HEIST - FH10;2759701;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan240;;;;;BUILDING template;Elizabetlaan;240;;;73238,264;226460,462
KNOKKE-HEIST - FH10;294239;7;0;0;7;MDU;;Y;NA;4;4;Zeedijk-Duinbergen417;;;;;BUILDING template;Zeedijk-Duinbergen;417;;;72945,555;226805,157
KNOKKE-HEIST - FH10;2759702;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan242;;;;;BUILDING template;Elizabetlaan;242;;;73235,557;226454,922
KNOKKE-HEIST - FH10;294243;0;1;0;1;SDU;;Y;NA;2;4;Zeedijk-Duinbergen414;;2 Units in CRAB, niet in GM.;;;BUILDING template;Zeedijk-Duinbergen;414;;;72937,555;226801,157
KNOKKE-HEIST - FH10;2759703;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan244;;;;;BUILDING template;Elizabetlaan;244;;;73228,63;226435,3
KNOKKE-HEIST - FH10;294623;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan248;;;;;BUILDING template;Elizabetlaan;248;;;73208,16;226400,389
KNOKKE-HEIST - FH10;2759704;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan246;;;;;BUILDING template;Elizabetlaan;246;;;73215,78;226411,789
KNOKKE-HEIST - FH10;294681;1;0;0;1;SDU;;Y;NA;2;4;Arcadelaan1;;;;;BUILDING template;Arcadelaan;1;;;73205,78;226380,61
KNOKKE-HEIST - FH10;2759706;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan257;;;;;BUILDING template;Elizabetlaan;257;;;73162,532;226436,653
KNOKKE-HEIST - FH10;294948;1;0;0;1;SDU;;Y;NA;2;4;Lentelaan4;;;;;BUILDING template;Lentelaan;4;;;73297,444;226711,937
KNOKKE-HEIST - FH10;2759708;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan259;;;;;BUILDING template;Elizabetlaan;259;;;73152,044;226417,277
KNOKKE-HEIST - FH10;294950;1;0;0;1;SDU;;Y;NA;2;4;Lentelaan10;Beschermd Erfgoed;;;;BUILDING template;Lentelaan;10;;;73296,34;226662,8
KNOKKE-HEIST - FH10;2759712;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan267;;;;;BUILDING template;Elizabetlaan;267;;;73091,391;226348,517
KNOKKE-HEIST - FH10;294984;1;0;0;1;SDU;;Y;NA;2;4;Phillippartpad5;;;;;BUILDING template;Phillippartpad;5;;;73129,5;226687,25
KNOKKE-HEIST - FH10;2759716;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan275;;;;;BUILDING template;Elizabetlaan;275;;;73012,408;226307,065
KNOKKE-HEIST - FH10;295042;7;0;0;7;MDU;;Y;NA;4;4;Jozef Nellenslaan39;;;;;BUILDING template;Jozef Nellenslaan;39;;;73251,032;226749,079
KNOKKE-HEIST - FH10;2759722;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan287;Beschermd Erfgoed;;;;BUILDING template;Elizabetlaan;287;;;72787,525;226256,561
KNOKKE-HEIST - FH10;295046;20;0;0;20;MDU;;Y;NA;4;4;Jozef Nellenslaan45;;1 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Jozef Nellenslaan;45;;;73277,143;226760,095
KNOKKE-HEIST - FH10;2759724;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan291;Beschermd Erfgoed;;;;BUILDING template;Elizabetlaan;291;;;72778,058;226256,525
KNOKKE-HEIST - FH10;295091;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan243;;;;;BUILDING template;Elizabetlaan;243;;;73266,525;226631,953
KNOKKE-HEIST - FH10;2759725;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan293;;;;;BUILDING template;Elizabetlaan;293;;;72760,263;226261,346
KNOKKE-HEIST - FH10;295092;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan241;Beschermd Erfgoed;2 Units in CRAB, 1 in GM.;;;BUILDING template;Elizabetlaan;241;;;73287,556;226649,16
KNOKKE-HEIST - FH10;2759728;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan301;;;;;BUILDING template;Elizabetlaan;301;;;72715,174;226261,251
KNOKKE-HEIST - FH10;295093;9;0;0;9;MDU;;Y;NA;4;4;Jozef Nellenslaan26;;4 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Jozef Nellenslaan;26;;;73208,333;226687,587
KNOKKE-HEIST - FH10;2759733;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan313;;;;;BUILDING template;Elizabetlaan;313;;;72591,417;226246,932
KNOKKE-HEIST - FH10;295094;12;0;0;12;MDU;;Y;NA;4;4;Jozef Nellenslaan31;;8 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Jozef Nellenslaan;31;;;73194,778;226724,317
KNOKKE-HEIST - FH10;2759735;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan315;;;;;BUILDING template;Elizabetlaan;315;;;72584,291;226243,567
KNOKKE-HEIST - FH10;295095;4;0;0;4;MDU;;Y;NA;4;4;Jozef Nellenslaan33;;;;;BUILDING template;Jozef Nellenslaan;33;;;73213,27;226730,698
KNOKKE-HEIST - FH10;2759738;0;1;0;1;SDU;;Y;NA;2;4;Elizabetlaan321;;;;;BUILDING template;Elizabetlaan;321;;;72234,152;226166,849
KNOKKE-HEIST - FH10;295096;3;0;0;3;MDU;;Y;NA;4;4;Jozef Nellenslaan36;;4 Units in CRAB, 3 bussen in GM.;;;BUILDING template;Jozef Nellenslaan;36;;;73277,91;226724,19
KNOKKE-HEIST - FH10;2759779;12;0;0;12;MDU;;Y;NA;4;4;Engelsestraat5;;;;;BUILDING template;Engelsestraat;5;;;72781,779;226691,314
KNOKKE-HEIST - FH10;295097;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan35;;;;;BUILDING template;Jozef Nellenslaan;35;;;73229,174;226737,333
KNOKKE-HEIST - FH10;2759780;8;0;0;8;MDU;;Y;NA;4;4;Engelsestraat7;;;;;BUILDING template;Engelsestraat;7;;;72788,667;226694,71
KNOKKE-HEIST - FH10;295098;1;0;0;1;SDU;;Y;NA;2;4;Leeuwerikenlaan28;;;;;BUILDING template;Leeuwerikenlaan;28;;;73244,386;226597,08
KNOKKE-HEIST - FH10;2759782;13;0;0;13;MDU;;Y;NA;4;4;Engelsestraat9;;14 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Engelsestraat;9;;;72796,712;226698,381
KNOKKE-HEIST - FH10;295099;1;0;0;1;SDU;;Y;NA;2;4;Leeuwerikenlaan19;;;;;BUILDING template;Leeuwerikenlaan;19;;;73252,8;226645,36
KNOKKE-HEIST - FH10;2759785;13;0;0;13;MDU;;Y;NA;4;4;Engelsestraat11;;;;;BUILDING template;Engelsestraat;11;;;72806,16;226702,076
KNOKKE-HEIST - FH10;295100;1;0;0;1;SDU;;Y;NA;2;4;Leeuwerikenlaan18;;;;;BUILDING template;Leeuwerikenlaan;18;;;73197,98;226646,02
KNOKKE-HEIST - FH10;2759786;4;0;0;4;MDU;;N;MON;4;4;Engelsestraat12;Monument;;;;BUILDING template;Engelsestraat;12;;;72834,556;226687,156
KNOKKE-HEIST - FH10;295102;23;0;0;23;MDU;;Y;NA;4;4;Leeuwerikenlaan7;;15 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Leeuwerikenlaan;7;;;73161,555;226724,475
KNOKKE-HEIST - FH10;2759789;8;0;0;8;MDU;;Y;NA;4;4;Engelsestraat14;;;;;BUILDING template;Engelsestraat;14;;;72858,556;226699,157
KNOKKE-HEIST - FH10;295103;12;0;0;12;MDU;;Y;NA;4;4;Leeuwerikenlaan12;;13 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Leeuwerikenlaan;12;;;73154,509;226682,444
KNOKKE-HEIST - FH10;2759792;8;0;0;8;MDU;;Y;NA;4;4;Engelsestraat27;;;;;BUILDING template;Engelsestraat;27;;;72823,16;226709,314
KNOKKE-HEIST - FH10;295104;6;0;0;6;MDU;;Y;NA;4;4;Leeuwerikenlaan9;;;;;BUILDING template;Leeuwerikenlaan;9;;;73178,983;226708,032
