Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Kolom1;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
ANTWERPEN-WEST - FH05;NB-2000863169;1;0;0;1;SDU;Sint-Katelijnevest8;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Katelijnevest;8;;;152538;212309
ANTWERPEN-WEST - FH05;NB-2000802478;1;0;0;1;SDU;Hoogstraat8;;Y;NA;2;4;;;Y;;BUILDING template;Hoogstraat;8;;;152103;212280
ANTWERPEN-WEST - FH05;NB-2000839528;1;0;0;1;SDU;Zilversmidstraat8;;Y;NA;2;4;;;Y;;BUILDING template;Zilversmidstraat;8;;;152093;212419
ANTWERPEN-WEST - FH05;NB-20008A93382;1;0;0;1;SDU;Wisselstraat8A;;Y;NA;2;4;;;Y;;BUILDING template;Wisselstraat;8;A;;152211;212425
ANTWERPEN-WEST - FH05;NB-2000844705;1;0;0;1;SDU;Fortuinstraat8;;Y;NA;2;4;;;Y;;BUILDING template;Fortuinstraat;8;;;151705;211639
ANTWERPEN-WEST - FH05;NB-2000980439;1;0;0;1;SDU;Plantinkaai9;;Y;NA;2;4;;;Y;;BUILDING template;Plantinkaai;9;;;151838;211983
ANTWERPEN-WEST - FH05;NB-2000910356;1;0;0;1;SDU;Braderijstraat9;;Y;NA;2;4;;;Y;;BUILDING template;Braderijstraat;9;;;152169;212438
ANTWERPEN-WEST - FH05;NB-20009A84493;1;0;0;1;SDU;Kromme-Elleboogstraat9A;;Y;NA;2;4;;;Y;;BUILDING template;Kromme-Elleboogstraat;9;A;;151838;211915
ANTWERPEN-WEST - FH05;NB-2000983803;1;0;0;1;SDU;Korte Nieuwstraat9;;Y;NA;2;4;;;Y;;BUILDING template;Korte Nieuwstraat;9;;;152410;212306
ANTWERPEN-WEST - FH05;NB-2000993848;1;0;0;1;SDU;Kleine Goddaard9;;Y;NA;2;4;;;Y;;BUILDING template;Kleine Goddaard;9;;;152417;212582
ANTWERPEN-WEST - FH05;NB-20009A18974;1;0;0;1;SDU;Sint-Michielskaai9A;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Michielskaai;9;A;;151728;211758
ANTWERPEN-WEST - FH05;NB-2000900889;1;0;0;1;SDU;Hoofdkerkstraat9;;Y;NA;2;4;;;Y;;BUILDING template;Hoofdkerkstraat;9;;;152439;212360
ANTWERPEN-WEST - FH05;NB-2000950511;1;0;0;1;SDU;Zilversmidstraat9;;Y;NA;2;4;;;Y;;BUILDING template;Zilversmidstraat;9;;;152123;212424
ANTWERPEN-WEST - FH05;NB-2000904575;1;0;0;1;SDU;Grote Goddaard9;;Y;NA;2;4;;;Y;;BUILDING template;Grote Goddaard;9;;;152491;212475
ANTWERPEN-WEST - FH05;NB-2000986307;1;0;0;1;SDU;Gorterstraat9;;Y;NA;2;4;;;Y;;BUILDING template;Gorterstraat;9;;;152197;212725
ANTWERPEN-WEST - FH05;NB-2000947803;1;0;0;1;SDU;Reyndersstraat9;;Y;NA;2;4;;;Y;;BUILDING template;Reyndersstraat;9;;;152086;212169
ANTWERPEN-WEST - FH05;NB-20001030323;1;0;0;1;SDU;Burchtgracht10;;Y;NA;2;4;;;Y;;BUILDING template;Burchtgracht;10;;;152130;212614
ANTWERPEN-WEST - FH05;NB-20001063570;1;0;0;1;SDU;Braderijstraat10;;Y;NA;2;4;;;Y;;BUILDING template;Braderijstraat;10;;;152153;212451
ANTWERPEN-WEST - FH05;NB-20001014586;1;0;0;1;SDU;Arsenaalstraat10;;Y;NA;2;4;;;Y;;BUILDING template;Arsenaalstraat;10;;;151744;211707
ANTWERPEN-WEST - FH05;NB-20001012711;1;0;0;1;SDU;Oude Beurs10;;Y;NA;2;4;;;Y;;BUILDING template;Oude Beurs;10;;;152198;212451
ANTWERPEN-WEST - FH05;NB-20001053665;1;0;0;1;SDU;Verbrande-Entrepotstraat10;;Y;NA;2;4;;;Y;;BUILDING template;Verbrande-Entrepotstraat;10;;;151740;211757
ANTWERPEN-WEST - FH05;NB-200010A76275;1;0;0;1;SDU;Kromme-Elleboogstraat10A;;Y;NA;2;4;;;Y;;BUILDING template;Kromme-Elleboogstraat;10;A;;151828;211901
ANTWERPEN-WEST - FH05;NB-20001027392;1;0;0;1;SDU;Stoelstraat10;;Y;NA;2;4;;;Y;;BUILDING template;Stoelstraat;10;;;152305;212564
ANTWERPEN-WEST - FH05;NB-20001037473;1;0;0;1;SDU;Kleine Pieter Potstraat10;;Y;NA;2;4;;;Y;;BUILDING template;Kleine Pieter Potstraat;10;;;152035;212235
ANTWERPEN-WEST - FH05;NB-20001019816;1;0;0;1;SDU;Kleine Koraalberg10;;Y;NA;2;4;;;Y;;BUILDING template;Kleine Koraalberg;10;;;152226;212533
ANTWERPEN-WEST - FH05;NB-20001023797;1;0;0;1;SDU;Kleine Goddaard10;;Y;NA;2;4;;;Y;;BUILDING template;Kleine Goddaard;10;;;152407;212561
ANTWERPEN-WEST - FH05;NB-20001066855;1;0;0;1;SDU;Sint-Michielsstraat10;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Michielsstraat;10;;;151814;211794
ANTWERPEN-WEST - FH05;NB-20001061243;1;0;0;1;SDU;Fortuinstraat10;;Y;NA;2;4;;;Y;;BUILDING template;Fortuinstraat;10;;;151712;211637
ANTWERPEN-WEST - FH05;NB-20001143175;1;0;0;1;SDU;Moriaanstraat11;;Y;NA;2;4;;;Y;;BUILDING template;Moriaanstraat;11;;;152412;212382
ANTWERPEN-WEST - FH05;NB-20001178370;1;0;0;1;SDU;Steegsken11;;Y;NA;2;4;;;Y;;BUILDING template;Steegsken;11;;;151898;211957
ANTWERPEN-WEST - FH05;NB-20001110810;1;0;0;1;SDU;Gorterstraat11;;Y;NA;2;4;;;Y;;BUILDING template;Gorterstraat;11;;;152192;212717
ANTWERPEN-WEST - FH05;NB-20001191497;1;0;0;1;SDU;Fortuinstraat11;;Y;NA;2;4;;;Y;;BUILDING template;Fortuinstraat;11;;;151729;211662
ANTWERPEN-WEST - FH05;NB-20001105323;1;0;0;1;SDU;Plantinkaai11;;Y;NA;2;4;;;Y;;BUILDING template;Plantinkaai;11;;;151838;211983
ANTWERPEN-WEST - FH05;NB-20001203013;1;0;0;1;SDU;Ernest Van Dijckkaai12;;Y;NA;2;4;;;Y;;BUILDING template;Ernest Van Dijckkaai;12;;;151986;212327
ANTWERPEN-WEST - FH05;NB-20001210990;1;0;0;1;SDU;Oude Beurs12;;Y;NA;2;4;;;Y;;BUILDING template;Oude Beurs;12;;;152211;212445
ANTWERPEN-WEST - FH05;NB-200012B47643;1;0;0;1;SDU;Steegsken12B;;Y;NA;2;4;;;Y;;BUILDING template;Steegsken;12;B;;151875;211945
ANTWERPEN-WEST - FH05;NB-20001255294;1;0;0;1;SDU;Kleine Pieter Potstraat12;;Y;NA;2;4;;;Y;;BUILDING template;Kleine Pieter Potstraat;12;;;152061;212227
ANTWERPEN-WEST - FH05;NB-20001262345;1;0;0;1;SDU;Vlaanderenstraat12;;Y;NA;2;4;;;Y;;BUILDING template;Vlaanderenstraat;12;;;151824;211845
ANTWERPEN-WEST - FH05;NB-20001247112;1;0;0;1;SDU;Jordaenskaai12;;Y;NA;2;4;;;Y;;BUILDING template;Jordaenskaai;12;;;152119;212656
ANTWERPEN-WEST - FH05;NB-20001213647;1;0;0;1;SDU;Schoenmakersstraat12;;Y;NA;2;4;;;Y;;BUILDING template;Schoenmakersstraat;12;;;152289;212367
ANTWERPEN-WEST - FH05;NB-20001276872;1;0;0;1;SDU;Hendrik Conscienceplein12;;Y;NA;2;4;;;Y;;BUILDING template;Hendrik Conscienceplein;12;;;152507;212326
ANTWERPEN-WEST - FH05;NB-20001295285;1;0;0;1;SDU;Wisselstraat12;;Y;NA;2;4;;;Y;;BUILDING template;Wisselstraat;12;;;152213;212408
ANTWERPEN-WEST - FH05;NB-20001215778;1;0;0;1;SDU;Plantinkaai12;;Y;NA;2;4;;;Y;;BUILDING template;Plantinkaai;12;;;151799;211912
ANTWERPEN-WEST - FH05;NB-20001308441;1;0;0;1;SDU;Oude Waag13;;Y;NA;2;4;;;Y;;BUILDING template;Oude Waag;13;;;152415;212413
ANTWERPEN-WEST - FH05;NB-20001328773;1;0;0;1;SDU;Braderijstraat13;;Y;NA;2;4;;;Y;;BUILDING template;Braderijstraat;13;;;152166;212432
ANTWERPEN-WEST - FH05;NB-20001316806;1;0;0;1;SDU;Lijnwaadmarkt13;;Y;NA;2;4;;;Y;;BUILDING template;Lijnwaadmarkt;13;;;152351;212304
ANTWERPEN-WEST - FH05;NB-200013A73586;1;0;0;1;SDU;Stoelstraat13A;;Y;NA;2;4;;;Y;;BUILDING template;Stoelstraat;13;A;;152310;212555
ANTWERPEN-WEST - FH05;NB-20001308057;1;0;0;1;SDU;Kaasstraat13;;Y;NA;2;4;;;Y;;BUILDING template;Kaasstraat;13;;;152055;212372
ANTWERPEN-WEST - FH05;NB-200013A04957;1;0;0;1;SDU;Jeruzalemstraat13A;;Y;NA;2;4;;;Y;;BUILDING template;Jeruzalemstraat;13;A;;152414;212472
ANTWERPEN-WEST - FH05;NB-200013B04668;1;0;0;1;SDU;Zirkstraat13B;;Y;NA;2;4;;;Y;;BUILDING template;Zirkstraat;13;B;;152221;212583
ANTWERPEN-WEST - FH05;NB-200013A33719;1;0;0;1;SDU;Grote Pieter Potstraat13A;;Y;NA;2;4;;;Y;;BUILDING template;Grote Pieter Potstraat;13;A;;151997;212269
ANTWERPEN-WEST - FH05;NB-20001308011;1;0;0;1;SDU;Grote Goddaard13;;Y;NA;2;4;;;Y;;BUILDING template;Grote Goddaard;13;;;152495;212465
ANTWERPEN-WEST - FH05;NB-20001492356;1;0;0;1;SDU;Pelgrimstraat14;;Y;NA;2;4;;;Y;;BUILDING template;Pelgrimstraat;14;;;152143;212195
ANTWERPEN-WEST - FH05;NB-20001458758;1;0;0;1;SDU;Arsenaalstraat14;;Y;NA;2;4;;;Y;;BUILDING template;Arsenaalstraat;14;;;151757;211703
ANTWERPEN-WEST - FH05;NB-200014A91996;1;0;0;1;SDU;Kloosterstraat14A;;Y;NA;2;4;;;Y;;BUILDING template;Kloosterstraat;14;A;;151866;211927
ANTWERPEN-WEST - FH05;NB-20001482319;1;0;0;1;SDU;Steegsken14;;Y;NA;2;4;;;Y;;BUILDING template;Steegsken;14;;;151875;211945
ANTWERPEN-WEST - FH05;NB-20001485389;1;0;0;1;SDU;Sint-Pietersvliet14;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Pietersvliet;14;;;152236;212809
ANTWERPEN-WEST - FH05;NB-20001488853;1;0;0;1;SDU;Kleine Goddaard14;;Y;NA;2;4;;;Y;;BUILDING template;Kleine Goddaard;14;;;152407;212561
ANTWERPEN-WEST - FH05;NB-20001423710;1;0;0;1;SDU;Kaasstraat14;;Y;NA;2;4;;;Y;;BUILDING template;Kaasstraat;14;;;152040;212383
ANTWERPEN-WEST - FH05;NB-20001421876;1;0;0;1;SDU;Jeruzalemstraat14;;Y;NA;2;4;;;Y;;BUILDING template;Jeruzalemstraat;14;;;152426;212458
ANTWERPEN-WEST - FH05;NB-20001447469;1;0;0;1;SDU;Grote Koraalberg14;;Y;NA;2;4;;;Y;;BUILDING template;Grote Koraalberg;14;;;152243;212496
ANTWERPEN-WEST - FH05;NB-20001588283;1;0;0;1;SDU;Suikerrui15;;Y;NA;2;4;;;Y;;BUILDING template;Suikerrui;15;;;152057;212350
ANTWERPEN-WEST - FH05;NB-20001548014;1;0;0;1;SDU;Stoelstraat15;;Y;NA;2;4;;;Y;;BUILDING template;Stoelstraat;15;;;152322;212555
ANTWERPEN-WEST - FH05;NB-20001515374;1;0;0;1;SDU;Zand15;;Y;NA;2;4;;;Y;;BUILDING template;Zand;15;;;151940;212151
ANTWERPEN-WEST - FH05;NB-200015A61333;1;0;0;1;SDU;Zakstraat15A;;Y;NA;2;4;;;Y;;BUILDING template;Zakstraat;15;A;;152147;212594
ANTWERPEN-WEST - FH05;NB-20001536710;1;0;0;1;SDU;Gorterstraat15;;Y;NA;2;4;;;Y;;BUILDING template;Gorterstraat;15;;;152187;212708
ANTWERPEN-WEST - FH05;NB-20001518165;1;0;0;1;SDU;Fortuinstraat15;;Y;NA;2;4;;;Y;;BUILDING template;Fortuinstraat;15;;;151741;211655
ANTWERPEN-WEST - FH05;NB-20001628713;1;0;0;1;SDU;Ernest Van Dijckkaai16;;Y;NA;2;4;;;Y;;BUILDING template;Ernest Van Dijckkaai;16;;;151964;212275
ANTWERPEN-WEST - FH05;NB-20001630531;1;0;0;1;SDU;Coppenolstraat16;;Y;NA;2;4;;;Y;;BUILDING template;Coppenolstraat;16;;;152431;202420
ANTWERPEN-WEST - FH05;NB-20001648419;1;0;0;1;SDU;Vleeshouwersstraat16;;Y;NA;2;4;;;Y;;BUILDING template;Vleeshouwersstraat;16;;;152160;212576
ANTWERPEN-WEST - FH05;NB-20001661440;1;0;0;1;SDU;Kromme-Elleboogstraat16;;Y;NA;2;4;;;Y;;BUILDING template;Kromme-Elleboogstraat;16;;;151839;211893
ANTWERPEN-WEST - FH05;NB-20001649622;1;0;0;1;SDU;Kleine Goddaard16;;Y;NA;2;4;;;Y;;BUILDING template;Kleine Goddaard;16;;;152406;212565
ANTWERPEN-WEST - FH05;NB-200016A40571;1;0;0;1;SDU;Grote Pieter Potstraat16A;;Y;NA;2;4;;;Y;;BUILDING template;Grote Pieter Potstraat;16;A;;151994;212299
ANTWERPEN-WEST - FH05;NB-20001690007;1;0;0;1;SDU;Fortuinstraat16;;Y;NA;2;4;;;Y;;BUILDING template;Fortuinstraat;16;;;151724;211631
ANTWERPEN-WEST - FH05;NB-20001720362;1;0;0;1;SDU;Ernest Van Dijckkaai17;;Y;NA;2;4;;;Y;;BUILDING template;Ernest Van Dijckkaai;17;;;151970;212286
ANTWERPEN-WEST - FH05;NB-20001784903;1;0;0;1;SDU;Sint-Michielsstraat17;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Michielsstraat;17;;;151810;211817
ANTWERPEN-WEST - FH05;NB-20001726243;1;0;0;1;SDU;Wijngaardstraat17;;Y;NA;2;4;;;Y;;BUILDING template;Wijngaardstraat;17;;;152421;212355
ANTWERPEN-WEST - FH05;NB-200017A30986;1;0;0;1;SDU;Sint-Jansvliet17A;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Jansvliet;17;A;;151944;212095
ANTWERPEN-WEST - FH05;NB-20001788835;1;0;0;1;SDU;Zwartzustersstraat17;;Y;NA;2;4;;;Y;;BUILDING template;Zwartzustersstraat;17;;;152292;212620
ANTWERPEN-WEST - FH05;NB-20001723576;1;0;0;1;SDU;Sint-Jansvliet17;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Jansvliet;17;;;151942;212096
ANTWERPEN-WEST - FH05;NB-20001757833;1;0;0;1;SDU;Scheldestraat17;;Y;NA;2;4;;;Y;;BUILDING template;Scheldestraat;17;;;151661;211443
ANTWERPEN-WEST - FH05;NB-20001782099;1;0;0;1;SDU;Riemstraat17;;Y;NA;2;4;;;Y;;BUILDING template;Riemstraat;17;;;151730;211523
ANTWERPEN-WEST - FH05;NB-20001722124;1;0;0;1;SDU;Fortuinstraat17;;Y;NA;2;4;;;Y;;BUILDING template;Fortuinstraat;17;;;151754;211649
ANTWERPEN-WEST - FH05;NB-20001804043;1;0;0;1;SDU;Arsenaalstraat18;;Y;NA;2;4;;;Y;;BUILDING template;Arsenaalstraat;18;;;151770;211699
ANTWERPEN-WEST - FH05;NB-20001835569;1;0;0;1;SDU;Wijngaardstraat18;;Y;NA;2;4;;;Y;;BUILDING template;Wijngaardstraat;18;;;152423;212338
ANTWERPEN-WEST - FH05;NB-20001850751;1;0;0;1;SDU;Sint-Jansvliet18;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Jansvliet;18;;;151953;212037
ANTWERPEN-WEST - FH05;NB-20001897552;1;0;0;1;SDU;Hoogstraat18;;Y;NA;2;4;;;Y;;BUILDING template;Hoogstraat;18;;;152089;212267
ANTWERPEN-WEST - FH05;NB-20001881703;1;0;0;1;SDU;Hofstraat18;;Y;NA;2;4;;;Y;;BUILDING template;Hofstraat;18;;;152243;212496
ANTWERPEN-WEST - FH05;NB-20001859057;1;0;0;1;SDU;Zakstraat18;;Y;NA;2;4;;;Y;;BUILDING template;Zakstraat;18;;;152155;212577
ANTWERPEN-WEST - FH05;NB-200018A96892;1;0;0;1;SDU;Grote Pieter Potstraat18A;;Y;NA;2;4;;;Y;;BUILDING template;Grote Pieter Potstraat;18;A;;151984;212280
ANTWERPEN-WEST - FH05;NB-20001879396;1;0;0;1;SDU;Fortuinstraat18;;Y;NA;2;4;;;Y;;BUILDING template;Fortuinstraat;18;;;151734;211628
ANTWERPEN-WEST - FH05;NB-20001965179;1;0;0;1;SDU;Kleine Goddaard19;;Y;NA;2;4;;;Y;;BUILDING template;Kleine Goddaard;19;;;152427;212564
ANTWERPEN-WEST - FH05;NB-20001903915;1;0;0;1;SDU;Kaasstraat19;;Y;NA;2;4;;;Y;;BUILDING template;Kaasstraat;19;;;152046;212356
ANTWERPEN-WEST - FH05;NB-20001997798;1;0;0;1;SDU;Zwartzustersstraat19;;Y;NA;2;4;;;Y;;BUILDING template;Zwartzustersstraat;19;;;152317;212625
ANTWERPEN-WEST - FH05;NB-200019A84617;1;0;0;1;SDU;Hoogstraat19A;;Y;NA;2;4;;;Y;;BUILDING template;Hoogstraat;19;A;;152093;212223
ANTWERPEN-WEST - FH05;NB-20001956571;1;0;0;1;SDU;Zand19;;Y;NA;2;4;;;Y;;BUILDING template;Zand;19;;;151929;212114
ANTWERPEN-WEST - FH05;NB-200019A64383;1;0;0;1;SDU;Zakstraat19A;;Y;NA;2;4;;;Y;;BUILDING template;Zakstraat;19;A;;152162;212590
ANTWERPEN-WEST - FH05;NB-20001906563;1;0;0;1;SDU;Handschoenmarkt19;;Y;NA;2;4;;;Y;;BUILDING template;Handschoenmarkt;19;;;152184;212307
ANTWERPEN-WEST - FH05;NB-200019A59650;1;0;0;1;SDU;Riemstraat19A;;Y;NA;2;4;;;Y;;BUILDING template;Riemstraat;19;A;;151722;211510
ANTWERPEN-WEST - FH05;NB-20001996675;1;0;0;1;SDU;Fortuinstraat19;;Y;NA;2;4;;;Y;;BUILDING template;Fortuinstraat;19;;;151762;211646
ANTWERPEN-WEST - FH05;NB-20001982563;1;0;0;1;SDU;Vleeshouwersstraat19;;Y;NA;2;4;;;Y;;BUILDING template;Vleeshouwersstraat;19;;;152176;212565
ANTWERPEN-WEST - FH05;NB-20002016597;1;0;0;1;SDU;Ernest Van Dijckkaai20;;Y;NA;2;4;;;Y;;BUILDING template;Ernest Van Dijckkaai;20;;;151958;212269
ANTWERPEN-WEST - FH05;NB-20002009354;1;0;0;1;SDU;Kleine Goddaard20;;Y;NA;2;4;;;Y;;BUILDING template;Kleine Goddaard;20;;;152422;212453
ANTWERPEN-WEST - FH05;NB-20002003606;1;0;0;1;SDU;Zirkstraat20;;Y;NA;2;4;;;Y;;BUILDING template;Zirkstraat;20;;;152248;212549
ANTWERPEN-WEST - FH05;NB-20002025005;1;0;0;1;SDU;Gorterstraat20;;Y;NA;2;4;;;Y;;BUILDING template;Gorterstraat;20;;;152161;212695
ANTWERPEN-WEST - FH05;NB-20002098660;1;0;0;1;SDU;Goedehoopstraat20;;Y;NA;2;4;;;Y;;BUILDING template;Goedehoopstraat;20;;;151716;211563
ANTWERPEN-WEST - FH05;NB-20002056889;1;0;0;1;SDU;Fortuinstraat20;;Y;NA;2;4;;;Y;;BUILDING template;Fortuinstraat;20;;;151739;211628
ANTWERPEN-WEST - FH05;NB-20002000048;1;0;0;1;SDU;Plantinkaai20;;Y;NA;2;4;;;Y;;BUILDING template;Plantinkaai;20;;;151799;211912
ANTWERPEN-WEST - FH05;NB-20002140548;1;0;0;1;SDU;Sint-Michielsstraat21;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Michielsstraat;21;;;151825;211813
ANTWERPEN-WEST - FH05;NB-200021A84812;1;0;0;1;SDU;Jordaenskaai21A;;Y;NA;2;4;;;Y;;BUILDING template;Jordaenskaai;21;A;;152083;212577
ANTWERPEN-WEST - FH05;NB-20002114871;1;0;0;1;SDU;Zwartzustersstraat21;;Y;NA;2;4;;;Y;;BUILDING template;Zwartzustersstraat;21;;;152317;212624
ANTWERPEN-WEST - FH05;NB-20002173140;1;0;0;1;SDU;Sint-Jansvliet21;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Jansvliet;21;;;151955;212095
ANTWERPEN-WEST - FH05;NB-20002151699;1;0;0;1;SDU;Goedehoopstraat21;;Y;NA;2;4;;;Y;;BUILDING template;Goedehoopstraat;21;;;151708;211592
ANTWERPEN-WEST - FH05;NB-20002186951;1;0;0;1;SDU;Riemstraat21;;Y;NA;2;4;;;Y;;BUILDING template;Riemstraat;21;;;151729;211508
ANTWERPEN-WEST - FH05;NB-20002107657;1;0;0;1;SDU;Fortuinstraat21;;Y;NA;2;4;;;Y;;BUILDING template;Fortuinstraat;21;;;151754;211649
ANTWERPEN-WEST - FH05;NB-20002232303;1;0;0;1;SDU;Kleine Goddaard22;;Y;NA;2;4;;;Y;;BUILDING template;Kleine Goddaard;22;;;152422;212543
ANTWERPEN-WEST - FH05;NB-200022B42564;1;0;0;1;SDU;Riemstraat22B;;Y;NA;2;4;;;Y;;BUILDING template;Riemstraat;22;B;;151664;211472
ANTWERPEN-WEST - FH05;NB-200022A64657;1;0;0;1;SDU;Riemstraat22A;;Y;NA;2;4;;;Y;;BUILDING template;Riemstraat;22;A;;151672;211470
ANTWERPEN-WEST - FH05;NB-20002218068;1;0;0;1;SDU;Fortuinstraat22;;Y;NA;2;4;;;Y;;BUILDING template;Fortuinstraat;22;;;151745;211626
ANTWERPEN-WEST - FH05;NB-200023C65932;1;0;0;1;SDU;Sint-Paulusplaats23C;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Paulusplaats;23;C;;152244;212766
ANTWERPEN-WEST - FH05;NB-20002384279;1;0;0;1;SDU;Sint-Michielsstraat23;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Michielsstraat;23;;;151825;211813
ANTWERPEN-WEST - FH05;NB-20002324149;1;0;0;1;SDU;Zwartzustersstraat23;;Y;NA;2;4;;;Y;;BUILDING template;Zwartzustersstraat;23;;;152298;212621
ANTWERPEN-WEST - FH05;NB-20002344857;1;0;0;1;SDU;Jordaenskaai23;;Y;NA;2;4;;;Y;;BUILDING template;Jordaenskaai;23;;;152082;212566
ANTWERPEN-WEST - FH05;NB-20002346750;1;0;0;1;SDU;Gorterstraat23;;Y;NA;2;4;;;Y;;BUILDING template;Gorterstraat;23;;;152173;212689
ANTWERPEN-WEST - FH05;NB-20002390287;1;0;0;1;SDU;Goedehoopstraat23;;Y;NA;2;4;;;Y;;BUILDING template;Goedehoopstraat;23;;;151709;211593
ANTWERPEN-WEST - FH05;NB-20002313069;1;0;0;1;SDU;Riemstraat23;;Y;NA;2;4;;;Y;;BUILDING template;Riemstraat;23;;;151714;211490
ANTWERPEN-WEST - FH05;NB-20002355793;1;0;0;1;SDU;Fortuinstraat23;;Y;NA;2;4;;;Y;;BUILDING template;Fortuinstraat;23;;;151754;211649
ANTWERPEN-WEST - FH05;NB-20002305600;1;0;0;1;SDU;Reyndersstraat23;;Y;NA;2;4;;;Y;;BUILDING template;Reyndersstraat;23;;;152118;212149
ANTWERPEN-WEST - FH05;NB-20002447782;1;0;0;1;SDU;Scheldeken24;;Y;NA;2;4;;;Y;;BUILDING template;Scheldeken;24;;;151836;211949
ANTWERPEN-WEST - FH05;NB-20002454277;1;0;0;1;SDU;Fortuinstraat24;;Y;NA;2;4;;;Y;;BUILDING template;Fortuinstraat;24;;;151751;211626
ANTWERPEN-WEST - FH05;NB-20002576010;1;0;0;1;SDU;Sint-Michielskaai25;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Michielskaai;25;;;151672;211623
ANTWERPEN-WEST - FH05;NB-200025B51939;1;0;0;1;SDU;Jordaenskaai25B;;Y;NA;2;4;;;Y;;BUILDING template;Jordaenskaai;25;B;;152074;212516
ANTWERPEN-WEST - FH05;NB-200025A64469;1;0;0;1;SDU;Jordaenskaai25A;;Y;NA;2;4;;;Y;;BUILDING template;Jordaenskaai;25;A;;152075;212517
ANTWERPEN-WEST - FH05;NB-20002531506;1;0;0;1;SDU;Gorterstraat25;;Y;NA;2;4;;;Y;;BUILDING template;Gorterstraat;25;;;152170;212689
ANTWERPEN-WEST - FH05;NB-20002556613;1;0;0;1;SDU;Riemstraat25;;Y;NA;2;4;;;Y;;BUILDING template;Riemstraat;25;;;151714;211490
ANTWERPEN-WEST - FH05;NB-20002615070;1;0;0;1;SDU;Oude Beurs26;;Y;NA;2;4;;;Y;;BUILDING template;Oude Beurs;26;;;152243;212424
ANTWERPEN-WEST - FH05;NB-20002629880;1;0;0;1;SDU;Minderbroedersrui26;;Y;NA;2;4;;;Y;;BUILDING template;Minderbroedersrui;26;;;152475;212498
ANTWERPEN-WEST - FH05;NB-20002690577;1;0;0;1;SDU;Zwartzustersstraat26;;Y;NA;2;4;;;Y;;BUILDING template;Zwartzustersstraat;26;;;152290;212601
ANTWERPEN-WEST - FH05;NB-20002656661;1;0;0;1;SDU;Grote Goddaard26;;Y;NA;2;4;;;Y;;BUILDING template;Grote Goddaard;26;;;152503;212428
ANTWERPEN-WEST - FH05;NB-20002710691;1;0;0;1;SDU;Ernest Van Dijckkaai27;;Y;NA;2;4;;;Y;;BUILDING template;Ernest Van Dijckkaai;27;;;151938;212225
ANTWERPEN-WEST - FH05;NB-20002797309;1;0;0;1;SDU;Vlasmarkt27;;Y;NA;2;4;;;Y;;BUILDING template;Vlasmarkt;27;;;152027;212225
ANTWERPEN-WEST - FH05;NB-20002790589;1;0;0;1;SDU;Scheldestraat27;;Y;NA;2;4;;;Y;;BUILDING template;Scheldestraat;27;;;151705;211408
ANTWERPEN-WEST - FH05;NB-200027A51881;1;0;0;1;SDU;Vlasmarkt27A;;Y;NA;2;4;;;Y;;BUILDING template;Vlasmarkt;27;A;;152022;212206
ANTWERPEN-WEST - FH05;NB-20002746292;1;0;0;1;SDU;Gorterstraat27;;Y;NA;2;4;;;Y;;BUILDING template;Gorterstraat;27;;;152167;212687
ANTWERPEN-WEST - FH05;NB-20002824925;1;0;0;1;SDU;Oever28;;Y;NA;2;4;;;Y;;BUILDING template;Oever;28;;;151898;211957
ANTWERPEN-WEST - FH05;NB-20002890921;1;0;0;1;SDU;Lange Koepoortstraat28;;Y;NA;2;4;;;Y;;BUILDING template;Lange Koepoortstraat;28;;;152346;212557
ANTWERPEN-WEST - FH05;NB-20002827995;1;0;0;1;SDU;Sint-Paulusplaats28;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Paulusplaats;28;;;152226;212798
ANTWERPEN-WEST - FH05;NB-20002809423;1;0;0;1;SDU;Scheldeken28;;Y;NA;2;4;;;Y;;BUILDING template;Scheldeken;28;;;151830;211942
ANTWERPEN-WEST - FH05;NB-20002925549;1;0;0;1;SDU;Ernest Van Dijckkaai29;;Y;NA;2;4;;;Y;;BUILDING template;Ernest Van Dijckkaai;29;;;151915;212171
ANTWERPEN-WEST - FH05;NB-20002946712;1;0;0;1;SDU;Sint-Michielskaai29;;Y;NA;2;4;;;Y;;BUILDING template;Sint-Michielskaai;29;;;151636;211574
ANTWERPEN-WEST - FH05;NB-20002940696;1;0;0;1;SDU;Scheldestraat29;;Y;NA;2;4;;;Y;;BUILDING template;Scheldestraat;29;;;151718;211399
