Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;adres;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
ANTWERPEN-WEST - FH10;977607;4;0;0;4;MDU;;Y;NA;4;4;Lambermontplaats30;Beschermd Erfgoed;5 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Lambermontplaats;30;;;151507,645;210782,81
ANTWERPEN-WEST - FH10;4517229;1;0;0;1;SDU;;Y;NA;2;4;Amerikalei208; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Amerikalei;208;;;151462;210569
ANTWERPEN-WEST - FH10;1139932;3;0;0;3;MDU;;Y;NA;4;4;Koninginnestraat2;Beschermd Erfgoed;2 Units in CRAB en GM.;;;BUILDING template;Koninginnestraat;2;;;152556,973;211275,622
ANTWERPEN-WEST - FH10;1739734;1;0;0;1;SDU;;Y;NA;2;4;Begijnenvest92; ; ;;;BUILDING template;Begijnenvest;92;;;152625,936;211300,852
ANTWERPEN-WEST - FH10;1960377;1;0;0;1;SDU;;Y;NA;2;4;Kasteelstraat39;Beschermd Erfgoed; ;;;BUILDING template;Kasteelstraat;39;;;151625,98;210752,078
ANTWERPEN-WEST - FH10;2050943;0;1;0;1;SDU;;N;MON;2;0;Schildersstraat41;Monument; ;;;BUILDING template;Schildersstraat;41;;;151951,599;210958,234
ANTWERPEN-WEST - FH10;2062324;1;0;0;1;SDU;;Y;NA;2;4;Vrijheidstraat52; ; ;;;BUILDING template;Vrijheidstraat;52;;;152098,622;211212,712
ANTWERPEN-WEST - FH10;4518023;3;0;0;3;MDU;;Y;NA;4;4;Pacificatiestraat48; ;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Pacificatiestraat;48;;;151554,767;210673,666
ANTWERPEN-WEST - FH10;977608;4;0;0;4;MDU;;Y;NA;4;4;Lambermontplaats36;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Lambermontplaats;36;;;151509,91;210810,677
ANTWERPEN-WEST - FH10;4517241;1;0;0;1;SDU;;Y;NA;2;4;Emiel Banningstraat43; ;1 Unit in CRAB, niet in GM.;;;BUILDING template;Emiel Banningstraat;43;;;151419;210578
ANTWERPEN-WEST - FH10;1139933;3;0;0;3;MDU;;Y;NA;4;4;Koninginnestraat1; ;1 Unit in CRAB en GM.;;;BUILDING template;Koninginnestraat;1;;;152578,866;211298,656
ANTWERPEN-WEST - FH10;1739735;1;0;0;1;SDU;;Y;NA;2;4;Begijnenvest94;Beschermd Erfgoed; ;;;BUILDING template;Begijnenvest;94;;;152628,174;211305,935
ANTWERPEN-WEST - FH10;1960378;1;0;0;1;SDU;;Y;NA;2;4;Kasteelstraat40;Beschermd Erfgoed; ;;;BUILDING template;Kasteelstraat;40;;;151607,845;210734,84
ANTWERPEN-WEST - FH10;2050944;1;0;0;1;SDU;;Y;NA;2;4;Schildersstraat43;Beschermd Erfgoed; ;;;BUILDING template;Schildersstraat;43;;;151963,764;210947,148
ANTWERPEN-WEST - FH10;2062325;3;0;0;3;MDU;;Y;NA;4;4;Vrijheidstraat54;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Vrijheidstraat;54;;;152091,737;211211,243
ANTWERPEN-WEST - FH10;4518024;2;0;0;2;MDU;;Y;NA;4;4;Pacificatiestraat50;Beschermd Erfgoed; ;;;BUILDING template;Pacificatiestraat;50;;;151560,108;210673,452
ANTWERPEN-WEST - FH10;977609;3;0;0;3;MDU;;Y;NA;4;4;Lambermontplaats25;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Lambermontplaats;25;;;151513,277;210763,119
ANTWERPEN-WEST - FH10;4517242;1;0;0;1;SDU;;Y;NA;2;4;Emiel Banningstraat45; ;1 Unit in CRAB, niet in GM.;;;BUILDING template;Emiel Banningstraat;45;;;151413;210572
ANTWERPEN-WEST - FH10;1139958;0;3;0;3;MDU;;Y;NA;4;4;Schermersstraat24;Beschermd Erfgoed;1 Unit in CRAB, 3 in GM.;;;BUILDING template;Schermersstraat;24;;;152509,129;211353,101
ANTWERPEN-WEST - FH10;1739736;0;1;0;1;SDU;;Y;NA;2;4;Begijnenvest96; ; ;;;BUILDING template;Begijnenvest;96;;;152631,729;211315,712
ANTWERPEN-WEST - FH10;1960379;3;0;0;3;MDU;;Y;NA;4;4;Kasteelstraat41; ; ;;;BUILDING template;Kasteelstraat;41;;;151629,37;210749,059
ANTWERPEN-WEST - FH10;2050945;4;0;0;4;MDU;;Y;NA;4;4;Schildersstraat45; ;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Schildersstraat;45;;;151967,868;210944,229
ANTWERPEN-WEST - FH10;2062326;1;0;0;1;SDU;;Y;NA;2;4;Vrijheidstraat55; ; ;;;BUILDING template;Vrijheidstraat;55;;;152064,812;211169,921
ANTWERPEN-WEST - FH10;4518025;1;0;0;1;SDU;;Y;NA;2;4;Pacificatiestraat54;Beschermd Erfgoed; ;;;BUILDING template;Pacificatiestraat;54;;;151572,27;210672,408
ANTWERPEN-WEST - FH10;977613;0;3;0;3;MDU;;Y;NA;4;4;Gillisplaats6;Beschermd Erfgoed;1 Unit in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Gillisplaats;6;;;151418,599;210872,151
ANTWERPEN-WEST - FH10;4517249;1;0;0;1;SDU;;Y;NA;2;4;Gijzelaarsstraat61; ;1 Unit in CRAB en GM.;;;BUILDING template;Gijzelaarsstraat;61;;;151378;210611
ANTWERPEN-WEST - FH10;1139959;3;0;0;3;MDU;;Y;NA;4;4;Schermersstraat10;Beschermd Erfgoed;1 Unit in CRAB, 2 bellen in GM.;;;BUILDING template;Schermersstraat;10;;;152456,781;211342,529
ANTWERPEN-WEST - FH10;1739737;1;0;0;1;SDU;;Y;NA;2;4;Begijnenvest97; ; ;;;BUILDING template;Begijnenvest;97;;;152610,028;211317,419
ANTWERPEN-WEST - FH10;1960380;2;0;0;2;MDU;;Y;NA;4;4;Kasteelstraat43; ;1 Unit in CRAB en GM.;;;BUILDING template;Kasteelstraat;43;;;151633,555;210746,108
ANTWERPEN-WEST - FH10;2050946;1;0;0;1;SDU;;Y;NA;2;4;Schildersstraat47; ; ;;;BUILDING template;Schildersstraat;47;;;151972,713;210939,943
ANTWERPEN-WEST - FH10;2062327;3;0;0;3;MDU;;Y;NA;4;4;Vrijheidstraat56;Beschermd Erfgoed;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Vrijheidstraat;56;;;152086,515;211208,895
ANTWERPEN-WEST - FH10;4518026;2;0;0;2;MDU;;Y;NA;4;4;Pacificatiestraat58;Beschermd Erfgoed;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Pacificatiestraat;58;;;151582,002;210672,085
ANTWERPEN-WEST - FH10;977616;4;1;0;5;MDU;;Y;NA;4;4;Pacificatiestraat49;Beschermd Erfgoed;1 unit in CRAB, 4 bussen in GM.;;;BUILDING template;Pacificatiestraat;49;;;151460,164;210704,951
ANTWERPEN-WEST - FH10;4517252;1;0;0;1;SDU;;Y;NA;2;4;Gijzelaarsstraat67; ;enkel in GM te zien.;;;BUILDING template;Gijzelaarsstraat;67;;;151374;210591
ANTWERPEN-WEST - FH10;1139961;4;0;0;4;MDU;;Y;NA;4;4;Schermersstraat2;Beschermd Erfgoed; ;;;BUILDING template;Schermersstraat;2;;;152412,873;211335,814
ANTWERPEN-WEST - FH10;1739738;0;1;0;1;SDU;;Y;NA;2;4;Begijnenvest100; ; ;;;BUILDING template;Begijnenvest;100;;;152636,137;211325,643
ANTWERPEN-WEST - FH10;1960381;4;0;0;4;MDU;;Y;NA;4;4;Kasteelstraat44; ; ;;;BUILDING template;Kasteelstraat;44;;;151615,468;210728,562
ANTWERPEN-WEST - FH10;2050947;1;0;0;1;SDU;;Y;NA;2;4;Schildersstraat51;Beschermd Erfgoed; ;;;BUILDING template;Schildersstraat;51;;;151981,546;210932,081
ANTWERPEN-WEST - FH10;2062328;3;0;0;3;MDU;;Y;NA;4;4;Vrijheidstraat57; ; ;;;BUILDING template;Vrijheidstraat;57;;;152059,492;211167,598
ANTWERPEN-WEST - FH10;4518034;3;0;0;3;MDU;;Y;NA;4;4;Pacificatiestraat63;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Pacificatiestraat;63;;;151547,34;210700,56
ANTWERPEN-WEST - FH10;977617;4;0;0;4;MDU;;Y;NA;4;4;Pacificatiestraat27; ;1 Unit in CRAB, 4 bussen in GM.;;;BUILDING template;Pacificatiestraat;27;;;151392,289;210708,278
ANTWERPEN-WEST - FH10;4517591;1;0;0;1;SDU;;Y;NA;2;4;Zwijgerstraat7; ;1 Unit in CRAB, niet in GM.;;;BUILDING template;Zwijgerstraat;7;;;151975;211100
ANTWERPEN-WEST - FH10;1139962;1;0;0;1;SDU;;Y;NA;2;4;Schermersstraat6; ; ;;;BUILDING template;Schermersstraat;6;;;152426,684;211338,524
ANTWERPEN-WEST - FH10;1739739;4;0;0;4;MDU;;Y;NA;4;4;Begijnenvest101; ; ;;;BUILDING template;Begijnenvest;101;;;152614,531;211332,282
ANTWERPEN-WEST - FH10;1960382;1;0;0;1;SDU;;Y;NA;2;4;Kasteelstraat45; ; ;;;BUILDING template;Kasteelstraat;45;;;151638,294;210742,065
ANTWERPEN-WEST - FH10;2050948;1;0;0;1;SDU;;Y;NA;2;4;Schildersstraat53;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Schildersstraat;53;;;151986,528;210928,437
ANTWERPEN-WEST - FH10;2062329;1;0;0;1;SDU;;Y;NA;2;4;Vrijheidstraat58;Beschermd Erfgoed; ;;;BUILDING template;Vrijheidstraat;58;;;152082,17;211206,119
ANTWERPEN-WEST - FH10;4518035;1;0;0;1;SDU;;Y;NA;2;4;Pacificatiestraat65; ; ;;;BUILDING template;Pacificatiestraat;65;;;151553,605;210699,149
ANTWERPEN-WEST - FH10;977620;6;1;0;7;MDU;;Y;NA;4;4;Kasteelstraat2;Beschermd Erfgoed;6 Units in CRAB, 7 bussen in GM.;;;BUILDING template;Kasteelstraat;2;;;151430,733;210869,097
ANTWERPEN-WEST - FH10;4517593;1;0;0;1;SDU;;Y;NA;2;4;Karel Rogierstraat7; ;1 Unit in CRAB, niet in GM.;;;BUILDING template;Karel Rogierstraat;7;;;151950;211122
ANTWERPEN-WEST - FH10;1139963;15;0;0;15;MDU;;Y;NA;4;4;Begijnenvest45; ;niet in CRAB, aantal in GM onduidelijk.;;;BUILDING template;Begijnenvest;45;;;152486,073;211166,341
ANTWERPEN-WEST - FH10;1739740;2;0;0;2;MDU;;Y;NA;4;4;Begijnenvest102;Beschermd Erfgoed; ;;;BUILDING template;Begijnenvest;102;;;152638,793;211333,837
ANTWERPEN-WEST - FH10;1960383;1;0;0;1;SDU;;Y;NA;2;4;Kasteelstraat46; ; ;;;BUILDING template;Kasteelstraat;46;;;151620,857;210725,499
ANTWERPEN-WEST - FH10;2050949;1;0;0;1;SDU;;Y;NA;2;4;Schildersstraat55;Beschermd Erfgoed; ;;;BUILDING template;Schildersstraat;55;;;151991,335;210922,247
ANTWERPEN-WEST - FH10;2062330;1;0;0;1;SDU;;Y;NA;2;4;Vrijheidstraat60;Beschermd Erfgoed; ;;;BUILDING template;Vrijheidstraat;60;;;152077,206;211203,848
ANTWERPEN-WEST - FH10;4518036;3;0;0;3;MDU;;Y;NA;4;4;Pacificatiestraat67; ;1 Unit in CRAB en GM.;;;BUILDING template;Pacificatiestraat;67;;;151558,407;210699,803
ANTWERPEN-WEST - FH10;977798;0;7;0;7;MDU;;Y;NA;4;4;Gillisplaats4; ;1 Unit in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Gillisplaats;4;;;151439,543;210896,412
ANTWERPEN-WEST - FH10;4517599;1;0;0;1;SDU;;Y;NA;2;4;Zwijgerstraat30; ;1 Unit in CRAB, niet in GM.;;;BUILDING template;Zwijgerstraat;30;;;151901;211046
ANTWERPEN-WEST - FH10;1139965;9;1;0;10;MDU;;Y;NA;4;4;Begijnenvest1; ;9 Units in CRAB, 4 bussen in GM.;;;BUILDING template;Begijnenvest;1;;;152355,013;211096,41
ANTWERPEN-WEST - FH10;1739741;3;0;0;3;MDU;;Y;NA;4;4;Begijnenvest103;Beschermd Erfgoed; ;;;BUILDING template;Begijnenvest;103;;;152616,653;211337,227
ANTWERPEN-WEST - FH10;1960384;1;0;0;1;SDU;;Y;NA;2;4;Kasteelstraat47; ; ;;;BUILDING template;Kasteelstraat;47;;;151642,16;210738,299
ANTWERPEN-WEST - FH10;2056533;1;0;0;1;SDU;;Y;NA;2;4;Terninckgang2; ; ;;;BUILDING template;Terninckgang;2;;;152420,956;211301,39
ANTWERPEN-WEST - FH10;2062331;1;0;0;1;SDU;;Y;NA;2;4;Vrijheidstraat61; ;3 Units in CRAB, BU in GM.;;;BUILDING template;Vrijheidstraat;61;;;152050,614;211164,133
ANTWERPEN-WEST - FH10;4518039;1;0;0;1;SDU;;Y;NA;2;4;Pacificatiestraat71;Beschermd Erfgoed; ;;;BUILDING template;Pacificatiestraat;71;;;151570,783;210698,227
ANTWERPEN-WEST - FH10;977799;0;3;0;3;MDU;;Y;NA;4;4;Gillisplaats3; ;1 Unit in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Gillisplaats;3;;;151442,226;210902,266
ANTWERPEN-WEST - FH10;4518191;1;0;0;1;SDU;;Y;NA;2;4;Edward Pecherstraat26; ;6 Units in CRAB en GM.;;;BUILDING template;Edward Pecherstraat;26;;;151445;210793
ANTWERPEN-WEST - FH10;1139966;1;0;0;1;SDU;;Y;NA;2;4;Begijnenvest43; ; ;;;BUILDING template;Begijnenvest;43;;;152463,929;211151,974
ANTWERPEN-WEST - FH10;1752964;7;0;0;7;MDU;;Y;NA;4;4;Admiraal de Boisotstraat4; ;1 Unit in CRAB, 8 bussen in GM.;;;BUILDING template;Admiraal de Boisotstraat;4;;;151757,226;210859,115
ANTWERPEN-WEST - FH10;1960385;1;0;0;1;SDU;;Y;NA;2;4;Kasteelstraat48; ; ;;;BUILDING template;Kasteelstraat;48;;;151624,165;210723,109
ANTWERPEN-WEST - FH10;2056534;1;0;0;1;SDU;;Y;NA;2;4;Terninckgang7; ; ;;;BUILDING template;Terninckgang;7;;;152427,954;211271,554
ANTWERPEN-WEST - FH10;2062332;3;0;0;3;MDU;;Y;NA;4;4;Vrijheidstraat62; ;4 Units in CRAB, 3 bussen in GM.;;;BUILDING template;Vrijheidstraat;62;;;152070,53;211202,02
ANTWERPEN-WEST - FH10;4518045;1;0;0;1;SDU;;Y;NA;2;4;Kasteelstraat36;Beschermd Erfgoed; ;;;BUILDING template;Kasteelstraat;36;;;151599,788;210741,37
ANTWERPEN-WEST - FH10;977802;0;3;0;3;MDU;;Y;NA;4;4;Verschansingstraat63; ;2 Units in CRAB, 3 bussen in GM.;;;BUILDING template;Verschansingstraat;63;;;151448,767;210902,901
ANTWERPEN-WEST - FH10;4518193;1;0;0;1;SDU;;Y;NA;2;4;Edward Pecherstraat28; ;1 Unit in CRAB, niet in GM.;;;BUILDING template;Edward Pecherstraat;28;;;151447;210786
ANTWERPEN-WEST - FH10;1139967;1;0;0;1;SDU;;Y;NA;2;4;Louizastraat2;Beschermd Erfgoed; ;;;BUILDING template;Louizastraat;2;;;152513,312;211341,235
ANTWERPEN-WEST - FH10;1752966;1;0;0;1;SDU;;Y;NA;2;4;Admiraal de Boisotstraat5; ; ;;;BUILDING template;Admiraal de Boisotstraat;5;;;151765,262;210834,466
ANTWERPEN-WEST - FH10;1960386;1;0;0;1;SDU;;Y;NA;2;4;Kasteelstraat50; ; ;;;BUILDING template;Kasteelstraat;50;;;151627,069;210720,48
ANTWERPEN-WEST - FH10;2056535;1;0;0;1;SDU;;Y;NA;2;4;Terninckgang8; ; ;;;BUILDING template;Terninckgang;8;;;152428,601;211267,418
ANTWERPEN-WEST - FH10;2062333;1;0;0;1;SDU;;Y;NA;2;4;Vrijheidstraat64; ; ;;;BUILDING template;Vrijheidstraat;64;;;152065,818;211198,573
ANTWERPEN-WEST - FH10;4518049;2;0;0;2;MDU;;Y;NA;4;4;Kasteelstraat56; ;4 Units in CRAB, 7 bussen in GM.;;;BUILDING template;Kasteelstraat;56;;;151639,56;210709,607
ANTWERPEN-WEST - FH10;977805;4;0;0;4;MDU;;Y;NA;4;4;Verschansingstraat1;Beschermd Erfgoed;1 Unit in CRAB, 8 bussen in GM.;;;BUILDING template;Verschansingstraat;1;;;151634,362;210933,174
ANTWERPEN-WEST - FH10;4518194;1;0;0;1;SDU;;Y;NA;2;4;Edward Pecherstraat30; ;1 Unit in CRAB en GM.;;;BUILDING template;Edward Pecherstraat;30;;;151448;210781
ANTWERPEN-WEST - FH10;1139968;4;0;0;4;MDU;;Y;NA;4;4;Kapucinessenstraat46; ; ;;;BUILDING template;Kapucinessenstraat;46;;;152466,481;211156,58
ANTWERPEN-WEST - FH10;1752970;2;0;0;2;MDU;;Y;NA;4;4;Admiraal de Boisotstraat6;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Admiraal de Boisotstraat;6;;;151753,443;210854,243
ANTWERPEN-WEST - FH10;1960387;4;0;0;4;MDU;;Y;NA;4;4;Kasteelstraat52; ; ;;;BUILDING template;Kasteelstraat;52;;;151629,873;210716,97
ANTWERPEN-WEST - FH10;2056537;1;0;0;1;SDU;;Y;NA;2;4;Terninckstraat4; ; ;;;BUILDING template;Terninckstraat;4;;;152290,452;211268,538
ANTWERPEN-WEST - FH10;2062334;0;1;0;1;SDU;;Y;NA;2;4;Vrijheidstraat68; ; ;;;BUILDING template;Vrijheidstraat;68;;;152054,605;211194,622
ANTWERPEN-WEST - FH10;4518189;35;11;0;46;MDU;;Y;NA;4;4;Edward Pecherstraat24; ;1 Unit in CRAB en GM.;;;BUILDING template;Edward Pecherstraat;24;;;151447,342;210765,444
ANTWERPEN-WEST - FH10;977808;3;0;0;3;MDU;;Y;NA;4;4;Verschansingstraat35; ;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Verschansingstraat;35;;;151540,26;210917,18
ANTWERPEN-WEST - FH10;4518196;1;0;0;1;SDU;;Y;NA;2;4;Edward Pecherstraat34; ;1 Unit in CRAB en GM.;;;BUILDING template;Edward Pecherstraat;34;;;151447;210789
ANTWERPEN-WEST - FH10;1139969;6;0;0;6;MDU;;Y;NA;4;4;Kapucinessenstraat2; ; ;;;BUILDING template;Kapucinessenstraat;2;;;152434,493;211332,325
ANTWERPEN-WEST - FH10;1752971;1;0;0;1;SDU;;Y;NA;2;4;Admiraal de Boisotstraat7; ; ;;;BUILDING template;Admiraal de Boisotstraat;7;;;151762,33;210830,185
ANTWERPEN-WEST - FH10;1960388;5;0;0;5;MDU;;Y;NA;4;4;Kasteelstraat54;Beschermd Erfgoed;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Kasteelstraat;54;;;151635,149;210713,09
ANTWERPEN-WEST - FH10;2056540;0;2;0;2;MDU;;Y;NA;4;4;Terninckstraat10; ;1 Unit in CRAB en GM.;;;BUILDING template;Terninckstraat;10;;;152302,715;211275,547
ANTWERPEN-WEST - FH10;2062335;1;0;0;1;SDU;;Y;NA;2;4;Vrijheidstraat70; ;2 Units in CRAB, 1 bus in GM.;;;BUILDING template;Vrijheidstraat;70;;;152049,886;211191,477
ANTWERPEN-WEST - FH10;4518211;4;0;0;4;MDU;;Y;NA;4;4;Pacificatiestraat31;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Pacificatiestraat;31;;;151403,894;210707,653
ANTWERPEN-WEST - FH10;977809;1;1;0;2;MDU;;Y;NA;4;4;Verschansingstraat33; ;1 Unit in CRAB, Aantal onduidelijk in GM.;;;BUILDING template;Verschansingstraat;33;;;151544,685;210917,947
ANTWERPEN-WEST - FH10;4518198;1;0;0;1;SDU;;Y;NA;2;4;Edward Pecherstraat36; ;1 Unit in CRAB en GM.;;;BUILDING template;Edward Pecherstraat;36;;;151449;210784
ANTWERPEN-WEST - FH10;1139970;0;2;0;2;MDU;;Y;NA;4;4;Kapucinessenstraat1;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Kapucinessenstraat;1;;;152452,17;211341,553
ANTWERPEN-WEST - FH10;1752972;1;0;0;1;SDU;;Y;NA;2;4;Admiraal de Boisotstraat8; ; ;;;BUILDING template;Admiraal de Boisotstraat;8;;;151750,524;210849,607
ANTWERPEN-WEST - FH10;1960389;3;0;0;3;MDU;;Y;NA;4;4;Kasteelstraat55; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Kasteelstraat;55;;;151685,133;210707,245
ANTWERPEN-WEST - FH10;2056542;1;0;0;1;SDU;;Y;NA;2;4;Terninckstraat12; ; ;;;BUILDING template;Terninckstraat;12;;;152308,517;211278,343
ANTWERPEN-WEST - FH10;2062838;3;0;0;3;MDU;;Y;NA;4;4;Leopold de Waelstraat3;Beschermd Erfgoed;5 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Leopold de Waelstraat;3;;;151663,061;210899,863
ANTWERPEN-WEST - FH10;4518213;4;0;0;4;MDU;;Y;NA;4;4;Lambermontplaats28;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Lambermontplaats;28;;;151507,455;210776,914
ANTWERPEN-WEST - FH10;977810;0;1;0;1;SDU;;Y;NA;2;4;Kasteelstraat1; ;3 Units in CRAB, 6 bussen in GM.;;;BUILDING template;Kasteelstraat;1;;;151445,881;210890,699
ANTWERPEN-WEST - FH10;4518199;1;0;0;1;SDU;;Y;NA;2;4;Edward Pecherstraat38; ;7 Units in CRAB en GM.;;;BUILDING template;Edward Pecherstraat;38;;;151450;210780
ANTWERPEN-WEST - FH10;1139971;3;0;0;3;MDU;;Y;NA;4;4;Kapucinessenstraat43; ;1 Unit in CRAB, 4 bussen in GM.;;;BUILDING template;Kapucinessenstraat;43;;;152484,503;211174,102
ANTWERPEN-WEST - FH10;1752973;1;0;0;1;SDU;;Y;NA;2;4;Admiraal de Boisotstraat9; ; ;;;BUILDING template;Admiraal de Boisotstraat;9;;;151759,211;210826,282
ANTWERPEN-WEST - FH10;1960390;0;2;0;2;MDU;;Y;NA;4;4;Kasteelstraat57; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Kasteelstraat;57;;;151689,789;210704,075
ANTWERPEN-WEST - FH10;2056543;1;0;0;1;SDU;;Y;NA;2;4;Terninckstraat14;Beschermd Erfgoed; ;;;BUILDING template;Terninckstraat;14;;;152313,106;211280,822
ANTWERPEN-WEST - FH10;2062839;4;0;0;4;MDU;;Y;NA;4;4;Leopold de Waelstraat4;Beschermd Erfgoed;5 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Leopold de Waelstraat;4;;;151634,553;210919,294
ANTWERPEN-WEST - FH10;4518336;0;1;0;1;SDU;;Y;NA;2;4;Amerikalei4; ; ;;;BUILDING template;Amerikalei;4;;;152334,857;211020,38
ANTWERPEN-WEST - FH10;977811;5;0;0;5;MDU;;Y;NA;4;4;Kasteelstraat29; ;6 Units in CRAB, 6 bussen in GM.;;;BUILDING template;Kasteelstraat;29;;;151520,446;210835,1
ANTWERPEN-WEST - FH10;4518200;1;0;0;1;SDU;;Y;NA;2;4;Edward Pecherstraat40; ;1 Unit in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Edward Pecherstraat;40;;;151451;210768
ANTWERPEN-WEST - FH10;1139972;8;0;0;8;MDU;;Y;NA;4;4;Kapucinessenstraat33; ; ;;;BUILDING template;Kapucinessenstraat;33;;;152477,723;211211,128
ANTWERPEN-WEST - FH10;1752976;3;0;0;3;MDU;;Y;NA;4;4;Admiraal de Boisotstraat11; ;2 Units in CRAB, 3 bellen in GM.;;;BUILDING template;Admiraal de Boisotstraat;11;;;151755,514;210822,53
ANTWERPEN-WEST - FH10;1961908;4;0;0;4;MDU;;Y;NA;4;4;Kiliaanstraat3; ;5 Units in CRAB, 4 bussen in GM.;;;BUILDING template;Kiliaanstraat;3;;;152628,008;211284,071
ANTWERPEN-WEST - FH10;2056546;1;0;0;1;SDU;;Y;NA;2;4;Terninckstraat18;Beschermd Erfgoed; ;;;BUILDING template;Terninckstraat;18;;;152324,345;211286,998
ANTWERPEN-WEST - FH10;2062840;1;0;0;1;SDU;;Y;NA;2;4;Leopold de Waelstraat5;Beschermd Erfgoed; ;;;BUILDING template;Leopold de Waelstraat;5;;;151659,879;210894,458
ANTWERPEN-WEST - FH10;4518340;1;0;0;1;SDU;;Y;NA;2;4;Welvaartstraat62; ; ;;;BUILDING template;Welvaartstraat;62;;;152281,201;211085,014
ANTWERPEN-WEST - FH10;977812;3;0;0;3;MDU;;Y;NA;4;4;Lambermontplaats1;Beschermd Erfgoed;1 Unit in CRAB, 4 bussen in GM.;;;BUILDING template;Lambermontplaats;1;;;151525,008;210830,273
ANTWERPEN-WEST - FH10;4518202;1;0;0;1;SDU;;Y;NA;2;4;Edward Pecherstraat42; ;1 Unit in CRAB en GM.;;;BUILDING template;Edward Pecherstraat;42;;;151451;210774
ANTWERPEN-WEST - FH10;1139973;9;0;0;9;MDU;;Y;NA;4;4;Kapucinessenstraat19; ; ;;;BUILDING template;Kapucinessenstraat;19;;;152469,205;211262,868
ANTWERPEN-WEST - FH10;1752980;6;0;0;6;MDU;;Y;NA;4;4;Admiraal de Boisotstraat12; ; ;;;BUILDING template;Admiraal de Boisotstraat;12;;;151738,366;210836,578
ANTWERPEN-WEST - FH10;1961909;4;0;0;4;MDU;;Y;NA;4;4;Kiliaanstraat4; ; ;;;BUILDING template;Kiliaanstraat;4;;;152618,865;211263,09
ANTWERPEN-WEST - FH10;2056548;1;0;0;1;SDU;;Y;NA;2;4;Terninckstraat20;Beschermd Erfgoed; ;;;BUILDING template;Terninckstraat;20;;;152331,629;211290,123
ANTWERPEN-WEST - FH10;2062841;4;0;0;4;MDU;;Y;NA;4;4;Leopold de Waelstraat6;Beschermd Erfgoed;3 Units in CRAB, Onduidelijk in GM.;;;BUILDING template;Leopold de Waelstraat;6;;;151631,102;210915,507
ANTWERPEN-WEST - FH10;4518342;0;1;0;1;SDU;;Y;NA;2;4;Welvaartstraat72; ;niet in CRAB, parking in GM.;;;BUILDING template;Welvaartstraat;72;;;152298,258;211053,666
ANTWERPEN-WEST - FH10;977813;3;0;0;3;MDU;;Y;NA;4;4;Lambermontplaats9;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Lambermontplaats;9;;;151563,606;210840,642
ANTWERPEN-WEST - FH10;4518203;1;0;0;1;SDU;;Y;NA;2;4;Edward Pecherstraat44; ;1 Unit in CRAB en GM.;;;BUILDING template;Edward Pecherstraat;44;;;151452;210771
ANTWERPEN-WEST - FH10;1139975;0;2;0;2;MDU;;Y;NA;4;4;Terninckstraat2; ;1 Unit in CRAB en GM.;;;BUILDING template;Terninckstraat;2;;;152284,749;211266,656
ANTWERPEN-WEST - FH10;1752987;3;0;0;3;MDU;;Y;NA;4;4;Admiraal de Boisotstraat13; ;1 Unit in CRAB, 3 bellen in GM.;;;BUILDING template;Admiraal de Boisotstraat;13;;;151753,347;210817,931
ANTWERPEN-WEST - FH10;1961910;2;0;0;2;MDU;;Y;NA;4;4;Kiliaanstraat6; ;1 Unit in CRAB en GM.;;;BUILDING template;Kiliaanstraat;6;;;152623,393;211259,457
