Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Building comment;Building exists;Opdrachttemplate
ANTWERPEN-WEST - FH06;BL0602;1739660;Begijnenstraat;17;;;152307,855;211522,501;MDU;;5;0;0;5;Y;NA;4;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0615;2051263;Schoenmarkt;31;;;152466;212075;SDU;;0;1;0;1;N;ORN;21;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;1739661;Begijnenstraat;21;;;152305,115;211514,213;SDU;;1;0;0;1;N;ORN;0;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;2052139;Schrijnwerkersstraat;3;;;152448;212022;MDU;;2;0;0;2;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;1739667;Begijnenstraat;37;;;152294,43;211484,829;MDU;;2;0;0;2;N;GLASS;0;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;2052140;Schrijnwerkersstraat;5;;;152447,175;212017,808;MDU;;9;1;0;10;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;1739668;Begijnenstraat;41;;;152290,732;211475,309;SDU;;0;1;0;1;N;ORN;4;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0611;2052141;Schrijnwerkersstraat;6;;;152434,498;212014,015;SDU;;0;1;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;1739673;Begijnenstraat;55;;;152280,595;211445,514;SDU;;0;1;0;1;Y;NA;0;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;2052142;Schrijnwerkersstraat;7;;;152447,249;212001,071;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;1739677;Begijnenstraat;61;;;152275,8;211430,582;MDU;;2;0;0;2;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0611;2052144;Schrijnwerkersstraat;8;;;152433,984;212009,203;SDU;;0;1;0;1;N;MON;4;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;1739680;Begijnenstraat;65;;;152273,06;211422,569;SDU;;1;0;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;2052145;Schrijnwerkersstraat;9;;;152448,844;211996,408;SDU;;0;1;0;1;N;MON;3;Review Required MON;Y;BUILDING template
