adres_full;SU;BU;LU;File_SSV_Action;File_SSV_Status;File_SSV_Error;Area_Type;Area_FID;Area_Version;Area_Name;Zoning_FID;Zoning_Version;Zoning_Name;Zoning_Id;Zoning_Tech;BG_Id;BG_Version;BG_Name;BG_SSV_Action;BG_SSV_Status;BG_SSV_Error;BG_Building_SSV_Action;BG_Building_SSV_Status;BG_Building_SSV_Error;Building_FID;Building_Version;LAM_MK;LAM_City_Code;LAM_Street_Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall_Mount;SS_Reason;Number_Floors;Height_Cable;Orig_VC_Type;New_VC_Type;VC_Method;Intro_Tube;Prov_Status;Prov_Reason;Prov_Planned;Prov_Mod_By;Prov_Mod_Date;Comments;SSV_Flag;SSV_Action;SSV_Status;SSV_Error;SSV_Date;Seq;LU_Key;LAM_SK;Nature;Nr_TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD_Details;CAD_Type;CAD_Type_Descr;CAD_SubType;Prov_Status_LU;Prov_Reason_LU;Prov_Planned_LU;Prov_Mod_By_LU;Prov_Mod_Date_LU;Comments_LU;SSV_Flag_LU;SSV_Action_LU;SSV_Status_LU;SSV_Error_LU;SSV_Date_LU;planrrr_bid;planrrr_uid;BT;GUESSED_UNITS_FLOOR;Seq_test;maxSeq;newSeq;LAM Nature index;Unit Counter_x;GUESSED_FLOOR;GUESSED_FLOOR_TRUNC;SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP;Unit Counter_y;MERGED_FLOOR;MERGED_APP;MERGED_PBOX
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;B10;;3;302;0.0;3;302;B10
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;B11;;3;303;0.0;3;303;B11
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;B12;;3;304;0.0;3;304;B12
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;B13;;3;305;0.0;3;305;B13
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;B14;;3;306;0.0;3;306;B14
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;B15;;3;307;0.0;3;307;B15
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;BU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2426562;;MDU;3.2;0;21;23;2426562-BU11;11.0;3.125;3;;;;;;;;;3;308;308
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;B16;;4;401;0.0;4;401;B16
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;B1;;4;402;0.0;4;402;B1
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;Lift;;5;1;0.0;5;501;Lift
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;Lift;;5;2;0.0;5;502;Lift
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;1167539;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2426562;1167539;MDU;3.2;1;21;1;2426562-LU1;12.0;3.4375;3;;;;;;;;;3;301;301
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;1167548;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2426562;1167548;MDU;3.2;10;21;10;2426562-LU2;13.0;3.75;3;;;;;;;;;3;302;302
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';11;1167549;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2426562;1167549;MDU;3.2;11;21;11;2426562-LU3;14.0;4.0625;4;;;;;;;;;4;401;401
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';12;1167550;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2426562;1167550;MDU;3.2;12;21;12;2426562-LU4;15.0;4.375;4;;;;;;;;;4;402;402
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';13;1538971;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2426562;1538971;MDU;3.2;13;21;13;2426562-LU5;16.0;4.6875;4;;;;;;;;;4;403;403
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';14;1546164;;SU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;MODIFY;;;';2426562;1546164;MDU;3.2;14;21;14;2426562-SU1;16.0;4.6875;4;;;;;;;;;0;SU1;SU1
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';15;1550165;;SU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;MODIFY;;;';2426562;1550165;MDU;3.2;15;21;15;2426562-SU2;16.0;4.6875;4;;;;;;;;;0;SU2;SU2
Zomerstraat 3;1;1;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;394361;'20200508104119;328571;'26300000;'35634;Zomerstraat;'3;';3500;Hasselt;;'218645,715;'179257,388;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;BU;1;;;;;;;;;;;;;;;;;N;NEW;;;';328571;;MDU;2.0;0;5;6;328571-BU1;1.0;0.0;0;W03-D-Hasselt-FH05;328571;BU;3/jan;;0;1;1.0;0;001;3/jan
Zomerstraat 3;1;1;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;394361;'20200508104119;328571;'26300000;'35634;Zomerstraat;'3;';3500;Hasselt;;'218645,715;'179257,388;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;1170804;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';328571;1170804;MDU;2.0;1;5;1;328571-LU1;2.0;0.5;0;W03-D-Hasselt-FH05;328571;LU;3/feb;;0;2;2.0;0;002;3/feb
Zomerstraat 3;1;1;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;394361;'20200508104119;328571;'26300000;'35634;Zomerstraat;'3;';3500;Hasselt;;'218645,715;'179257,388;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;1170810;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';328571;1170810;MDU;2.0;2;5;2;328571-LU2;3.0;1.0;1;W03-D-Hasselt-FH05;328571;LU;3/mrt;;1;3;3.0;1;101;3/mrt
Zomerstraat 3;1;1;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;394361;'20200508104119;328571;'26300000;'35634;Zomerstraat;'3;';3500;Hasselt;;'218645,715;'179257,388;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1170847;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';328571;1170847;MDU;2.0;3;5;3;328571-LU3;4.0;1.5;1;W03-D-Hasselt-FH05;328571;LU;3/apr;;1;4;4.0;1;102;3/apr
Zomerstraat 3;1;1;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;394361;'20200508104119;328571;'26300000;'35634;Zomerstraat;'3;';3500;Hasselt;;'218645,715;'179257,388;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;1170880;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';328571;1170880;MDU;2.0;4;5;4;328571-LU4;5.0;2.0;2;W03-D-Hasselt-FH05;328571;LU;3/mei;;2;5;5.0;2;201;3/mei
Zomerstraat 3;1;1;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;394361;'20200508104119;328571;'26300000;'35634;Zomerstraat;'3;';3500;Hasselt;;'218645,715;'179257,388;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';5;1170904;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';328571;1170904;MDU;2.0;5;5;5;328571-LU5;6.0;2.5;2;W03-D-Hasselt-FH05;328571;LU;3/jun;;2;6;6.0;2;202;3/jun
Zomerstraat 3;1;1;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;394361;'20200508104119;328571;'26300000;'35634;Zomerstraat;'3;';3500;Hasselt;;'218645,715;'179257,388;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';328571;;MDU;2.0;0;5;7;328571-SU1;6.0;2.5;2;W03-D-Hasselt-FH05;328571;SU;Lift;;;;6.0;0;SU1;Lift
Gouverneur Roppesingel 135;3;1;3;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629368;'20200508112853;'Gouverneur Roppesingel 133-135_Oude Luikerbaan 160;KEEP;;;KEEP;;;10522567;'20200508112853;3937166;'26300000;'10;Gouverneur Roppesingel;'135;';3500;Hasselt;;'219001,311;'179044,962;;N;GLASS;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;BU;1;;;;;;;;;;;;;;IFH_BATCH;'09/07/2019 07:40:05;;N;NEW;;;';3937166;;MDU;1.3333333333333333;0;4;5;3937166-BU1;1.0;0.0;0;;;;;;;;;0;001;001
Gouverneur Roppesingel 135;3;1;3;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629368;'20200508112853;'Gouverneur Roppesingel 133-135_Oude Luikerbaan 160;KEEP;;;KEEP;;;10522567;'20200508112853;3937166;'26300000;'10;Gouverneur Roppesingel;'135;';3500;Hasselt;;'219001,311;'179044,962;;N;GLASS;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;10734747;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3937166;10734747;MDU;1.3333333333333333;2;4;2;3937166-LU1;2.0;0.75;0;;;;;;;;;0;002;002
Gouverneur Roppesingel 135;3;1;3;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629368;'20200508112853;'Gouverneur Roppesingel 133-135_Oude Luikerbaan 160;KEEP;;;KEEP;;;10522567;'20200508112853;3937166;'26300000;'10;Gouverneur Roppesingel;'135;';3500;Hasselt;;'219001,311;'179044,962;;N;GLASS;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;10734819;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3937166;10734819;MDU;1.3333333333333333;3;4;3;3937166-LU2;3.0;1.5;1;;;;;;;;;1;101;101
Gouverneur Roppesingel 135;3;1;3;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629368;'20200508112853;'Gouverneur Roppesingel 133-135_Oude Luikerbaan 160;KEEP;;;KEEP;;;10522567;'20200508112853;3937166;'26300000;'10;Gouverneur Roppesingel;'135;';3500;Hasselt;;'219001,311;'179044,962;;N;GLASS;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;10734825;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3937166;10734825;MDU;1.3333333333333333;4;4;4;3937166-LU3;4.0;2.25;2;;;;;;;;;2;201;201
Gouverneur Roppesingel 135;3;1;3;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629368;'20200508112853;'Gouverneur Roppesingel 133-135_Oude Luikerbaan 160;KEEP;;;KEEP;;;10522567;'20200508112853;3937166;'26300000;'10;Gouverneur Roppesingel;'135;';3500;Hasselt;;'219001,311;'179044,962;;N;GLASS;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;10734714;;SU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;IFH_BATCH;'09/07/2019 07:40:05;;N;KEEP;;;';3937166;10734714;MDU;1.3333333333333333;1;4;1;3937166-SU1;4.0;2.25;2;;;;;;;;;0;SU1;SU1
Gouverneur Roppesingel 135;3;1;3;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629368;'20200508112853;'Gouverneur Roppesingel 133-135_Oude Luikerbaan 160;KEEP;;;KEEP;;;10522567;'20200508112853;3937166;'26300000;'10;Gouverneur Roppesingel;'135;';3500;Hasselt;;'219001,311;'179044,962;;N;GLASS;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;IFH_BATCH;'09/07/2019 07:40:05;;N;NEW;;;';3937166;;MDU;1.3333333333333333;0;4;6;3937166-SU2;4.0;2.25;2;;;;;;;;;0;SU2;SU2
Gouverneur Roppesingel 135;3;1;3;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629368;'20200508112853;'Gouverneur Roppesingel 133-135_Oude Luikerbaan 160;KEEP;;;KEEP;;;10522567;'20200508112853;3937166;'26300000;'10;Gouverneur Roppesingel;'135;';3500;Hasselt;;'219001,311;'179044,962;;N;GLASS;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;IFH_BATCH;'09/07/2019 07:40:05;;N;NEW;;;';3937166;;MDU;1.3333333333333333;0;4;7;3937166-SU3;4.0;2.25;2;;;;;;;;;0;SU3;SU3
Anne Frankplein 7;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;394431;'20200508104114;3937179;'26300000;'85;Anne Frankplein;'7;';3500;Hasselt;;'218664,314;'179389,124;;N;ORN;4;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;1185481;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3937179;1185481;MDU;1.75;1;9;1;3937179-LU1;1.0;0.0;0;W03-D-Hasselt-FH05;3937179;LU;1;;0;1;1.0;0;001;1
