SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP
W03-C-Charleroi-FH11;3961594;LU;;;2;21
W03-C-Liege-FH07;2768434;BU;;;Rdc;1
W03-C-Liege-FH07;2768434;LU;;;1;11
W03-C-Liege-FH07;1509300;BU;;;Rdc;1
W03-C-Liege-FH07;1509300;LU;;;1;11
W03-C-Liege-FH07;1509300;LU;;;2;21
W03-C-Liege-FH07;3103191;LU;;;Rdc;1
W03-C-Liege-FH07;3103191;LU;;;1;11
W03-C-Liege-FH07;3103191;LU;;;2;21
W03-C-Charleroi-FH11;2027720;LU;;;Rdc;1
W03-C-Charleroi-FH11;2027720;LU;;;1;11
SZ FH01 LIEGE BLOC 0104;3124776;BU;1;;0;1
SZ FH01 LIEGE BLOC 0104;3124776;BU;1;;0;1
W03-C-Uccle-FH03;1050130;SU;1;;0;
W03-C-Uccle-FH03;1050130;BU;1;;0;
W03-C-Uccle-FH03;1050130;LU;101;;1;
W03-C-Uccle-FH03;1050130;LU;102;;1;
W03-C-Uccle-FH03;1050130;LU;201;;2;
W03-C-Uccle-FH03;1050130;LU;202;;2;
W03-C-Uccle-FH03;1050130;LU;301;;3;
W03-C-Uccle-FH03;1050130;LU;302;;3;
W03-C-Uccle-FH03;1449071;LU;101;;1;
W03-C-Uccle-FH03;1449071;LU;201;;2;
W03-C-Antwerpen-West-FH01;108078;SU;0;;0;
W03-C-Antwerpen-West-FH01;108078;LU;0.1;;0;
W03-C-Antwerpen-West-FH01;108078;LU;0.2;;0;
W03-C-Antwerpen-West-FH01;108078;LU;1.1;;1;
W03-C-Antwerpen-West-FH01;108078;LU;1.2;;1;
W03-C-Antwerpen-West-FH01;108078;LU;2.1;;2;
W03-C-Antwerpen-West-FH01;108078;LU;2.2;;2;
W03-C-Antwerpen-West-FH01;108078;LU;3.1;;3;
W03-C-Antwerpen-West-FH01;108078;LU;3.2;;3;
W03-C-Antwerpen-West-FH01;108078;LU;4.1;;4;
W03-C-Antwerpen-West-FH01;108078;LU;5.1;;5;
W03-C-Antwerpen-West-FH01;108078;LU;6.1;;6;
W03-C-Uccle-FH03;1051907;LU;1;;0;
W03-C-Uccle-FH03;1051907;LU;101;;1;
W03-C-Uccle-FH03;1051907;LU;201;;2;
W03-C-Uccle-FH03;1684463;LU;1;;0;
W03-C-Uccle-FH03;1684463;LU;101;;1;
W03-C-Uccle-FH03;1684463;LU;201;;2;
W03-C-Uccle-FH03;1684462;BU;1;;0;
W03-C-Uccle-FH03;1684462;LU;101;;1;
W03-C-Uccle-FH03;1684462;LU;102;;1;
W03-C-Uccle-FH03;1684460;SU;1;;;
W03-C-Uccle-FH03;1684460;BU;1;;0;
W03-C-Uccle-FH03;1684460;BU;2;;0;
W03-C-Uccle-FH03;1684460;LU;101;;1;
W03-C-Uccle-FH03;1684460;LU;102;;1;
W03-C-Uccle-FH03;1684460;LU;201;;2;
W03-C-Uccle-FH03;1684460;LU;202;;2;
;;BU;1;;0;
;;SU;1;;0;
W03-C-Uccle-FH03;1050031;LU;;;0;1
W03-C-Uccle-FH03;1050031;LU;;;1;2
W03-C-Uccle-FH03;1050031;LU;;;1;3
W03-C-Uccle-FH03;1050031;LU;;;2;4
W03-C-Uccle-FH03;1050031;LU;;;2;5
W03-C-Uccle-FH03;1683519;LU;;;0;1
W03-C-Uccle-FH03;1683519;LU;;;1;2
W03-C-Uccle-FH03;1683519;LU;;;1;3
W03-C-Uccle-FH03;1683519;LU;;;1;4
