Projectnummer;Opdrachttemplate;LU Key;LAM MK;LAM Street Code;Street;Postcode;Municipality
EVERE - FH03;BUILDING template;1624097;1624097;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624098;1624098;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624099;1624099;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624100;1624100;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624101;1624101;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624102;1624102;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624103;1624103;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624104;1624104;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624105;1624105;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624106;1624106;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624107;1624107;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624108;1624108;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624109;1624109;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624110;1624110;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624113;1624113;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624114;1624114;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624115;1624115;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624116;1624116;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624117;1624117;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624118;1624118;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624119;1624119;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624120;1624120;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624121;1624121;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624122;1624122;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624123;1624123;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624124;1624124;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624125;1624125;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624126;1624126;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624127;1624127;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624128;1624128;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624129;1624129;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624130;1624130;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624131;1624131;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624132;1624132;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624133;1624133;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624134;1624134;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624135;1624135;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624136;1624136;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624137;1624137;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624138;1624138;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624139;1624139;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624140;1624140;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624141;1624141;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624142;1624142;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624143;1624143;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624144;1624144;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624145;1624145;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624146;1624146;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624147;1624147;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;1624148;1624148;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624149;1624149;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624151;1624151;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624152;1624152;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624153;1624153;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624154;1624154;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624155;1624155;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624156;1624156;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624157;1624157;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624158;1624158;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624159;1624159;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624161;1624161;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624162;1624162;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624163;1624163;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624164;1624164;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624165;1624165;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624166;1624166;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624168;1624168;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624169;1624169;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624170;1624170;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624171;1624171;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624172;1624172;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624173;1624173;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624174;1624174;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624175;1624175;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624176;1624176;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624177;1624177;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624178;1624178;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624180;1624180;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624181;1624181;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624182;1624182;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;1624317;1624317;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624318;1624318;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624319;1624319;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624321;1624321;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624322;1624322;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624323;1624323;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624324;1624324;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624325;1624325;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624326;1624326;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624327;1624327;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624328;1624328;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624329;1624329;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624330;1624330;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624331;1624331;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624332;1624332;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624333;1624333;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624334;1624334;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624335;1624335;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624336;1624336;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624337;1624337;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624338;1624338;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624339;1624339;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624340;1624340;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624341;1624341;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624342;1624342;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624343;1624343;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624344;1624344;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624345;1624345;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624346;1624346;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;1624372;1624372;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624373;1624373;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624374;1624374;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624375;1624375;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624376;1624376;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624377;1624377;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624378;1624378;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624379;1624379;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624380;1624380;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624381;1624381;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624382;1624382;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624383;1624383;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624384;1624384;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624385;1624385;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624386;1624386;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;1624388;1624388;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;20557;20557;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;24790;24790;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;24792;24792;8171;Oud-Kapellekelaan - Avenue de l Oud-Kapelleke;1140;Evere
EVERE - FH03;BUILDING template;24800;24800;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;24838;24838;16524;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;1140;Evere
EVERE - FH03;BUILDING template;24846;24846;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;24948;24948;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;24964;24964;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;24981;24981;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;24991;24991;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;25026;25026;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;25030;25030;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;25034;25034;17657;A. Vanden Bosschestraat - Rue A. Vanden Bossche;1140;Evere
EVERE - FH03;BUILDING template;25427;25427;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;25451;25451;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;25479;25479;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;3916115;3916115;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;3916116;3916116;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;3916143;3916143;17657;A. Vanden Bosschestraat - Rue A. Vanden Bossche;1140;Evere
EVERE - FH03;BUILDING template;3954061;3954061;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;3954331;3954331;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;3956205;3956205;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;3957333;3957333;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;3988725;3988725;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;4004251;4004251;17657;A. Vanden Bosschestraat - Rue A. Vanden Bossche;1140;Evere
EVERE - FH03;BUILDING template;4018470;4018470;16464;F. Vande Maelestraat - Rue F. Vande Maele;1140;Evere
EVERE - FH03;BUILDING template;4023184;4023184;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;4041165;4041165;22;Kentstraat - Rue du Kent;1140;Evere
EVERE - FH03;BUILDING template;4066959;4066959;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;4072063;4072063;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;4075506;4075506;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;4079382;4079382;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;4091551;4091551;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;4098789;4098789;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;4106659;4106659;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;4106725;4106725;17657;A. Vanden Bosschestraat - Rue A. Vanden Bossche;1140;Evere
EVERE - FH03;BUILDING template;4107166;4107166;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;4108379;4108379;16464;F. Vande Maelestraat - Rue F. Vande Maele;1140;Evere
EVERE - FH03;BUILDING template;4108887;4108887;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;4108888;4108888;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;4109217;4109217;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;4109219;4109219;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;4109329;4109329;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;4110183;4110183;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;4110196;4110196;17497;J. B. Bauwensstraat - Rue J. B. Bauwens;1140;Evere
EVERE - FH03;BUILDING template;4110432;4110432;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;4112420;4112420;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;4112627;4112627;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;4113876;4113876;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;4113913;4113913;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;4114664;4114664;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;4114666;4114666;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;4114671;4114671;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;4114672;4114672;16704;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;1140;Evere
EVERE - FH03;BUILDING template;4114674;4114674;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;4114682;4114682;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;4114712;4114712;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;4114721;4114721;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;4114759;4114759;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;4114769;4114769;16464;F. Vande Maelestraat - Rue F. Vande Maele;1140;Evere
EVERE - FH03;BUILDING template;4114807;4114807;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;4116924;4116924;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;4116947;4116947;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;4117062;4117062;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;4117534;4117534;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;4117553;4117553;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;4117687;4117687;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;4119463;4119463;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;4119543;4119543;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;4119551;4119551;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;4119603;4119603;17443;Onthaalsquare - Square de l Accueil;1140;Evere
EVERE - FH03;BUILDING template;4119617;4119617;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;4119632;4119632;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;4119635;4119635;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;4119637;4119637;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;4119643;4119643;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;4119644;4119644;16524;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;1140;Evere
EVERE - FH03;BUILDING template;4119647;4119647;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;4119648;4119648;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;4119650;4119650;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;4119654;4119654;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;4119655;4119655;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;4119658;4119658;16362;S. Hoedemaekerssquare - Square Servaas Hoedemaekers;1140;Evere
EVERE - FH03;BUILDING template;4119664;4119664;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;4119665;4119665;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;4119674;4119674;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;4119687;4119687;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;4119705;4119705;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;4119706;4119706;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;4119707;4119707;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;4119980;4119980;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;4120005;4120005;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;4120978;4120978;22;Kentstraat - Rue du Kent;1140;Evere
EVERE - FH03;BUILDING template;4138015;4138015;35;KLein Zwitserlandgaarde - Clos de la Petite Suisse;1140;Evere
EVERE - FH03;BUILDING template;4201307;4201307;22;Kentstraat - Rue du Kent;1140;Evere
EVERE - FH03;BUILDING template;4245253;4245253;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;4273938;4273938;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;4946221;4946221;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;5320614;5320614;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;5321281;5321281;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;5424555;5424555;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;5429857;5429857;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;5487512;5487512;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;5497721;5497721;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;5497722;5497722;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;5502012;5502012;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;5540710;5540710;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;5563683;5563683;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;5566428;5566428;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;5583157;5583157;8171;Oud-Kapellekelaan - Avenue de l Oud-Kapelleke;1140;Evere
EVERE - FH03;BUILDING template;5583159;5583159;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
