Projectnummer;Opdrachttemplate;LU Key;LAM MK;LAM Street Code;Street;Municipality
EVERE - FH01;BUILDING template;584102;584102;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623942;1623942;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623943;1623943;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;756473;756473;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623944;1623944;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;4;4;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623945;1623945;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;756474;756474;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623947;1623947;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;756476;756476;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623948;1623948;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623949;1623949;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623950;1623950;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623953;1623953;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623955;1623955;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623957;1623957;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623958;1623958;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1624007;1624007;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;4107019;4107019;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;4118426;4118426;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;584103;584103;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;4110642;4110642;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;756475;756475;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;584106;584106;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;725366;725366;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;725364;725364;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623964;1623964;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623968;1623968;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623970;1623970;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623971;1623971;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623972;1623972;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623975;1623975;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;725365;725365;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;726805;726805;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;726781;726781;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623946;1623946;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1186609;1186609;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;726784;726784;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;726783;726783;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623952;1623952;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623954;1623954;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623956;1623956;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1350632;1350632;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;726785;726785;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;726786;726786;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;726788;726788;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623961;1623961;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;726782;726782;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623959;1623959;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623988;1623988;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;726789;726789;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;726787;726787;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1324257;1324257;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1282320;1282320;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623993;1623993;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623962;1623962;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1120027;1120027;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;725361;725361;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;5046392;5046392;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;1623966;1623966;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;731617;731617;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;731616;731616;17812;Avenue des Anciens Combattants - Oud-Strijderslaan;Evere - Evere
EVERE - FH01;BUILDING template;726581;726581;17831;Avenue des Communautés - Gemeenschappenlaan;Evere - Evere
EVERE - FH01;BUILDING template;1624087;1624087;17831;Avenue des Communautés - Gemeenschappenlaan;Evere - Evere
EVERE - FH01;BUILDING template;6476845;6476845;17831;Avenue des Communautés - Gemeenschappenlaan;Evere - Evere
EVERE - FH01;BUILDING template;726187;726187;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1446973;1446973;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624254;1624254;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624256;1624256;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624258;1624258;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624260;1624260;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624267;1624267;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624262;1624262;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624263;1624263;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624265;1624265;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;726184;726184;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624264;1624264;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624249;1624249;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;726186;726186;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624252;1624252;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624253;1624253;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624255;1624255;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624257;1624257;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;4119465;4119465;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624259;1624259;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624261;1624261;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;726189;726189;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;726188;726188;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624266;1624266;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624268;1624268;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624269;1624269;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624270;1624270;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;1624271;1624271;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;726185;726185;17930;Avenue du V-Day - V-Daylaan;Evere - Evere
EVERE - FH01;BUILDING template;731598;731598;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;731597;731597;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;1120028;1120028;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;756584;756584;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;756583;756583;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;5583274;5583274;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;1120035;1120035;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;5583271;5583271;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;1120036;1120036;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;1120037;1120037;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;1120032;1120032;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;5583275;5583275;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;1120030;1120030;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;1120031;1120031;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;5583272;5583272;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;756585;756585;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;5583273;5583273;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;1120033;1120033;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;731599;731599;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;5583276;5583276;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;1120034;1120034;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;5583277;5583277;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;1120038;1120038;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;1120029;1120029;17984;Avenue Henry Dunant - Henry Dunantlaan;Evere - Evere
EVERE - FH01;BUILDING template;731618;731618;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;4114621;4114621;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;731619;731619;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;731620;731620;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624304;1624304;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624305;1624305;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624306;1624306;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624307;1624307;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624308;1624308;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624309;1624309;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624310;1624310;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624311;1624311;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624312;1624312;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624313;1624313;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624314;1624314;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624315;1624315;17986;Rue Pierre Dupont - Pieter Dupontstraat;Evere - Evere
EVERE - FH01;BUILDING template;6563223;6563223;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1475088;1475088;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;5895264;5895264;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1339374;1339374;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624348;1624348;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624349;1624349;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624350;1624350;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624351;1624351;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;4117894;4117894;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624352;1624352;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624353;1624353;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624354;1624354;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624355;1624355;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1120050;1120050;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1120051;1120051;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624358;1624358;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624360;1624360;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624361;1624361;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624363;1624363;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624364;1624364;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624365;1624365;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624366;1624366;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624367;1624367;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;4119467;4119467;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624368;1624368;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624369;1624369;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624370;1624370;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624371;1624371;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1120049;1120049;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;5895268;5895268;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1120081;1120081;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624356;1624356;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1324850;1324850;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624357;1624357;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624359;1624359;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1120082;1120082;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1120083;1120083;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1468743;1468743;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1358518;1358518;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;1624362;1624362;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
EVERE - FH01;BUILDING template;6071469;6071469;18597;Rue des Deux Maisons - Twee Huizenstraat;Evere - Evere
