LAM MK;TOTAAL;SU;BU;LU;Zip;File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM City Code;LAM Street Code;Nr;Suffix;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;Street;Municipality;LANGUAGE;BT
3014970;2;0;2;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743393;20191016183710;37370000;6501;143;;;173888,479;174589,194;;Y;NA;3;4;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;2;10965294;3566193;BU;1;;BU2;;;;N;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014971;3;0;1;2;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;11521277;20191025162614;;;;;;;;743394;20191025162614;37370000;6501;144;;;173984,208;174604,732;;Y;NA;4;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;4;11098894;4798188;LU;1;1;;;;;N;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014971;3;0;1;2;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;11521277;20191025162614;;;;;;;;743394;20191025162614;37370000;6501;144;;;173984,208;174604,732;;Y;NA;4;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;5;11098895;4798189;LU;1;2;;;;;N;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014971;3;0;1;2;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;11521277;20191025162614;;;;;;;;743394;20191025162614;37370000;6501;144;;;173984,208;174604,732;;Y;NA;4;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;6;11098896;4798190;BU;1;3;;;;;N;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014972;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743395;20191111143609;37370000;6501;147;;;173915,052;174599,61;;Y;NA;4;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1891928;3577742;BU;1;BU;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;Diestsestraat;Leuven;NL;SDU
3014973;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743396;20191016183710;37370000;6501;148;;;173995,747;174599,906;;Y;NA;4;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1891985;3577627;BU;1;BU;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;Diestsestraat;Leuven;NL;SDU
3014975;2;0;2;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743397;20191016183710;37370000;6501;150;;;173997,46;174606,042;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;1;1892978;3577664;BU;1;;BU;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014975;2;0;2;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743397;20191016183710;37370000;6501;150;;;173997,46;174606,042;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;2;10917223;3577665;BU;1;;KOT;;;;Y;;HOUSE;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014976;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743398;20191111143528;37370000;6501;151;;;173924,641;174602,366;;Y;NA;4;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1893070;3577743;BU;1;BU;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;Diestsestraat;Leuven;NL;SDU
3014978;2;0;2;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743399;20191016183710;37370000;6501;152;;;174002,225;174608,025;;Y;NA;3;7;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;1;1893155;3577666;BU;1;;BU;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014978;2;0;2;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743399;20191016183710;37370000;6501;152;;;174002,225;174608,025;;Y;NA;3;7;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;2;10917227;3577667;BU;1;;KOT;;;;Y;;HOUSE;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014980;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743400;20191016183710;37370000;6501;153;;;173927,524;174608,111;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1893220;4798147;BU;1;;BU;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;Diestsestraat;Leuven;NL;SDU
3014981;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743401;20191016183711;37370000;6501;154;;;174007,556;174608,874;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1893279;3577668;BU;1;BU;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;Diestsestraat;Leuven;NL;SDU
3014983;2;0;2;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743402;20191023083404;37370000;6501;156;;;174015,697;174607,136;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;2;10917230;3577670;BU;1;1;;;;;Y;;HOUSE;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014983;2;0;2;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743402;20191023083404;37370000;6501;156;;;174015,697;174607,136;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;1;1893444;3577669;BU;1;;BU;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014985;8;0;1;7;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743403;20191016183711;37370000;6501;157;;;173937,674;174610,991;;Y;NA;5;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;1;1893466;3577744;LU;1;1;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014985;8;0;1;7;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743403;20191016183711;37370000;6501;157;;;173937,674;174610,991;;Y;NA;5;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;2;1893467;3577745;LU;1;2;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014985;8;0;1;7;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743403;20191016183711;37370000;6501;157;;;173937,674;174610,991;;Y;NA;5;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;3;1893468;3577746;LU;1;3;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014985;8;0;1;7;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743403;20191016183711;37370000;6501;157;;;173937,674;174610,991;;Y;NA;5;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;4;1893469;3577747;LU;1;4;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014985;8;0;1;7;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743403;20191016183711;37370000;6501;157;;;173937,674;174610,991;;Y;NA;5;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;5;1893470;3577748;LU;1;5;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014985;8;0;1;7;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743403;20191016183711;37370000;6501;157;;;173937,674;174610,991;;Y;NA;5;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;6;1893471;3577749;LU;1;6;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014985;8;0;1;7;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743403;20191016183711;37370000;6501;157;;;173937,674;174610,991;;Y;NA;5;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;7;1893472;3577750;LU;1;7;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014985;8;0;1;7;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743403;20191016183711;37370000;6501;157;;;173937,674;174610,991;;Y;NA;5;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;9;10967599;3577731;BU;1;;BU;;;;Y;;HOUSE;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014991;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743404;20191016183711;37370000;6501;161;;;173947,246;174611,969;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1894330;3577787;BU;1;;BU;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Diestsestraat;Leuven;NL;SDU
3014994;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743405;20191016183620;37370000;6501;163;;;173966,617;174620,713;;Y;NA;4;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1894408;3577788;BU;1;BU;;;;;Y;;EDUC;ONDERWIJSGEBOUW - BATIMENT D' ENSEIGNEMENT;;;;;;;;;;;;;Diestsestraat;Leuven;NL;SDU
3014996;2;0;2;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743406;20191016183620;37370000;6501;164;;;174032,201;174613,42;;Y;NA;5;4;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;5;1894451;3577677;BU;1;;BU;;;;Y;#HA.GV/1L/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014996;2;0;2;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743406;20191016183620;37370000;6501;164;;;174032,201;174613,42;;Y;NA;5;4;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;10;11098897;4798191;BU;1;;KOT;;;;N;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014997;3;0;1;2;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743407;20191016183620;37370000;6501;165;;;173986,844;174629,194;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;3;10917235;3577791;BU;1;BU;;;;;;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014997;3;0;1;2;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743407;20191016183620;37370000;6501;165;;;173986,844;174629,194;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;1;1894510;3577789;LU;1;LU1;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014997;3;0;1;2;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743407;20191016183620;37370000;6501;165;;;173986,844;174629,194;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;2;1894511;3577790;LU;1;LU2;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014998;7;1;0;6;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;8591477;20180420010526;;;;;;;;743408;20191016183750;37370000;6501;167;;;173995,72;174628,745;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;14;1894600;3577793;LU;1;1;;;;;Y;#K.OG/KAVEL6-BERGING6/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014998;7;1;0;6;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;8591477;20180420010526;;;;;;;;743408;20191016183750;37370000;6501;167;;;173995,72;174628,745;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;15;10967618;3577782;LU;1;2;;;;;N;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014998;7;1;0;6;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;8591477;20180420010526;;;;;;;;743408;20191016183750;37370000;6501;167;;;173995,72;174628,745;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;16;10967619;3577783;LU;1;3;;;;;N;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014998;7;1;0;6;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;8591477;20180420010526;;;;;;;;743408;20191016183750;37370000;6501;167;;;173995,72;174628,745;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;17;10967620;3577784;LU;1;4;;;;;N;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014998;7;1;0;6;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;8591477;20180420010526;;;;;;;;743408;20191016183750;37370000;6501;167;;;173995,72;174628,745;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;18;10967621;3577785;LU;1;5;;;;;N;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014998;7;1;0;6;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;8591477;20180420010526;;;;;;;;743408;20191016183750;37370000;6501;167;;;173995,72;174628,745;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;19;11098882;3577786;LU;1;6;;;;;N;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3014998;7;1;0;6;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;8591477;20180420010526;;;;;;;;743408;20191016183750;37370000;6501;167;;;173995,72;174628,745;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;20;11098883;4798109;SU;1;;SU;;;;N;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015000;5;2;0;3;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6488057;20191016183812;37370000;6501;168;;;174034;174621;;Y;NA;4;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;1;10916581;3577687;LU;1;1;;;;;Y;;HOUSE;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015000;5;2;0;3;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6488057;20191016183812;37370000;6501;168;;;174034;174621;;Y;NA;4;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;2;10916582;3577688;LU;1;2;;;;;Y;;HOUSE;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015000;5;2;0;3;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6488057;20191016183812;37370000;6501;168;;;174034;174621;;Y;NA;4;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;3;10916583;3577689;LU;1;3;;;;;Y;;HOUSE;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015000;5;2;0;3;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6488057;20191016183812;37370000;6501;168;;;174034;174621;;Y;NA;4;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;6;10967572;3577652;SU;1;;SU1;;;;Y;;HOUSE;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015000;5;2;0;3;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6488057;20191016183812;37370000;6501;168;;;174034;174621;;Y;NA;4;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;7;10967573;3577653;SU;1;;SU2;;;;Y;;HOUSE;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015001;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;743409;20191016183620;37370000;6501;170;;;174043,706;174616,325;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1895514;3577680;BU;1;BU;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;Diestsestraat;Leuven;NL;SDU
3015007;10;1;1;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;5157348;20191016183750;37370000;6501;177;;;174011,796;174638,99;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;1;1895778;3577804;LU;1;1;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015007;10;1;1;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;5157348;20191016183750;37370000;6501;177;;;174011,796;174638,99;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;2;1895779;1894720;LU;1;2;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015007;10;1;1;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;5157348;20191016183750;37370000;6501;177;;;174011,796;174638,99;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;3;10520799;2399131;LU;1;3;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015007;10;1;1;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;5157348;20191016183750;37370000;6501;177;;;174011,796;174638,99;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;4;10520800;3577805;LU;1;4;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015007;10;1;1;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;5157348;20191016183750;37370000;6501;177;;;174011,796;174638,99;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;5;10520801;1665857;LU;1;5;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015007;10;1;1;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;5157348;20191016183750;37370000;6501;177;;;174011,796;174638,99;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;6;10520802;2537109;LU;1;6;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015007;10;1;1;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;5157348;20191016183750;37370000;6501;177;;;174011,796;174638,99;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;12;11098880;880218;LU;1;10;;;;;N;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015007;10;1;1;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;5157348;20191016183750;37370000;6501;177;;;174011,796;174638,99;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;13;11098881;4798102;LU;1;11;;;;;N;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015007;10;1;1;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;5157348;20191016183750;37370000;6501;177;;;174011,796;174638,99;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;11;10520807;3577808;BU;1;;BU;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015007;10;1;1;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;5157348;20191016183750;37370000;6501;177;;;174011,796;174638,99;;Y;NA;4;4;Undefined;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;10;10520806;3577807;SU;1;;SU;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;Diestsestraat;Leuven;NL;MDU
3015010;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;11407271;20191016183620;;;;;;;;743411;20191016183620;37370000;6501;178;;;174065,762;174631,018;;Y;NA;4;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1895857;;BU;1;;;;;;Y;#HA.GV/W1.178/P.W1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;;;;;;Diestsestraat;Leuven;NL;SDU
