LAM MK;TOTAAL;SU;BU;LU;File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LANGUAGE;BT
108081;12;0;0;12;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612395;20190604080312;1630000;21982;Napoleonkaai;7;;2000;Antwerpen;;152615,19;213339,039;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;3;1839630;;LU;1;;;;;;Y;#A4/R-KAVEL8/B.2.3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108081;12;0;0;12;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612395;20190604080312;1630000;21982;Napoleonkaai;7;;2000;Antwerpen;;152615,19;213339,039;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;4;1839729;;LU;1;;;;;;Y;#A5/R-KAVEL10/B;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108081;12;0;0;12;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612395;20190604080312;1630000;21982;Napoleonkaai;7;;2000;Antwerpen;;152615,19;213339,039;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;5;11077513;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108081;12;0;0;12;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612395;20190604080312;1630000;21982;Napoleonkaai;7;;2000;Antwerpen;;152615,19;213339,039;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;6;11077514;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108081;12;0;0;12;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612395;20190604080312;1630000;21982;Napoleonkaai;7;;2000;Antwerpen;;152615,19;213339,039;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;7;11077515;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108081;12;0;0;12;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612395;20190604080312;1630000;21982;Napoleonkaai;7;;2000;Antwerpen;;152615,19;213339,039;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;8;11077516;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108081;12;0;0;12;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612395;20190604080312;1630000;21982;Napoleonkaai;7;;2000;Antwerpen;;152615,19;213339,039;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;9;11077517;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108081;12;0;0;12;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612395;20190604080312;1630000;21982;Napoleonkaai;7;;2000;Antwerpen;;152615,19;213339,039;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;10;11077518;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108081;12;0;0;12;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612395;20190604080312;1630000;21982;Napoleonkaai;7;;2000;Antwerpen;;152615,19;213339,039;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;11;11077519;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108081;12;0;0;12;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612395;20190604080312;1630000;21982;Napoleonkaai;7;;2000;Antwerpen;;152615,19;213339,039;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;12;11077520;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108082;7;1;0;6;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612396;20190604080250;1630000;596;Amsterdamstraat;22;;2000;Antwerpen;;152517,221;213452,237;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1706430;;LU;1;;;;;;Y;#A1/B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108082;7;1;0;6;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612396;20190604080250;1630000;596;Amsterdamstraat;22;;2000;Antwerpen;;152517,221;213452,237;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;2;1706622;;LU;1;;;;;;Y;#A2/C/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108082;7;1;0;6;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612396;20190604080250;1630000;596;Amsterdamstraat;22;;2000;Antwerpen;;152517,221;213452,237;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;3;1706763;;LU;1;;;;;;Y;#A3/D/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108082;7;1;0;6;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612396;20190604080250;1630000;596;Amsterdamstraat;22;;2000;Antwerpen;;152517,221;213452,237;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;4;1706837;;LU;1;;;;;;Y;#A4/E/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108082;7;1;0;6;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612396;20190604080250;1630000;596;Amsterdamstraat;22;;2000;Antwerpen;;152517,221;213452,237;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;5;1707040;;LU;1;;;;;;Y;#HA.GV/A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;;;;;;NL;MDU
108082;7;1;0;6;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612396;20190604080250;1630000;596;Amsterdamstraat;22;;2000;Antwerpen;;152517,221;213452,237;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;6;11078047;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108082;7;1;0;6;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612396;20190604080250;1630000;596;Amsterdamstraat;22;;2000;Antwerpen;;152517,221;213452,237;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;7;11078048;;SU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108083;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093618;20190604080249;1630000;596;Amsterdamstraat;24;;2000;Antwerpen - Anvers;;152528,431;213451,022;;N;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;1;10414038;;BU;1;;;;;;Y;#HA.GV/O.C/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;;;;;;NL;SDU
108085;3;0;0;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612398;20190604080248;1630000;596;Amsterdamstraat;36;;2000;Antwerpen;;152616,377;213451,262;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1763512;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;NL;MDU
108085;3;0;0;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612398;20190604080248;1630000;596;Amsterdamstraat;36;;2000;Antwerpen;;152616,377;213451,262;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;2;11078091;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108085;3;0;0;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612398;20190604080248;1630000;596;Amsterdamstraat;36;;2000;Antwerpen;;152616,377;213451,262;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;3;11078092;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108271;1;0;0;1;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612462;20181222110920;1630000;20788;August Michielsstraat;27;;2000;Antwerpen;;153058,54;213538,675;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1729359;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;NL;SDU
108272;8;0;0;8;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612463;20181222110920;1630000;20788;August Michielsstraat;38;;2000;Antwerpen;;153063,261;213514,289;;N;ORN;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1767376;;LU;1;;;;;;Y;#A1/AK 1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108272;8;0;0;8;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612463;20181222110920;1630000;20788;August Michielsstraat;38;;2000;Antwerpen;;153063,261;213514,289;;N;ORN;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;2;1767431;;LU;1;;;;;;Y;#A1/VK 2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108272;8;0;0;8;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612463;20181222110920;1630000;20788;August Michielsstraat;38;;2000;Antwerpen;;153063,261;213514,289;;N;ORN;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;3;1767483;;LU;1;;;;;;Y;#A2/AK 3/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108272;8;0;0;8;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612463;20181222110920;1630000;20788;August Michielsstraat;38;;2000;Antwerpen;;153063,261;213514,289;;N;ORN;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;4;1767542;;LU;1;;;;;;Y;#A2/VK 4/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108272;8;0;0;8;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612463;20181222110920;1630000;20788;August Michielsstraat;38;;2000;Antwerpen;;153063,261;213514,289;;N;ORN;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;5;1767571;;LU;1;;;;;;Y;#A3/AK 5/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108272;8;0;0;8;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612463;20181222110920;1630000;20788;August Michielsstraat;38;;2000;Antwerpen;;153063,261;213514,289;;N;ORN;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;6;1767602;;LU;1;;;;;;Y;#A3/VK 6/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108272;8;0;0;8;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612463;20181222110920;1630000;20788;August Michielsstraat;38;;2000;Antwerpen;;153063,261;213514,289;;N;ORN;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;7;1767623;;LU;1;;;;;;Y;#A4/AK 7/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108272;8;0;0;8;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612463;20181222110920;1630000;20788;August Michielsstraat;38;;2000;Antwerpen;;153063,261;213514,289;;N;ORN;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;8;1767641;;LU;1;;;;;;Y;#A4/VK 8/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108273;1;0;0;1;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;12925254;20190606010646;1630000;20788;August Michielsstraat;26;;2000;Antwerpen;;152995,897;213512,307;;;;;;Unknown;Unknown;;None;;;;;;;;;;;;1;11131150;;LU;1;;;;;;N;;;;;;;;;;;;;;;;NL;SDU
108274;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196625;20181225101449;1630000;20788;August Michielsstraat;13;;2000;Antwerpen;;152984;213534;;Y;;1.0;3.0;Unknown;Unknown;;None;;;;;;;;;;;;1;11076485;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;SDU
108275;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612464;20190527141418;1630000;20788;August Michielsstraat;24;;2000;Antwerpen;;152937,471;213513,026;;Y;;6.0;20.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1717603;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;NL;MDU
108275;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612464;20190527141418;1630000;20788;August Michielsstraat;24;;2000;Antwerpen;;152937,471;213513,026;;Y;;6.0;20.0;Unknown;Unknown;;None;;;;;;;;;;;;2;1717604;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;NL;MDU
108275;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612464;20190527141418;1630000;20788;August Michielsstraat;24;;2000;Antwerpen;;152937,471;213513,026;;Y;;6.0;20.0;Unknown;Unknown;;None;;;;;;;;;;;;3;1717605;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;NL;MDU
108275;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612464;20190527141418;1630000;20788;August Michielsstraat;24;;2000;Antwerpen;;152937,471;213513,026;;Y;;6.0;20.0;Unknown;Unknown;;None;;;;;;;;;;;;4;1717606;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;NL;MDU
108278;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196599;20190604112437;1630000;14993;Kattendijkdok-Oostkaai;22;A;2000;Antwerpen;;152782,261;213757,03;;N;IRREG;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;1;11076328;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;SDU
108281;2;0;2;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612466;20181222110920;1630000;15217;Kempischdok-Westkaai;101;;2000;Antwerpen;;153101,425;213506,602;;N;;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1623236;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;NL;MDU
108281;2;0;2;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612466;20181222110920;1630000;15217;Kempischdok-Westkaai;101;;2000;Antwerpen;;153101,425;213506,602;;N;;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;2;11078173;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108283;2;1;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;11196796.0;20190527140527;Kempischdok-Westkaai 84 - 90;;;;;;;11196733;20190527140039;1630000;15217;Kempischdok-Westkaai;90;;2000;Antwerpen;;153067,073;213537,653;;N;ORN;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;1;11077047;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;SDU
108283;2;1;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;11196796.0;20190527140527;Kempischdok-Westkaai 84 - 90;;;;;;;11196733;20190527140039;1630000;15217;Kempischdok-Westkaai;90;;2000;Antwerpen;;153067,073;213537,653;;N;ORN;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;2;11077048;;SU;1;;;;;;;;;;;;;;;;;;;;;;NL;SDU
108284;5;0;2;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612467;20190527140739;1630000;15217;Kempischdok-Westkaai;74;;2000;Antwerpen;;153063,682;213577,41;;Y;;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1846985;;BU;1;;;;;;Y;#A1/1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108284;5;0;2;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612467;20190527140739;1630000;15217;Kempischdok-Westkaai;74;;2000;Antwerpen;;153063,682;213577,41;;Y;;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;2;1847041;;LU;1;;;;;;Y;#A2/2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108284;5;0;2;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612467;20190527140739;1630000;15217;Kempischdok-Westkaai;74;;2000;Antwerpen;;153063,682;213577,41;;Y;;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;3;1847096;;LU;1;;;;;;Y;#A3/3/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108284;5;0;2;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612467;20190527140739;1630000;15217;Kempischdok-Westkaai;74;;2000;Antwerpen;;153063,682;213577,41;;Y;;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;4;1847120;;LU;1;;;;;;Y;#A4/4/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
108284;5;0;2;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612467;20190527140739;1630000;15217;Kempischdok-Westkaai;74;;2000;Antwerpen;;153063,682;213577,41;;Y;;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;5;1847158;;BU;1;;;;;;Y;#HA.GV;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;;;;;;NL;MDU
108285;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;11196775.0;20181222110913;VDAB;;;;;;;11196621;20181225101449;1630000;15217;Kempischdok-Westkaai;72;;2000;Antwerpen;;153060;213603;;N;MON;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;1;11076466;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;SDU
108287;4;0;1;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612468;20190604112436;1630000;15217;Kempischdok-Westkaai;38;;2000;Antwerpen;;153067,012;213728,582;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1768938;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;NL;MDU
108287;4;0;1;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612468;20190604112436;1630000;15217;Kempischdok-Westkaai;38;;2000;Antwerpen;;153067,012;213728,582;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;2;1768939;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;NL;MDU
108287;4;0;1;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612468;20190604112436;1630000;15217;Kempischdok-Westkaai;38;;2000;Antwerpen;;153067,012;213728,582;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;3;11077249;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108287;4;0;1;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612468;20190604112436;1630000;15217;Kempischdok-Westkaai;38;;2000;Antwerpen;;153067,012;213728,582;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;4;11077250;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
108288;5;1;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612469;20190604112436;1630000;15217;Kempischdok-Westkaai;26;;2000;Antwerpen;;153064,684;213758,19;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1725424;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;NL;MDU
108288;5;1;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612469;20190604112436;1630000;15217;Kempischdok-Westkaai;26;;2000;Antwerpen;;153064,684;213758,19;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;2;1725425;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;NL;MDU
108288;5;1;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;612469;20190604112436;1630000;15217;Kempischdok-Westkaai;26;;2000;Antwerpen;;153064,684;213758,19;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;3;11077238;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
