Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Wall Mount;BG Primair adres;Opdrachttemplate;TSA SIGNED;Meetstaat
ANTWERPEN-WEST - FH05;3954877;BL0561;;11525616;3954877;;;Kloosterstraat;98;;;;Marouane Zoubir;MDU;1;0;1;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;5560960;BL0554;;11525664;5560960;;;Steegsken;6;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;970926;BL0562;;725765;970926;;Goedehoopstraat 2_Sint Michielskaai 28;Sint-Michielskaai;28;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1830267;BL0541;;35730132;1830267;;;Ernest Van Dijckkaai;12;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;6044089;BL0533;;35730117;6044089;;;Hendrik Conscienceplein;22;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1450550;BL0507;;618331;1450550;;;Veemarkt;24;;;;;MDU;0;10;0;10;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965830;BL0510;;653669;1965830;;;Lange Koepoortstraat;26;;;;;MDU;1;5;0;6;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047229;BL0543;;671132;2047229;;;Reyndersstraat;17;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;3956506;BL0529;;691493;3956506;;;Moriaanstraatje;1;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;5569313;BL0518;;712127;5569313;;;Hofstraat;16;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;970932;BL0562;;725769;970932;;;Riemstraat;2;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1830318;BL0547;;35730130;1830318;;;Ernest Van Dijckkaai;16;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60544;BL0548;;35730028;60544;;;Vlasmarkt;38;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1454878;BL0515;;618404;1454878;;;Oude Waag;5;;;;;MDU;0;5;0;5;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965835;BL0511;;653670;1965835;;;Lange Koepoortstraat;27;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047231;BL0543;;671134;2047231;;;Reyndersstraat;19;;;;;MDU;0;2;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;3956751;BL0561;;11525617;3956751;;Kloosterstraat 90-92-94;Kloosterstraat;94;;;;Marouane Zoubir;MDU;0;9;1;10;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;5575222;BL0524;;712228;5575222;;;Braderijstraat;2;;;;;MDU;0;11;0;11;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972193;BL0561;;11525700;972193;;;Kloosterstraat;102;;;;Marouane Zoubir;MDU;1;4;0;5;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1830437;BL0549;;35730121;1830437;;;Ernest Van Dijckkaai;34;A;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60546;BL0553;;35729922;60546;;;Oever;28;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1469526;BL0556;;618715;1469526;;;Plantinkaai;22;;;;Marouane Zoubir;MDU;2;6;2;10;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965839;BL0511;;653671;1965839;;;Lange Koepoortstraat;29;;;;;MDU;0;3;0;3;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047234;BL0544;;671136;2047234;;;Reyndersstraat;27;;;;;MDU;3;0;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;3990226;BL0504;;691705;3990226;;;Sint-Paulusstraat;36;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;5575430;BL0540;;712291;5575430;;;Ernest Van Dijckkaai;9;;;;;MDU;2;0;0;2;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;972194;BL0560;;11525701;972194;;Kloosterstraat 72-74;Kloosterstraat;72;;;;Marouane Zoubir;MDU;1;6;0;7;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1838905;BL0518;;35730136;1838905;;;Lange Doornikstraat;13;;;;;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;60555;BL0549;;35730066;60555;;;Zand;2;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1472770;BL0521;;618787;1472770;;;Vleeshuisstraat;7;;;;;MDU;0;24;0;24;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965841;BL0510;;653672;1965841;;;Lange Koepoortstraat;30;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047235;BL0544;;671137;2047235;;;Reyndersstraat;29;;;;;MDU;0;3;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;3993013;BL0507;;11525618;3993013;;;Jordaenskaai;15;;;;;MDU;0;10;0;10;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;5575431;BL0547;;712292;5575431;;;Ernest Van Dijckkaai;15;;;;;MDU;1;8;0;9;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972195;BL0560;;11525702;972195;;Kloosterstraat 84-86;Kloosterstraat;86;;;;Marouane Zoubir;MDU;1;5;1;7;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1904628;BL0513;;35729762;1904628;;;Grote Goddaard;1;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60557;BL0551;;35730060;60557;;Zand 25-27;Zand;27;;;;Marouane Zoubir;MDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1473629;BL0506;;618815;1473629;;;Guldenberg;1;;;;;MDU;3;4;0;7;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965844;BL0511;;653673;1965844;;;Lange Koepoortstraat;31;;;;;MDU;0;2;0;2;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047236;BL0544;;671138;2047236;;;Reyndersstraat;33;;;;;MDU;1;4;0;5;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;3998821;BL0512;;691849;3998821;;;Minderbroedersrui;18;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;5575717;BL0543;;712373;5575717;;;Hoogstraat;27;;;;;MDU;3;17;0;20;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972197;BL0561;;725940;972197;;;Kloosterstraat;108;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1904635;BL0514;;35729761;1904635;;;Grote Goddaard;4;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60558;BL0551;;35730061;60558;;Zand 15-17-19;Zand;19;;;;Marouane Zoubir;MDU;0;0;1;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1492129;BL0535;;619007;1492129;;;Lijnwaadmarkt;3;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965852;BL0510;;653674;1965852;;;Lange Koepoortstraat;32;;;;;MDU;3;0;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047240;BL0544;;671139;2047240;;;Reyndersstraat;53;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4009193;BL0530;;692033;4009193;;;Hoofdkerkstraat;5;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;5575842;BL0511;;11525665;5575842;;;Lange Koepoortstraat;47;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972198;BL0559;;725941;972198;;;Kloosterstraat;70;;;;Marouane Zoubir;MDU;1;5;0;6;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1904697;BL0514;;35729759;1904697;;;Grote Goddaard;12;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60560;BL0549;;35730065;60560;;;Zand;4;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1508860;BL0541;;619322;1508860;;;Grote Pieter Potstraat;4;;;;;MDU;0;2;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965858;BL0511;;653675;1965858;;;Lange Koepoortstraat;33;;;;;MDU;0;8;0;8;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047386;BL0563;;671243;2047386;;;Riemstraat;3;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4009699;BL0555;;692042;4009699;;;Scheldeken;34;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;5575998;BL0558;;712454;5575998;;Sint Michielskaai 8-9;Sint-Michielskaai;8;;;;Marouane Zoubir;MDU;1;3;0;4;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;972200;BL0561;;725942;972200;;;Sint-Michielskaai;21;;;;Marouane Zoubir;MDU;0;10;2;12;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1904710;BL0513;;35729758;1904710;;;Grote Goddaard;13;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60569;BL0551;;35729813;60569;;;Hoogstraat;64;;;;Marouane Zoubir;MDU;1;1;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1510935;BL0508;;619345;1510935;;;Zirkstraat;7;;;;;MDU;0;3;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965870;BL0510;;653676;1965870;;;Lange Koepoortstraat;34;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047387;BL0562;;671244;2047387;;;Riemstraat;4;;;;Marouane Zoubir;MDU;1;4;0;5;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;4010932;BL0563;;692064;4010932;;Kloosterstraat 134-140_Riemstraat 19-21-27-29-31-33-35-37-39-41;Riemstraat;31;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;5576086;BL0518;;11525666;5576086;;;Oude Beurs;21;;;;;MDU;0;13;0;13;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972202;BL0558;;725943;972202;;;Sint-Michielskaai;12;;;;Marouane Zoubir;MDU;0;6;1;7;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1904836;BL0513;;35729756;1904836;;;Grote Goddaard;31;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60694;BL0543;;35729966;60694;;;Reyndersstraat;23;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1513711;BL0514;;619417;1513711;;;Wolstraat;37;;;;;MDU;0;6;0;6;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965879;BL0511;;653677;1965879;;;Lange Koepoortstraat;35;;;;;MDU;1;3;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047388;BL0563;;671245;2047388;;;Riemstraat;5;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4011557;BL0504;;692084;4011557;;;Zwartzustersstraat;3;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;5576092;BL0515;;712472;5576092;;;Oude Waag;1;;;;;MDU;0;12;0;12;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;972203;BL0558;;725944;972203;;Sint Michielskaai 1_Sint Michielstraat 1;Sint-Michielskaai;1;;;;Marouane Zoubir;MDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1904912;BL0513;;35729754;1904912;;;Grote Goddaard;43;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60701;BL0544;;35729962;60701;;;Reyndersstraat;55;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1516551;BL0540;;619436;1516551;;;Ernest Van Dijckkaai;8;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965895;BL0511;;653678;1965895;;;Lange Koepoortstraat;37;;;;;MDU;1;12;0;13;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047389;BL0562;;671246;2047389;;Riemstraat 6-8;Riemstraat;6;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4013685;BL0511;;11525619;4013685;;;Lange Koepoortstraat;49;;;;;MDU;0;7;0;7;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;5576138;BL0547;;712484;5576138;;;Grote Pieter Potstraat;18;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972204;BL0558;;725945;972204;;;Sint-Michielskaai;7;;;;Marouane Zoubir;MDU;1;5;0;6;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1904971;BL0512;;35729772;1904971;;;Kleine Goddaard;7;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;6074008;BL0509;;35730067;6074008;;;Zirkstraat;13;B;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1518371;BL0530;;619455;1518371;;;Wolstraat;38;;;;;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965911;BL0517;;653679;1965911;;;Lange Koepoortstraat;40;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047391;BL0563;;671247;2047391;;;Riemstraat;7;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4014555;BL0559;;692129;4014555;;Sint Michielstraat 2B-2C;Sint-Michielsstraat;2;C;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;5576219;BL0507;;712508;5576219;;;Saucierstraat;4;;;;;MDU;1;10;0;11;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972206;BL0558;;725946;972206;;;Sint-Michielskaai;5;;;;Marouane Zoubir;MDU;0;5;0;5;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1905073;BL0511;;35729768;1905073;;;Kleine Goddaard;14;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;6081390;BL0510;;35730010;6081390;;;Stoelstraat;15;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1736426;BL0560;;623837;1736426;;Arsenaalstraat 4-6;Arsenaalstraat;4;;;;Marouane Zoubir;MDU;0;5;0;5;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965913;BL0517;;653680;1965913;;;Lange Koepoortstraat;42;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047393;BL0563;;671248;2047393;;;Riemstraat;9;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4020649;BL0559;;11525620;4020649;;;Kloosterstraat;68;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;5576437;BL0525;;712578;5576437;;;Wisselstraat;2;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972207;BL0558;;725947;972207;;;Sint-Michielskaai;6;;;;Marouane Zoubir;MDU;1;5;0;6;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1905162;BL0512;;35729766;1905162;;;Kleine Goddaard;19;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60814;BL0556;;35729947;60814;;Plantinkaai 10-12;Plantinkaai;12;;;;Marouane Zoubir;MDU;1;0;1;2;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1736429;BL0559;;623838;1736429;;;Arsenaalstraat;9;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965919;BL0517;;653681;1965919;;;Lange Koepoortstraat;46;;;;;MDU;4;0;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047394;BL0563;;11525591;2047394;;;Riemstraat;11;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4022866;BL0546;;692283;4022866;;;Kleine Pieter Potstraat;4;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;56512;BL0543;;712614;56512;;;Hoogstraat;37;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;972208;BL0558;;725948;972208;;;Sint-Michielskaai;10;;;;Marouane Zoubir;MDU;1;1;1;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1905187;BL0511;;35729764;1905187;;;Kleine Goddaard;22;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60823;BL0552;;35729828;60823;;Plantinkaai 1_Sint-Jansvliet 2;Sint-Jansvliet;2;;;;Marouane Zoubir;MDU;1;6;1;8;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1736430;BL0560;;623839;1736430;;Arsenaalstraat 12-14;Arsenaalstraat;12;;;;Marouane Zoubir;MDU;0;5;0;5;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965937;BL0517;;653682;1965937;;;Lange Koepoortstraat;50;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047395;BL0562;;671249;2047395;;Riemstraat 12-14;Riemstraat;12;;;;Marouane Zoubir;MDU;2;0;1;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4027936;BL0557;;692397;4027936;;;Vlaanderenstraat;4;;;;Marouane Zoubir;MDU;2;2;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;56513;BL0543;;712615;56513;;;Hoogstraat;1;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972210;BL0558;;725949;972210;;;Sint-Michielskaai;4;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1909921;BL0506;;35729781;1909921;;;Gorterstraat;20;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60825;BL0552;;35729981;60825;;Rijkenhoek 1-3;Rijkenhoek;3;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1736432;BL0560;;623840;1736432;;Arsenaalstraat 16-18;Arsenaalstraat;16;;;;Marouane Zoubir;MDU;0;5;0;5;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965941;BL0511;;653683;1965941;;;Lange Koepoortstraat;51;;;;;MDU;1;3;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047397;BL0563;;671250;2047397;;Riemstraat 13-15-17;Riemstraat;15;;;;Marouane Zoubir;MDU;0;8;1;9;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;4032115;BL0563;;692464;4032115;;Riemstraat 13-15-17;Riemstraat;13;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;56520;BL0544;;712617;56520;;;Pelgrimstraat;13;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972213;BL0559;;725950;972213;;;Verbrande-Entrepotstraat;13;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1909937;BL0505;;35729777;1909937;;;Gorterstraat;29;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60828;BL0556;;35730146;60828;;;Kromme-Elleboogstraat;16;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1737328;BL0561;;624388;1737328;;;Fortuinstraat;4;;;;Marouane Zoubir;MDU;1;4;0;5;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965952;BL0517;;653684;1965952;;;Lange Koepoortstraat;52;;;;;MDU;1;5;0;6;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047399;BL0563;;671251;2047399;;Kloosterstraat 134-140_Riemstraat 19-21-27-29-31-33-35-37-39-41;Riemstraat;19;;;;Marouane Zoubir;MDU;1;0;1;2;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;4032393;BL0537;;692476;4032393;;;Handschoenmarkt;11;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;56522;BL0543;;11525667;56522;;;Pelgrimstraat;2;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972214;BL0559;;725951;972214;;;Verbrande-Entrepotstraat;3;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1928254;BL0545;;35729796;1928254;;;Haarstraat;4;;;;;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;6082813;BL0563;;35729972;6082813;;;Riemstraat;202;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1737334;BL0560;;624393;1737334;;Fortuinstraat 13-15;Fortuinstraat;13;;;;Marouane Zoubir;MDU;0;5;1;6;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965962;BL0511;;653685;1965962;;;Lange Koepoortstraat;53;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047401;BL0564;;11525592;2047401;;;Riemstraat;20;;;;;MDU;1;1;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4040110;BL0529;;692600;4040110;;;Wolstraat;16;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;56523;BL0544;;712618;56523;;;Pelgrimstraat;1;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972219;BL0559;;725952;972219;;;Arsenaalstraat;5;;;;Marouane Zoubir;MDU;1;13;1;15;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1928312;BL0542;;35729795;1928312;;;Haarstraat;17;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;6082844;BL0539;;35729865;6082844;;;Kaasstraat;19;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1737779;BL0554;;11525533;1737779;;Kloosterstraat 6-8;Kloosterstraat;6;;;;Marouane Zoubir;MDU;1;2;0;3;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965966;BL0517;;653686;1965966;;;Lange Koepoortstraat;54;;;;;MDU;3;0;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047406;BL0563;;671253;2047406;;Kloosterstraat 134-140_Riemstraat 19-21-27-29-31-33-35-37-39-41;Riemstraat;27;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;4040347;BL0563;;11525621;4040347;;;Kloosterstraat;130;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;56524;BL0543;;712619;56524;;;Pelgrimstraat;32;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972220;BL0558;;725953;972220;;;Arsenaalstraat;3;;;;Marouane Zoubir;MDU;1;0;1;2;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1928331;BL0542;;35729794;1928331;;;Haarstraat;21;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60838;BL0554;;35729985;60838;;;Scheldeken;17;;;;Marouane Zoubir;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1737781;BL0554;;11525534;1737781;;Kloosterstraat 6-8;Kloosterstraat;8;;;;Marouane Zoubir;MDU;1;1;0;2;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965972;BL0517;;653687;1965972;;;Lange Koepoortstraat;56;;;;;MDU;2;0;0;2;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047407;BL0563;;671254;2047407;;Kloosterstraat 134-140_Riemstraat 19-21-27-29-31-33-35-37-39-41;Riemstraat;29;;;;Marouane Zoubir;MDU;0;7;2;9;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;4045830;BL0509;;692697;4045830;;;Zirkstraat;15;;;;;MDU;3;0;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;56525;BL0543;;712620;56525;;;Pelgrimstraat;20;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972221;BL0558;;725954;972221;;;Arsenaalstraat;1;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;192884;BL0547;;35730128;192884;;;Ernest Van Dijckkaai;20;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;60851;BL0554;;35730003;60851;;;Steegsken;14;;;;Marouane Zoubir;MDU;0;2;0;2;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1737783;BL0554;;11525535;1737783;;;Kloosterstraat;10;;;;Marouane Zoubir;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1965976;BL0517;;653688;1965976;;;Lange Koepoortstraat;58;;;;;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047408;BL0563;;671255;2047408;;Kloosterstraat 134-140_Riemstraat 19-21-27-29-31-33-35-37-39-41;Riemstraat;33;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;4046061;BL0564;;692705;4046061;;;Rivierstraat;19;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;56526;BL0544;;712621;56526;;;Pelgrimstraat;27;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972223;BL0560;;725955;972223;;;Arsenaalstraat;2;;;;Marouane Zoubir;MDU;0;6;1;7;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1933804;BL0537;;35729797;1933804;;;Handschoenmarkt;19;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;6086672;BL0527;;35729925;6086672;;;Oude Beurs;64;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1737784;BL0554;;11525536;1737784;;;Kloosterstraat;12;;;;Marouane Zoubir;MDU;1;3;0;4;N;;BUILDING template;;
