Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
ROESELARE - FH04;1252237;424;;;1252237;;;Hammestraat;75;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418602;415;;;3418602;;;Spinnersstraat;13;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252238;424;;;1252238;;;Hammestraat;77;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417068;412;;;3417068;;;Mandellaan;352;;;2018-03-19 16:11:19;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418603;415;;;3418603;;;Spinnersstraat;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252239;424;;;1252239;;;Hammestraat;79;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875047;412;;;875047;;;Mandellaan;354;;;2018-03-20 08:05:58;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418604;415;;;3418604;;;Spinnersstraat;19;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874751;424;;;874751;;;Hammestraat;81;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5823349;412;;;5823349;;;Mandellaan;356;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418606;415;;;3418606;;;Spinnersstraat;23;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;6059684;412;;;6059684;;;Mandellaan;358;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4170273;415;;;4170273;;;Spinnersstraat;25;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416994;424;;;3416994;;;Mandeldreef;56;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5989226;412;;;5989226;;;Mandellaan;358;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418609;415;;;3418609;;;Spinnersstraat;27;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252220;424;;;1252220;;;Mandeldreef;58;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418610;415;;;3418610;;;Spinnersstraat;29;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4166104;424;;;4166104;;;Mandeldreef;60;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875272;412;;;875272;;;Spanjestraat;183;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418612;415;;;3418612;;;Spinnersstraat;31;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874637;424;;;874637;;;Munitiestraat;2;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;123198;;;8783333;123198;;;Ardooisesteenweg;34;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252901;412;;;1252901;;;Spanjestraat;185;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418614;415;;;3418614;;;Spinnersstraat;33;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252242;424;;;1252242;;;Munitiestraat;6;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;123199;;;8645942;123199;;;Ardooisesteenweg;44;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252902;412;;;1252902;;;Spanjestraat;193;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418616;415;;;3418616;;;Spinnersstraat;35;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252243;424;;;1252243;;;Munitiestraat;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;123227;;;8574738;123227;;;Steenhouwersstraat;19;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375111;412;;;4375111;;;Spanjestraat;195;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418618;415;;;3418618;;;Spinnersstraat;37;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362842;424;;;4362842;;;Munitiestraat;10;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;123231;;;8700430;123231;;;Onze-Lieve-Vrouwestraat;2;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375114;412;;;4375114;;;Spanjestraat;199;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418619;415;;;3418619;;;Spinnersstraat;39;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252240;424;;;1252240;;;Munitiestraat;12;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;123239;;;9820157;123239;;;Ommegangsstraat;14;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419390;412;;;3419390;;;Vierwegstraat;1;;;3-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418620;415;;;3418620;;;Spinnersstraat;41;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252235;424;;;1252235;;;Munitiestraat;14;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252043;;;10482736;1252043;;;Beversesteenweg;172;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419391;412;;;3419391;;;Vierwegstraat;3;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418621;415;;;3418621;;;Spinnersstraat;43;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252312;419;;;1252312;;;Ardooisesteenweg;25;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252241;424;;;1252241;;;Munitiestraat;16;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252064;;;10799439;1252064;;;Beversesteenweg;186;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418622;415;;;3418622;;;Spinnersstraat;45;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874641;424;;;874641;;;Munitiestraat;20;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4035591;407;;;4035591;;;Jules Lagaelaan;23;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419393;412;;;3419393;;;Vierwegstraat;7;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418623;415;;;3418623;;;Spinnersstraat;47;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252903;;;10610579;1252903;;;Spanjestraat;197;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419394;412;;;3419394;;;Vierwegstraat;13;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418625;415;;;3418625;;;Spinnersstraat;49;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252967;;;13127966;1252967;;;Jules Lagaelaan;2;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354428;412;;;4354428;;;Vierwegstraat;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418626;415;;;3418626;;;Spinnersstraat;51;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1364944;;;25774527;1364944;;;Ardooisesteenweg;117;A;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4353069;407;;;4353069;;;Jules Lagaelaan;22;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354432;412;;;4354432;;;Vierwegstraat;21;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418628;415;;;3418628;;;Spinnersstraat;53;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413614;417;;;3413614;;;Ardooisesteenweg;79;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;18577;;;8650538;18577;;;Spinnersstraat;4;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4352980;407;;;4352980;;;Sint-Hubrechtsstraat;6;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419396;412;;;3419396;;;Vierwegstraat;23;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354994;415;;;4354994;;;Spinnersstraat;55;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252313;419;;;1252313;;;Ardooisesteenweg;37;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418803;407;;;3418803;;;Sint-Hubrechtsstraat;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419398;412;;;3419398;;;Vierwegstraat;25;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354996;415;;;4354996;;;Spinnersstraat;57;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252311;419;;;1252311;;;Ardooisesteenweg;39;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413873;;;8629071;3413873;;;Beversesteenweg;132;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;123201;407;;;123201;;;Sint-Hubrechtsstraat;10;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419399;412;;;3419399;;;Vierwegstraat;27;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354998;415;;;4354998;;;Spinnersstraat;61;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414364;;;7434371;3414364;;;Bruanestraat;83;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4352985;407;;;4352985;;;Steenhouwersstraat;3;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419400;412;;;3419400;;;Vierwegstraat;29;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354999;415;;;4354999;;;Spinnersstraat;63;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413621;417;;;3413621;;;Ardooisesteenweg;95;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414843;;;8947554;3414843;;;Eksaardestraat;34;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419079;407;;;3419079;;;Steenhouwersstraat;5;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4272632;412;;;4272632;;;Vierwegstraat;31;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355000;415;;;4355000;;;Spinnersstraat;65;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413623;417;;;3413623;;;Ardooisesteenweg;97;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415294;;;9110094;3415294;;;Hammestraat;2;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419081;407;;;3419081;;;Steenhouwersstraat;7;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;76814;412;;;76814;;;Vierwegstraat;33;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418632;415;;;3418632;;;Spinnersstraat;67;;;2018-03-19 16:28:14;Gunther Lamberts;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413624;417;;;3413624;;;Ardooisesteenweg;99;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416993;;;20835769;3416993;;;Mandeldreef;54;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4352986;407;;;4352986;;;Steenhouwersstraat;9;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;76815;412;;;76815;;;Vierwegstraat;35;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418633;415;;;3418633;;;Spinnersstraat;69;;;2018-03-19 16:28:15;Gunther Lamberts;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;6059679;419;;;6059679;;;Ardooisesteenweg;29;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417545;;;9312562;3417545;;;Nijverheidsstraat;11;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419084;407;;;3419084;;;Steenhouwersstraat;11;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419402;412;;;3419402;;;Vierwegstraat;37;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418634;415;;;3418634;;;Spinnersstraat;71;;;2018-03-19 16:30:06;Gunther Lamberts;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252320;419;;;1252320;;;Beversesteenweg;6;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417547;;;8641490;3417547;;;Nijverheidsstraat;14;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419085;407;;;3419085;;;Steenhouwersstraat;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419403;412;;;3419403;;;Vierwegstraat;39;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4198412;415;;;4198412;;;Spinnersstraat;73;;;2018-03-19 16:28:42;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413629;417;;;3413629;;;Ardooisesteenweg;105;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252321;419;;;1252321;;;Beversesteenweg;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418552;;;9820703;3418552;;;Spanjestraat;141;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4352990;407;;;4352990;;;Steenhouwersstraat;17;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419392;412;;;3419392;;;Vierwegstraat;3;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;123292;415;;;123292;;;Spinnersstraat;77;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413632;417;;;3413632;;;Ardooisesteenweg;107;;;2018-03-19 16:28:18;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252315;419;;;1252315;;;Beversesteenweg;10;;D;2018-03-22 10:42:59;Rudi Caes;MDU;1;1;0;2;BUILDING template
ROESELARE - FH04;3418571;;;8624890;3418571;;;Spanjestraat;239;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419404;412;;;3419404;;;Vierwegstraat;41;;;2018-03-21 14:31:08;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5445311;415;;;5445311;;;Tramstraat;2;;;14-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252316;419;;;1252316;;;Beversesteenweg;12;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;862510;421;;;862510;;;Elf-Novemberstraat;2;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874765;427;;;874765;;;Eksaardestraat;25;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418629;;;8779297;3418629;;;Spinnersstraat;54;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419405;412;;;3419405;;;Vierwegstraat;45;;;2018-03-21 14:33:54;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5445899;415;;;5445899;;;Tramstraat;4;;;14-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252317;419;;;1252317;;;Beversesteenweg;14;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413372;421;;;3413372;;;Elf-Novemberstraat;4;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4154276;427;;;4154276;;;Eksaardestraat;27;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5445900;415;;;5445900;;;Tramstraat;6;;;14-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252318;419;;;1252318;;;Beversesteenweg;16;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413373;421;;;3413373;;;Elf-Novemberstraat;6;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414840;427;;;3414840;;;Eksaardestraat;29;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419078;;;8645701;3419078;;;Steenhouwersstraat;4;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419406;412;;;3419406;;;Vierwegstraat;49;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5445901;415;;;5445901;;;Tramstraat;8;;;14-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4091648;419;;;4091648;;;Beversesteenweg;18;;;2018-04-18 16:33:28;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;862509;421;;;862509;;;Elf-Novemberstraat;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362935;427;;;4362935;;;Eksaardestraat;31;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3420629;;;9820168;3420629;;;Onze-Lieve-Vrouwemarkt;6;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419410;412;;;3419410;;;Vierwegstraat;61;;;09-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5445902;415;;;5445902;;;Tramstraat;10;;;14-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875117;417;;;875117;;;Ardooisesteenweg;121;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5895881;421;;;5895881;;;Elf-Novemberstraat;10;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252227;427;;;1252227;;;Eksaardestraat;35;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3948045;;;8783034;3948045;;;Ardooisesteenweg;50;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419411;412;;;3419411;;;Vierwegstraat;63;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5445903;415;;;5445903;;;Tramstraat;12;;;14-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;862500;421;;;862500;;;Hammestraat;1;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414844;427;;;3414844;;;Eksaardestraat;37;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3948098;;;8632172;3948098;;;Mandeldreef;19;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419412;412;;;3419412;;;Vierwegstraat;65;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5445321;415;;;5445321;;;Tramstraat;14;;;14-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364965;421;;;4364965;;;Hammestraat;3;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252228;427;;;1252228;;;Eksaardestraat;39;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3948126;;;9108939;3948126;;;Sint-Jorisstraat;30;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5445904;415;;;5445904;;;Tramstraat;16;;;14-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874798;419;;;874798;;;Beversesteenweg;26;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415295;421;;;3415295;;;Hammestraat;5;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252229;427;;;1252229;;;Eksaardestraat;41;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4361578;429;;;4361578;;;Beversesteenweg;152;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4066236;;;21218230;4066236;;;Spanjestraat;5;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5445905;415;;;5445905;;;Tramstraat;18;;;14-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875136;417;;;875136;;;Fabrieksstraat;7;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4052489;419;;;4052489;;;Beversesteenweg;28;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364967;421;;;4364967;;;Hammestraat;7;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252302;427;;;1252302;;;Eksaardestraat;43;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252060;429;;;1252060;;;Beversesteenweg;154;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417070;411;;;3417070;;;Mandellaan;364;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5445312;415;;;5445312;;;Tramstraat;20;;;14-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414891;417;;;3414891;;;Fabrieksstraat;9;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252323;419;;;1252323;;;Beversesteenweg;30;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415296;421;;;3415296;;;Hammestraat;9;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252303;427;;;1252303;;;Eksaardestraat;45;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413887;429;;;3413887;;;Beversesteenweg;156;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875195;410;;;875195;;;Bruanestraat;2;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417071;411;;;3417071;;;Mandellaan;366;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5450068;415;;;5450068;;;Tramstraat;22;;;14-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4352900;417;;;4352900;;;Fabrieksstraat;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413843;419;;;3413843;;;Beversesteenweg;32;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415299;421;;;3415299;;;Hammestraat;11;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414845;427;;;3414845;;;Eksaardestraat;49;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4361580;429;;;4361580;;;Beversesteenweg;158;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354940;;;10362833;4354940;;;Bruanestraat;3;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414332;410;;;3414332;;;Bruanestraat;4;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417072;411;;;3417072;;;Mandellaan;368;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5450163;415;;;5450163;;;Tramstraat;24;;;14-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414893;417;;;3414893;;;Fabrieksstraat;17;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874787;419;;;874787;;;Beversesteenweg;34;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415301;421;;;3415301;;;Hammestraat;13;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252230;427;;;1252230;;;Eksaardestraat;51;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4361581;429;;;4361581;;;Beversesteenweg;162;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4363566;;;7434370;4363566;;;Bruanestraat;81;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355127;410;;;4355127;;;Bruanestraat;6;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4191492;411;;;4191492;;;Mandellaan;370;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5460643;415;;;5460643;;;Tramstraat;26;;;14-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4352901;417;;;4352901;;;Fabrieksstraat;19;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415302;421;;;3415302;;;Hammestraat;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4199297;427;;;4199297;;;Eksaardestraat;53;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252061;429;;;1252061;;;Beversesteenweg;164;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4363567;;;7434372;4363567;;;Bruanestraat;85;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414334;410;;;3414334;;;Bruanestraat;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417074;411;;;3417074;;;Mandellaan;372;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252760;417;;;1252760;;;Fabrieksstraat;21;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874799;419;;;874799;;;Mariastraat;3;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364972;421;;;4364972;;;Hammestraat;17;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874761;425;;;874761;;;Eksaardestraat;2;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252304;427;;;1252304;;;Eksaardestraat;55;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252062;429;;;1252062;;;Beversesteenweg;168;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4365017;;;9003892;4365017;;;Hammestraat;59;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875324;402;;;875324;;;Gieterijstraat;1;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355128;410;;;4355128;;;Bruanestraat;10;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417075;411;;;3417075;;;Mandellaan;374;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
