Projectnummer;Opdrachtnummer;Blok;Cluster NR;LAM MK;BG Id;BG Name;Bg Name ifh;Kolom1;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
SINT-NIKLAAS - FH02;3484725;BL0203;1;3484725;;;;WAAR;Prins Albertstraat;8;;;;2020-01-30 09:30:24;Geert Stockman;MDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;56082;BL0203;1;56082;;;;WAAR;Prins Albertstraat;14;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;3484736;BL0203;1;3484736;;;;WAAR;Prins Albertstraat;18;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3484738;BL0203;1;3484738;;;;WAAR;Prins Albertstraat;22;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;4449177;BL0203;1;4449177;;;;WAAR;Prins Albertstraat;26;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;6466017;BL0203;1;6466017;;;;WAAR;Prins Albertstraat;30;B;;;2019-10-24;Dirk Marien;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;56075;BL0203;1;56075;;;;WAAR;Prins Albertstraat;30;;;;2020-01-30 09:25:15;Geert Stockman;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3484747;BL0203;1;3484747;;;;WAAR;Prins Albertstraat;34;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3948535;BL0203;1;3948535;;;;WAAR;Prins Albertstraat;38;;;D;2020-01-30 12:30:35;Geert Stockman;MDU;0;0;0;0;BUILDING template
SINT-NIKLAAS - FH02;4153361;BL0203;1;4153361;;;;WAAR;Prins Albertstraat;42;;;D;2020-02-11 12:30:34;Geert Stockman;MDU;0;5;0;5;BUILDING template
SINT-NIKLAAS - FH02;3484757;BL0203;1;3484757;;;;WAAR;Prins Albertstraat;44;A;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;3484762;BL0203;1;3484762;;;;WAAR;Prins Albertstraat;48;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;3484765;BL0203;1;3484765;;;;WAAR;Prins Albertstraat;52;;;D;2018-09-14;Abdelmalek Lamkoref;MDU;0;2;0;2;BUILDING template
SINT-NIKLAAS - FH02;3484768;BL0203;1;3484768;;;;WAAR;Prins Albertstraat;56;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;56078;BL0203;1;56078;;;;WAAR;Prins Albertstraat;60;;;D;2018-09-05;Abdelmalek Lamkoref;MDU;0;3;0;3;BUILDING template
SINT-NIKLAAS - FH02;4449144;BL0203;1;4449144;;;;WAAR;Prins Albertstraat;64;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3484780;BL0203;1;3484780;;;;WAAR;Prins Albertstraat;68;;;D;2020-01-30 08:45:24;Geert Stockman;MDU;0;4;0;4;BUILDING template
SINT-NIKLAAS - FH02;69271;BL0206;1;69271;;;;WAAR;Regentieplein;1;;;C;2020-03-04 19:35:07;Hidde Kiekens;MDU;1;9;0;10;BUILDING template
SINT-NIKLAAS - FH02;3512809;BL0206;1;3512809;;;;WAAR;Regentieplein;3;;;;2020-02-06 21:00:23;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;4444643;BL0206;1;4444643;;;;WAAR;Regentieplein;5;;;;;Francois Glaude;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;69270;BL0206;1;69270;;;;WAAR;Regentieplein;8;;;;;Francois Glaude;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3512840;BL0204;1;3512840;;;;WAAR;Regentieplein;30;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3512844;BL0204;1;3512844;;;;WAAR;Regentieplein;32;;;;2020-02-22 14:55:13;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
SINT-NIKLAAS - FH02;3512852;BL0204;1;3512852;;;;WAAR;Regentieplein;34;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3512855;BL0204;1;3512855;;;;WAAR;Regentieplein;36;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3512858;BL0204;1;3512858;;;;WAAR;Regentieplein;38;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;56071;BL0203;1;56071;;;;WAAR;Regentieplein;40;;;D;2020-02-14 13:45:25;Geert Stockman;MDU;1;4;0;5;BUILDING template
SINT-NIKLAAS - FH02;3512927;BL0206;1;3512927;;;;WAAR;Regentiestraat;39;;;;;Francois Glaude;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3995016;BL0206;1;3995016;;;;WAAR;Regentiestraat;43;;;;;Francois Glaude;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3512936;BL0206;1;3512936;;;;WAAR;Regentiestraat;47;;;;;Francois Glaude;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3512952;BL0206;1;3512952;;;;WAAR;Regentiestraat;53;;;D;2020-02-06 21:05:16;Hidde Kiekens;MDU;0;4;0;4;BUILDING template
SINT-NIKLAAS - FH02;3948789;BL0206;1;3948789;;;;WAAR;Regentiestraat;57;;;XC;2020-02-10 18:15:22;Hidde Kiekens;MDU;0;12;0;12;BUILDING template
SINT-NIKLAAS - FH02;3512979;BL0206;1;3512979;;;;WAAR;Regentiestraat;65;;;D;2020-02-13 14:10:22;Hidde Kiekens;MDU;0;4;0;4;BUILDING template
SINT-NIKLAAS - FH02;3512984;BL0206;1;3512984;;;;WAAR;Regentiestraat;67;;;;2020-02-13 14:10:26;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3512992;BL0206;1;3512992;;;;WAAR;Regentiestraat;73;;;D;2020-02-06 09:10:20;Verhofste Steffen;MDU;1;0;1;2;BUILDING template
SINT-NIKLAAS - FH02;62528;BL0204;1;62528;;;;WAAR;Regentiestraat;76;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;4026885;BL0204;1;4026885;;;;WAAR;Regentiestraat;80;;;D;2018-09-05;Francois Glaude;MDU;0;3;0;3;BUILDING template
SINT-NIKLAAS - FH02;5577829;BL0205;1;5577829;;;;WAAR;Sint-Rochushof;10;;;;2019-10-24;Dirk Marien;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;1372938;BL0205;1;1372938;;;;WAAR;Sint-Rochushof;11;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4447914;BL0205;1;4447914;;;;WAAR;Sint-Rochushof;13;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4447918;BL0205;1;4447918;;;;WAAR;Sint-Rochushof;15;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4447922;BL0205;1;4447922;11489730;;;WAAR;Sint-Rochushof;17;;20191103170108;;;Bernardo Kana da Rosa;MDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;1372942;BL0205;1;1372942;;;;WAAR;Sint-Rochushof;20;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4447752;BL0205;1;4447752;;;;WAAR;Sint-Rochushof;22;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;1372944;BL0205;1;1372944;;;;WAAR;Sint-Rochushof;24;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;1372946;BL0205;1;1372946;;;;WAAR;Sint-Rochushof;26;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;1517820;BL0205;1;1517820;;;;WAAR;Sint-Rochushof;28;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;75568;BL0211;2;75568;;;;WAAR;Sint-Vincentiusstraat;1;;;D;2020-02-15 15:00:22;Geert Stockman;MDU;0;3;0;3;BUILDING template
SINT-NIKLAAS - FH02;75465;BL0212;2;75465;;;;WAAR;Sint-Vincentiusstraat;4;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3518562;BL0211;2;3518562;;;;WAAR;Sint-Vincentiusstraat;5;;;;;Youssef Abdellaoui;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;5479783;BL0211;2;5479783;;;;WAAR;Sint-Vincentiusstraat;7;A;;;;Youssef Abdellaoui;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3518567;BL0212;2;3518567;;;;WAAR;Sint-Vincentiusstraat;8;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;5730450;BL0211;2;5730450;;;;WAAR;Sint-Vincentiusstraat;11;A;;;2019-10-24;Dirk Marien;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4455450;BL0211;2;4455450;;;;WAAR;Sint-Vincentiusstraat;11;;;;;Youssef Abdellaoui;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4455374;BL0212;2;4455374;;;;WAAR;Sint-Vincentiusstraat;12;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4274491;BL0211;2;4274491;;;;WAAR;Sint-Vincentiusstraat;13;A;;;;Youssef Abdellaoui;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3518576;BL0212;2;3518576;;;;WAAR;Sint-Vincentiusstraat;16;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4267573;BL0211;2;4267573;;;;WAAR;Sint-Vincentiusstraat;17;;;;;Youssef Abdellaoui;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;75463;BL0213;2;75463;;;;WAAR;Sint-Vincentiusstraat;20;;;;;Youssef Abdellaoui;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3518581;BL0211;2;3518581;;;;WAAR;Sint-Vincentiusstraat;21;;;;;Youssef Abdellaoui;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3518584;BL0213;2;3518584;;;;WAAR;Sint-Vincentiusstraat;24;;;;;Youssef Abdellaoui;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3518586;BL0211;2;3518586;;;;WAAR;Sint-Vincentiusstraat;27;;;;;Youssef Abdellaoui;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3518592;BL0213;2;3518592;;;;WAAR;Sint-Vincentiusstraat;30;;;;;Youssef Abdellaoui;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;4151248;BL0211;2;4151248;;;;WAAR;Sint-Vincentiusstraat;31;;;;;Youssef Abdellaoui;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4206418;BL0213;2;4206418;;;;WAAR;Sint-Vincentiusstraat;34;;;;;Youssef Abdellaoui;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;9373;BL0201;1;9373;;;;WAAR;Stationsplein;19;;;;2020-05-11;Geert Stockman;SDU;0;0;0;0;BUILDING template
SINT-NIKLAAS - FH02;3518109;BL0201;1;3518109;11489718;;Vermorgenstraat 78-80;ONWAAR;Vermorgenstraat;78;;20200107085434;;2020-05-11 06:15;Geert Stockman;SDU;0;0;0;0;BUILDING template
SINT-NIKLAAS - FH02;3518110;BL0201;1;3518110;11489718;;Vermorgenstraat 78-80;ONWAAR;Vermorgenstraat;80;;20200107085434;;2020-05-11 06:15;Geert Stockman;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;75488;BL0218;3;75488;11489691;;Hospitaalstraat 2_Lodewijk De Meesterstraat 1;ONWAAR;Hospitaalstraat;2;;20200108140120;D;2020-02-10 16:02:18;Steffen Verhofste;MDU;1;0;2;3;BUILDING template
SINT-NIKLAAS - FH02;75758;BL0218;3;75758;11489683;;De Plataan en De Sprankel;ONWAAR;Hospitaalstraat;12;;20191103170104;;2018-07-26;Youssef Abdellaoui;MDU;2;0;2;4;BUILDING template
SINT-NIKLAAS - FH02;56049;BL0205;1;56049;;;;WAAR;Truweelstraat;1;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;62522;BL0204;1;62522;;;;WAAR;Truweelstraat;2;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;4033568;BL0204;1;4033568;;;;WAAR;Truweelstraat;4;;;D;2018-09-06;Francois Glaude;MDU;0;2;0;2;BUILDING template
SINT-NIKLAAS - FH02;3948682;BL0209;2;3948682;11489703;;Kalkstraat 40-42;ONWAAR;Kalkstraat;40;;20200108104510;;2020-02-07 13:25:25;Maayken Vanfleteren;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;3497507;BL0209;2;3497507;11489704;;Kalkstraat 46-48;ONWAAR;Kalkstraat;48;;20191103170105;;2020-02-07 13:00:32;Maayken Vanfleteren;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;3948819;BL0204;1;3948819;;;;WAAR;Truweelstraat;8;;;D;2018-09-06;Abdelmalek Lamkoref;MDU;0;2;0;2;BUILDING template
SINT-NIKLAAS - FH02;4448220;BL0204;1;4448220;;;;WAAR;Truweelstraat;12;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3516648;BL0204;1;3516648;;;;WAAR;Truweelstraat;18;;;;;Abdelmalek Lamkoref;MDU;1;3;0;4;BUILDING template
SINT-NIKLAAS - FH02;3516650;BL0205;1;3516650;;;;WAAR;Truweelstraat;19;;;D;2018-09-06;Francois Glaude;MDU;0;2;0;2;BUILDING template
SINT-NIKLAAS - FH02;3516654;BL0204;1;3516654;;;;WAAR;Truweelstraat;22;;;D;2018-09-06;Francois Glaude;MDU;1;3;0;4;BUILDING template
SINT-NIKLAAS - FH02;4240773;BL0205;1;4240773;;;;WAAR;Truweelstraat;25;;;D;2020-02-05 21:20:14;Hidde Kiekens;MDU;0;2;0;2;BUILDING template
SINT-NIKLAAS - FH02;4058464;BL0204;1;4058464;;;;WAAR;Truweelstraat;26;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;56051;BL0205;1;56051;;;;WAAR;Truweelstraat;29;;;D;2020-02-05 21:15:17;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
SINT-NIKLAAS - FH02;3516660;BL0204;1;3516660;;;;WAAR;Truweelstraat;30;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;3516668;BL0204;1;3516668;;;;WAAR;Truweelstraat;34;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4448284;BL0204;1;4448284;;;;WAAR;Truweelstraat;40;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;1514038;BL0211;2;1514038;;;Kalkstraat 86-88-90_Lodewijk De Meesterstraat 2;ONWAAR;Kalkstraat;86;;;;2020-02-21 10:55:15;Geert Stockman;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3516682;BL0202;1;3516682;;;;WAAR;Truweelstraat;46;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3516688;BL0202;1;3516688;;;;WAAR;Truweelstraat;50;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3516693;BL0202;1;3516693;;;;WAAR;Truweelstraat;54;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3948821;BL0202;1;3948821;;;;WAAR;Truweelstraat;58;;;D;2020-02-11 11:20:19;Geert Stockman;MDU;1;4;0;5;BUILDING template
SINT-NIKLAAS - FH02;3516699;BL0202;1;3516699;;;;WAAR;Truweelstraat;60;B;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3516701;BL0202;1;3516701;;;;WAAR;Truweelstraat;62;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3516708;BL0202;1;3516708;;;;WAAR;Truweelstraat;66;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4448298;BL0202;1;4448298;;;;WAAR;Truweelstraat;70;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;75541;BL0211;2;75541;;;;WAAR;Veldstraat;1;;;D;2020-02-15 15:30:23;Geert Stockman;MDU;0;3;0;3;BUILDING template
SINT-NIKLAAS - FH02;3948829;BL0211;2;3948829;;;;WAAR;Veldstraat;5;;;D;2020-02-15 15:35:15;Geert Stockman;MDU;0;4;0;4;BUILDING template
SINT-NIKLAAS - FH02;3517622;BL0211;2;3517622;;;;WAAR;Veldstraat;9;;;D;2020-02-15 15:50:12;Geert Stockman;MDU;0;7;0;7;BUILDING template
SINT-NIKLAAS - FH02;3517623;BL0209;2;3517623;;;;WAAR;Veldstraat;10;;;D;2018-09-10;Abdelmalek Lamkoref;MDU;0;2;0;2;BUILDING template
SINT-NIKLAAS - FH02;3517625;BL0209;2;3517625;;;;WAAR;Veldstraat;12;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517627;BL0211;2;3517627;;;;WAAR;Veldstraat;13;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3948831;BL0209;2;3948831;;;;WAAR;Veldstraat;16;;;D;2018-09-10;Abdelmalek Lamkoref;MDU;0;4;0;4;BUILDING template
SINT-NIKLAAS - FH02;75545;BL0211;2;75545;;;;WAAR;Veldstraat;17;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517636;BL0211;2;3517636;;;;WAAR;Veldstraat;21;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;75546;BL0209;2;75546;;;;WAAR;Veldstraat;22;;;D;2020-02-09 14:25:23;Maayken Vanfleteren;MDU;0;2;0;2;BUILDING template
SINT-NIKLAAS - FH02;3517640;BL0211;2;3517640;;;;WAAR;Veldstraat;25;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517642;BL0209;2;3517642;;;;WAAR;Veldstraat;26;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517646;BL0211;2;3517646;;;;WAAR;Veldstraat;29;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517647;BL0209;2;3517647;;;;WAAR;Veldstraat;30;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517654;BL0211;2;3517654;;;;WAAR;Veldstraat;33;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4188538;BL0209;2;4188538;;;;WAAR;Veldstraat;36;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3948832;BL0211;2;3948832;;;;WAAR;Veldstraat;37;;;D;2018-09-10;Abdelmalek Lamkoref;MDU;0;2;0;2;BUILDING template
SINT-NIKLAAS - FH02;3517656;BL0209;2;3517656;;;;WAAR;Veldstraat;40;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517657;BL0211;2;3517657;;;;WAAR;Veldstraat;41;;;D;2018-09-10;Abdelmalek Lamkoref;MDU;0;5;0;5;BUILDING template
SINT-NIKLAAS - FH02;3517662;BL0209;2;3517662;;;;WAAR;Veldstraat;44;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517664;BL0211;2;3517664;;;;WAAR;Veldstraat;45;;;D;2020-03-03 08:50:10;Geert Stockman;MDU;0;3;0;3;BUILDING template
SINT-NIKLAAS - FH02;75549;BL0211;2;75549;;;;WAAR;Veldstraat;49;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4250563;BL0209;2;4250563;;;;WAAR;Veldstraat;50;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;75548;BL0211;2;75548;;;;WAAR;Veldstraat;53;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517677;BL0209;2;3517677;;;;WAAR;Veldstraat;56;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;5401757;BL0211;2;5401757;;;;WAAR;Veldstraat;57;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517682;BL0209;2;3517682;;;;WAAR;Veldstraat;60;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3948834;BL0209;2;3948834;;;;WAAR;Veldstraat;66;;;D;2018-09-10;Abdelmalek Lamkoref;MDU;0;3;0;3;BUILDING template
SINT-NIKLAAS - FH02;3517686;BL0209;2;3517686;;;;WAAR;Veldstraat;70;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;1514040;BL0211;2;1514040;;;Kalkstraat 86-88-90_Lodewijk De Meesterstraat 2;ONWAAR;Kalkstraat;88;;;;2020-02-21 10:55:19;Geert Stockman;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517689;BL0209;2;3517689;;;;WAAR;Veldstraat;74;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517697;BL0211;2;3517697;;;;WAAR;Veldstraat;77;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517699;BL0209;2;3517699;;;;WAAR;Veldstraat;78;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517704;BL0211;2;3517704;;;;WAAR;Veldstraat;81;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517705;BL0209;2;3517705;;;;WAAR;Veldstraat;82;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517709;BL0211;2;3517709;;;;WAAR;Veldstraat;85;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;75547;BL0209;2;75547;;;;WAAR;Veldstraat;86;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;NB-91002B0589;;;NB-91002B0589;;;#N/B;#N/B;Lamstraat;2;B;;;2020-02-20;Maayken Vanfleteren;SDU;1;0;0;1;BUILDING template
SINT-NIKLAAS - FH02;75556;BL0209;2;75556;;;;WAAR;Veldstraat;90;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3925998;BL0211;2;3925998;;;;WAAR;Veldstraat;91;;;D;2020-02-15 15:05:12;Geert Stockman;MDU;0;3;0;3;BUILDING template
SINT-NIKLAAS - FH02;4455474;BL0209;2;4455474;;;;WAAR;Veldstraat;94;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517725;BL0211;2;3517725;;;;WAAR;Veldstraat;95;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517727;BL0211;2;3517727;;;;WAAR;Veldstraat;99;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517734;BL0209;2;3517734;;;;WAAR;Veldstraat;102;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517736;BL0211;2;3517736;;;;WAAR;Veldstraat;103;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4455481;BL0209;2;4455481;;;;WAAR;Veldstraat;106;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4036732;BL0209;2;4036732;;;;WAAR;Veldstraat;108;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4455391;BL0212;2;4455391;;;;WAAR;Veldstraat;109;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4455485;BL0209;2;4455485;;;;WAAR;Veldstraat;112;;;;;Francois Glaude;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517742;BL0212;2;3517742;;;;WAAR;Veldstraat;113;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;75558;BL0209;2;75558;;;;WAAR;Veldstraat;114;;;;2018-12-13;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4260351;BL0212;2;4260351;;;;WAAR;Veldstraat;117;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517747;BL0209;2;3517747;;;;WAAR;Veldstraat;118;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;4004334;BL0212;2;4004334;;;;WAAR;Veldstraat;121;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517750;BL0209;2;3517750;;;;WAAR;Veldstraat;122;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517756;BL0212;2;3517756;;;;WAAR;Veldstraat;125;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517759;BL0209;2;3517759;;;;WAAR;Veldstraat;126;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517763;BL0212;2;3517763;;;;WAAR;Veldstraat;129;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517765;BL0209;2;3517765;;;;WAAR;Veldstraat;130;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517769;BL0212;2;3517769;;;;WAAR;Veldstraat;133;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
SINT-NIKLAAS - FH02;3517771;BL0209;2;3517771;;;;WAAR;Veldstraat;134;;;D;2020-02-09 14:25:22;Maayken Vanfleteren;MDU;0;5;0;5;BUILDING template
