Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Wall Mount;BG Primair adres;Opdrachttemplate
ANTWERPEN-WEST - FH10;4504587;BL0029;;705853;4504587;;Kapucinessenstraat 28_Terninckgang 12;Kapucinessenstraat;28;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;1139980;BL0029;;614094;1139980;;Kapucinessenstraat 28_Terninckgang 12;Terninckgang;12;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;NB-20003918779;;;;NB-20003918779;;Kapucinessenstraat 37-39;Kapucinessenstraat;39;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;5576482;BL0032;;712598;5576482;;Kapucinessenstraat 37-39;Kapucinessenstraat;37;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;138052;BL0030;;617668;138052;;Kapucinessenstraat 48-50;Kapucinessenstraat;48;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;3928725;BL0030;;691416;3928725;;Kapucinessenstraat 48-50;Kapucinessenstraat;50;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2048278;BL0018;;671952;2048278;;Karel Rogierstraat 12_Volkstraat 41;Karel Rogierstraat;12;;;;Marouane Zoubir;MDU;0;2;0;2;N;;BUILDING template
ANTWERPEN-WEST - FH10;5414520;BL0018;;711397;5414520;;Karel Rogierstraat 12_Volkstraat 41;Volkstraat;41;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;2048284;BL0017;;671958;2048284;;Karel Rogierstraat 19-19B;Karel Rogierstraat;19;;;;Marouane Zoubir;MDU;0;8;1;9;Y;;BUILDING template
ANTWERPEN-WEST - FH10;5507573;BL0017;;35168080;5507573;;Karel Rogierstraat 19-19B;Karel Rogierstraat;19;B;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4504625;BL0029;;705872;4504625;;Kasteelpleinstraat 17-19-21-23-25-27-29-31;Kasteelpleinstraat;17;;;;Marouane Zoubir;MDU;0;3;0;3;N;;BUILDING template
ANTWERPEN-WEST - FH10;4504627;BL0029;;705874;4504627;;Kasteelpleinstraat 17-19-21-23-25-27-29-31;Kasteelpleinstraat;19;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;4504628;BL0029;;705875;4504628;;Kasteelpleinstraat 17-19-21-23-25-27-29-31;Kasteelpleinstraat;23;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;4504630;BL0029;;705877;4504630;;Kasteelpleinstraat 17-19-21-23-25-27-29-31;Kasteelpleinstraat;25;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;4504631;BL0029;;705878;4504631;;Kasteelpleinstraat 17-19-21-23-25-27-29-31;Kasteelpleinstraat;27;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;4504632;BL0029;;35167729;4504632;;Kasteelpleinstraat 17-19-21-23-25-27-29-31;Kasteelpleinstraat;29;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;1960311;BL0029;;35167736;1960311;;Kasteelpleinstraat 17-19-21-23-25-27-29-31;Kasteelpleinstraat;21;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;1960318;BL0029;;35167731;1960318;;Kasteelpleinstraat 17-19-21-23-25-27-29-31;Kasteelpleinstraat;31;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;NB-20002497611;;;;NB-20002497611;;Kasteelpleinstraat 22-24;Kasteelpleinstraat;24;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;1960312;BL0028;;652065;1960312;;Kasteelpleinstraat 22-24;Kasteelpleinstraat;22;;;;Marouane Zoubir;MDU;0;6;0;6;N;;BUILDING template
ANTWERPEN-WEST - FH10;1960316;BL0028;;13724192;1960316;;Kasteelpleinstraat 28-30;Kasteelpleinstraat;28;;;;Marouane Zoubir;MDU;1;8;0;9;N;;BUILDING template
ANTWERPEN-WEST - FH10;1960317;BL0028;;35167730;1960317;;Kasteelpleinstraat 28-30;Kasteelpleinstraat;30;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;1960329;BL0029;;652073;1960329;;Kasteelpleinstraat 45-47;Kasteelpleinstraat;45;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4504636;BL0029;;35167735;4504636;;Kasteelpleinstraat 45-47;Kasteelpleinstraat;47;;;;Marouane Zoubir;MDU;0;7;0;7;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518853;BL0010;;709278;4518853;;Kasteelstraat 17_Verschansingstraat 29-43;Kasteelstraat;17;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2060291;BL0010;;682518;2060291;;Kasteelstraat 17_Verschansingstraat 29-43;Verschansingstraat;29;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2060300;BL0010;;682525;2060300;;Kasteelstraat 17_Verschansingstraat 29-43;Verschansingstraat;43;;;;Marouane Zoubir;MDU;0;0;1;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518800;BL0021;;35167842;4518800;;Kronenburgstraat 104-106;Kronenburgstraat;106;;;;Marouane Zoubir;MDU;0;6;0;6;N;;BUILDING template
ANTWERPEN-WEST - FH10;1972243;BL0021;;654617;1972243;;Kronenburgstraat 104-106;Kronenburgstraat;104;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;1972254;BL0021;;35167843;1972254;;Kronenburgstraat 108-110;Kronenburgstraat;110;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972247;BL0021;;654618;1972247;;Kronenburgstraat 108-110;Kronenburgstraat;108;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972086;BL0020;;35167836;1972086;;Kronenburgstraat 48-50;Kronenburgstraat;50;;;;Marouane Zoubir;MDU;0;3;0;3;N;;BUILDING template
ANTWERPEN-WEST - FH10;973393;BL0020;;13724262;973393;;Kronenburgstraat 48-50;Kronenburgstraat;48;;;;Marouane Zoubir;MDU;1;0;1;2;N;;BUILDING template
ANTWERPEN-WEST - FH10;1972095;BL0020;;35167839;1972095;;Kronenburgstraat 52-52A-54;Kronenburgstraat;54;;;;Marouane Zoubir;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;973397;BL0020;;726116;973397;;Kronenburgstraat 52-52A-54;Kronenburgstraat;52;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;6439944;BL0020;;35167837;6439944;;Kronenburgstraat 52-52A-54;Kronenburgstraat;52;A;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;973395;BL0020;;726115;973395;;Kronenburgstraat 60-62-64-66-68;Kronenburgstraat;64;;;;Marouane Zoubir;MDU;1;0;1;2;N;;BUILDING template
ANTWERPEN-WEST - FH10;NB-20006613385;;;;NB-20006613385;;Kronenburgstraat 60-62-64-66-68;Kronenburgstraat;66;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;1972112;BL0020;;654601;1972112;;Kronenburgstraat 60-62-64-66-68;Kronenburgstraat;60;;;;Marouane Zoubir;MDU;2;0;0;2;N;;BUILDING template
ANTWERPEN-WEST - FH10;1972120;BL0020;;654602;1972120;;Kronenburgstraat 60-62-64-66-68;Kronenburgstraat;62;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;1972144;BL0020;;654603;1972144;;Kronenburgstraat 60-62-64-66-68;Kronenburgstraat;68;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;1972229;BL0021;;35167841;1972229;;Kronenburgstraat 98-98B-100;Kronenburgstraat;100;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;NB-200098B30414;BL0021;;;NB-200098B30414;;Kronenburgstraat 98-98B-100;Kronenburgstraat;98;B;;;Wouter Lemmens;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;978239;BL0021;;35167840;978239;;Kronenburgstraat 98-98B-100;Kronenburgstraat;98;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1980078;BL0005;;35167850;1980078;;Lambertmontplaats 20-21;Lambermontplaats;21;;;;Marouane Zoubir;MDU;0;5;1;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1980075;BL0005;;656235;1980075;;Lambertmontplaats 20-21;Lambermontplaats;20;;;;Marouane Zoubir;MDU;1;5;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1980161;BL0020;;656255;1980161;;Lambertmontstraat 26-26A;Lambermontstraat;26;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1980164;BL0020;;656256;1980164;;Lambertmontstraat 26-26A;Lambermontstraat;26;A;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;5575878;BL0021;;712413;5575878;;Lambertmontstraat 7-9;Lambermontstraat;7;;;;Marouane Zoubir;MDU;0;4;1;5;N;;BUILDING template
ANTWERPEN-WEST - FH10;973401;BL0021;;35167868;973401;;Lambertmontstraat 7-9;Lambermontstraat;9;;;;Marouane Zoubir;MDU;0;4;0;4;N;;BUILDING template
ANTWERPEN-WEST - FH10;4504642;BL0032;;705885;4504642;;Louizastraat 26-28-30-32;Louizastraat;30;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;11970;BL0032;;614573;11970;;Louizastraat 26-28-30-32;Louizastraat;32;;;;Marouane Zoubir;MDU;0;15;1;16;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1992888;BL0032;;659432;1992888;;Louizastraat 26-28-30-32;Louizastraat;26;;;;Marouane Zoubir;MDU;0;15;1;16;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1992894;BL0032;;659433;1992894;;Louizastraat 26-28-30-32;Louizastraat;28;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1992921;BL0031;;35167882;1992921;;Louizastraat 38-40-42;Louizastraat;40;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1992924;BL0031;;35167893;1992924;;Louizastraat 38-40-42;Louizastraat;42;;;;Marouane Zoubir;MDU;0;8;0;8;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1992915;BL0031;;659436;1992915;;Louizastraat 38-40-42;Louizastraat;38;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2050549;BL0019;;673870;2050549;;Scheldestraat 91-93;Scheldestraat;91;;;;Marouane Zoubir;MDU;0;8;0;8;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4517155;BL0019;;35168083;4517155;;Scheldestraat 91-93;Scheldestraat;93;;;;Marouane Zoubir;MDU;1;0;1;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;3928370;BL0018;;35168084;3928370;;Scheldestraat 94-96;Scheldestraat;96;;;;Marouane Zoubir;MDU;0;6;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1291473;BL0018;;615697;1291473;;Scheldestraat 94-96;Scheldestraat;94;;;;Marouane Zoubir;MDU;0;6;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2050649;BL0032;;673962;2050649;;Schermersstraat 10-12;Schermersstraat;12;;;;Marouane Zoubir;MDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1139959;BL0032;;614078;1139959;;Schermersstraat 10-12;Schermersstraat;10;;;;Marouane Zoubir;MDU;0;3;0;3;N;;BUILDING template
ANTWERPEN-WEST - FH10;1226926;BL0017;;614724;1226926;;Schildersstraat 15-17;Schildersstraat;15;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1226924;BL0017;;35168198;1226924;;Schildersstraat 15-17;Schildersstraat;17;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2050941;BL0015;;13724199;2050941;;Schildersstraat 37-39;Schildersstraat;37;;;;Marouane Zoubir;MDU;0;4;1;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;NB-20003976559;;;;NB-20003976559;;Schildersstraat 37-39;Schildersstraat;39;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4069865;BL0017;;35168196;4069865;;Schildersstraat 9-11;Schildersstraat;11;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1479076;BL0017;;618888;1479076;;Schildersstraat 9-11;Schildersstraat;9;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2056553;BL0029;;35168212;2056553;;Terninckstraat 22-24-30;Terninckstraat;30;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;2056550;BL0029;;679163;2056550;;Terninckstraat 22-24-30;Terninckstraat;22;;;;Marouane Zoubir;MDU;0;1;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;2056551;BL0029;;679164;2056551;;Terninckstraat 22-24-30;Terninckstraat;24;;;;Marouane Zoubir;MDU;0;0;1;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;5576354;BL0025;;712550;5576354;;Verbondstraat 108-110;Verbondstraat;108;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977862;BL0025;;35168239;977862;;Verbondstraat 108-110;Verbondstraat;110;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518353;BL0028;;35168235;4518353;;Verbondstraat 19-21;Verbondstraat;21;;;;Marouane Zoubir;MDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059620;BL0028;;681909;2059620;;Verbondstraat 19-21;Verbondstraat;19;;;;Marouane Zoubir;MDU;0;0;1;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059650;BL0026;;35168233;2059650;;Verbondstraat 65-67-67A;Verbondstraat;67;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;6193314;BL0026;;35168234;6193314;;Verbondstraat 65-67-67A;Verbondstraat;67;A;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059649;BL0026;;681937;2059649;;Verbondstraat 65-67-67A;Verbondstraat;65;;;;Marouane Zoubir;MDU;0;0;1;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;NB-20007978494;;;;NB-20007978494;;Verbondstraat 77-79;Verbondstraat;79;;;;Marouane Zoubir;MDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059656;BL0026;;681942;2059656;;Verbondstraat 77-79;Verbondstraat;77;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;NB-200061B29120;;;;NB-200061B29120;;Verschansingstraat 61-61B;Verschansingstraat;61;B;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2060316;BL0010;;31570960;2060316;;Verschansingstraat 61-61B;Verschansingstraat;61;;;;Marouane Zoubir;MDU;0;5;1;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4517170;BL0019;;35168262;4517170;;Volkstraat 11-13;Volkstraat;13;;;;Marouane Zoubir;MDU;0;8;0;8;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1496696;BL0019;;619083;1496696;;Volkstraat 11-13;Volkstraat;11;;;;Marouane Zoubir;MDU;1;0;1;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;973383;BL0019;;726107;973383;;Volkstraat 1-3;Volkstraat;1;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2061580;BL0019;;683514;2061580;;Volkstraat 1-3;Volkstraat;3;;;;Marouane Zoubir;MDU;0;12;0;12;Y;;BUILDING template
ANTWERPEN-WEST - FH10;973381;BL0019;;726105;973381;;Volkstraat 17-19-21;Volkstraat;17;;;;Marouane Zoubir;MDU;1;8;0;9;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2061596;BL0019;;35168263;2061596;;Volkstraat 17-19-21;Volkstraat;21;;;;Marouane Zoubir;MDU;1;8;0;9;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2061594;BL0019;;683522;2061594;;Volkstraat 17-19-21;Volkstraat;19;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518813;BL0021;;35168354;4518813;;Vrijheidstraat 30-32-34;Vrijheidstraat;34;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;5576397;BL0021;;712566;5576397;;Vrijheidstraat 30-32-34;Vrijheidstraat;30;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;978254;BL0021;;35168353;978254;;Vrijheidstraat 30-32-34;Vrijheidstraat;32;;;;Marouane Zoubir;MDU;4;10;0;14;N;;BUILDING template
ANTWERPEN-WEST - FH10;2062292;BL0021;;684116;2062292;;Vrijheidstraat 8-10;Vrijheidstraat;8;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062294;BL0021;;684118;2062294;;Vrijheidstraat 8-10;Vrijheidstraat;10;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2063748;BL0028;;35168358;2063748;;Welvaartstraat 33A-33B-33C;Welvaartstraat;33;B;;;Marouane Zoubir;MDU;0;6;0;6;N;;BUILDING template
ANTWERPEN-WEST - FH10;2063747;BL0028;;685293;2063747;;Welvaartstraat 33A-33B-33C;Welvaartstraat;33;A;;;Marouane Zoubir;MDU;0;6;0;6;N;;BUILDING template
ANTWERPEN-WEST - FH10;6464925;BL0028;;35168360;6464925;;Welvaartstraat 33A-33B-33C;Welvaartstraat;33;C;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;2063755;BL0028;;35168361;2063755;;Welvaartstraat 43-45;Welvaartstraat;43;;;;Marouane Zoubir;MDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518359;BL0028;;35168362;4518359;;Welvaartstraat 43-45;Welvaartstraat;45;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067020;BL0016;;35168365;2067020;;Zwijgerstraat 5-9;Zwijgerstraat;9;;;;Marouane Zoubir;MDU;0;17;0;17;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4517590;BL0016;;708658;4517590;;Zwijgerstraat 5-9;Zwijgerstraat;5;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1960359;BL0004;;35167802;1960359;;;Kasteelstraat;14;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1738591;BL0002;;625257;1738591;;;Emiel Banningstraat;38;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1944438;BL0009;;649955;1944438;;;Graaf van Hoornestraat;36;;;;Marouane Zoubir;MDU;0;9;0;9;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2048276;BL0017;;671950;2048276;;;Karel Rogierstraat;9;;;;Marouane Zoubir;MDU;1;4;0;5;N;;BUILDING template
ANTWERPEN-WEST - FH10;4176588;BL0022;;694784;4176588;;;Vrijheidstraat;15;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;969872;BL0016;;725521;969872;;;Marnixplaats;13;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1960362;BL0004;;35167803;1960362;;;Kasteelstraat;18;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1738592;BL0001;;625258;1738592;;;Emiel Banningstraat;39;;;;Marouane Zoubir;MDU;0;6;1;7;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1944439;BL0008;;649956;1944439;;;Graaf van Hoornestraat;37;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2048277;BL0018;;671951;2048277;;;Karel Rogierstraat;10;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062124;BL0016;;683961;2062124;;;De Vrierestraat;4;;;;Marouane Zoubir;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4179438;BL0023;;694847;4179438;;;Vrijheidstraat;51;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;969873;BL0017;;725522;969873;;;Marnixplaats;14;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1960369;BL0004;;35167797;1960369;;;Kasteelstraat;26;A;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1738593;BL0002;;625259;1738593;;;Emiel Banningstraat;40;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1944440;BL0009;;649957;1944440;;;Graaf van Hoornestraat;38;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062125;BL0024;;683962;2062125;;;De Vrierestraat;5;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4188288;BL0010;;695041;4188288;;;Kasteelstraat;21;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;969874;BL0016;;725523;969874;;;Marnixplaats;12;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1738596;BL0002;;625260;1738596;;;Emiel Banningstraat;42;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1944441;BL0008;;649958;1944441;;;Graaf van Hoornestraat;39;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2048279;BL0017;;671953;2048279;;;Karel Rogierstraat;13;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4203394;BL0022;;695389;4203394;;;Welvaartstraat;27;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;969889;BL0017;;725524;969889;;;Zwijgerstraat;4;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1738597;BL0002;;625261;1738597;;;Emiel Banningstraat;44;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1944442;BL0009;;649959;1944442;;;Graaf van Hoornestraat;40;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2048280;BL0018;;671954;2048280;;;Karel Rogierstraat;14;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062127;BL0024;;683964;2062127;;;De Vrierestraat;7;;;;Marouane Zoubir;MDU;0;7;0;7;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4204878;BL0024;;695418;4204878;;;Coquilhatstraat;41;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;973047;BL0027;;726066;973047;;;Kasteelpleinstraat;54;;;;Marouane Zoubir;MDU;3;0;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1738601;BL0002;;625262;1738601;;;Emiel Banningstraat;46;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1944443;BL0008;;649960;1944443;;;Graaf van Hoornestraat;41;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2048281;BL0017;;671955;2048281;;;Karel Rogierstraat;15;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062128;BL0016;;683965;2062128;;;De Vrierestraat;8;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4210825;BL0008;;695564;4210825;;;Graaf van Hoornestraat;9;;;;Marouane Zoubir;MDU;1;5;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;973048;BL0027;;726067;973048;;;Kasteelpleinstraat;68;;;;Marouane Zoubir;MDU;0;8;0;8;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1738602;BL0001;;625263;1738602;;;Emiel Banningstraat;47;;;;Marouane Zoubir;MDU;1;10;1;12;N;;BUILDING template
ANTWERPEN-WEST - FH10;1944444;BL0009;;649961;1944444;;;Graaf van Hoornestraat;42;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2048282;BL0018;;671956;2048282;;;Karel Rogierstraat;16;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062129;BL0016;;683966;2062129;;;De Vrierestraat;10;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4215636;BL0033;;695671;4215636;;;Koninginnestraat;3;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;973049;BL0028;;726068;973049;;;Kasteelpleinstraat;52;;;;Marouane Zoubir;MDU;1;12;0;13;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1738603;BL0002;;625264;1738603;;;Emiel Banningstraat;48;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1944445;BL0008;;649962;1944445;;;Graaf van Hoornestraat;43;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2048283;BL0018;;671957;2048283;;;Karel Rogierstraat;18;;;;Marouane Zoubir;MDU;0;8;0;8;Y;;BUILDING template
