Projectnummer;Opdrachtnummer;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
HASSELT - FH04;701737;701737;;;Kuringersteenweg;93;;;;;;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;701607;701607;;;Ambachtsschoolstraat;19;;;D;2019-07-16 09:30:28;Dieu Jocelin;MDU;1;5;0;6;BUILDING template
HASSELT - FH04;1506439;1506439;;;Kleine Breemstraat;14;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888902;4888902;;;Lazarijstraat;47;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701743;701743;;;Plantenstraat;6;;;;2019-07-11 10:15:30;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701740;701740;;;Oude Kuringerbaan;4;;;;;;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;2408087;2408087;;;Ambachtsschoolstraat;20;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4197189;4197189;;;Kleine Breemstraat;16;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;700984;700984;;;Lazarijstraat;48;;;D;2019-07-29 11:05:11;Dieu Jocelin;MDU;0;4;0;4;BUILDING template
HASSELT - FH04;2434181;2434181;;;Plantenstraat;7;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408097;2408097;;;Ambachtsschoolstraat;35;;;D;2019-09-04 14:25:37;Jo De Clippel;MDU;0;7;1;8;BUILDING template
HASSELT - FH04;2408088;2408088;;;Ambachtsschoolstraat;22;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888673;4888673;;;Kleine Breemstraat;18;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425210;2425210;;;Lazarijstraat;49;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937586;3937586;;;Plantenstraat;8;;;XC;2019-09-05 07:50:13;Dieu Jocelin;MDU;0;5;0;5;BUILDING template
HASSELT - FH04;2410955;2410955;;;Breestraat;28;A;;XC;2019-10-30;Jo De Clippel;MDU;0;8;1;9;BUILDING template
HASSELT - FH04;2408089;2408089;;;Ambachtsschoolstraat;23;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410885;2410885;;;Kleine Breemstraat;20;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425215;2425215;;;Lazarijstraat;50;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434182;2434182;;;Plantenstraat;9;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2436637;2436637;;;Rozenstraat;23;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888749;4888749;;;Ambachtsschoolstraat;24;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410889;2410889;;;Kleine Breemstraat;22;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425219;2425219;;;Lazarijstraat;51;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4890688;4890688;;;Plantenstraat;10;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937579;3937579;;;Palmstraat;28;;;D;2019-07-11 10:50:37;Dieu Jocelin;MDU;0;7;0;7;BUILDING template
HASSELT - FH04;2408090;2408090;;;Ambachtsschoolstraat;25;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410893;2410893;;;Kleine Breemstraat;24;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425222;2425222;;;Lazarijstraat;52;;;;2019-07-15 08:30:20;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;701146;701146;;;Plantenstraat;11;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4273082;4273082;;;Kuringersteenweg;51;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408091;2408091;;;Ambachtsschoolstraat;26;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701621;701621;;;Kleine Breemstraat;26;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425224;2425224;;;Lazarijstraat;53;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701151;701151;;;Plantenstraat;12;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4884300;4884300;;;Oude Kuringerbaan;170;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408092;2408092;;;Ambachtsschoolstraat;27;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701622;701622;;;Kleine Breemstraat;32;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425227;2425227;;;Lazarijstraat;54;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701153;701153;;;Plantenstraat;14;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888712;4888712;;;Grote Breemstraat;97;;;;;;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;2408093;2408093;;;Ambachtsschoolstraat;28;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888653;4888653;;;Kleine Breemstraat;34;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4154331;4154331;;;Lazarijstraat;55;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434190;2434190;;;Plantenstraat;18;;;D;2019-07-17 09:10:15;Dieu Jocelin;MDU;0;6;0;6;BUILDING template
HASSELT - FH04;4893113;4893113;;;Kuringersteenweg;98;;;;2019-08-26 10:20:09;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;4888772;4888772;;;Ambachtsschoolstraat;29;;;D;2019-07-16 09:35:14;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
HASSELT - FH04;2410899;2410899;;;Kleine Breemstraat;36;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425231;2425231;;;Lazarijstraat;56;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434194;2434194;;;Plantenstraat;20;;;D;2019-07-17 10:25:30;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
HASSELT - FH04;6020151;6020151;;;Plantenstraat;32;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701605;701605;;;Ambachtsschoolstraat;30;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410902;2410902;;;Kleine Breemstraat;38;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425235;2425235;;;Lazarijstraat;57;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434197;2434197;;;Plantenstraat;22;;;D;2019-07-17 10:31:29;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
HASSELT - FH04;6399932;6399932;;;Ambachtsschoolstraat;50;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408095;2408095;;;Ambachtsschoolstraat;31;;;D;2019-07-16 09:35:17;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
HASSELT - FH04;701623;701623;;;Kleine Breemstraat;40;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4886751;4886751;;;Lazarijstraat;58;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434200;2434200;;;Plantenstraat;24;;;D;2019-08-02 09:55:09;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
HASSELT - FH04;6404474;6404474;;;Ambachtsschoolstraat;48;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701610;701610;;;Ambachtsschoolstraat;32;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425239;2425239;;;Lazarijstraat;59;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4890571;4890571;;;Plantenstraat;26;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888774;4888774;;;Ambachtsschoolstraat;33;;;;2019-09-04 13:15:19;Jo De Clippel;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701317;701317;;;Kuringersteenweg;1;;;XC;2019-10-18 09:20:15;Jo De Clippel;MDU;0;6;0;6;BUILDING template
HASSELT - FH04;2425242;2425242;;;Lazarijstraat;60;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408096;2408096;;;Ambachtsschoolstraat;34;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937448;3937448;;;Kuringersteenweg;3;;;XC;2019-10-18 10:05:50;Jo De Clippel;MDU;0;6;0;6;BUILDING template
HASSELT - FH04;2425246;2425246;;;Lazarijstraat;61;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4890573;4890573;;;Plantenstraat;28;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408098;2408098;;;Ambachtsschoolstraat;36;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937449;3937449;;;Kuringersteenweg;5;;;D;2019-07-17 07:30:15;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
HASSELT - FH04;2425249;2425249;;;Lazarijstraat;62;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408100;2408100;;;Ambachtsschoolstraat;38;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701708;701708;;;Kuringersteenweg;6;;;D;2019-10-10;Jo De Clippel;MDU;1;1;0;2;BUILDING template
HASSELT - FH04;2425251;2425251;;;Lazarijstraat;63;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408101;2408101;;;Ambachtsschoolstraat;40;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423707;2423707;;;Kuringersteenweg;7;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425253;2425253;;;Lazarijstraat;64;;;;2019-07-15 08:55:13;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;701612;701612;;;Ambachtsschoolstraat;42;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4210264;4210264;;;Kuringersteenweg;8;;;;;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;2425261;2425261;;;Lazarijstraat;65;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434209;2434209;;;Plantenstraat;34;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701606;701606;;;Ambachtsschoolstraat;43;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423708;2423708;;;Kuringersteenweg;9;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937472;3937472;;;Lazarijstraat;66;;;D;2019-07-15 08:40:15;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
HASSELT - FH04;3937587;3937587;;;Plantenstraat;36;;;D;2019-07-16 08:00:25;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
HASSELT - FH04;701613;701613;;;Ambachtsschoolstraat;44;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4893022;4893022;;;Kuringersteenweg;10;;;D;2019-07-17 07:40:12;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
HASSELT - FH04;2425262;2425262;;;Lazarijstraat;67;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;1515285;1515285;;;Plantenstraat;38;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3994616;3994616;;;Ambachtsschoolstraat;45;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423710;2423710;;;Kuringersteenweg;11;;;;;Jo De Clippel;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425263;2425263;;;Lazarijstraat;68;;;D;2019-07-15 08:45:16;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
HASSELT - FH04;2434214;2434214;;;Plantenstraat;40;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888632;4888632;;;Ambachtsschoolstraat;46;;;C;2019-09-05 08:40:18;Jo De Clippel;MDU;0;2;0;2;BUILDING template
HASSELT - FH04;2423712;2423712;;;Kuringersteenweg;12;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888911;4888911;;;Lazarijstraat;69;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701152;701152;;;Plantenstraat;42;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888642;4888642;;;Ambachtsschoolstraat;56;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888984;4888984;;;Kuringersteenweg;13;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425265;2425265;;;Lazarijstraat;71;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701155;701155;;;Plantenstraat;44;;;;;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;2408102;2408102;;;Ambachtsschoolstraat;58;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423713;2423713;;;Kuringersteenweg;14;;;D;2019-10-10;Jo De Clippel;MDU;1;1;0;2;BUILDING template
HASSELT - FH04;2425266;2425266;;;Lazarijstraat;72;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434219;2434219;;;Plantenstraat;47;;;D;2019-07-16 08:05:19;Dieu Jocelin;MDU;0;5;0;5;BUILDING template
HASSELT - FH04;2423714;2423714;;;Kuringersteenweg;15;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425268;2425268;;;Lazarijstraat;73;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434222;2434222;;;Plantenstraat;49;;;;2019-07-19 09:25:13;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;2408103;2408103;;;Ambachtsschoolstraat;60;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423715;2423715;;;Kuringersteenweg;16;;;C;2019-10-10;Jo De Clippel;MDU;0;7;0;7;BUILDING template
HASSELT - FH04;2425271;2425271;;;Lazarijstraat;74;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701150;701150;;;Plantenstraat;50;;;D;2019-08-02 09:25:12;Dieu Jocelin;MDU;2;8;0;10;BUILDING template
HASSELT - FH04;4210544;4210544;;;Ambachtsschoolstraat;62;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701316;701316;;;Kuringersteenweg;17;;;D;2019-10-11 09:45:25;Jo De Clippel;MDU;0;4;0;4;BUILDING template
HASSELT - FH04;2425274;2425274;;;Lazarijstraat;75;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434225;2434225;;;Plantenstraat;51;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408104;2408104;;;Ambachtsschoolstraat;64;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423717;2423717;;;Kuringersteenweg;18;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937473;3937473;;;Lazarijstraat;76;;;D;2019-07-15 08:50:15;Dieu Jocelin;MDU;0;4;0;4;BUILDING template
HASSELT - FH04;2434228;2434228;;;Plantenstraat;52;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701609;701609;;;Ambachtsschoolstraat;66;;;;;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;2423718;2423718;;;Kuringersteenweg;20;;;D;2019-07-17 07:45:15;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
HASSELT - FH04;2425275;2425275;;;Lazarijstraat;77;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434231;2434231;;;Plantenstraat;53;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888627;4888627;;;Ambachtsschoolstraat;68;;;;;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;4893024;4893024;;;Kuringersteenweg;22;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425276;2425276;;;Lazarijstraat;78;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4890520;4890520;;;Plantenstraat;54;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701310;701310;;;Armand Hertzstraat;2;;;;2019-10-21 13:25:15;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;701736;701736;;;Kuringersteenweg;23;;;;;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;701339;701339;;;Lazarijstraat;79;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434235;2434235;;;Plantenstraat;55;;;D;2019-08-02 09:30:23;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
HASSELT - FH04;700925;700925;;;Armand Hertzstraat;36;;;XC;2019-10-22 13:15:19;Jo De Clippel;MDU;0;11;1;12;BUILDING template
HASSELT - FH04;2423720;2423720;;;Kuringersteenweg;24;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425278;2425278;;;Lazarijstraat;80;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434238;2434238;;;Plantenstraat;56;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4882284;4882284;;;Armand Hertzstraat;38;;;XC;2019-10-23 13:40:16;Jo De Clippel;MDU;0;5;1;6;BUILDING template
HASSELT - FH04;3937450;3937450;;;Kuringersteenweg;25;;;D;2019-10-11 09:00:24;Jo De Clippel;MDU;0;3;0;3;BUILDING template
HASSELT - FH04;2425281;2425281;;;Lazarijstraat;82;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701147;701147;;;Plantenstraat;57;;;D;2019-08-02 09:50:09;Dieu Jocelin;MDU;1;3;0;4;BUILDING template
HASSELT - FH04;2417959;2417959;;;Armand Hertzstraat;40;;;;;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;2423722;2423722;;;Kuringersteenweg;26;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701341;701341;;;Lazarijstraat;83;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434249;2434249;;;Plantenstraat;58;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;1373085;1373085;;;Armand Hertzstraat;44;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423726;2423726;;;Kuringersteenweg;27;;;;;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;4886759;4886759;;;Lazarijstraat;84;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434251;2434251;;;Plantenstraat;60;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4882294;4882294;;;Armand Hertzstraat;46;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423734;2423734;;;Kuringersteenweg;28;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425289;2425289;;;Lazarijstraat;85;;;D;2019-07-15 08:35:14;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
HASSELT - FH04;4890523;4890523;;;Plantenstraat;62;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;5914868;5914868;;;Armand Hertzstraat;40;A;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701735;701735;;;Kuringersteenweg;29;;;;;Jo De Clippel;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425294;2425294;;;Lazarijstraat;86;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434254;2434254;;;Plantenstraat;64;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417961;2417961;;;Armand Hertzstraat;42;A;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423741;2423741;;;Kuringersteenweg;30;;;D;2019-10-14 08:40:15;Jo De Clippel;MDU;1;2;0;3;BUILDING template
HASSELT - FH04;2425297;2425297;;;Lazarijstraat;87;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434256;2434256;;;Plantenstraat;66;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417963;2417963;;;Armand Hertzstraat;42;B;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4890650;4890650;;;Kuringersteenweg;31;;;;;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;2425299;2425299;;;Lazarijstraat;88;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4199842;4199842;;;Plantenstraat;68;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2418811;2418811;;;Blijde-Inkomststraat;1;;;;;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;2423746;2423746;;;Kuringersteenweg;32;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425301;2425301;;;Lazarijstraat;89;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2434258;2434258;;;Plantenstraat;70;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
