Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Wall Mount;BG Primair adres;Opdrachttemplate
ANTWERPEN-WEST - FH06;5555311;BL0612;3;13335669;5555311;;;Wiegstraat;8;;;;olivier collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5560963;BL0605;1;712092;5560963;;;Oudaan;22;;XA;2020-06-19 08:20:07;Hidde Kiekens;MDU;0;10;1;11;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5566574;BL0602;1;712111;5566574;;;Begijnenstraat;23;;;2020-07-15 11:35:08;Geert Stockman;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5572030;BL0625;3;712141;5572030;;;Sint-Katelijnevest;30;;;2020-06-12 11:40:08;Hidde Kiekens;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;5575480;BL0618;3;13334871;5575480;35379785;Eiermarkt 21-23;Eiermarkt;23;;XC;2020-05-26 10:50:58;Maayken Vanfleteren;MDU;0;7;2;9;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5575511;BL0607;2;712312;5575511;33634126;Kammenstraat 57-59-61-63-65-67_Everdijstraat 1-3-5;Everdijstraat;5;;XA;2020-03-28 14:30:11;Hidde Kiekens;MDU;0;10;0;10;N;;BUILDING template
ANTWERPEN-WEST - FH06;5575513;BL0608;2;712313;5575513;;;Everdijstraat;51;;D;2020-03-05 12:00:14;Hidde Kiekens;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5575556;BL0605;1;8397461;5575556;;;Lange Gasthuisstraat;20;;;;olivier collignon;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;5575586;BL0602;1;13335236;5575586;;;Maarschalk Gerardstraat;12;;D;2020-05-20 10:35:04;Geert Stockman;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5575624;BL0613;2;13335023;5575624;33634122;Groenplaats 2-3;Groenplaats;3;;XA;2020-05-29 17:05:03;Maayken Vanfleteren;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5575625;BL0610;2;712345;5575625;38277200;Groenplaats 40-40A;Groenplaats;40;;XA;2020-08-24 09:30:21;Maayken Vanfleteren;MDU;1;34;9;44;N;;BUILDING template
ANTWERPEN-WEST - FH06;5575626;BL0610;2;13335044;5575626;;;Groenplaats;42;;F;;Steve De Weerdt;MDU;2;5;0;7;N;;BUILDING template
ANTWERPEN-WEST - FH06;5575774;BL0607;2;712387;5575774;33634126;Kammenstraat 57-59-61-63-65-67_Everdijstraat 1-3-5;Kammenstraat;65;;XA;2020-03-29 09:00:13;Hidde Kiekens;MDU;0;8;1;9;N;;BUILDING template
ANTWERPEN-WEST - FH06;5575847;BL0616;2;712396;5575847;;;Oude Koornmarkt;59;;;2020-05-25 17:50:03;Maayken Vanfleteren;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5575924;BL0622;3;712422;5575924;33634136;Lijnwaadmarkt 16-18;Lijnwaadmarkt;18;;D;2020-05-08 15:20:18;Maayken Vanfleteren;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5576084;BL0605;1;712470;5576084;;;Oudaan;18;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5576380;BL0602;1;712562;5576380;;;Vleminckveld;70;;;2020-07-22;Geert Stockman;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5734740;BL0612;3;13335249;5734740;;;Meirbrug;8;;;;Steve De Weerdt;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;6018352;BL0618;3;13334844;6018352;33634175;Eiermarkt 13-17;Eiermarkt;17;;C;2020-07-01 15:20:06;Maayken Vanfleteren;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;6095924;BL0611;2;13335377;6095924;;;Schoenmarkt;2;A;;;olivier collignon;SDU;0;1;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;6188680;BL0612;3;13335518;6188680;33634160;Schrijnwerkersstraat 5-7-9-9B;Schrijnwerkersstraat;9;B;C;;olivier collignon;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;6314615;BL0603;1;13335240;6314615;33634189;Maarschalk Gerardstraat 25-25A;Maarschalk Gerardstraat;25;A;XA;2020-02-28 09:50:09;Geert Stockman;MDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;6316329;BL0607;2;13335070;6316329;37432143;Lombardenstraat 12-14;Lombardenstraat;14;;D;2020-07-03 10:01:16;Hidde Kiekens;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;6327004;BL0612;3;13335670;6327004;;;Wiegstraat;2;A;;;Steve De Weerdt;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;6404970;BL0611;2;13335078;6404970;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;55;;A;;Olivier Collignon;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;6407198;BL0606;1;13335017;6407198;;;Everdijstraat;20;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;6467509;BL0611;2;13335482;6467509;;;Schrijnwerkersstraat;2;;;2020-07-01 18:25:05;Maayken Vanfleteren;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;6524092;BL0606;1;13335271;6524092;;;Oudaan;3;;;2020-08-21 10:40:15;Hidde Kiekens;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;6524104;BL0625;3;13334587;6524104;;;Beggaardenstraat;3;;;;Mark van Gossum;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;6588791;BL0612;3;13335247;6588791;33634141;Meirbrug 2-4-6;Meirbrug;6;;XA;2020-05-27 09:25:16;Maayken Vanfleteren;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;10416768;BL0615;;;721;;;Eiermarkt;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693586;BL0611;;;12599;;;Schoenmarkt;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693588;BL0607;;;12601;;;Lombardenstraat;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1824185;BL0604;;;12605;;;Vleminckveld;6;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1824184;BL0604;;;12605;;;Vleminckveld;6;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1824186;BL0603;;;12607;;;Mechelseplein;6;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136253;BL0605;;;12633;;;Oudaan;32;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1747285;BL0619;;;12649;;;Eiermarkt;31;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1708398;BL0611;;;49251;;;Schrijnwerkersstraat;22;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1775767;BL0611;;;49252;;;Schrijnwerkersstraat;4;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1640030;BL0612;;;49253;;;Schoenmarkt;12;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1620820;BL0611;;;49254;;;Schoenmarkt;10;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1698336;BL0612;;;49255;;;Schoenmarkt;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693567;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693570;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693580;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693565;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693573;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693579;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693568;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693577;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693576;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693583;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693575;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693571;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693563;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693572;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693578;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693574;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693569;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693584;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693564;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693581;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693566;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693582;BL0612;;;49256;;;Meirbrug;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1775755;BL0612;;;49257;;;Meirbrug;4;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1756653;BL0607;;;54870;;;Lombardenvest;34;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1756784;BL0607;;;54870;;;Lombardenvest;34;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1756785;BL0607;;;54870;;;Lombardenvest;34;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1756595;BL0607;;;54870;;;Lombardenvest;34;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693587;BL0607;;;54874;;;Lombardenvest;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136236;BL0608;;;54876;;;Lombardenvest;80;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1698344;BL0607;;;54877;;;Lombardenvest;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136230;BL0607;;;54878;;;Lombardenvest;24;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1831689;BL0608;;;54879;;;Lombardenvest;64;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1831623;BL0608;;;54879;;;Lombardenvest;64;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1831586;BL0608;;;54879;;;Lombardenvest;64;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1831535;BL0608;;;54879;;;Lombardenvest;64;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1811736;BL0608;;;54880;;;Lombardenvest;54;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1811642;BL0608;;;54880;;;Lombardenvest;54;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1811809;BL0608;;;54880;;;Lombardenvest;54;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1812035;BL0608;;;54880;;;Lombardenvest;54;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1835088;BL0608;;;54881;;;Lombardenvest;66;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136340;BL0608;;;54881;;;Lombardenvest;66;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1837298;BL0608;;;54882;;;Lombardenvest;68;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1837296;BL0608;;;54882;;;Lombardenvest;68;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1837297;BL0608;;;54882;;;Lombardenvest;68;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1837299;BL0608;;;54882;;;Lombardenvest;68;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1829649;BL0608;;;54883;;;Lombardenvest;62;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1818147;BL0608;;;54884;;;Lombardenvest;58;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1847042;BL0608;;;54886;;;Lombardenvest;74;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1847043;BL0608;;;54886;;;Lombardenvest;74;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1847160;BL0608;;;54886;;;Lombardenvest;74;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1847098;BL0608;;;54886;;;Lombardenvest;74;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1846958;BL0608;;;54886;;;Lombardenvest;74;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1846986;BL0608;;;54886;;;Lombardenvest;74;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1846987;BL0608;;;54886;;;Lombardenvest;74;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1847097;BL0608;;;54886;;;Lombardenvest;74;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1826573;BL0608;;;54887;;;Lombardenvest;60;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1826574;BL0608;;;54887;;;Lombardenvest;60;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1809182;BL0608;;;54888;;;Lombardenvest;52;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1817264;BL0607;;;54889;;;Kammenstraat;57;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1813583;BL0607;;;54890;;;Kammenstraat;55;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1814469;BL0607;;;54890;;;Kammenstraat;55;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1685703;BL0607;;;54891;;;Kammenstraat;19;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1702462;BL0607;;;54892;;;Kammenstraat;21;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1835703;BL0607;;;54893;;;Kammenstraat;67;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136215;BL0608;;;54894;;;Korte Gasthuisstraat;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1757768;BL0608;;;54895;;;Korte Gasthuisstraat;34;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1717279;BL0608;;;54896;;;Korte Gasthuisstraat;24;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1811012;BL0608;;;54897;;;Everdijstraat;53;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1712933;BL0607;;;54899;;;Everdijstraat;23;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1628094;BL0607;;;54901;;;Everdijstraat;11;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1743000;BL0606;;;54902;;;Everdijstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1743003;BL0606;;;54902;;;Everdijstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1743006;BL0606;;;54902;;;Everdijstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1841776;BL0607;;;54903;;;Everdijstraat;7;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1841777;BL0607;;;54903;;;Everdijstraat;7;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1615146;BL0607;;;54904;;;Everdijstraat;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1615145;BL0607;;;54904;;;Everdijstraat;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1615147;BL0607;;;54904;;;Everdijstraat;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1855801;BL0605;;;55285;;;Lange Gasthuisstraat;8;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1721349;BL0604;;;55287;;;Rosier;25;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1712976;BL0604;;;55288;;;Rosier;23;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1674553;BL0604;;;55290;;;Rosier;17;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1674552;BL0604;;;55290;;;Rosier;17;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1794545;BL0604;;;55291;;;Rosier;47;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1615207;BL0604;;;55292;;;Rosier;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1855806;BL0604;;;55294;;;Vleminckveld;8;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1855805;BL0604;;;55294;;;Vleminckveld;8;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1826586;BL0604;;;55296;;;Vleminckveld;60;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1655070;BL0605;;;55309;;;Oudaan;14;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136250;BL0605;;;55310;;;Oudaan;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1640072;BL0605;;;55312;;;Oudaan;12;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1698382;BL0605;;;55313;;;Oudaan;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1689396;BL0606;;;55316;;;Everdijstraat;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1690493;BL0606;;;55316;;;Everdijstraat;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1689918;BL0606;;;55316;;;Everdijstraat;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1690273;BL0606;;;55316;;;Everdijstraat;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1739305;BL0606;;;55346;;;Oudaan;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1739146;BL0606;;;55346;;;Oudaan;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1740024;BL0606;;;55346;;;Oudaan;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1739144;BL0606;;;55346;;;Oudaan;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1737996;BL0606;;;55346;;;Oudaan;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1696185;BL0603;;;55481;;;Mechelseplein;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1696342;BL0603;;;55481;;;Mechelseplein;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1696532;BL0603;;;55481;;;Mechelseplein;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1696649;BL0603;;;55481;;;Mechelseplein;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1696922;BL0603;;;55481;;;Mechelseplein;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1615239;BL0602;;;55483;;;Bervoetstraat;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1615241;BL0602;;;55483;;;Bervoetstraat;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1615240;BL0602;;;55483;;;Bervoetstraat;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136184;BL0602;;;55484;;;Bervoetstraat;55;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1794546;BL0602;;;55485;;;Bervoetstraat;47;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1798229;BL0602;;;55486;;;Bervoetstraat;49;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1798228;BL0602;;;55486;;;Bervoetstraat;49;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1861684;BL0602;;;55500;;;Begijnenstraat;85;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1748640;BL0602;;;55501;;;Begijnenstraat;31;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1610259;BL0602;;;55503;;;Begijnenstraat;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1829659;BL0602;;;55504;;;Vleminckveld;62;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1829657;BL0602;;;55504;;;Vleminckveld;62;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1829656;BL0602;;;55504;;;Vleminckveld;62;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1829658;BL0602;;;55504;;;Vleminckveld;62;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;10364811;BL0602;;;55505;;;Vleminckveld;68;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1783346;BL0602;;;55508;;;Rosier;42;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136259;BL0602;;;55509;;;Rosier;32;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1660507;BL0616;;;56509;;;Groenplaats;15;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1867579;BL0616;;;56510;;;Groenplaats;9;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1615149;BL0616;;;56516;;;Papenstraatje;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1848548;BL0613;;;56529;;;Oude Koornmarkt;75;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1615148;BL0621;;;56530;;;Oude Koornmarkt;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1771380;BL0620;;;56533;;;Oude Koornmarkt;39;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1781022;BL0616;;;56535;;;Oude Koornmarkt;41;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1703831;BL0621;;;56538;;;Oude Koornmarkt;21;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136254;BL0616;;;56540;;;Oude Koornmarkt;57;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1828342;BL0616;;;56541;;;Oude Koornmarkt;61;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693592;BL0620;;;56542;;;Jan Blomstraat;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1855758;BL0620;;;56543;;;Jan Blomstraat;8;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1615138;BL0612;;;59537;;;Schrijnwerkersstraat;1;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1721315;BL0612;;;59538;;;Schrijnwerkersstraat;25;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136263;BL0612;;;59539;;;Schoenmarkt;22;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1655011;BL0612;;;59540;;;Schoenmarkt;14;A;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1763539;BL0612;;;59548;;;Wiegstraat;36;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1668412;BL0612;;;59553;;;Wiegstraat;16;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1647904;BL0624;;;60040;;;Melkmarkt;13;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1647905;BL0624;;;60040;;;Melkmarkt;13;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;10410574;BL0624;;;60041;;;Melkmarkt;31;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1712937;BL0624;;;60042;;;Melkmarkt;23;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1703835;BL0624;;;60043;;;Melkmarkt;21;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136322;BL0624;;;60043;;;Melkmarkt;21;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1721321;BL0624;;;60044;;;Melkmarkt;25;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1721319;BL0624;;;60044;;;Melkmarkt;25;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1721320;BL0624;;;60044;;;Melkmarkt;25;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136275;BL0625;;;60046;;;Sint-Katelijnevest;50;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693599;BL0624;;;60049;;;Korte Nieuwstraat;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693598;BL0624;;;60049;;;Korte Nieuwstraat;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693597;BL0624;;;60049;;;Korte Nieuwstraat;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693600;BL0624;;;60049;;;Korte Nieuwstraat;2;;;;;;;;;;;;(L/B/S)U template
