Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
KNOKKE-HEIST - FH10;295426;BL1041;;31668624;295426;;;Zeegrasstraat;42;;;;Maayken Vanfleteren;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH10;4185262;BL1041;;33578785;4185262;;;Zeegrasstraat;44;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2767851;BL1003;;31668414;2767851;;;Zeegrasstraat;5;;;;Geert Stockman;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH10;2767852;BL1002;;31668415;2767852;;;Zeegrasstraat;6;;;;Hidde Kiekens;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH10;2767853;BL1003;;31668416;2767853;;;Zeegrasstraat;9;;;;Geert Stockman;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH10;296713;BL1046;;31668711;296713;;;Zomerpad;1;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2767914;BL1049;;31668431;2767914;;;Zomerpad;10;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2767915;BL1049;;31668432;2767915;;;Zomerpad;12;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296740;BL1035;;31668718;296740;;;Zomerpad;13;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296739;BL1049;;31668717;296739;;;Zomerpad;14;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296738;BL1035;;31668716;296738;;;Zomerpad;15;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4337167;BL1049;;31668791;4337167;;;Zomerpad;16;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296712;BL1048;;31668710;296712;;;Zomerpad;2;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2767911;BL1046;;31668428;2767911;;;Zomerpad;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2767912;BL1046;;31668429;2767912;;;Zomerpad;3;A;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296710;BL1048;;31668708;296710;;;Zomerpad;4;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2767913;BL1046;;31668430;2767913;;;Zomerpad;5;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293670;BL1048;;31668501;293670;;;Zomerpad;6;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296711;BL1046;;31668709;296711;;;Zomerpad;7;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293674;BL1049;;31668502;293674;;;Zomerpad;8;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293677;BL1036;;31668503;293677;;;Zomerpad;9;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
