OpdrachtID;Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate;Adres
817735;KNOKKE-HEIST - FH03;Leopoldlaan;144;;8300;Knokke-Heist;74706,0;227445,0;NB-830014400292;NB-830014400292;BUILDING template;Leopoldlaan 144 8300 Knokke-Heist
816712;KNOKKE-HEIST - FH03;Dumortierlaan;47;;8300;Knokke-Heist;74857,0;227327,0;NB-83004700214;NB-83004700214;BUILDING template;Dumortierlaan 47 8300 Knokke-Heist
817736;KNOKKE-HEIST - FH03;;;;;;;;NB-8300156A00296;NB-8300156A00296;BUILDING template;  
817737;KNOKKE-HEIST - FH03;;;;;;;;NB-830015400295;NB-830015400295;BUILDING template;  
816714;KNOKKE-HEIST - FH03;Dumortierlaan;59;;8300;Knokke-Heist;74842,0;227363,0;NB-83005900215;NB-83005900215;BUILDING template;Dumortierlaan 59 8300 Knokke-Heist
817738;KNOKKE-HEIST - FH03;;;;;;;;NB-830014800293;NB-830014800293;BUILDING template;  
816715;KNOKKE-HEIST - FH03;Dumortierlaan;63;;8300;Knokke-Heist;74880,0;227353,0;NB-83006300216;NB-83006300216;BUILDING template;Dumortierlaan 63 8300 Knokke-Heist
817739;KNOKKE-HEIST - FH03;;;;;;;;NB-830015000294;NB-830015000294;BUILDING template;  
816716;KNOKKE-HEIST - FH03;Dumortierlaan;67;;8300;Knokke-Heist;74906,0;227377,0;NB-83006700217;NB-83006700217;BUILDING template;Dumortierlaan 67 8300 Knokke-Heist
817740;KNOKKE-HEIST - FH03;;;;;;;;NB-830016000297;NB-830016000297;BUILDING template;  
816717;KNOKKE-HEIST - FH03;Dumortierlaan;77;;8300;Knokke-Heist;74919,99;227389,78;NB-83007700218;NB-83007700218;BUILDING template;Dumortierlaan 77 8300 Knokke-Heist
817741;KNOKKE-HEIST - FH03;;;;;;;;NB-830016600298;NB-830016600298;BUILDING template;  
816718;KNOKKE-HEIST - FH03;Dumortierlaan;83;;8300;Knokke-Heist;74931,92;227400,85;NB-83008300219;NB-83008300219;BUILDING template;Dumortierlaan 83 8300 Knokke-Heist
