File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;planrrr_bid;planrrr_uid
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504328;'20191113013433;333498;'33860000;'19059;Maurice Lippensplein;'3;';8300;Knokke-Heist;;'74617,955;'226216,578;;Y;NA;5;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8350493;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;KEEP;;;';333498;8350493
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504328;'20191113013433;333498;'33860000;'19059;Maurice Lippensplein;'3;';8300;Knokke-Heist;;'74617,955;'226216,578;;Y;NA;5;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';4;8350494;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;KEEP;;;';333498;8350494
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504328;'20191113013433;333498;'33860000;'19059;Maurice Lippensplein;'3;';8300;Knokke-Heist;;'74617,955;'226216,578;;Y;NA;5;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';5;11079646;LU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';333498;11079646
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504328;'20191113013433;333498;'33860000;'19059;Maurice Lippensplein;'3;';8300;Knokke-Heist;;'74617,955;'226216,578;;Y;NA;5;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';6;11079647;LU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';333498;11079647
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503401;'20191113013552;2763409;'33860000;'19059;Maurice Lippensplein;'4;';8300;Knokke-Heist;;'74600,53;'226209,748;;Y;NA;5;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';4;8358035;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763409;8358035
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503401;'20191113013552;2763409;'33860000;'19059;Maurice Lippensplein;'4;';8300;Knokke-Heist;;'74600,53;'226209,748;;Y;NA;5;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';1;8331634;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763409;8331634
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503401;'20191113013552;2763409;'33860000;'19059;Maurice Lippensplein;'4;';8300;Knokke-Heist;;'74600,53;'226209,748;;Y;NA;5;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';2;8335919;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763409;8335919
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503401;'20191113013552;2763409;'33860000;'19059;Maurice Lippensplein;'4;';8300;Knokke-Heist;;'74600,53;'226209,748;;Y;NA;5;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';3;8352978;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763409;8352978
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503401;'20191113013552;2763409;'33860000;'19059;Maurice Lippensplein;'4;';8300;Knokke-Heist;;'74600,53;'226209,748;;Y;NA;5;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';5;8362346;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763409;8362346
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503401;'20191113013552;2763409;'33860000;'19059;Maurice Lippensplein;'4;';8300;Knokke-Heist;;'74600,53;'226209,748;;Y;NA;5;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';6;11190519;SU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';2763409;11190519
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503402;'20200203141948;2763410;'33860000;'19059;Maurice Lippensplein;'5;';8300;Knokke-Heist;;'74591,011;'226207,837;;Y;NA;5;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8331633;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2763410;8331633
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503402;'20200203141948;2763410;'33860000;'19059;Maurice Lippensplein;'5;';8300;Knokke-Heist;;'74591,011;'226207,837;;Y;NA;5;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8331632;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2763410;8331632
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503402;'20200203141948;2763410;'33860000;'19059;Maurice Lippensplein;'5;';8300;Knokke-Heist;;'74591,011;'226207,837;;Y;NA;5;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8340002;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2763410;8340002
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503402;'20200203141948;2763410;'33860000;'19059;Maurice Lippensplein;'5;';8300;Knokke-Heist;;'74591,011;'226207,837;;Y;NA;5;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';4;8340003;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2763410;8340003
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503404;'20191113015021;2763420;'33860000;'19059;Maurice Lippensplein;'14;';8300;Knokke-Heist;;'74586,839;'226164,787;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';6;8361876;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763420;8361876
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503404;'20191113015021;2763420;'33860000;'19059;Maurice Lippensplein;'14;';8300;Knokke-Heist;;'74586,839;'226164,787;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';1;8339541;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763420;8339541
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503404;'20191113015021;2763420;'33860000;'19059;Maurice Lippensplein;'14;';8300;Knokke-Heist;;'74586,839;'226164,787;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';2;8339542;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763420;8339542
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503404;'20191113015021;2763420;'33860000;'19059;Maurice Lippensplein;'14;';8300;Knokke-Heist;;'74586,839;'226164,787;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';3;8343762;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763420;8343762
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503404;'20191113015021;2763420;'33860000;'19059;Maurice Lippensplein;'14;';8300;Knokke-Heist;;'74586,839;'226164,787;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';4;8357399;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763420;8357399
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503404;'20191113015021;2763420;'33860000;'19059;Maurice Lippensplein;'14;';8300;Knokke-Heist;;'74586,839;'226164,787;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';5;8357400;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763420;8357400
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503404;'20191113015021;2763420;'33860000;'19059;Maurice Lippensplein;'14;';8300;Knokke-Heist;;'74586,839;'226164,787;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';7;11190485;SU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';2763420;11190485
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504327;'20191113014144;333497;'33860000;'19059;Maurice Lippensplein;'6;';8300;Knokke-Heist;;'74583,515;'226205,984;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8331631;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';333497;8331631
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504327;'20191113014144;333497;'33860000;'19059;Maurice Lippensplein;'6;';8300;Knokke-Heist;;'74583,515;'226205,984;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8335917;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';333497;8335917
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504327;'20191113014144;333497;'33860000;'19059;Maurice Lippensplein;'6;';8300;Knokke-Heist;;'74583,515;'226205,984;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8335918;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';333497;8335918
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504327;'20191113014144;333497;'33860000;'19059;Maurice Lippensplein;'6;';8300;Knokke-Heist;;'74583,515;'226205,984;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';5;8344416;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';333497;8344416
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504327;'20191113014144;333497;'33860000;'19059;Maurice Lippensplein;'6;';8300;Knokke-Heist;;'74583,515;'226205,984;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';6;8358034;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';333497;8358034
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504327;'20191113014144;333497;'33860000;'19059;Maurice Lippensplein;'6;';8300;Knokke-Heist;;'74583,515;'226205,984;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';7;8362344;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';333497;8362344
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504327;'20191113014144;333497;'33860000;'19059;Maurice Lippensplein;'6;';8300;Knokke-Heist;;'74583,515;'226205,984;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';8;8362345;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';333497;8362345
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;11217345;'20191113055418;333502;'33860000;'19059;Maurice Lippensplein;'7;';8300;Knokke-Heist;;'74576;'226203;;N;ORN;5;0;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';1;11079523;BU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';333502;11079523
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504720;'20191113055427;5579482;'33860000;'19059;Maurice Lippensplein;'8;';8300;Knokke-Heist;;'74576,601;'226197,446;;N;ORN;3;0;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';1;8341702;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;KEEP;;;';5579482;8341702
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503403;'20191113030206;2763417;'33860000;'19059;Maurice Lippensplein;'12;';8300;Knokke-Heist;;'74579,348;'226177,539;;N;ORN;4;0;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';1;8360736;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;N;KEEP;;;';2763417;8360736
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;11217344;'20191113030216;2763419;'33860000;'19059;Maurice Lippensplein;'13;';8300;Knokke-Heist;;'74579,549;'226173,764;;N;ORN;3;0;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';1;11079521;BU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2763419;11079521
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503405;'20191113015134;2763422;'33860000;'19059;Maurice Lippensplein;'19;';8300;Knokke-Heist;;'74586,97;'226155,668;;N;ORN;5;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';1;8334306;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;B;BOWN;;;;;N;KEEP;;;';2763422;8334306
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503405;'20191113015134;2763422;'33860000;'19059;Maurice Lippensplein;'19;';8300;Knokke-Heist;;'74586,97;'226155,668;;N;ORN;5;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';2;8342660;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;B;BOWN;;;;;N;KEEP;;;';2763422;8342660
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503405;'20191113015134;2763422;'33860000;'19059;Maurice Lippensplein;'19;';8300;Knokke-Heist;;'74586,97;'226155,668;;N;ORN;5;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';3;8347136;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;B;BOWN;;;;;N;KEEP;;;';2763422;8347136
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503405;'20191113015134;2763422;'33860000;'19059;Maurice Lippensplein;'19;';8300;Knokke-Heist;;'74586,97;'226155,668;;N;ORN;5;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';4;11079656;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2763422;11079656
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503406;'20191113015227;2763425;'33860000;'19059;Maurice Lippensplein;'21;';8300;Knokke-Heist;;'74587,9;'226148,412;;N;ORN;3;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';3;8364088;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763425;8364088
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503406;'20191113015227;2763425;'33860000;'19059;Maurice Lippensplein;'21;';8300;Knokke-Heist;;'74587,9;'226148,412;;N;ORN;3;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';1;8350489;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763425;8350489
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503406;'20191113015227;2763425;'33860000;'19059;Maurice Lippensplein;'21;';8300;Knokke-Heist;;'74587,9;'226148,412;;N;ORN;3;0;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';2;8359721;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';2763425;8359721
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504329;'20200213160052;333499;'33860000;'19059;Maurice Lippensplein;'23;';8300;Knokke-Heist;;'74587,933;'226134,604;;N;IRREG;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';1;8339051;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;B;BOWN;;;;;N;KEEP;;;';333499;8339051
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8504329;'20200213160052;333499;'33860000;'19059;Maurice Lippensplein;'23;';8300;Knokke-Heist;;'74587,933;'226134,604;;N;IRREG;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';2;8339052;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;B;BOWN;;;;;N;KEEP;;;';333499;8339052
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436974;'20191113030225;333500;'33860000;'19059;Maurice Lippensplein;'11;';8300;Knokke-Heist;;'74579;'226184;;N;ORN;3;0;Unknown;Unknown;;None;;;;SSV_IMPORT;'10/07/2019 07:16:51;;Y;MODIFY;;;';1;11139347;BU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';333500;11139347
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436973;'20191113014822;333501;'33860000;'19059;Maurice Lippensplein;'9;';8300;Knokke-Heist;;'74577;'226194;;N;ORN;3;0;Unknown;Unknown;D - Facade Box;None;;;;SSV_IMPORT;'10/07/2019 07:16:44;;Y;MODIFY;;;';1;11139345;LU;1;'101;;;;;;;;;;;;;;;;N;KEEP;;;';333501;11139345
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436973;'20191113014822;333501;'33860000;'19059;Maurice Lippensplein;'9;';8300;Knokke-Heist;;'74577;'226194;;N;ORN;3;0;Unknown;Unknown;D - Facade Box;None;;;;SSV_IMPORT;'10/07/2019 07:16:44;;Y;MODIFY;;;';2;11139346;LU;1;'201;;;;;;;;;;;;;;;;N;KEEP;;;';333501;11139346
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436946;'20191113030156;5579483;'33860000;'19059;Maurice Lippensplein;'10;';8300;Knokke-Heist;;'74577,911;'226188,294;;N;ORN;3;0;Unknown;Unknown;;None;;;;SSV_IMPORT;'10/07/2019 07:12:37;;Y;MODIFY;;;';1;11139237;BU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';5579483;11139237
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503457;'20191113152342;2763899;'33860000;'21941;Sebastiaan Nachtegaelestraat;'12;';8300;Knokke-Heist;;'74717,418;'226222,837;;N;IRREG;3;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8346660;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;KEEP;;;';2763899;8346660
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503457;'20191113152342;2763899;'33860000;'21941;Sebastiaan Nachtegaelestraat;'12;';8300;Knokke-Heist;;'74717,418;'226222,837;;N;IRREG;3;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;11079666;LU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';2763899;11079666
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8503457;'20191113152342;2763899;'33860000;'21941;Sebastiaan Nachtegaelestraat;'12;';8300;Knokke-Heist;;'74717,418;'226222,837;;N;IRREG;3;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;11079667;LU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';2763899;11079667
