adres_full;SU;BU;LU;File_SSV_Action;File_SSV_Status;File_SSV_Error;Area_Type;Area_FID;Area_Version;Area_Name;Zoning_FID;Zoning_Version;Zoning_Name;Zoning_Id;Zoning_Tech;BG_Id;BG_Version;BG_Name;BG_SSV_Action;BG_SSV_Status;BG_SSV_Error;BG_Building_SSV_Action;BG_Building_SSV_Status;BG_Building_SSV_Error;Building_FID;Building_Version;LAM_MK;LAM_City_Code;LAM_Street_Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall_Mount;SS_Reason;Number_Floors;Height_Cable;Orig_VC_Type;New_VC_Type;VC_Method;Intro_Tube;Prov_Status;Prov_Reason;Prov_Planned;Prov_Mod_By;Prov_Mod_Date;Comments;SSV_Flag;SSV_Action;SSV_Status;SSV_Error;SSV_Date;Seq;LU_Key;LAM_SK;Nature;Nr_TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD_Details;CAD_Type;CAD_Type_Descr;CAD_SubType;Prov_Status_LU;Prov_Reason_LU;Prov_Planned_LU;Prov_Mod_By_LU;Prov_Mod_Date_LU;Comments_LU;SSV_Flag_LU;SSV_Action_LU;SSV_Status_LU;SSV_Error_LU;SSV_Date_LU;planrrr_bid;planrrr_uid;BT;GUESSED_UNITS_FLOOR;Seq_test;maxSeq;newSeq;LAM Nature index;Unit Counter_x;GUESSED_FLOOR;GUESSED_FLOOR_TRUNC;SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP;Unit Counter_y;;MERGED_PBOX;MERGED_APP;;MERGED_FLOOR
Onze-Lieve-Vrouwstraat 2;1;1;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790580;'20200130174906;104873;'60370000;'22946;Onze-Lieve-Vrouwstraat;'2;';9100;Sint-Niklaas;;'133855,485;'206114,608;;N;HEIGHT;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';1;2105205;;BU;1;;;;;;Y;#A1/A1/G8-K1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104873;2105205;MDU;1.5;1;10;1;104873-BU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Onze-Lieve-Vrouwstraat 2;1;1;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790580;'20200130174906;104873;'60370000;'22946;Onze-Lieve-Vrouwstraat;'2;';9100;Sint-Niklaas;;'133855,485;'206114,608;;N;HEIGHT;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';2;2105208;;LU;1;;;;;;Y;#A1/B1/G7-K2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104873;2105208;MDU;1.5;2;10;2;104873-LU1;2.0;0.6666666666666666;0;W03-D-Sint-Niklaas-FH01;104873;LU;1;;0;1;1.0;;1;2;;0
Onze-Lieve-Vrouwstraat 2;1;1;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790580;'20200130174906;104873;'60370000;'22946;Onze-Lieve-Vrouwstraat;'2;';9100;Sint-Niklaas;;'133855,485;'206114,608;;N;HEIGHT;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';3;2105233;;LU;1;;;;;;Y;#A2/A2/G5.9-S16-K7;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104873;2105233;MDU;1.5;3;10;3;104873-LU2;3.0;1.3333333333333335;1;W03-D-Sint-Niklaas-FH01;104873;LU;2;;1;101;2.0;;2;101;;1
Onze-Lieve-Vrouwstraat 2;1;1;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790580;'20200130174906;104873;'60370000;'22946;Onze-Lieve-Vrouwstraat;'2;';9100;Sint-Niklaas;;'133855,485;'206114,608;;N;HEIGHT;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';4;2105236;;LU;1;;;;;;Y;#A2/B2/G13-K6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104873;2105236;MDU;1.5;4;10;4;104873-LU3;4.0;2.0;2;W03-D-Sint-Niklaas-FH01;104873;LU;8;;1;102;3.0;;8;102;;1
Onze-Lieve-Vrouwstraat 2;1;1;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790580;'20200130174906;104873;'60370000;'22946;Onze-Lieve-Vrouwstraat;'2;';9100;Sint-Niklaas;;'133855,485;'206114,608;;N;HEIGHT;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';5;2105248;;LU;1;;;;;;Y;#A3/A3/G2-S17.18-K3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104873;2105248;MDU;1.5;5;10;5;104873-LU4;5.0;2.666666666666667;2;W03-D-Sint-Niklaas-FH01;104873;LU;3;;2;201;4.0;;3;201;;2
Onze-Lieve-Vrouwstraat 2;1;1;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790580;'20200130174906;104873;'60370000;'22946;Onze-Lieve-Vrouwstraat;'2;';9100;Sint-Niklaas;;'133855,485;'206114,608;;N;HEIGHT;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';6;2105249;;LU;1;;;;;;Y;#A3/B3/G11-K4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104873;2105249;MDU;1.5;6;10;6;104873-LU5;6.0;3.3333333333333335;3;W03-D-Sint-Niklaas-FH01;104873;LU;9;;2;202;5.0;;9;202;;2
Onze-Lieve-Vrouwstraat 2;1;1;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790580;'20200130174906;104873;'60370000;'22946;Onze-Lieve-Vrouwstraat;'2;';9100;Sint-Niklaas;;'133855,485;'206114,608;;N;HEIGHT;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';7;2105253;;LU;1;;;;;;Y;#A4/A4.B4/G1.6-S8.9-K5.9;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104873;2105253;MDU;1.5;7;10;7;104873-LU6;7.0;4.0;4;W03-D-Sint-Niklaas-FH01;104873;LU;4;;3;301;6.0;;4;301;;3
Onze-Lieve-Vrouwstraat 2;1;1;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790580;'20200130174906;104873;'60370000;'22946;Onze-Lieve-Vrouwstraat;'2;';9100;Sint-Niklaas;;'133855,485;'206114,608;;N;HEIGHT;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';8;2105255;;LU;1;;;;;;Y;#A5/A5.B5/G10.12-S10.11-K8;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104873;2105255;MDU;1.5;8;10;8;104873-LU7;8.0;4.666666666666666;4;W03-D-Sint-Niklaas-FH01;104873;LU;10;;3;302;7.0;;10;302;;3
Onze-Lieve-Vrouwstraat 2;1;1;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790580;'20200130174906;104873;'60370000;'22946;Onze-Lieve-Vrouwstraat;'2;';9100;Sint-Niklaas;;'133855,485;'206114,608;;N;HEIGHT;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';10;2105291;;LU;1;;;;;;Y;#HA.GV/S1@S7.S19;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;IFH_BATCH;;;N;KEEP;;;';104873;2105291;MDU;1.5;10;10;10;104873-LU8;9.0;5.333333333333333;5;W03-D-Sint-Niklaas-FH01;104873;LU;5;;4;401;8.0;;5;401;;4
Onze-Lieve-Vrouwstraat 2;1;1;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790580;'20200130174906;104873;'60370000;'22946;Onze-Lieve-Vrouwstraat;'2;';9100;Sint-Niklaas;;'133855,485;'206114,608;;N;HEIGHT;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';9;2105273;;SU;1;;;;;;Y;#BU.GV.1/AK/G4.4A.4B-S13@15;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;IFH_BATCH;;;N;MODIFY;;;';104873;2105273;MDU;1.5;9;10;9;104873-SU1;9.0;5.333333333333333;5;W03-D-Sint-Niklaas-FH01;104873;SU;;;0;U101;9.0;;U101;SU1;;0
Grote Markt 14;1;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790582;'20200424125601;104876;'60370000;'19912;Grote Markt;'14;';9100;Sint-Niklaas;;'133951,011;'206010,874;;N;GLASS;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';2;2100059;;LU;1;;;;;;Y;#A1/BR/K2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;IFH_BATCH;;;N;KEEP;;;';104876;2100059;MDU;1.5;2;10;2;104876-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Grote Markt 14;1;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790582;'20200424125601;104876;'60370000;'19912;Grote Markt;'14;';9100;Sint-Niklaas;;'133951,011;'206010,874;;N;GLASS;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';3;2100070;;LU;1;;;;;;Y;#A2/AL/K7;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;IFH_BATCH;;;N;KEEP;;;';104876;2100070;MDU;1.5;3;10;3;104876-LU2;2.0;0.6666666666666666;0;;;;;;;;;;2;2;;0
Grote Markt 14;1;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790582;'20200424125601;104876;'60370000;'19912;Grote Markt;'14;';9100;Sint-Niklaas;;'133951,011;'206010,874;;N;GLASS;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';4;2100072;;LU;1;;;;;;Y;#A2/BR/K6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104876;2100072;MDU;1.5;4;10;4;104876-LU3;3.0;1.3333333333333335;1;;;;;;;;;;101;101;;1
Grote Markt 14;1;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790582;'20200424125601;104876;'60370000;'19912;Grote Markt;'14;';9100;Sint-Niklaas;;'133951,011;'206010,874;;N;GLASS;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';5;2100077;;LU;1;;;;;;Y;#A3/AL/K8;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104876;2100077;MDU;1.5;5;10;5;104876-LU4;4.0;2.0;2;;;;;;;;;;201;201;;2
Grote Markt 14;1;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790582;'20200424125601;104876;'60370000;'19912;Grote Markt;'14;';9100;Sint-Niklaas;;'133951,011;'206010,874;;N;GLASS;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';6;2100078;;LU;1;;;;;;Y;#A3/BR/K9;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104876;2100078;MDU;1.5;6;10;6;104876-LU5;5.0;2.666666666666667;2;;;;;;;;;;202;202;;2
Grote Markt 14;1;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790582;'20200424125601;104876;'60370000;'19912;Grote Markt;'14;';9100;Sint-Niklaas;;'133951,011;'206010,874;;N;GLASS;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';7;2100082;;LU;1;;;;;;Y;#A4/AL/K5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104876;2100082;MDU;1.5;7;10;7;104876-LU6;6.0;3.3333333333333335;3;;;;;;;;;;301;301;;3
Grote Markt 14;1;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790582;'20200424125601;104876;'60370000;'19912;Grote Markt;'14;';9100;Sint-Niklaas;;'133951,011;'206010,874;;N;GLASS;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';8;2100084;;LU;1;;;;;;Y;#A4/BR/K3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104876;2100084;MDU;1.5;8;10;8;104876-LU7;7.0;4.0;4;;;;;;;;;;401;401;;4
Grote Markt 14;1;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790582;'20200424125601;104876;'60370000;'19912;Grote Markt;'14;';9100;Sint-Niklaas;;'133951,011;'206010,874;;N;GLASS;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';9;2100086;;LU;1;;;;;;Y;#A5/AB5/K4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104876;2100086;MDU;1.5;9;10;9;104876-LU8;8.0;4.666666666666666;4;;;;;;;;;;402;402;;4
Grote Markt 14;1;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790582;'20200424125601;104876;'60370000;'19912;Grote Markt;'14;';9100;Sint-Niklaas;;'133951,011;'206010,874;;N;GLASS;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';10;11194451;;LU;1;;;;;;Y;;;;APPART;;;;SSV_IMPORT;;;N;KEEP;;;';104876;11194451;MDU;1.5;10;10;10;104876-LU9;9.0;5.333333333333333;5;;;;;;;;;;501;501;;5
Grote Markt 14;1;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790582;'20200424125601;104876;'60370000;'19912;Grote Markt;'14;';9100;Sint-Niklaas;;'133951,011;'206010,874;;N;GLASS;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';1;2100057;;SU;1;;;;;;Y;#A1/AL/K10;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';104876;2100057;MDU;1.5;1;10;1;104876-SU1;9.0;5.333333333333333;5;;;;;;;;;;SU1;SU1;;0
Plezantstraat 38;0;1;1;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11475879;'20200424113426;104955;'60370000;'24752;Plezantstraat;'38;';9100;Sint-Niklaas;;'133616,118;'206297,608;;Y;NA;2;10;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11093011;;BU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';104955;11093011;MDU;1.0;1;2;1;104955-BU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Plezantstraat 38;0;1;1;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11475879;'20200424113426;104955;'60370000;'24752;Plezantstraat;'38;';9100;Sint-Niklaas;;'133616,118;'206297,608;;Y;NA;2;10;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;11093012;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';104955;11093012;MDU;1.0;2;2;2;104955-LU1;2.0;1.0;1;;;;;;;;;;101;101;;1
Grote Markt 69;0;1;1;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;10471936;'20200130174954;106414;'60370000;'19912;Grote Markt;'69;';9100;Sint-Niklaas;;'134021,569;'206161,482;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;2122187;3851182;BU;1;'1;;;0;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;KEEP;;;';106414;2122187;MDU;0.6666666666666666;1;2;1;106414-BU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Grote Markt 69;0;1;1;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;10471936;'20200130174954;106414;'60370000;'19912;Grote Markt;'69;';9100;Sint-Niklaas;;'134021,569;'206161,482;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;11048818;3851183;LU;1;;;;'1;;Y;;HOUSE;;NA;;;;;;;N;KEEP;;;';106414;11048818;MDU;0.6666666666666666;2;2;2;106414-LU1;2.0;1.5;1;;;;;;;;;;101;101;;1
Grote Markt 72;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790641;'20200130174911;106415;'60370000;'19912;Grote Markt;'72;';9100;Sint-Niklaas;;'133991,293;'206162,011;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';6;2123109;;BU;1;;;;;;Y;#HA.GV/K4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';106415;2123109;MDU;1.0;6;8;6;106415-BU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Grote Markt 72;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790641;'20200130174911;106415;'60370000;'19912;Grote Markt;'72;';9100;Sint-Niklaas;;'133991,293;'206162,011;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';1;2123088;;LU;1;;;;;;Y;#A1/K6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';106415;2123088;MDU;1.0;1;8;1;106415-LU1;2.0;1.0;1;;;;;;;;;;101;101;;1
Grote Markt 72;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790641;'20200130174911;106415;'60370000;'19912;Grote Markt;'72;';9100;Sint-Niklaas;;'133991,293;'206162,011;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';2;2123094;;LU;1;;;;;;Y;#A2/K3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';106415;2123094;MDU;1.0;2;8;2;106415-LU2;3.0;2.0;2;;;;;;;;;;201;201;;2
Grote Markt 72;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790641;'20200130174911;106415;'60370000;'19912;Grote Markt;'72;';9100;Sint-Niklaas;;'133991,293;'206162,011;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';3;2123098;;LU;1;;;;;;Y;#A3/K2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';106415;2123098;MDU;1.0;3;8;3;106415-LU3;4.0;3.0;3;;;;;;;;;;301;301;;3
Grote Markt 72;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790641;'20200130174911;106415;'60370000;'19912;Grote Markt;'72;';9100;Sint-Niklaas;;'133991,293;'206162,011;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';4;2123103;;LU;1;;;;;;Y;#A4/K1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';106415;2123103;MDU;1.0;4;8;4;106415-LU4;5.0;4.0;4;;;;;;;;;;401;401;;4
Grote Markt 72;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790641;'20200130174911;106415;'60370000;'19912;Grote Markt;'72;';9100;Sint-Niklaas;;'133991,293;'206162,011;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';5;2123106;;LU;1;;;;;;Y;#A5/K5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';106415;2123106;MDU;1.0;5;8;5;106415-LU5;6.0;5.0;5;;;;;;;;;;501;501;;5
Grote Markt 72;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790641;'20200130174911;106415;'60370000;'19912;Grote Markt;'72;';9100;Sint-Niklaas;;'133991,293;'206162,011;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';8;11093605;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';106415;11093605;MDU;1.0;8;8;8;106415-SU1;6.0;5.0;5;;;;;;;;;;SU1;SU1;;0
Collegestraat 2;0;0;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;27608112;'20200424160551;106417;'60370000;'16546;Collegestraat;'2;';9100;Sint-Niklaas;;'134005,52;'206175,63;;N;IRREG;4;;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';1;11289370;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';106417;11289370;MDU;0.5;1;2;1;106417-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Collegestraat 2;0;0;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;27608112;'20200424160551;106417;'60370000;'16546;Collegestraat;'2;';9100;Sint-Niklaas;;'134005,52;'206175,63;;N;IRREG;4;;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';2;11289371;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';106417;11289371;MDU;0.5;2;2;2;106417-LU2;2.0;2.0;2;;;;;;;;;;201;201;;2
Collegestraat 10;0;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790643;'20200130174911;106418;'60370000;'16546;Collegestraat;'10;';9100;Sint-Niklaas;;'133994,929;'206230,825;;Y;NA;4;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;2094577;;LU;1;;;;;;Y;#A1/L1/B.B-G.L1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';106418;2094577;MDU;1.5;1;6;1;106418-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Collegestraat 10;0;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790643;'20200130174911;106418;'60370000;'16546;Collegestraat;'10;';9100;Sint-Niklaas;;'133994,929;'206230,825;;Y;NA;4;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;2094583;;LU;1;;;;;;Y;#A1/R1/B.A-G.R1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';106418;2094583;MDU;1.5;2;6;2;106418-LU2;2.0;0.6666666666666666;0;;;;;;;;;;2;2;;0
Collegestraat 10;0;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;790643;'20200130174911;106418;'60370000;'16546;Collegestraat;'10;';9100;Sint-Niklaas;;'133994,929;'206230,825;;Y;NA;4;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;2094596;;LU;1;;;;;;Y;#A2/L2/B.D-G.L2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';106418;2094596;MDU;1.5;3;6;3;106418-LU3;3.0;1.3333333333333335;1;;;;;;;;;;101;101;;1
