Projectnummer;LU Key;LAM MK;CLUSTER_NR;BLOCK_NR;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
EVERE - FH01;724017;724017;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;15;
EVERE - FH01;724024;724024;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;16;
EVERE - FH01;1621822;1621822;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;17;
EVERE - FH01;1621823;1621823;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;18;
EVERE - FH01;4111771;4111771;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;19;
EVERE - FH01;1621824;1621824;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;20;
EVERE - FH01;1621825;1621825;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;21;
EVERE - FH01;1621826;1621826;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;22;
EVERE - FH01;1621827;1621827;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;23;
EVERE - FH01;1621828;1621828;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;24;
EVERE - FH01;1621829;1621829;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;25;
EVERE - FH01;1621830;1621830;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;26;
EVERE - FH01;1621831;1621831;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;27;
EVERE - FH01;1621832;1621832;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;28;
EVERE - FH01;4107173;4107173;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;29;
EVERE - FH01;1621833;1621833;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;30;
EVERE - FH01;724018;724018;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;31;
EVERE - FH01;25489;25489;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;32;
EVERE - FH01;724019;724019;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;33;
EVERE - FH01;1621834;1621834;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;34;
EVERE - FH01;1621835;1621835;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;35;
EVERE - FH01;724021;724021;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;36;
EVERE - FH01;724020;724020;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;37;
EVERE - FH01;724022;724022;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;38;
EVERE - FH01;1621836;1621836;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;39;
EVERE - FH01;3916120;3916120;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;40;
EVERE - FH01;1621837;1621837;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;41;
EVERE - FH01;1621838;1621838;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;42;
EVERE - FH01;4120061;4120061;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;43;
EVERE - FH01;4007371;4007371;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;44;
EVERE - FH01;724023;724023;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;45;
EVERE - FH01;1620300;1620300;1;BL0128;BL0128;BUILDING template;Auguste Renoirstraat - Rue Auguste Renoir;3;
EVERE - FH01;1620302;1620302;1;BL0128;BL0128;BUILDING template;Auguste Renoirstraat - Rue Auguste Renoir;5;
EVERE - FH01;5707334;5707334;2;BL0129;BL0129;BUILDING template;Avenue Jules Bordet - Jules Bordetlaan;132;B
EVERE - FH01;1622750;1622750;2;BL0128;BL0128;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;36;
EVERE - FH01;1620296;1620296;1;BL0128;BL0128;BUILDING template;Edgar Degas straat - Rue Edgard Degas;2;
EVERE - FH01;1173605;1173605;1;BL0128;BL0128;BUILDING template;Edgar Degas straat - Rue Edgard Degas;4;
EVERE - FH01;1335105;1335105;1;BL0128;BL0128;BUILDING template;Edgar Degas straat - Rue Edgard Degas;6;
EVERE - FH01;723873;723873;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;2;
EVERE - FH01;1621868;1621868;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;4;
EVERE - FH01;1621869;1621869;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;6;
EVERE - FH01;1621870;1621870;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;8;
EVERE - FH01;1621871;1621871;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;10;
EVERE - FH01;1621872;1621872;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;12;
EVERE - FH01;1621873;1621873;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;14;
EVERE - FH01;1621874;1621874;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;16;
EVERE - FH01;4111373;4111373;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;18;
EVERE - FH01;4107028;4107028;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;20;
EVERE - FH01;1621875;1621875;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;22;
EVERE - FH01;723871;723871;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;24;
EVERE - FH01;723870;723870;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;26;
EVERE - FH01;723872;723872;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;28;
EVERE - FH01;1621876;1621876;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;30;
EVERE - FH01;1621877;1621877;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;32;
EVERE - FH01;723868;723868;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;34;
EVERE - FH01;723869;723869;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;36;
EVERE - FH01;1165076;1165076;2;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;38;
EVERE - FH01;1220676;1220676;1;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;40;
EVERE - FH01;722648;722648;1;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;42;
EVERE - FH01;1321439;1321439;1;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;44;
EVERE - FH01;1621882;1621882;1;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;46;
EVERE - FH01;1336013;1336013;1;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;48;
EVERE - FH01;1321438;1321438;1;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;50;
EVERE - FH01;722673;722673;1;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;52;
EVERE - FH01;722674;722674;1;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;54;
EVERE - FH01;1321385;1321385;1;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;56;
EVERE - FH01;1621886;1621886;1;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;58;
EVERE - FH01;1621887;1621887;1;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;60;
EVERE - FH01;1621888;1621888;1;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;62;
EVERE - FH01;723895;723895;2;BL0128;BL0128;BUILDING template;Maurice Utrillostraat - Rue Maurice Utrillo;1;
EVERE - FH01;1623215;1623215;2;BL0128;BL0128;BUILDING template;Maurice Utrillostraat - Rue Maurice Utrillo;3;
EVERE - FH01;4120037;4120037;2;BL0128;BL0128;BUILDING template;Maurice Utrillostraat - Rue Maurice Utrillo;5;
EVERE - FH01;1623216;1623216;2;BL0128;BL0128;BUILDING template;Maurice Utrillostraat - Rue Maurice Utrillo;7;
EVERE - FH01;1623217;1623217;2;BL0128;BL0128;BUILDING template;Maurice Utrillostraat - Rue Maurice Utrillo;9;
EVERE - FH01;723896;723896;2;BL0128;BL0128;BUILDING template;Maurice Utrillostraat - Rue Maurice Utrillo;11;
EVERE - FH01;723894;723894;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;1;
EVERE - FH01;723893;723893;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;2;
EVERE - FH01;4029103;4029103;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;3;
EVERE - FH01;4108034;4108034;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;4;
EVERE - FH01;1621748;1621748;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;5;
EVERE - FH01;1621749;1621749;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;6;
EVERE - FH01;3983069;3983069;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;7;
EVERE - FH01;1621750;1621750;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;8;
EVERE - FH01;1621751;1621751;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;9;
EVERE - FH01;4120035;4120035;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;10;
EVERE - FH01;723888;723888;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;11;
EVERE - FH01;723891;723891;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;12;
EVERE - FH01;723885;723885;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;13;
EVERE - FH01;723889;723889;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;14;
EVERE - FH01;723886;723886;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;15;
EVERE - FH01;723890;723890;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;16;
EVERE - FH01;1621752;1621752;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;17;
EVERE - FH01;4115043;4115043;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;18;
EVERE - FH01;1621753;1621753;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;19;
EVERE - FH01;1621754;1621754;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;20;
EVERE - FH01;1621755;1621755;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;21;
EVERE - FH01;1621756;1621756;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;22;
EVERE - FH01;723884;723884;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;23;
EVERE - FH01;723892;723892;2;BL0128;BL0128;BUILDING template;Paul Gauguinstraat - Rue Paul Gauguin;24;
EVERE - FH01;723883;723883;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;1;
EVERE - FH01;723874;723874;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;2;
EVERE - FH01;4108097;4108097;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;3;
EVERE - FH01;1622678;1622678;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;4;
EVERE - FH01;1622679;1622679;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;5;
EVERE - FH01;1622680;1622680;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;6;
EVERE - FH01;1622681;1622681;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;7;
EVERE - FH01;1622682;1622682;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;8;
EVERE - FH01;1622683;1622683;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;9;
EVERE - FH01;1622684;1622684;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;10;
EVERE - FH01;723882;723882;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;11;
EVERE - FH01;723876;723876;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;12;
EVERE - FH01;723880;723880;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;13;
EVERE - FH01;723875;723875;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;14;
EVERE - FH01;723881;723881;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;15;
EVERE - FH01;723877;723877;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;16;
EVERE - FH01;4108046;4108046;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;17;
EVERE - FH01;1622685;1622685;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;18;
EVERE - FH01;1622686;1622686;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;19;
EVERE - FH01;1622687;1622687;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;20;
EVERE - FH01;1622688;1622688;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;21;
EVERE - FH01;1622689;1622689;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;22;
EVERE - FH01;723879;723879;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;23;
EVERE - FH01;723878;723878;2;BL0128;BL0128;BUILDING template;René Magrittestraat - Rue René Magritte;24;
EVERE - FH01;1623611;1623611;2;BL0129;BL0129;BUILDING template;Avenue Jules Bordet - Jules Bordetlaan;64;
EVERE - FH01;722652;722652;2;BL0129;BL0129;BUILDING template;Avenue Jules Bordet - Jules Bordetlaan;66;
EVERE - FH01;5583246;5583246;2;BL0129;BL0129;BUILDING template;Avenue Jules Bordet - Jules Bordetlaan;68;
EVERE - FH01;4111286;4111286;2;BL0129;BL0129;BUILDING template;Avenue Jules Bordet - Jules Bordetlaan;114;
EVERE - FH01;3918852;3918852;2;BL0129;BL0129;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;1;
EVERE - FH01;1623605;1623605;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;38;
EVERE - FH01;722650;722650;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;42;
EVERE - FH01;722651;722651;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;44;
EVERE - FH01;1623607;1623607;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;48;
EVERE - FH01;1623608;1623608;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;50;
EVERE - FH01;1623609;1623609;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;52;
EVERE - FH01;1623610;1623610;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;54;
EVERE - FH01;722653;722653;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;70;
EVERE - FH01;722658;722658;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;72;
EVERE - FH01;722659;722659;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;74;
EVERE - FH01;1623614;1623614;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;98;
EVERE - FH01;722654;722654;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;100;
EVERE - FH01;722655;722655;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;102;
EVERE - FH01;1623615;1623615;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;104;
EVERE - FH01;1623618;1623618;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;108;
EVERE - FH01;1623619;1623619;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;110;
EVERE - FH01;1623620;1623620;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;112;
EVERE - FH01;5583247;5583247;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;118;
EVERE - FH01;722657;722657;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;120;
EVERE - FH01;1623622;1623622;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;122;
EVERE - FH01;1623623;1623623;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;124;
EVERE - FH01;1623624;1623624;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;126;
EVERE - FH01;1623625;1623625;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;128;
EVERE - FH01;1623626;1623626;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;130;
EVERE - FH01;1015647;1015647;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;132;
EVERE - FH01;722660;722660;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;132;A
EVERE - FH01;5903896;5903896;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;2;
EVERE - FH01;1622154;1622154;8;BL0113;BL0113;BUILDING template;Sint-Jozefstraat - Rue Saint-Joseph;21;
EVERE - FH01;5903904;5903904;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;4;
EVERE - FH01;5903902;5903902;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;6;
EVERE - FH01;5903905;5903905;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;8;
EVERE - FH01;5903903;5903903;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;10;
EVERE - FH01;5903906;5903906;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;12;
EVERE - FH01;5903901;5903901;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;14;
EVERE - FH01;5903907;5903907;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;16;
EVERE - FH01;5903908;5903908;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;18;
EVERE - FH01;5903909;5903909;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;20;
EVERE - FH01;5903910;5903910;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;22;
EVERE - FH01;5903911;5903911;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;24;
EVERE - FH01;5899999;5899999;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;26;
EVERE - FH01;5903912;5903912;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;28;
EVERE - FH01;5903897;5903897;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;30;
EVERE - FH01;5786181;5786181;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;1;
EVERE - FH01;5786182;5786182;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;3;
EVERE - FH01;5785803;5785803;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;5;
EVERE - FH01;5786183;5786183;6;BL0104;BL0104;BUILDING template;Leemputgaarde - Clos de la Glaisière;7;
EVERE - FH01;4109321;4109321;6;BL0103;BL0103;BUILDING template;Leuvensesteenweg - Chaussée de Louvain;1022;
EVERE - FH01;1620951;1620951;;BL0103;BL0103;BUILDING template;Leuvensesteenweg - Chaussée de Louvain;1024;
EVERE - FH01;1620954;1620954;;BL0103;BL0103;BUILDING template;Leuvensesteenweg - Chaussée de Louvain;1028;
EVERE - FH01;5583151;5583151;;BL0103;BL0103;BUILDING template;Leuvensesteenweg - Chaussée de Louvain;1048;
EVERE - FH01;1620882;1620882;8;BL0113;BL0113;BUILDING template;Leuvensesteenweg - Chaussée de Louvain;886;
EVERE - FH01;1620883;1620883;8;BL0113;BL0113;BUILDING template;Leuvensesteenweg - Chaussée de Louvain;888;
EVERE - FH01;1622805;1622805;4;BL0112;BL0112;BUILDING template;Jan De Paduwaplaats - Place Jean De Paduwa;10;
EVERE - FH01;1120055;1120055;;BL0117;BL0117;BUILDING template;Leuvensesteenweg - Chaussée de Louvain;835;
EVERE - FH01;5866855;5866855;;BL0118;BL0118;BUILDING template;Cicerolaan - Avenue Cicéron;7;
EVERE - FH01;5942689;5942689;;BL0118;BL0118;BUILDING template;Cicerolaan - Avenue Cicéron;11;
EVERE - FH01;6034050;6034050;;BL0118;BL0118;BUILDING template;Cicerolaan - Avenue Cicéron;13;
EVERE - FH01;5926158;5926158;;BL0118;BL0118;BUILDING template;Cicerolaan - Avenue Cicéron;15;
EVERE - FH01;6563223;6563223;;BL0118;BL0118;BUILDING template;Twee Huizenstraat - Rue des Deux Maisons;53;
EVERE - FH01;1620920;1620920;;BL0118;BL0118;BUILDING template;Leuvensesteenweg - Chaussée de Louvain;949;
EVERE - FH01;4107019;4107019;;BL0125;BL0125;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;198;
EVERE - FH01;4118426;4118426;;BL0125;BL0125;BUILDING template;Avenue des Anciens Combattants - Oud-Strijderslaan;220;
EVERE - FH01;584103;584103;;BL0125;BL0125;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;250;
EVERE - FH01;4110642;4110642;;BL0125;BL0125;BUILDING template;Avenue des Anciens Combattants - Oud-Strijderslaan;264;
EVERE - FH01;1623606;1623606;2;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;40;
EVERE - FH01;1621100;1621100;8;BL0115;BL0115;BUILDING template;Optimismelaan - Avenue de l'Optimisme;17;
EVERE - FH01;726581;726581;;BL0103;BL0103;BUILDING template;Avenue des Communautés - Gemeenschappenlaan;4;
EVERE - FH01;1624087;1624087;;BL0103;BL0103;BUILDING template;Gemeenschappenlaan - Avenue des Communautés;6;
EVERE - FH01;6476845;6476845;;BL0103;BL0103;BUILDING template;Gemeenschappenlaan - Avenue des Communautés;12;
EVERE - FH01;4119465;4119465;;BL0105;BL0105;BUILDING template;V-Daylaan - Avenue du V-Day;22;A
EVERE - FH01;1622159;1622159;;BL0113;BL0113;BUILDING template;Sint-Jozefstraat - Rue Saint-Joseph;27;
EVERE - FH01;1623872;1623872;;BL0121;BL0121;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;153;A
EVERE - FH01;1137197;1137197;;BL0105;BL0105;BUILDING template;Kolonel Bourgstraat - Rue Colonel Bourg;134;
EVERE - FH01;6596261;6596261;;BL0128;BL0128;BUILDING template;Edgar Degas straat - Rue Edgard Degas;1;
EVERE - FH01;1621090;1621090;;BL0115;BL0115;BUILDING template;Optimismelaan - Avenue de l'Optimisme;3;
EVERE - FH01;1621092;1621092;;BL0115;BL0115;BUILDING template;Optimismelaan - Avenue de l'Optimisme;5;
EVERE - FH01;6574486;6574486;;BL0118;BL0118;BUILDING template;Cicerolaan - Avenue Cicéron;7;B
EVERE - FH01;731601;731601;;BL0125;BL0125;BUILDING template;Eenboomstraat - Rue de l'Arbre Unique;100;
EVERE - FH01;1623842;1623842;;BL0117;BL0117;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;52;
EVERE - FH01;5046522;5046522;;BL0119;BL0119;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;126;
EVERE - FH01;1620348;1620348;;BL0105;BL0105;BUILDING template;Clos de l'Argilière - Kleigroeveërf;12;
EVERE - FH01;5049167;5049167;;BL0104;BL0104;BUILDING template;Kolonel Bourgstraat;156;A
EVERE - FH01;726059;726059;;BL0113;BL0113;BUILDING template;Leuvensesteenweg - Chaussée de Louvain;934;
EVERE - FH01;5483807;5483807;;BL0118;BL0118;BUILDING template;Leuvensesteenweg - Chaussée de Louvain;913;B
EVERE - FH01;1624007;1624007;;BL0125;BL0125;BUILDING template;Avenue des Anciens Combattants - Oud-Strijderslaan;350;
EVERE - FH01;1620899;1620899;;BL0118;BL0118;BUILDING template;Leuvensesteenweg - Chaussée de Louvain;913;A
EVERE - FH01;1624267;1624267;;BL0105;BL0105;BUILDING template;V-Daylaan - Avenue du V-Day;26;
EVERE - FH01;5045910;5045910;;BL0103;BL0103;BUILDING template;Rue Georges De Lombaerde;53;
EVERE - FH01;5715054;5715054;;BL0104;BL0104;BUILDING template;Steenbakkerserf - Clos des Briquetiers;7;
EVERE - FH01;5715056;5715056;;BL0104;BL0104;BUILDING template;Steenbakkerserf - Clos des Briquetiers;6;
EVERE - FH01;1620517;1620517;;BL0119;BL0119;BUILDING template;Cicerolaan - Avenue Cicéron;33;
EVERE - FH01;5978245;5978245;;BL0115;BL0115;BUILDING template;Begeertenlaan - Avenue des Désirs;19;A
EVERE - FH01;5978246;5978246;;BL0115;BL0115;BUILDING template;Begeertenlaan - Avenue des Désirs;19;C
EVERE - FH01;5984524;5984524;;BL0115;BL0115;BUILDING template;Begeertenlaan - Avenue des Désirs;19;B
EVERE - FH01;1120058;1120058;;BL0117;BL0117;BUILDING template;Leuvensesteenweg - Chaussée de Louvain;911;
EVERE - FH01;4110463;4110463;;BL0118;BL0118;BUILDING template;Leuvensesteenweg - Chaussée de Louvain;921;
EVERE - FH01;3916117;3916117;;BL0108;BL0108;BUILDING template;Léon Grosjeanlaan;55;
EVERE - FH01;1621812;1621812;;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;2;
EVERE - FH01;1621813;1621813;;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;3;
