Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Opdrachttemplate
MECHELEN - FH01;Veemarkt;21;;158073,491;191008,951;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Borzestraat;4;;157755,125;190719,552;SDU;;0;1;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;9;;157756,465;190786,362;SDU;;1;0;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Onder-den-Toren;11;;157652,757;190954,988;MDU;;0;3;0;3;Y;NA;2;BUILDING template
MECHELEN - FH01;Veemarkt;23;;158070,698;191012,226;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Steenweg;38;;157734,526;190854,608;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Borzestraat;6;;157760,655;190717,161;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;10;;157716,74;190806,86;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Onder-den-Toren;12;;157644,559;190965,011;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Veemarkt;25;;158068,076;191017,844;MDU;;2;1;1;4;N;IRREG;3;BUILDING template
MECHELEN - FH01;Borzestraat;8;;157764,13;190715,644;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;12;;157714,001;190802,009;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Onder-den-Toren;14;;157620,363;191014,581;SDU;;0;1;1;2;N;IRREG;2;BUILDING template
MECHELEN - FH01;Veemarkt;29;;158061,829;191025,658;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Borzestraat;10;;157767,56;190713,532;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;13;;157750,299;190766,216;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Veemarkt;31;;158056,898;191021,485;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Borzestraat;12;;157771,108;190710,008;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;14;;157711,803;190796,641;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Oude Beggaardenstraat;3;;157651,287;191082,829;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Veemarkt;33;;158053,603;191031,216;MDU;;6;2;2;10;N;IRREG;4;BUILDING template
MECHELEN - FH01;Lekkernijstraatje;1;;157896;190493;MDU;;3;0;0;3;Y;NA;4;BUILDING template
MECHELEN - FH01;Borzestraat;14;;157775,636;190707,855;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;15;;157747,765;190762,262;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Persoonshoek;2;;157488,856;190810,227;MDU;D;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Veemarkt;35;;158044,081;191040,246;SDU;;0;1;0;1;N;MON;2;BUILDING template
MECHELEN - FH01;Arme-Clarenstraat;17;;157409,997;191037,187;SDU;;0;1;2;3;N;GLASS;2;BUILDING template
MECHELEN - FH01;Borzestraat;16;;157780,563;190705,793;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;16;;157711,451;190790,181;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Persoonshoek;3;;157503,653;190801,425;MDU;;3;0;0;3;N;GLASS;4;BUILDING template
MECHELEN - FH01;Veemarkt;37;;158035,842;191052,895;MDU;;0;3;2;5;N;IRREG;4;BUILDING template
MECHELEN - FH01;Jef Denynplein;6;;157538,894;191046,031;MDU;;2;0;0;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Borzestraat;18;;157784,152;190703,484;MDU;;2;1;0;3;Y;NA;4;BUILDING template
MECHELEN - FH01;Ijzerenleen;17;;157743,726;190759,513;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Persoonshoek;4;;157480,815;190799,881;MDU;D;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Veemarkt;41;;157991,018;191118,984;SDU;;0;1;1;2;N;IRREG;2;BUILDING template
MECHELEN - FH01;Borzestraat;20;;157788,908;190700,629;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;18;;157707,43;190787,85;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Persoonshoek;5;;157501,428;190795,642;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Veemarkt;37;B;158023,973;191059,704;SDU;;0;1;1;2;N;IRREG;4;BUILDING template
MECHELEN - FH01;Borzestraat;22;;157792,449;190697,246;MDU;D;1;1;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;19;;157743,594;190754,969;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Persoonshoek;6;;157469,04;190802,725;MDU;D;6;0;0;6;Y;NA;3;BUILDING template
MECHELEN - FH01;Veemarkt;37;C;158008,219;191085,447;SDU;;0;1;2;3;N;IRREG;5;BUILDING template
MECHELEN - FH01;Borzestraat;24;;157796,516;190695,037;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Ijzerenleen;20;;157704,424;190782,88;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Persoonshoek;7;;157496,098;190788,634;MDU;;4;0;0;4;N;IRREG;5;BUILDING template
MECHELEN - FH01;Vismarkt;1;;157542,309;190728,045;SDU;;0;1;1;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Melaan;5;;157527,701;190870,296;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Ijzerenleen;21;;157742,381;190751,746;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Persoonshoek;9;;157520,744;190769,285;MDU;;13;1;0;14;N;IRREG;3;BUILDING template
MECHELEN - FH01;Vismarkt;2;;157603,883;190695,202;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Borzestraat;28;;157801,987;190689,383;MDU;;4;1;0;5;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;22;;157700,317;190774,344;MDU;;0;2;1;3;Y;NA;4;BUILDING template
MECHELEN - FH01;Persoonshoek;11;;157515,353;190763,329;MDU;;33;1;1;35;N;IRREG;3;BUILDING template
MECHELEN - FH01;Vismarkt;6;;157593,955;190704,236;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Borzestraat;30;;157810,622;190686,586;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;23;;157739,135;190748,603;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Persoonshoek;13;;157510,424;190757,578;MDU;;42;1;0;43;N;IRREG;3;BUILDING template
MECHELEN - FH01;Vismarkt;8;;157589,086;190707,327;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Borzestraat;32;;157818,33;190686,308;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;25;;157728,234;190738,126;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Pitzemburgstraat;2;;158015,33;190506,97;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Vismarkt;10;;157584,835;190711,037;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Borzestraat;34;;157825,33;190685,854;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;26;;157695,932;190765,908;MDU;;2;0;1;3;Y;NA;4;BUILDING template
MECHELEN - FH01;Pitzemburgstraat;4;;158017,255;190502,664;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Vismarkt;12;;157576,45;190717,625;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Borzestraat;38;;157836,238;190685,046;MDU;;3;1;0;4;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;27;;157725,486;190733,643;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Pitzemburgstraat;6;;158018,407;190499,164;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Vismarkt;16;;157567,601;190726,557;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Borzestraat;42;;157847,623;190681,926;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Ijzerenleen;28;;157692,576;190760,795;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Pitzemburgstraat;8;;158019,42;190495,168;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Vismarkt;18;;157564,07;190730,49;SDU;;0;1;1;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;29;;157725,595;190729,177;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Rik Woutersstraat;2;;158050,934;190917,487;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Vismarkt;20;;157557,366;190738,406;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Janstraat;1;;157941,285;191167,453;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;30;;157690,13;190754,123;MDU;;2;1;1;4;Y;NA;4;BUILDING template
MECHELEN - FH01;Rik Woutersstraat;4;;158052,56;190914,089;MDU;D;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Vismarkt;22;;157552,772;190741,372;MDU;;2;0;0;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;27;;157416,521;191127,107;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;31;;157723,613;190723,974;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Rik Woutersstraat;6;;158053,429;190910,078;MDU;;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Vismarkt;24;;157550,628;190743,183;SDU;;1;0;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Straatje-zonder-einde;2;;157520;191045;SDU;;1;0;0;1;N;IRREG;2;BUILDING template
MECHELEN - FH01;Ijzerenleen;32;;157686,865;190745,936;MDU;;4;1;1;6;Y;NA;4;BUILDING template
MECHELEN - FH01;Rik Woutersstraat;8;;158055,753;190905,789;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Vismarkt;26;;157544,363;190749,667;MDU;D;1;1;0;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Arme-Clarenstraat;28;;157400,551;191063,498;SDU;;1;0;1;2;N;IRREG;2;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;47;;157358,632;191007,673;SDU;;1;0;0;1;N;IRREG;4;BUILDING template
MECHELEN - FH01;Ijzerenleen;33;;157721,16;190717,878;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Rik Woutersstraat;10;;158057,007;190900,688;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Vleeshouwersstraat;1;;157773,748;190831,417;MDU;;5;3;1;9;Y;NA;5;BUILDING template
MECHELEN - FH01;Bruul;51;;157935,152;190688,409;SDU;;0;1;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;35;;157718,788;190713,04;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Rik Woutersstraat;12;;158055,364;190896,401;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Vleeshouwersstraat;2;;157770,489;190819,856;SDU;;0;1;2;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Nieuwwerk;4;;157795;190961;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;36;;157682,385;190743,037;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Rik Woutersstraat;14;;158057,495;190890,862;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Vleeshouwersstraat;3;;157768,056;190813,119;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Thaborstraat;31;;157325,224;191004,105;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;37;;157716,794;190709,789;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Rik Woutersstraat;16;;158057,802;190886,101;MDU;D;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Onder-den-Toren;8;;157666,395;190940,438;MDU;;2;1;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;38;;157680,077;190737,627;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Wollemarkt;1;;157719,218;191050,15;MDU;;1;1;0;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Ijzerenleen;39;;157709,192;190705,498;MDU;;2;1;1;4;Y;NA;4;BUILDING template
MECHELEN - FH01;Rik Woutersstraat;20;;158059,005;190872,136;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Wollemarkt;2;;157763,369;191011,379;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Ijzerenleen;40;;157678,383;190732,536;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Rik Woutersstraat;22;;158057,593;190865,171;MDU;;2;0;0;2;N;IRREG;4;BUILDING template
MECHELEN - FH01;Wollemarkt;4;;157758,187;191016,014;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Ijzerenleen;41;;157706,028;190700,854;MDU;;1;1;1;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Rik Woutersstraat;24;;158059,609;190854,32;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Wollemarkt;5;;157716,823;191065,295;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Oude Beggaardenstraat;5;;157665,053;191083,625;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;43;;157705,236;190696,819;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;1;;157745,282;190701,397;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Wollemarkt;6;;157754,811;191020,89;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;44;;157672,661;190722,084;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;2;;157726,133;190695,587;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Wollemarkt;7;;157716,093;191070,779;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;1;;157327,478;190870,391;SDU;;1;0;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;45;;157702,911;190692,94;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;7;;157765,001;190692,737;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Wollemarkt;8;;157752,214;191027,917;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Oude Beggaardenstraat;15;;157704,992;191106,741;SDU;;0;1;1;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;2;;157345,478;190878,66;MDU;;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;46;;157671,99;190714,969;MDU;;9;1;2;12;Y;NA;5;BUILDING template
MECHELEN - FH01;Schaalstraat;8;;157741,586;190689,625;SDU;;1;0;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Wollemarkt;9;;157714,478;191076,282;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Katelijnestraat;42;;157600,615;191172,388;MDU;;6;0;0;6;N;IRREG;1;BUILDING template
MECHELEN - FH01;Dobbelhuizen;3;;157324,055;190875,279;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;47;;157700,9;190685,67;MDU;D;2;1;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Wollemarkt;10;;157749,093;191034,734;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;9;;157481,29;191179,951;MDU;;4;1;1;6;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;46;;157596,499;190815,286;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Dobbelhuizen;4;;157339,703;190881,523;MDU;;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;50;;157669,294;190704,606;MDU;;5;0;1;6;Y;NA;5;BUILDING template
MECHELEN - FH01;Schaalstraat;13;;157773,633;190690,351;MDU;;10;0;0;10;N;IRREG;2;BUILDING template
MECHELEN - FH01;Wollemarkt;11;;157710,78;191087,636;MDU;;10;0;0;10;Y;NA;5;BUILDING template
MECHELEN - FH01;Kanunnik de Deckerstraat;41;;157536,584;191213,872;MDU;;2;0;0;2;Y;NA;2;BUILDING template
MECHELEN - FH01;Thaborstraat;33;;157393,822;190929,604;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Blauwhondstraat;9;;157782,949;190768,391;MDU;;2;1;0;3;Y;NA;2;BUILDING template
MECHELEN - FH01;Dobbelhuizen;5;;157319,83;190879,618;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;51;;157696,913;190679,698;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Wollemarkt;15;;157697,732;191104,005;SDU;;1;0;0;1;N;MON;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;50;A;157588,539;190790,977;MDU;;6;0;0;6;N;MON;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;6;;157335,58;190886,094;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;53;;157694,261;190674,951;MDU;;2;1;1;4;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;15;;157787,051;190682,07;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Wollemarkt;16;;157742,737;191051,798;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Vismarkt;4;;157598,524;190700,007;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Borzestraat;3;;157796,519;190713,305;SDU;;0;1;0;1;N;IRREG;5;BUILDING template
MECHELEN - FH01;Dobbelhuizen;7;;157316,624;190884,746;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;54;;157665,145;190698,717;MDU;;3;1;0;4;Y;NA;5;BUILDING template
MECHELEN - FH01;Schaalstraat;16;;157746,965;190687,719;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Wollemarkt;17;;157749,3;191121,456;MDU;;3;0;0;3;N;IRREG;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;8;;157333,95;190894,661;SDU;;1;0;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;55;;157690,822;190668,807;MDU;;3;1;1;5;Y;NA;4;BUILDING template
MECHELEN - FH01;Schaalstraat;17;;157797,117;190678,844;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Wollemarkt;18;;157737,349;191063,266;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Vismarkt;14;;157572,98;190721,934;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Drabstraat;6;A;157549,724;190774,691;MDU;;5;0;1;6;N;ORN;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;9;;157312,253;190891,243;MDU;;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;56;;157663,96;190695,511;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;18;;157750,856;190686,845;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Wollemarkt;19;;157757,084;191124,725;MDU;;2;0;0;2;N;ORN;4;BUILDING template
MECHELEN - FH01;Kanunnik de Deckerstraat;19;;157660,454;191264,915;SDU;;0;1;1;2;N;MON;4;BUILDING template
MECHELEN - FH01;Dobbelhuizen;10;;157329,598;190895,565;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Ijzerenleen;57;;157688,363;190663,306;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;20;;157753,454;190685,529;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Wollemarkt;20;;157737,28;191070,145;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;12;;157327,263;190897,816;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Ijzerenleen;58;;157654,349;190695,299;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;21;;157806,726;190675,36;MDU;;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Wollemarkt;21;;157760,127;191128,109;SDU;;0;1;0;1;N;ORN;4;BUILDING template
MECHELEN - FH01;Ijzerenleen;59;;157684,992;190659,265;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;22;;157756,29;190684,11;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Wollemarkt;22;;157739,383;191080,248;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Blauwhondstraat;17;;157795,502;190763,711;MDU;;2;0;0;2;Y;NA;2;BUILDING template
MECHELEN - FH01;Dobbelhuizen;15;;157307,253;190903,463;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;61;;157681,368;190655,93;MDU;;2;1;1;4;Y;NA;5;BUILDING template
MECHELEN - FH01;Schaalstraat;24;;157759,337;190682,978;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Wollemarkt;26;;157745,182;191089,5;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Dobbelhuizen;17;;157297,134;190915,552;MDU;;3;0;0;3;Y;NA;4;BUILDING template
MECHELEN - FH01;Ijzerenleen;62;;157653,345;190684,1;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;25;;157817,143;190675,509;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Wollemarkt;28;;157750,731;191094,67;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Katelijnestraat;11;;157627,129;191079,628;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;19;;157294,885;190922,265;MDU;;2;0;0;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Ijzerenleen;63;;157678,647;190651,39;MDU;;3;1;1;5;Y;NA;4;BUILDING template
MECHELEN - FH01;Schaalstraat;26;;157761,966;190680,814;MDU;;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Wollemarkt;32;;157760,478;191099,018;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-katelijnestraat;23;;157610,503;191118,57;SDU;;0;1;0;1;N;MON;4;BUILDING template
MECHELEN - FH01;Hazestraat;1;;157967,299;190513,487;SDU;;1;0;1;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;20;;157324,64;190907,664;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;64;;157650,176;190678,767;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;27;;157820,803;190675,279;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Wollemarkt;34;;157764,56;191103,542;MDU;D;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;21;;157294,89;190926,687;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Ijzerenleen;65;;157674,378;190649,605;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;28;;157766,029;190678,481;MDU;;6;0;1;7;N;IRREG;3;BUILDING template
MECHELEN - FH01;Wollemarkt;36;;157784,054;191120,498;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Thaborstraat;31;A;157333;190924;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;22;;157324,746;190913,414;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;66;;157647,162;190674,053;MDU;;1;1;0;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Schaalstraat;29;;157823,305;190675,539;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Zakstraat;3;;157969,23;190851,382;SDU;;0;1;0;1;N;GLASS;3;BUILDING template
MECHELEN - FH01;Hazestraat;3;;157973,299;190514,487;MDU;;2;1;0;3;N;IRREG;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;23;;157292,849;190931,772;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Ijzerenleen;67;;157673,756;190645,523;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;30;;157771,549;190673,287;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Zakstraat;13;;157996,861;190856,433;MDU;;6;1;0;7;N;IRREG;4;BUILDING template
MECHELEN - FH01;Dobbelhuizen;24;;157321,034;190917,896;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;68;;157645,23;190669,88;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;32;;157775,953;190671,421;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Zakstraat;15;;158009,886;190859,416;MDU;;5;0;0;5;N;IRREG;3;BUILDING template
MECHELEN - FH01;Lange Schipstraat;15;;157743,182;190616,595;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;25;;157291,068;190936,138;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;34;;157780,322;190669,504;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Zakstraat;23;;158017,77;190861,503;SDU;;1;0;0;1;N;IRREG;4;BUILDING template
MECHELEN - FH01;Dobbelhuizen;26;;157318,472;190923,486;SDU;;0;1;1;2;Y;NA;2;BUILDING template
