OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
447620,"LEUVEN - FH03","(L/B/S)U template",11086609,,Bondgenotenlaan,119,,,,LU,
447621,"LEUVEN - FH03","(L/B/S)U template",11086610,,Bondgenotenlaan,119,,,,LU,
447622,"LEUVEN - FH03","(L/B/S)U template",11121654,,Bondgenotenlaan,121,,,,LU,
447623,"LEUVEN - FH03","(L/B/S)U template",11121655,,Bondgenotenlaan,121,,,,LU,
447624,"LEUVEN - FH03","(L/B/S)U template",11096176,,Bondgenotenlaan,126,,,,LU,
447625,"LEUVEN - FH03","(L/B/S)U template",11096179,,Bondgenotenlaan,126,,,,LU,
447626,"LEUVEN - FH03","(L/B/S)U template",11086618,,Bondgenotenlaan,137,,,,LU,
447627,"LEUVEN - FH03","(L/B/S)U template",11086619,,Bondgenotenlaan,137,,,,LU,
447628,"LEUVEN - FH03","(L/B/S)U template",11086620,,Bondgenotenlaan,137,,,,LU,
447629,"LEUVEN - FH03","(L/B/S)U template",11086621,,Bondgenotenlaan,137,,,,SU,
447630,"LEUVEN - FH03","(L/B/S)U template",11125045,,Bondgenotenlaan,173,,,,LU,
447631,"LEUVEN - FH03","(L/B/S)U template",11087858,,"Vital Decosterstraat",6,,,,SU,
447633,"LEUVEN - FH03","(L/B/S)U template",11058318,,"Vital Decosterstraat",18,,,,LU,
447634,"LEUVEN - FH03","(L/B/S)U template",10965183,,"Vital Decosterstraat",18,,,,SU,
447635,"LEUVEN - FH03","(L/B/S)U template",11046625,,"Vital Decosterstraat",48,,,,SU,
447636,"LEUVEN - FH03","(L/B/S)U template",11058255,,Diestsestraat,64,,,,LU,
447638,"LEUVEN - FH03","(L/B/S)U template",10981783,,Diestsestraat,81,,,,LU,
447639,"LEUVEN - FH03","(L/B/S)U template",11063107,,Diestsestraat,81,,,,SU,
447641,"LEUVEN - FH03","(L/B/S)U template",11115921,,Diestsestraat,129,,,,LU,
447642,"LEUVEN - FH03","(L/B/S)U template",11066575,,Diestsestraat,131,,,,LU,
447643,"LEUVEN - FH03","(L/B/S)U template",11066576,,Diestsestraat,131,,,,LU,
447644,"LEUVEN - FH03","(L/B/S)U template",11066577,,Diestsestraat,131,,,,LU,
447645,"LEUVEN - FH03","(L/B/S)U template",11067054,,Diestsestraat,139,,,,LU,
447646,"LEUVEN - FH03","(L/B/S)U template",11067055,,Diestsestraat,141,,,,SU,
447647,"LEUVEN - FH03","(L/B/S)U template",11098898,,Diestsestraat,142,,,,LU,
447650,"LEUVEN - FH03","(L/B/S)U template",11098894,,Diestsestraat,144,,,,LU,
447651,"LEUVEN - FH03","(L/B/S)U template",11098895,,Diestsestraat,144,,,,LU,
447652,"LEUVEN - FH03","(L/B/S)U template",11087443,,Diestsestraat,194,,,,BU,
447654,"LEUVEN - FH03","(L/B/S)U template",11126512,,Diestsestraat,226,,,,LU,
447655,"LEUVEN - FH03","(L/B/S)U template",11126513,,Diestsestraat,226,,,,LU,
447656,"LEUVEN - FH03","(L/B/S)U template",11119372,,Diestsestraat,229,A,,,SU,
447658,"LEUVEN - FH03","(L/B/S)U template",11087545,,Diestsestraat,232,,,,BU,
447660,"LEUVEN - FH03","(L/B/S)U template",11087559,,Diestsestraat,236,,,,LU,
447666,"LEUVEN - FH03","(L/B/S)U template",11126413,,Diestsestraat,242,,,,BU,
447667,"LEUVEN - FH03","(L/B/S)U template",11119368,,Diestsestraat,246,,,,LU,
447668,"LEUVEN - FH03","(L/B/S)U template",11119370,,Diestsestraat,246,,,,BU,
447669,"LEUVEN - FH03","(L/B/S)U template",11119196,,Diestsestraat,248,,,,BU,
447670,"LEUVEN - FH03","(L/B/S)U template",11125164,,Diestsestraat,248,,,,LU,
447671,"LEUVEN - FH03","(L/B/S)U template",11119369,,Diestsestraat,248,,,,SU,
447672,"LEUVEN - FH03","(L/B/S)U template",11120758,,Diestsestraat,254,,,,BU,
447673,"LEUVEN - FH03","(L/B/S)U template",11096339,,Diestsestraat,255,,,,SU,
447674,"LEUVEN - FH03","(L/B/S)U template",11096336,,Diestsestraat,257,,,,LU,
447675,"LEUVEN - FH03","(L/B/S)U template",11096337,,Diestsestraat,257,,,,LU,
447676,"LEUVEN - FH03","(L/B/S)U template",11096338,,Diestsestraat,257,,,,SU,
447677,"LEUVEN - FH03","(L/B/S)U template",11096415,,Diestsestraat,261,,,,SU,
447678,"LEUVEN - FH03","(L/B/S)U template",11119443,,Diestsevest,9,,,,LU,
447679,"LEUVEN - FH03","(L/B/S)U template",11119444,,Diestsevest,9,,,,LU,
447680,"LEUVEN - FH03","(L/B/S)U template",11119748,,Diestsevest,127,,,,BU,
447682,"LEUVEN - FH03","(L/B/S)U template",11113014,,"Justus Lipsiusstraat",10,,,,SU,
447683,"LEUVEN - FH03","(L/B/S)U template",11181885,,"Justus Lipsiusstraat",44,,,,BU,
447684,"LEUVEN - FH03","(L/B/S)U template",11098913,,"Louis Melsensstraat",3,,,,SU,
447689,"LEUVEN - FH03","(L/B/S)U template",11121116,,"Louis Melsensstraat",17,,,,LU,
447690,"LEUVEN - FH03","(L/B/S)U template",11121117,,"Louis Melsensstraat",17,,,,LU,
447692,"LEUVEN - FH03","(L/B/S)U template",11056403,,Sint-Maartensdal,6,,,,LU,
447693,"LEUVEN - FH03","(L/B/S)U template",11056404,,Sint-Maartensdal,6,,,,LU,
447694,"LEUVEN - FH03","(L/B/S)U template",11056405,,Sint-Maartensdal,6,,,,LU,
447695,"LEUVEN - FH03","(L/B/S)U template",11056406,,Sint-Maartensdal,6,,,,LU,
447696,"LEUVEN - FH03","(L/B/S)U template",11056407,,Sint-Maartensdal,6,,,,LU,
447697,"LEUVEN - FH03","(L/B/S)U template",11056613,,Sint-Maartensdal,6,,,,SU,
447698,"LEUVEN - FH03","(L/B/S)U template",10981684,,Sint-Maartenstraat,25,A,,,LU,
447701,"LEUVEN - FH03","(L/B/S)U template",11121613,,Tiensevest,18,,,,LU,
447702,"LEUVEN - FH03","(L/B/S)U template",11121614,,Tiensevest,18,,,,LU,
447703,"LEUVEN - FH03","(L/B/S)U template",11096219,,Tiensevest,58,,,,SU,
447704,"LEUVEN - FH03","(L/B/S)U template",11085323,,"Jean-Baptiste Van Monsstraat",123,,,,LU,
447705,"LEUVEN - FH03","(L/B/S)U template",11085324,,"Jean-Baptiste Van Monsstraat",123,,,,LU,
447706,"LEUVEN - FH03","(L/B/S)U template",11085325,,"Jean-Baptiste Van Monsstraat",123,,,,LU,
447707,"LEUVEN - FH03","(L/B/S)U template",11119528,,"Jean-Baptiste Van Monsstraat",123,,,,LU,
447708,"LEUVEN - FH03","(L/B/S)U template",11119529,,"Jean-Baptiste Van Monsstraat",123,,,,LU,
447709,"LEUVEN - FH03","(L/B/S)U template",11119530,,"Jean-Baptiste Van Monsstraat",123,,,,LU,
447710,"LEUVEN - FH03","(L/B/S)U template",11119531,,"Jean-Baptiste Van Monsstraat",123,,,,LU,
447711,"LEUVEN - FH03","(L/B/S)U template",11085330,,"Jean-Baptiste Van Monsstraat",123,,,,SU,
447717,"LEUVEN - FH03","(L/B/S)U template",10916782,,"Louis Melsensstraat",2,,,,LU,
447718,"LEUVEN - FH03","(L/B/S)U template",11095906,,"Koning Leopold I-straat",6,,,,LU,
447719,"LEUVEN - FH03","(L/B/S)U template",11125047,,Bondgenotenlaan,175,,,,BU,
447720,"LEUVEN - FH03","(L/B/S)U template",10524803,,Diestsestraat,100,,,,BU,
447721,"LEUVEN - FH03","(L/B/S)U template",11181884,,"Justus Lipsiusstraat",42,,,,BU,
447722,"LEUVEN - FH03","(L/B/S)U template",11099132,,Lepelstraat,61,A,,,LU,
447723,"LEUVEN - FH03","(L/B/S)U template",11119445,,"Jean-Baptiste Van Monsstraat",58,,,,LU,
447724,"LEUVEN - FH03","(L/B/S)U template",11119446,,"Jean-Baptiste Van Monsstraat",58,,,,LU,
447725,"LEUVEN - FH03","(L/B/S)U template",11119447,,"Jean-Baptiste Van Monsstraat",58,,,,LU,
447726,"LEUVEN - FH03","(L/B/S)U template",11087509,,Diestsestraat,218,,,,LU,
447727,"LEUVEN - FH03","(L/B/S)U template",11087510,,Diestsestraat,218,,,,LU,
447728,"LEUVEN - FH03","(L/B/S)U template",10987858,,"Justus Lipsiusstraat",30,,,,LU,
447729,"LEUVEN - FH03","(L/B/S)U template",10987859,,"Justus Lipsiusstraat",30,,,,LU,
447730,"LEUVEN - FH03","(L/B/S)U template",10987860,,"Justus Lipsiusstraat",30,,,,LU,
447731,"LEUVEN - FH03","(L/B/S)U template",10987861,,"Justus Lipsiusstraat",30,,,,LU,
447732,"LEUVEN - FH03","(L/B/S)U template",10987862,,"Justus Lipsiusstraat",30,,,,LU,
447733,"LEUVEN - FH03","(L/B/S)U template",10987863,,"Justus Lipsiusstraat",30,,,,LU,
447734,"LEUVEN - FH03","(L/B/S)U template",10987864,,"Justus Lipsiusstraat",30,,,,LU,
447735,"LEUVEN - FH03","(L/B/S)U template",10987865,,"Justus Lipsiusstraat",30,,,,LU,
447736,"LEUVEN - FH03","(L/B/S)U template",10987866,,"Justus Lipsiusstraat",30,,,,LU,
447737,"LEUVEN - FH03","(L/B/S)U template",10987867,,"Justus Lipsiusstraat",30,,,,LU,
447738,"LEUVEN - FH03","(L/B/S)U template",10987868,,"Justus Lipsiusstraat",30,,,,LU,
447739,"LEUVEN - FH03","(L/B/S)U template",10987869,,"Justus Lipsiusstraat",30,,,,LU,
447740,"LEUVEN - FH03","(L/B/S)U template",10987870,,"Justus Lipsiusstraat",30,,,,LU,
447741,"LEUVEN - FH03","(L/B/S)U template",10987871,,"Justus Lipsiusstraat",30,,,,LU,
447742,"LEUVEN - FH03","(L/B/S)U template",10987872,,"Justus Lipsiusstraat",30,,,,LU,
447743,"LEUVEN - FH03","(L/B/S)U template",10987873,,"Justus Lipsiusstraat",30,,,,LU,
447744,"LEUVEN - FH03","(L/B/S)U template",10987874,,"Justus Lipsiusstraat",30,,,,LU,
447745,"LEUVEN - FH03","(L/B/S)U template",10987875,,"Justus Lipsiusstraat",30,,,,LU,
447746,"LEUVEN - FH03","(L/B/S)U template",10987876,,"Justus Lipsiusstraat",30,,,,LU,
447747,"LEUVEN - FH03","(L/B/S)U template",10987877,,"Justus Lipsiusstraat",30,,,,LU,
447748,"LEUVEN - FH03","(L/B/S)U template",10987878,,"Justus Lipsiusstraat",30,,,,LU,
447749,"LEUVEN - FH03","(L/B/S)U template",10987879,,"Justus Lipsiusstraat",30,,,,LU,
447750,"LEUVEN - FH03","(L/B/S)U template",10987880,,"Justus Lipsiusstraat",30,,,,LU,
447751,"LEUVEN - FH03","(L/B/S)U template",10987881,,"Justus Lipsiusstraat",30,,,,LU,
447752,"LEUVEN - FH03","(L/B/S)U template",10987882,,"Justus Lipsiusstraat",30,,,,LU,
447753,"LEUVEN - FH03","(L/B/S)U template",10987883,,"Justus Lipsiusstraat",30,,,,LU,
447754,"LEUVEN - FH03","(L/B/S)U template",10987884,,"Justus Lipsiusstraat",30,,,,LU,
447755,"LEUVEN - FH03","(L/B/S)U template",10987885,,"Justus Lipsiusstraat",30,,,,LU,
447756,"LEUVEN - FH03","(L/B/S)U template",10987886,,"Justus Lipsiusstraat",30,,,,LU,
447757,"LEUVEN - FH03","(L/B/S)U template",10987887,,"Justus Lipsiusstraat",30,,,,LU,
447758,"LEUVEN - FH03","(L/B/S)U template",10987888,,"Justus Lipsiusstraat",30,,,,LU,
447759,"LEUVEN - FH03","(L/B/S)U template",10987889,,"Justus Lipsiusstraat",30,,,,LU,
447760,"LEUVEN - FH03","(L/B/S)U template",10987890,,"Justus Lipsiusstraat",30,,,,LU,
447761,"LEUVEN - FH03","(L/B/S)U template",10987891,,"Justus Lipsiusstraat",30,,,,LU,
447762,"LEUVEN - FH03","(L/B/S)U template",10987892,,"Justus Lipsiusstraat",30,,,,LU,
447763,"LEUVEN - FH03","(L/B/S)U template",10987893,,"Justus Lipsiusstraat",30,,,,LU,
447764,"LEUVEN - FH03","(L/B/S)U template",10987894,,"Justus Lipsiusstraat",30,,,,LU,
447765,"LEUVEN - FH03","(L/B/S)U template",10987895,,"Justus Lipsiusstraat",30,,,,LU,
447766,"LEUVEN - FH03","(L/B/S)U template",10987896,,"Justus Lipsiusstraat",30,,,,LU,
447767,"LEUVEN - FH03","(L/B/S)U template",10987897,,"Justus Lipsiusstraat",30,,,,BU,
447768,"LEUVEN - FH03","(L/B/S)U template",10987898,,"Justus Lipsiusstraat",30,,,,SU,
447769,"LEUVEN - FH03","(L/B/S)U template",10987899,,"Justus Lipsiusstraat",30,,,,SU,
447770,"LEUVEN - FH03","(L/B/S)U template",10987900,,"Justus Lipsiusstraat",30,,,,SU,
447772,"LEUVEN - FH03","(L/B/S)U template",11095951,,Willemsstraat,16,,,,LU,
447773,"LEUVEN - FH03","(L/B/S)U template",11087565,,Diestsestraat,238,,,,BU,
447774,"LEUVEN - FH03","(L/B/S)U template",11096209,,Maria-Theresiastraat,106,,,,BU,
447775,"LEUVEN - FH03","(L/B/S)U template",11096588,,"Vanden Tymplestraat",22,,,,LU,
447776,"LEUVEN - FH03","(L/B/S)U template",11096560,,Diestsevest,25,,,,BU,
447777,"LEUVEN - FH03","(L/B/S)U template",11096561,,Diestsevest,25,,,,BU,
447778,"LEUVEN - FH03","(L/B/S)U template",11096562,,Diestsevest,25,,,,BU,
447779,"LEUVEN - FH03","(L/B/S)U template",11096563,,Diestsevest,25,,,,BU,
447780,"LEUVEN - FH03","(L/B/S)U template",11096564,,Diestsevest,25,,,,BU,
447781,"LEUVEN - FH03","(L/B/S)U template",11096565,,Diestsevest,25,,,,BU,
447782,"LEUVEN - FH03","(L/B/S)U template",11088185,,"Koning Leopold I-straat",3,,,,BU,
447783,"LEUVEN - FH03","(L/B/S)U template",11088186,,"Koning Leopold I-straat",3,,,,BU,
447784,"LEUVEN - FH03","(L/B/S)U template",11088187,,"Koning Leopold I-straat",3,,,,SU,
458917,"LEUVEN - FH03","BUILDING template",3923687,,Sint-Maartensdal,2,A,NEW,,,
458988,"LEUVEN - FH03","BUILDING template",3923688,,Sint-Maartensdal,2,B,NEW,,,
467111,"LEUVEN - FH03","(L/B/S)U template",11188090,,Diestsevest,94,,,,LU,
467112,"LEUVEN - FH03","(L/B/S)U template",11188149,,Diestsevest,29,,,,BU,
467113,"LEUVEN - FH03","(L/B/S)U template",11188096,,"Vanden Tymplestraat",33,,,,BU,
467114,"LEUVEN - FH03","(L/B/S)U template",11188083,,"Jean-Baptiste Van Monsstraat",93,,,,BU,
467115,"LEUVEN - FH03","(L/B/S)U template",11188095,,"Vanden Tymplestraat",35,,,,BU,
467116,"LEUVEN - FH03","(L/B/S)U template",11188084,,Diestsestraat,228,,,,BU,
467117,"LEUVEN - FH03","(L/B/S)U template",11188150,,"Professor Roger Van Overstraetenplein",3,,,,BU,
467118,"LEUVEN - FH03","(L/B/S)U template",11188152,,"Professor Roger Van Overstraetenplein",5,,,,BU,
467119,"LEUVEN - FH03","(L/B/S)U template",11188371,,Rijschoolstraat,31,,,,LU,
467120,"LEUVEN - FH03","(L/B/S)U template",11188433,,Arendstraat,1,,,,LU,
467121,"LEUVEN - FH03","(L/B/S)U template",11188434,,Arendstraat,1,,,,LU,
467122,"LEUVEN - FH03","(L/B/S)U template",11188435,,Arendstraat,1,,,,LU,
467160,"LEUVEN - FH03","(L/B/S)U template",11188085,,Bondgenotenlaan,136,,,,BU,
467161,"LEUVEN - FH03","(L/B/S)U template",11188151,,"Professor Roger Van Overstraetenplein",4,,,,BU,
467162,"LEUVEN - FH03","(L/B/S)U template",11188088,,Diestsevest,92,,,,BU,
467163,"LEUVEN - FH03","(L/B/S)U template",11188089,,Diestsevest,92,,,,LU,
467164,"LEUVEN - FH03","(L/B/S)U template",11188309,,Lepelstraat,2,,,,LU,
467165,"LEUVEN - FH03","(L/B/S)U template",11188432,,Diestsestraat,107,,,,SU,
467166,"LEUVEN - FH03","(L/B/S)U template",11188104,,"Jan-Pieter Minckelersstraat",31,,,,LU,
467167,"LEUVEN - FH03","(L/B/S)U template",11188105,,"Jan-Pieter Minckelersstraat",31,,,,LU,
467169,"LEUVEN - FH03","(L/B/S)U template",11188374,,Sint-Maartenstraat,1,,,,SU,
467171,"LEUVEN - FH03","(L/B/S)U template",11188091,,"Vanden Tymplestraat",6,,,,LU,
467174,"LEUVEN - FH03","(L/B/S)U template",11188428,,Diestsestraat,223,,,,SU,
467175,"LEUVEN - FH03","(L/B/S)U template",11188148,,Diestsepoort,15,,,,BU,
467176,"LEUVEN - FH03","(L/B/S)U template",11188408,,Bondgenotenlaan,83,,,,BU,
467177,"LEUVEN - FH03","(L/B/S)U template",11188409,,Bondgenotenlaan,83,,,,BU,
467178,"LEUVEN - FH03","(L/B/S)U template",11188410,,Bondgenotenlaan,83,,,,BU,
467179,"LEUVEN - FH03","(L/B/S)U template",11188399,,Bondgenotenlaan,127,,,,LU,
467180,"LEUVEN - FH03","(L/B/S)U template",11188400,,Bondgenotenlaan,127,,,,LU,
467191,"LEUVEN - FH03","(L/B/S)U template",11188160,,Diestsestraat,239,,,,BU,
467192,"LEUVEN - FH03","(L/B/S)U template",11188310,,Lepelstraat,43,,,,LU,
467193,"LEUVEN - FH03","(L/B/S)U template",11188311,,Lepelstraat,43,,,,SU,
467194,"LEUVEN - FH03","(L/B/S)U template",11188312,,Lepelstraat,43,,,,SU,
467195,"LEUVEN - FH03","(L/B/S)U template",11188063,,Lepelstraat,45,,,,LU,
467196,"LEUVEN - FH03","(L/B/S)U template",11188064,,Lepelstraat,45,,,,LU,
467197,"LEUVEN - FH03","(L/B/S)U template",11188065,,Lepelstraat,45,,,,LU,
467198,"LEUVEN - FH03","(L/B/S)U template",11188066,,Lepelstraat,45,,,,LU,
467199,"LEUVEN - FH03","(L/B/S)U template",11188067,,Lepelstraat,45,,,,LU,
467200,"LEUVEN - FH03","(L/B/S)U template",11188068,,Lepelstraat,45,,,,LU,
467201,"LEUVEN - FH03","(L/B/S)U template",11188069,,Lepelstraat,45,,,,LU,
467202,"LEUVEN - FH03","(L/B/S)U template",11188070,,Lepelstraat,45,,,,LU,
467203,"LEUVEN - FH03","(L/B/S)U template",11188350,,Maria-Theresiastraat,63,B,,,LU,
467204,"LEUVEN - FH03","(L/B/S)U template",11188351,,Maria-Theresiastraat,63,B,,,LU,
467205,"LEUVEN - FH03","(L/B/S)U template",11188352,,Maria-Theresiastraat,63,B,,,SU,
467206,"LEUVEN - FH03","(L/B/S)U template",11188353,,Maria-Theresiastraat,90,,,,LU,
467207,"LEUVEN - FH03","(L/B/S)U template",11188354,,Maria-Theresiastraat,90,,,,LU,
467208,"LEUVEN - FH03","(L/B/S)U template",11188130,,Martelarenplein,19,,,,BU,
467209,"LEUVEN - FH03","(L/B/S)U template",11188436,,Martelarenplein,20,,,,BU,
467210,"LEUVEN - FH03","(L/B/S)U template",11188437,,Martelarenplein,20,,,,BU,
467211,"LEUVEN - FH03","(L/B/S)U template",11188438,,Martelarenplein,20,,,,BU,
467212,"LEUVEN - FH03","(L/B/S)U template",11188439,,Martelarenplein,20,,,,BU,
467213,"LEUVEN - FH03","(L/B/S)U template",11188440,,Martelarenplein,20,,,,BU,
467214,"LEUVEN - FH03","(L/B/S)U template",11188441,,Martelarenplein,20,,,,BU,
467215,"LEUVEN - FH03","(L/B/S)U template",11188442,,Martelarenplein,20,,,,BU,
467216,"LEUVEN - FH03","(L/B/S)U template",11188443,,Martelarenplein,20,,,,BU,
467217,"LEUVEN - FH03","(L/B/S)U template",11188444,,Martelarenplein,20,,,,SU,
467218,"LEUVEN - FH03","(L/B/S)U template",11188445,,Martelarenplein,20,,,,SU,
467219,"LEUVEN - FH03","(L/B/S)U template",11188446,,Martelarenplein,20,,,,SU,
467220,"LEUVEN - FH03","(L/B/S)U template",11188447,,Martelarenplein,20,,,,SU,
467221,"LEUVEN - FH03","(L/B/S)U template",11188448,,Martelarenplein,20,,,,SU,
467222,"LEUVEN - FH03","(L/B/S)U template",11188449,,Martelarenplein,20,,,,SU,
467223,"LEUVEN - FH03","(L/B/S)U template",11188450,,Martelarenplein,20,,,,SU,
467224,"LEUVEN - FH03","(L/B/S)U template",11188451,,Martelarenplein,20,,,,SU,
467225,"LEUVEN - FH03","(L/B/S)U template",11188452,,Martelarenplein,20,,,,SU,
467226,"LEUVEN - FH03","(L/B/S)U template",11188453,,Martelarenplein,20,,,,SU,
467227,"LEUVEN - FH03","(L/B/S)U template",11188106,,"Jan-Pieter Minckelersstraat",78,,,,BU,
467228,"LEUVEN - FH03","(L/B/S)U template",11188107,,"Jan-Pieter Minckelersstraat",98,,,,BU,
467229,"LEUVEN - FH03","(L/B/S)U template",11188108,,"Jan-Pieter Minckelersstraat",134,,,,BU,
467230,"LEUVEN - FH03","(L/B/S)U template",11188110,,"Jan-Pieter Minckelersstraat",138,,,,LU,
467231,"LEUVEN - FH03","(L/B/S)U template",11188111,,"Jan-Pieter Minckelersstraat",138,,,,LU,
467232,"LEUVEN - FH03","(L/B/S)U template",11188112,,"Jan-Pieter Minckelersstraat",138,,,,LU,
467233,"LEUVEN - FH03","(L/B/S)U template",11188113,,"Jan-Pieter Minckelersstraat",138,,,,LU,
467234,"LEUVEN - FH03","(L/B/S)U template",11188114,,"Jan-Pieter Minckelersstraat",138,,,,LU,
467235,"LEUVEN - FH03","(L/B/S)U template",11188115,,"Jan-Pieter Minckelersstraat",138,,,,LU,
467236,"LEUVEN - FH03","(L/B/S)U template",11188116,,"Jan-Pieter Minckelersstraat",138,,,,LU,
467237,"LEUVEN - FH03","(L/B/S)U template",11188117,,"Jan-Pieter Minckelersstraat",138,,,,LU,
467238,"LEUVEN - FH03","(L/B/S)U template",11188133,,Ravenstraat,19,,,,BU,
467239,"LEUVEN - FH03","(L/B/S)U template",11188132,,Ravenstraat,104,,,,BU,
467240,"LEUVEN - FH03","(L/B/S)U template",11188140,,"Jan Stasstraat",12,A,,,BU,
467241,"LEUVEN - FH03","(L/B/S)U template",11188127,,Tiensevest,6,,,,BU,
467242,"LEUVEN - FH03","(L/B/S)U template",11188376,,Tiensevest,78,,,,LU,
467243,"LEUVEN - FH03","(L/B/S)U template",11188377,,Tiensevest,78,,,,LU,
467244,"LEUVEN - FH03","(L/B/S)U template",11188378,,Tiensevest,78,,,,LU,
467245,"LEUVEN - FH03","(L/B/S)U template",11188097,,"Vanden Tymplestraat",48,,,,LU,
467246,"LEUVEN - FH03","(L/B/S)U template",11188100,,"Vanden Tymplestraat",58,,,,LU,
467248,"LEUVEN - FH03","(L/B/S)U template",11188075,,"Jean-Baptiste Van Monsstraat",8,,,,BU,
467249,"LEUVEN - FH03","(L/B/S)U template",11188082,,"Jean-Baptiste Van Monsstraat",95,,,,BU,
467250,"LEUVEN - FH03","(L/B/S)U template",11188081,,"Jean-Baptiste Van Monsstraat",97,,,,BU,
467251,"LEUVEN - FH03","(L/B/S)U template",11188077,,"Jean-Baptiste Van Monsstraat",103,,,,BU,
467252,"LEUVEN - FH03","(L/B/S)U template",11188128,,Willemsstraat,7,,,,BU,
467253,"LEUVEN - FH03","(L/B/S)U template",11188413,,"Koning Leopold I-straat",44,,,,LU,
467254,"LEUVEN - FH03","(L/B/S)U template",11188414,,"Koning Leopold I-straat",44,,,,LU,
467255,"LEUVEN - FH03","(L/B/S)U template",11188415,,"Koning Leopold I-straat",44,,,,LU,
467256,"LEUVEN - FH03","(L/B/S)U template",11188416,,"Koning Leopold I-straat",44,,,,LU,
467257,"LEUVEN - FH03","(L/B/S)U template",11188417,,"Koning Leopold I-straat",44,,,,LU,
467258,"LEUVEN - FH03","(L/B/S)U template",11188163,,Sint-Maartensdal,2,A,,,LU,
467259,"LEUVEN - FH03","(L/B/S)U template",11188164,,Sint-Maartensdal,2,A,,,LU,
467260,"LEUVEN - FH03","(L/B/S)U template",11188165,,Sint-Maartensdal,2,A,,,LU,
467261,"LEUVEN - FH03","(L/B/S)U template",11188166,,Sint-Maartensdal,2,A,,,LU,
467262,"LEUVEN - FH03","(L/B/S)U template",11188167,,Sint-Maartensdal,2,A,,,LU,
467263,"LEUVEN - FH03","(L/B/S)U template",11188168,,Sint-Maartensdal,2,A,,,LU,
467264,"LEUVEN - FH03","(L/B/S)U template",11188169,,Sint-Maartensdal,2,A,,,LU,
467265,"LEUVEN - FH03","(L/B/S)U template",11188170,,Sint-Maartensdal,2,A,,,LU,
467266,"LEUVEN - FH03","(L/B/S)U template",11188171,,Sint-Maartensdal,2,A,,,LU,
467267,"LEUVEN - FH03","(L/B/S)U template",11188172,,Sint-Maartensdal,2,A,,,LU,
467268,"LEUVEN - FH03","(L/B/S)U template",11188173,,Sint-Maartensdal,2,A,,,LU,
467269,"LEUVEN - FH03","(L/B/S)U template",11188174,,Sint-Maartensdal,2,A,,,LU,
467270,"LEUVEN - FH03","(L/B/S)U template",11188175,,Sint-Maartensdal,2,A,,,LU,
467271,"LEUVEN - FH03","(L/B/S)U template",11188176,,Sint-Maartensdal,2,A,,,LU,
467272,"LEUVEN - FH03","(L/B/S)U template",11188177,,Sint-Maartensdal,2,A,,,LU,
467273,"LEUVEN - FH03","(L/B/S)U template",11188178,,Sint-Maartensdal,2,A,,,LU,
467274,"LEUVEN - FH03","(L/B/S)U template",11188179,,Sint-Maartensdal,2,A,,,LU,
467275,"LEUVEN - FH03","(L/B/S)U template",11188180,,Sint-Maartensdal,2,A,,,LU,
467276,"LEUVEN - FH03","(L/B/S)U template",11188181,,Sint-Maartensdal,2,A,,,LU,
467277,"LEUVEN - FH03","(L/B/S)U template",11188182,,Sint-Maartensdal,2,A,,,LU,
467278,"LEUVEN - FH03","(L/B/S)U template",11188183,,Sint-Maartensdal,2,A,,,LU,
467279,"LEUVEN - FH03","(L/B/S)U template",11188184,,Sint-Maartensdal,2,A,,,LU,
467280,"LEUVEN - FH03","(L/B/S)U template",11188185,,Sint-Maartensdal,2,A,,,LU,
467281,"LEUVEN - FH03","(L/B/S)U template",11188186,,Sint-Maartensdal,2,A,,,LU,
467282,"LEUVEN - FH03","(L/B/S)U template",11188187,,Sint-Maartensdal,2,A,,,LU,
467283,"LEUVEN - FH03","(L/B/S)U template",11188188,,Sint-Maartensdal,2,A,,,LU,
467284,"LEUVEN - FH03","(L/B/S)U template",11188189,,Sint-Maartensdal,2,A,,,LU,
467285,"LEUVEN - FH03","(L/B/S)U template",11188190,,Sint-Maartensdal,2,A,,,LU,
467286,"LEUVEN - FH03","(L/B/S)U template",11188191,,Sint-Maartensdal,2,A,,,LU,
467287,"LEUVEN - FH03","(L/B/S)U template",11188192,,Sint-Maartensdal,2,A,,,LU,
467288,"LEUVEN - FH03","(L/B/S)U template",11188193,,Sint-Maartensdal,2,A,,,LU,
467289,"LEUVEN - FH03","(L/B/S)U template",11188194,,Sint-Maartensdal,2,A,,,LU,
467290,"LEUVEN - FH03","(L/B/S)U template",11188195,,Sint-Maartensdal,2,A,,,LU,
467291,"LEUVEN - FH03","(L/B/S)U template",11188196,,Sint-Maartensdal,2,A,,,LU,
