;ZONE_NAME;ZONING_TCHNLGY;MAINLAMKEY;POSTAL_CODE;CITY_NAME;STREET_NAME;HOUSE_NUMBER;DTP;FIC;FIS;FTS;OpdrachtID;Projectnummer;Opdrachtnummer;BG_Name;Blok;Straat;Huisnummer;Huisnummer_Toevoeging;Buildingtype;Quadrant;NR_BU;NR_LU;NR_SU;UNITS_TOTAL;Opdrachttemplate
228077;W03-C-Antwerpen-West-FH07;FTTH-Cu;2030164;2000.0;Antwerpen;Oever;9;;;1.0;;232520.0;ANTWERPEN-WEST - FH07;2030164;;BL0708;Oever;9;;SDU;;1;0;0;1.0;BUILDING template
228650;W03-C-Antwerpen-West-FH07;FTTH-Cu;973307;2000.0;Antwerpen;Willem Lepelstraat;14;;;1.0;;234746.0;ANTWERPEN-WEST - FH07;973307;;BL0722;Willem Lepelstraat;14;;SDU;;1;0;0;1.0;BUILDING template
309788;W03-C-Knokke-Heist-FH01;FTTH-Cu;1448549;8300.0;Knokke-Heist;Lippenslaan;129;;;1.0;;368498.0;KNOKKE - FH01;1448549;;BL0125;Lippenslaan;129;;SDU;;0;1;0;1.0;BUILDING template
310517;W03-C-Knokke-Heist-FH01;FTTH-Cu;4193810;8300.0;Knokke-Heist;Lippenslaan;137;;;1.0;;387192.0;KNOKKE - FH01;4193810;;BL0125;Lippenslaan;137;;SDU;;1;0;0;1.0;BUILDING template
310647;W03-C-Knokke-Heist-FH01;FTTH-Cu;84567;8300.0;Knokke-Heist;Smedenstraat;88;;;1.0;;368879.0;KNOKKE - FH01;84567;;BL0102;Smedenstraat;88;;SDU;;1;0;0;1.0;BUILDING template
325253;W03-C-Liege-FH04;FTTH-Cu;1200986;4000.0;Liège;Rue Hemricourt;18;;;1.0;;255482.0;LIÃGE - FH04;1200986;;BL0414;Rue Hemricourt;18;;SDU;;0;1;1;2.0;BUILDING template
325319;W03-C-Liege-FH04;FTTH-Cu;1474768;4000.0;Liège;Rue Rennequin-Sualem;17;;;1.0;;255549.0;LIÃGE - FH04;1474768;;BL0415;Rue Rennequin-Sualem;17;;SDU;;1;0;3;4.0;BUILDING template
325328;W03-C-Liege-FH04;FTTH-Cu;1487555;4000.0;Liège;Rue Edouard Wacken;29;;;1.0;;255558.0;LIÃGE - FH04;1487555;;BL0414;Rue Edouard Wacken;29;;SDU;;1;0;1;2.0;BUILDING template
325335;W03-C-Liege-FH04;FTTH-Cu;1510618;4000.0;Liège;Rue Edouard Wacken;11;;;1.0;;255565.0;LIÃGE - FH04;1510618;;BL0414;Rue Edouard Wacken;11;;SDU;;0;1;1;2.0;BUILDING template
325345;W03-C-Liege-FH04;FTTH-Cu;1682433;4000.0;Liège;Rue des Guillemins;123;;;1.0;;255575.0;LIÃGE - FH04;1682433;;BL0401;Rue des Guillemins;123;;SDU;;;;;;BUILDING template
325365;W03-C-Liege-FH04;FTTH-Cu;2761827;4000.0;Liège;Rue Paradis;96;;;1.0;;255609.0;LIÃGE - FH04;2761827;;BL0404;Rue Paradis;96;;SDU;;;;;;BUILDING template
325423;W03-C-Liege-FH04;FTTH-Cu;2772853;4000.0;Liège;Rue Rennequin-Sualem;9;;;1.0;;255665.0;LIÃGE - FH04;2772853;;BL0415;Rue Rennequin-Sualem;9;;SDU;;0;1;1;2.0;BUILDING template
325430;W03-C-Liege-FH04;FTTH-Cu;2772877;4000.0;Liège;Rue Rennequin-Sualem;32;;;1.0;;255672.0;LIÃGE - FH04;2772877;;BL0414;Rue Rennequin-Sualem;32;;SDU;;0;1;1;2.0;BUILDING template
325463;W03-C-Liege-FH04;FTTH-Cu;2778829;4000.0;Liège;Rue de Serbie;42;;;1.0;;255705.0;LIÃGE - FH04;2778829;;BL0406;Rue de Serbie;42;;SDU;;1;0;0;1.0;BUILDING template
325520;W03-C-Liege-FH04;FTTH-Cu;2779347;4000.0;Liège;Rue de Serbie;123;;;1.0;;255762.0;LIÃGE - FH04;2779347;;BL0404;Rue de Serbie;123;;SDU;;;;;;BUILDING template
325527;W03-C-Liege-FH04;FTTH-Cu;2779962;4000.0;Liège;Rue Simonon;7;;;1.0;;255769.0;LIÃGE - FH04;2779962;;BL0407;Rue Simonon;7;;SDU;;0;1;1;2.0;BUILDING template
325530;W03-C-Liege-FH04;FTTH-Cu;2780003;4000.0;Liège;Rue Simonon;11;;;1.0;;255772.0;LIÃGE - FH04;2780003;;BL0407;Rue Simonon;11;;SDU;;0;1;1;2.0;BUILDING template
325532;W03-C-Liege-FH04;FTTH-Cu;2780014;4000.0;Liège;Rue Simonon;13;;;1.0;;255774.0;LIÃGE - FH04;2780014;;BL0407;Rue Simonon;13;;SDU;;1;0;1;2.0;BUILDING template
325534;W03-C-Liege-FH04;FTTH-Cu;2780025;4000.0;Liège;Rue Simonon;16;;;1.0;;255776.0;LIÃGE - FH04;2780025;;BL0410;Rue Simonon;16;;SDU;;0;1;1;2.0;BUILDING template
325538;W03-C-Liege-FH04;FTTH-Cu;2780045;4000.0;Liège;Rue Simonon;20;;;1.0;;255780.0;LIÃGE - FH04;2780045;;BL0410;Rue Simonon;20;;SDU;;0;1;1;2.0;BUILDING template
325571;W03-C-Liege-FH04;FTTH-Cu;2796538;4000.0;Liège;Place Sainte Véronique;6;;;1.0;;255813.0;LIÃGE - FH04;2796538;;BL0416;Place Sainte VÃ©ronique;6;;SDU;;1;0;1;2.0;BUILDING template
325588;W03-C-Liege-FH04;FTTH-Cu;2796614;4000.0;Liège;Rue Sainte Véronique;27;;;1.0;;255830.0;LIÃGE - FH04;2796614;;BL0412;Rue Sainte VÃ©ronique;27;;SDU;;0;1;1;2.0;BUILDING template
325614;W03-C-Liege-FH04;FTTH-Cu;2808345;4000.0;Liège;Rue des Vingt-Deux;33;;;1.0;;255855.0;LIÃGE - FH04;2808345;;BL0404;Rue des Vingt-Deux;33;;SDU;;;;;;BUILDING template
325616;W03-C-Liege-FH04;FTTH-Cu;2808358;4000.0;Liège;Rue des Vingt-Deux;36;;;1.0;;255857.0;LIÃGE - FH04;2808358;;BL0405;Rue des Vingt-Deux;36;;SDU;;0;1;1;2.0;BUILDING template
325637;W03-C-Liege-FH04;FTTH-Cu;2840163;4000.0;Liège;Rue de Rotterdam;11;;;1.0;;255878.0;LIÃGE - FH04;2840163;;BL0409;Rue de Rotterdam;11;;SDU;;0;1;1;2.0;BUILDING template
325640;W03-C-Liege-FH04;FTTH-Cu;2840180;4000.0;Liège;Rue de Rotterdam;17;;;1.0;;255881.0;LIÃGE - FH04;2840180;;BL0409;Rue de Rotterdam;17;;SDU;;1;0;1;2.0;BUILDING template
325643;W03-C-Liege-FH04;FTTH-Cu;2840187;4000.0;Liège;Rue de Rotterdam;21;;;1.0;;255884.0;LIÃGE - FH04;2840187;;BL0409;Rue de Rotterdam;21;;SDU;;0;1;1;2.0;BUILDING template
325669;W03-C-Liege-FH04;FTTH-Cu;3099741;4000.0;Liège;Boulevard d'Avroy;280;;;1.0;;255908.0;LIÃGE - FH04;3099741;;BL0409;Boulevard dAvroy;280;;SDU;;1;0;2;3.0;BUILDING template
325756;W03-C-Liege-FH04;FTTH-Cu;3135357;4000.0;Liège;Rue Dartois;24;;;1.0;;255990.0;LIÃGE - FH04;3135357;;BL0407;Rue Dartois;24;;SDU;;0;1;1;2.0;BUILDING template
325762;W03-C-Liege-FH04;FTTH-Cu;3135371;4000.0;Liège;Rue Dartois;32;;;1.0;;255996.0;LIÃGE - FH04;3135371;;BL0407;Rue Dartois;32;;SDU;D;0;1;1;2.0;BUILDING template
325821;W03-C-Liege-FH04;FTTH-Cu;3140269;4000.0;Liège;Rue Fabry;13;;;1.0;;256055.0;LIÃGE - FH04;3140269;;BL0412;Rue Fabry;13;;SDU;;1;0;1;2.0;BUILDING template
325823;W03-C-Liege-FH04;FTTH-Cu;3140271;4000.0;Liège;Rue Fabry;15;;;1.0;;256057.0;LIÃGE - FH04;3140271;;BL0412;Rue Fabry;15;;SDU;;0;1;1;2.0;BUILDING template
325830;W03-C-Liege-FH04;FTTH-Cu;3140280;4000.0;Liège;Rue Fabry;29;;;1.0;;256064.0;LIÃGE - FH04;3140280;;BL0412;Rue Fabry;29;;SDU;;0;1;1;2.0;BUILDING template
325866;W03-C-Liege-FH04;FTTH-Cu;3143700;4000.0;Liège;Rue des Guillemins;7;;;1.0;;256102.0;LIÃGE - FH04;3143700;;BL0406;Rue des Guillemins;7;;SDU;;1;0;1;2.0;BUILDING template
325870;W03-C-Liege-FH04;FTTH-Cu;3143704;4000.0;Liège;Rue des Guillemins;11;;;1.0;;256106.0;LIÃGE - FH04;3143704;;BL0406;Rue des Guillemins;11;;SDU;;1;0;2;3.0;BUILDING template
325874;W03-C-Liege-FH04;FTTH-Cu;3143709;4000.0;Liège;Rue des Guillemins;15;;;1.0;;256110.0;LIÃGE - FH04;3143709;;BL0406;Rue des Guillemins;15;;SDU;;1;0;1;2.0;BUILDING template
325878;W03-C-Liege-FH04;FTTH-Cu;3143723;4000.0;Liège;Rue des Guillemins;27;;;1.0;;256114.0;LIÃGE - FH04;3143723;;BL0406;Rue des Guillemins;27;;SDU;;1;0;1;2.0;BUILDING template
325880;W03-C-Liege-FH04;FTTH-Cu;3143727;4000.0;Liège;Rue des Guillemins;31;;;1.0;;256116.0;LIÃGE - FH04;3143727;;BL0406;Rue des Guillemins;31;;SDU;;;;;;BUILDING template
325890;W03-C-Liege-FH04;FTTH-Cu;3143739;4000.0;Liège;Rue des Guillemins;46;;;1.0;;256126.0;LIÃGE - FH04;3143739;;BL0408;Rue des Guillemins;46;;SDU;;1;0;2;3.0;BUILDING template
325933;W03-C-Liege-FH04;FTTH-Cu;3143788;4000.0;Liège;Rue des Guillemins;104;;;1.0;;256168.0;LIÃGE - FH04;3143788;;BL0407;Rue des Guillemins;104;;SDU;;;;;;BUILDING template
325942;W03-C-Liege-FH04;FTTH-Cu;3143797;4000.0;Liège;Rue des Guillemins;114;;;1.0;;256177.0;LIÃGE - FH04;3143797;;BL0407;Rue des Guillemins;114;;SDU;;1;0;1;2.0;BUILDING template
325945;W03-C-Liege-FH04;FTTH-Cu;3143801;4000.0;Liège;Rue des Guillemins;121;;;1.0;;256180.0;LIÃGE - FH04;3143801;;BL0401;Rue des Guillemins;121;;SDU;;;;;;BUILDING template
325950;W03-C-Liege-FH04;FTTH-Cu;3144133;4000.0;Liège;Rue Hemricourt;15;;;1.0;;256185.0;LIÃGE - FH04;3144133;;BL0413;Rue Hemricourt;15;;SDU;;1;0;0;1.0;BUILDING template
325951;W03-C-Liege-FH04;FTTH-Cu;3144134;4000.0;Liège;Rue Hemricourt;16;;;1.0;;256186.0;LIÃGE - FH04;3144134;;BL0414;Rue Hemricourt;16;;SDU;;0;1;1;2.0;BUILDING template
325985;W03-C-Liege-FH04;FTTH-Cu;3941987;4000.0;Liège;Rue des Guillemins;125,A;;1.0;1.0;1.0;256220.0;LIÃGE - FH04;3941987;;BL0401;Rue des Guillemins;125;A;SDU;;;;;;BUILDING template
325991;W03-C-Liege-FH04;FTTH-Cu;3942235;4000.0;Liège;Rue Edouard Wacken;35;;;1.0;;256226.0;LIÃGE - FH04;3942235;;BL0414;Rue Edouard Wacken;35;;SDU;;1;0;1;2.0;BUILDING template
326002;W03-C-Liege-FH04;FTTH-Cu;4088031;4000.0;Liège;Rue Rennequin-Sualem;13;;;1.0;;256239.0;LIÃGE - FH04;4088031;;BL0415;Rue Rennequin-Sualem;13;;SDU;;0;1;1;2.0;BUILDING template
326008;W03-C-Liege-FH04;FTTH-Cu;4253989;4000.0;Liège;Rue des Guillemins;108;;;1.0;;256247.0;LIÃGE - FH04;4253989;;BL0407;Rue des Guillemins;108;;SDU;;1;0;1;2.0;BUILDING template
326023;W03-C-Liege-FH04;FTTH-Cu;5182420;4000.0;Liège;Rue Simonon;15;;;1.0;;256265.0;LIÃGE - FH04;5182420;;BL0407;Rue Simonon;15;;SDU;;0;1;1;2.0;BUILDING template
326050;W03-C-Liege-FH04;FTTH-Cu;5188850;4000.0;Liège;Rue de Serbie;74;;;1.0;;256287.0;LIÃGE - FH04;5188850;;BL0401;Rue de Serbie;74;;SDU;;;;;;BUILDING template
326054;W03-C-Liege-FH04;FTTH-Cu;5188905;4000.0;Liège;Rue de Serbie;112;;;1.0;;256290.0;LIÃGE - FH04;5188905;;BL0401;Rue de Serbie;112;;SDU;;;;;;BUILDING template
326089;W03-C-Liege-FH04;FTTH-Cu;540710;4000.0;Liège;Rue Hemricourt;14;;;1.0;;255404.0;LIÃGE - FH04;540710;;BL0414;Rue Hemricourt;14;;SDU;;0;1;1;2.0;BUILDING template
326097;W03-C-Liege-FH04;FTTH-Cu;540721;4000.0;Liège;Rue Rennequin-Sualem;22;;1.0;1.0;1.0;255412.0;LIÃGE - FH04;540721;;BL0414;Rue Rennequin-Sualem;22;;SDU;;1;0;1;2.0;BUILDING template
326100;W03-C-Liege-FH04;FTTH-Cu;540724;4000.0;Liège;Rue Fabry;25;;;1.0;;255415.0;LIÃGE - FH04;540724;Inami;BL0412;Rue Fabry;25;;SDU;;1;0;1;2.0;BUILDING template
326149;W03-C-Liege-FH04;FTTH-Cu;541531;4000.0;Liège;Rue des Guillemins;116;;;1.0;;255463.0;LIÃGE - FH04;541531;;BL0407;Rue des Guillemins;116;;SDU;;1;0;3;4.0;BUILDING template
326152;W03-C-Liege-FH04;FTTH-Cu;541534;4000.0;Liège;Rue Dartois;2;;;1.0;;255466.0;LIÃGE - FH04;541534;;BL0407;Rue Dartois;2;;SDU;;;;;;BUILDING template
326163;W03-C-Liege-FH04;FTTH-Cu;642228;4000.0;Liège;Boulevard Frère Orban;11;;1.0;1.0;1.0;255474.0;LIÃGE - FH04;642228;;BL0419;Boulevard FrÃ¨re Orban;11;;SDU;;;;;;BUILDING template
331212;W03-C-Liege-FH10;FTTH-Cu;663387;4020.0;Liège;Boulevard de Froidmont;2;;;1.0;1.0;770119.0;LIÃGE - FH10;663387;;;Boulevard de Froidmont;2;;SDU;;1;0;0;1.0;BUILDING template
403213;W03-D-Hasselt-FH04;FTTH-Cu;2423699;3500.0;Hasselt;Oude Kuringerbaan;150;;;1.0;;313749.0;HASSELT - FH04;2423699;;BL0405;Oude Kuringerbaan;150;;SDU;;0;1;0;1.0;BUILDING template
403276;W03-D-Hasselt-FH04;FTTH-Cu;2423868;3500.0;Hasselt;Kuringersteenweg;105;;;1.0;;313407.0;HASSELT - FH04;2423868;;BL0406;Kuringersteenweg;105;;SDU;;0;1;0;1.0;BUILDING template
403282;W03-D-Hasselt-FH04;FTTH-Cu;2423897;3500.0;Hasselt;Kuringersteenweg;113;;;1.0;;313413.0;HASSELT - FH04;2423897;;BL0406;Kuringersteenweg;113;;SDU;;0;1;0;1.0;BUILDING template
403351;W03-D-Hasselt-FH04;FTTH-Cu;2425161;3500.0;Hasselt;Lazarijstraat;22;;;1.0;;313541.0;HASSELT - FH04;2425161;;BL0409;Lazarijstraat;22;;SDU;;0;1;0;1.0;BUILDING template
403367;W03-D-Hasselt-FH04;FTTH-Cu;2425222;3500.0;Hasselt;Lazarijstraat;52;;;1.0;;313564.0;HASSELT - FH04;2425222;;BL0411;Lazarijstraat;52;;SDU;;1;0;0;1.0;BUILDING template
403377;W03-D-Hasselt-FH04;FTTH-Cu;2425253;3500.0;Hasselt;Lazarijstraat;64;;;1.0;;313576.0;HASSELT - FH04;2425253;;BL0411;Lazarijstraat;64;;SDU;;1;0;0;1.0;BUILDING template
403413;W03-D-Hasselt-FH04;FTTH-Cu;2433761;3500.0;Hasselt;Palmstraat;8;;;1.0;;313766.0;HASSELT - FH04;2433761;;BL0409;Palmstraat;8;;SDU;;0;1;0;1.0;BUILDING template
403422;W03-D-Hasselt-FH04;FTTH-Cu;2433786;3500.0;Hasselt;Palmstraat;32;;;1.0;;313788.0;HASSELT - FH04;2433786;;BL0409;Palmstraat;32;;SDU;;0;1;0;1.0;BUILDING template
403439;W03-D-Hasselt-FH04;FTTH-Cu;2434222;3500.0;Hasselt;Plantenstraat;49;;;1.0;;313840.0;HASSELT - FH04;2434222;;BL0409;Plantenstraat;49;;SDU;;1;0;0;1.0;BUILDING template
403598;W03-D-Hasselt-FH04;FTTH-Cu;4062353;3500.0;Hasselt;Blijde-Inkomststraat;36;;;1.0;;313120.0;HASSELT - FH04;4062353;;BL0412;Blijde-Inkomststraat;36;;SDU;;1;0;0;1.0;BUILDING template
403608;W03-D-Hasselt-FH04;FTTH-Cu;4157483;3500.0;Hasselt;Lazarijstraat;111;;;1.0;;313613.0;HASSELT - FH04;4157483;;BL0412;Lazarijstraat;111;;SDU;;1;0;0;1.0;BUILDING template
403645;W03-D-Hasselt-FH04;FTTH-Cu;4274274;3500.0;Hasselt;Rozenstraat;21;;;1.0;;313970.0;HASSELT - FH04;4274274;;BL0412;Rozenstraat;21;;SDU;;1;0;0;1.0;BUILDING template
403706;W03-D-Hasselt-FH04;FTTH-Cu;4888774;3500.0;Hasselt;Ambachtsschoolstraat;33;;;1.0;;313060.0;HASSELT - FH04;4888774;;BL0404;Ambachtsschoolstraat;33;;SDU;;0;1;0;1.0;BUILDING template
403723;W03-D-Hasselt-FH04;FTTH-Cu;4888941;3500.0;Hasselt;Prinsenstraat;27;;;1.0;;313926.0;HASSELT - FH04;4888941;;BL0413;Prinsenstraat;27;;SDU;;0;1;0;1.0;BUILDING template
403981;W03-D-Hasselt-FH04;FTTH-Cu;701743;3500.0;Hasselt;Plantenstraat;6;;;1.0;;313815.0;HASSELT - FH04;701743;;BL0406;Plantenstraat;6;;SDU;;0;1;0;1.0;BUILDING template
404487;W03-D-Hasselt-FH06;FTTH-Cu;2427291;3500.0;Hasselt;Maastrichtersteenweg;171,A;;;1.0;;360615.0;HASSELT - FH06;2427291;;BL0017;Maastrichtersteenweg;171;A;SDU;;0;1;0;1.0;BUILDING template
404488;W03-D-Hasselt-FH06;FTTH-Cu;2427293;3500.0;Hasselt;Maastrichtersteenweg;173;;;1.0;;360616.0;HASSELT - FH06;2427293;;BL0017;Maastrichtersteenweg;173;;SDU;;0;1;0;1.0;BUILDING template
404490;W03-D-Hasselt-FH06;FTTH-Cu;2427295;3500.0;Hasselt;Maastrichtersteenweg;175,A;;;1.0;;360619.0;HASSELT - FH06;2427295;;BL0017;Maastrichtersteenweg;175;A;SDU;;1;0;0;1.0;BUILDING template
404721;W03-D-Hasselt-FH06;FTTH-Cu;4126800;3500.0;Hasselt;Maastrichtersteenweg;179;;;1.0;;360621.0;HASSELT - FH06;4126800;;BL0017;Maastrichtersteenweg;179;;SDU;;0;1;0;1.0;BUILDING template
412050;W03-D-Mechelen-FH01;FTTH-Cu;3029545;2800.0;Mechelen;Arme-Clarenstraat;17;;;1.0;;222376.0;MECHELEN - FH01;3029545;;BL0112;Arme-Clarenstraat;17;;SDU;;1;0;0;1.0;BUILDING template
412496;W03-D-Mechelen-FH01;FTTH-Cu;3051124;2800.0;Mechelen;Varkensstraat;6;;;1.0;;143252.0;MECHELEN - FH01;3051124;;BL0105;Varkensstraat;6;;SDU;;1;0;0;1.0;BUILDING template
412530;W03-D-Mechelen-FH01;FTTH-Cu;3052841;2800.0;Mechelen;Wollemarkt;7;;;1.0;;143298.0;MECHELEN - FH01;3052841;;BL0109;Wollemarkt;7;;SDU;;1;0;0;1.0;BUILDING template
412541;W03-D-Mechelen-FH01;FTTH-Cu;3052868;2800.0;Mechelen;Wollemarkt;36;;;1.0;;143315.0;MECHELEN - FH01;3052868;;BL0107;Wollemarkt;36;;SDU;;1;0;0;1.0;BUILDING template
412829;W03-D-Mechelen-FH01;FTTH-Cu;901196;2800.0;Mechelen;Grote Markt;17;;;1.0;;142715.0;MECHELEN - FH01;901196;;BL0105;Grote Markt;17;;SDU;;1;0;0;1.0;BUILDING template
412886;W03-D-Mechelen-FH01;FTTH-Cu;904293;2800.0;Mechelen;Lange Schipstraat;58;;;1.0;;142895.0;MECHELEN - FH01;904293;;BL0127;Lange Schipstraat;58;;SDU;;0;1;0;1.0;BUILDING template
412956;W03-D-Mechelen-FH01;FTTH-Cu;905640;2800.0;Mechelen;Grootbrug;3;;;1.0;;142697.0;MECHELEN - FH01;905640;;BL0127;Grootbrug;3;;SDU;;1;0;0;1.0;BUILDING template
412986;W03-D-Mechelen-FH01;FTTH-Cu;905713;2800.0;Mechelen;Melaan;16;;;1.0;;596799.0;MECHELEN - FH01;905713;;BL0112;Melaan;16;;SDU;;1;0;0;1.0;BUILDING template
413005;W03-D-Mechelen-FH01;FTTH-Cu;929557;2800.0;Mechelen;Schoutetstraat;2;;;1.0;;143087.0;MECHELEN - FH01;929557;;BL0101;Schoutetstraat;2;;SDU;;1;0;0;1.0;BUILDING template
413067;W03-D-Mechelen-FH02;FTTH-Cu;10970;2800.0;Mechelen;Korenmarkt;55;;;1.0;;145945.0;MECHELEN - FH02;10970;;BL0207;Korenmarkt;55;;SDU;;1;0;0;1.0;BUILDING template
413117;W03-D-Mechelen-FH02;FTTH-Cu;3029550;2800.0;Mechelen;Arsenaalstraat;6;;;1.0;;145494.0;MECHELEN - FH02;3029550;;BL0231;Arsenaalstraat;6;;SDU;;0;1;0;1.0;BUILDING template
413316;W03-D-Mechelen-FH02;FTTH-Cu;3036028;2800.0;Mechelen;Hanswijkstraat;16;;;1.0;;246535.0;MECHELEN - FH02;3036028;;BL0216;Hanswijkstraat;16;;SDU;;1;0;0;1.0;BUILDING template
413339;W03-D-Mechelen-FH02;FTTH-Cu;3036074;2800.0;Mechelen;Hanswijkstraat;61;;;1.0;;145766.0;MECHELEN - FH02;3036074;;BL0205;Hanswijkstraat;61;;SDU;;1;0;0;1.0;BUILDING template
413609;W03-D-Mechelen-FH02;FTTH-Cu;3046663;2800.0;Mechelen;Raghenoplein;5;;;1.0;;146348.0;MECHELEN - FH02;3046663;;BL0205;Raghenoplein;5;;SDU;;0;1;0;1.0;BUILDING template
413653;W03-D-Mechelen-FH02;FTTH-Cu;3047959;2800.0;Mechelen;Schuttersvest;17;;;1.0;1.0;146402.0;MECHELEN - FH02;3047959;;BL0218;Schuttersvest;17;;SDU;;1;0;0;1.0;BUILDING template
413669;W03-D-Mechelen-FH02;FTTH-Cu;3047987;2800.0;Mechelen;Schuttersvest;38;;;1.0;;146420.0;MECHELEN - FH02;3047987;;BL0227;Schuttersvest;38;;SDU;;0;1;0;1.0;BUILDING template
413673;W03-D-Mechelen-FH02;FTTH-Cu;3047992;2800.0;Mechelen;Schuttersvest;42;;;1.0;1.0;146424.0;MECHELEN - FH02;3047992;;BL0227;Schuttersvest;42;;SDU;;0;1;0;1.0;BUILDING template
413729;W03-D-Mechelen-FH02;FTTH-Cu;3048997;2800.0;Mechelen;Stationsstraat;10;;;1.0;;146502.0;MECHELEN - FH02;3048997;;BL0232;Stationsstraat;10;;SDU;;0;1;0;1.0;BUILDING template
413745;W03-D-Mechelen-FH02;FTTH-Cu;3049027;2800.0;Mechelen;Stationsstraat;36;;;1.0;;146526.0;MECHELEN - FH02;3049027;;BL0231;Stationsstraat;36;;SDU;;0;1;0;1.0;BUILDING template
413835;W03-D-Mechelen-FH02;FTTH-Cu;3050846;2800.0;Mechelen;Graaf van Egmontstraat;7;;;1.0;;145627.0;MECHELEN - FH02;3050846;;BL0216;Graaf van Egmontstraat;7;;SDU;;1;0;0;1.0;BUILDING template
413838;W03-D-Mechelen-FH02;FTTH-Cu;3050857;2800.0;Mechelen;Graaf van Egmontstraat;12;;;1.0;;145632.0;MECHELEN - FH02;3050857;;BL0215;Graaf van Egmontstraat;12;;SDU;;1;0;0;1.0;BUILDING template
413877;W03-D-Mechelen-FH02;FTTH-Cu;3053911;2800.0;Mechelen;Zoutwerf;8;;;1.0;1.0;146851.0;MECHELEN - FH02;3053911;;BL0201;Zoutwerf;8;;SDU;;0;1;0;1.0;BUILDING template
413905;W03-D-Mechelen-FH02;FTTH-Cu;333325;2800.0;Mechelen;Leopoldstraat;113;;;1.0;;146101.0;MECHELEN - FH02;333325;;BL0229;Leopoldstraat;113;;SDU;;0;1;0;3.0;BUILDING template
413992;W03-D-Mechelen-FH02;FTTH-Cu;354746;2800.0;Mechelen;Graaf van Egmontstraat;13;;;1.0;;145633.0;MECHELEN - FH02;354746;;BL0216;Graaf van Egmontstraat;13;;SDU;;1;0;0;1.0;BUILDING template
414078;W03-D-Mechelen-FH02;FTTH-Cu;383272;2800.0;Mechelen;Albert Geudensstraat;4;;;1.0;;145477.0;MECHELEN - FH02;383272;;BL0227;Albert Geudensstraat;4;;SDU;;1;0;0;1.0;BUILDING template
414252;W03-D-Mechelen-FH02;FTTH-Cu;4025082;2800.0;Mechelen;Lieve-Heerstraat;3;;;1.0;;222789.0;MECHELEN - FH02;4025082;;BL0209;Lieve-Heerstraat;3;;SDU;;0;1;0;1.0;BUILDING template
414306;W03-D-Mechelen-FH02;FTTH-Cu;4172850;2800.0;Mechelen;Schuttersvest;44;;;1.0;1.0;484776.0;MECHELEN - FH02;4172850;;BL0227;Schuttersvest;44;;SDU;;0;1;0;1.0;BUILDING template
414490;W03-D-Mechelen-FH02;FTTH-Cu;4764808;2800.0;Mechelen;Hanswijkstraat;14;;;1.0;;145729.0;MECHELEN - FH02;4764808;;BL0216;Hanswijkstraat;14;;SDU;;1;0;0;1.0;BUILDING template
414569;W03-D-Mechelen-FH02;FTTH-Cu;6374915;2800.0;Mechelen;Graaf van Egmontstraat;7,A;;;1.0;;503967.0;MECHELEN - FH02;6374915;;BL0216;Graaf van Egmontstraat;7;A;SDU;;0;1;0;1.0;BUILDING template
414598;W03-D-Mechelen-FH03;FTTH-Cu;1345053;2800.0;Mechelen;Bruul;80;;1.0;1.0;;193513.0;MECHELEN - FH03;1345053;;BL0001;Bruul;80;;SDU;;1;0;0;1.0;BUILDING template
414609;W03-D-Mechelen-FH03;FTTH-Cu;3031591;2800.0;Mechelen;Botermarkt;16;;;1.0;1.0;193450.0;MECHELEN - FH03;3031591;Botermarkt 14-16;BL0001;Botermarkt;16;;SDU;;1;0;0;1.0;BUILDING template
414629;W03-D-Mechelen-FH03;FTTH-Cu;3032177;2800.0;Mechelen;Bruul;34;;1.0;1.0;;142520.0;MECHELEN - FH03;3032177;;BL0001;Bruul;34;;SDU;;1;0;0;1.0;BUILDING template
414631;W03-D-Mechelen-FH03;FTTH-Cu;3032181;2800.0;Mechelen;Bruul;39;;;1.0;1.0;193486.0;MECHELEN - FH03;3032181;Nr39 en 41;BL0001;Bruul;39;;SDU;c;1;0;0;1.0;BUILDING template
414632;W03-D-Mechelen-FH03;FTTH-Cu;3032182;2800.0;Mechelen;Bruul;41;;;1.0;1.0;222922.0;MECHELEN - FH03;3032182;Nr39 en 41;BL0001;Bruul;41;;SDU;c;1;0;0;1.0;BUILDING template
414633;W03-D-Mechelen-FH03;FTTH-Cu;3032184;2800.0;Mechelen;Bruul;42;;;1.0;;142521.0;MECHELEN - FH03;3032184;;BL0001;Bruul;42;;SDU;;1;0;0;1.0;BUILDING template
414666;W03-D-Mechelen-FH03;FTTH-Cu;3032245;2800.0;Mechelen;Bruul;117;;;1.0;1.0;193540.0;MECHELEN - FH03;3032245;Nr 115 en 117;BL0001;Bruul;117;;SDU;C;1;0;0;1.0;BUILDING template
414671;W03-D-Mechelen-FH03;FTTH-Cu;3032252;2800.0;Mechelen;Bruul;124;;;1.0;1.0;193545.0;MECHELEN - FH03;3032252;Nr126 124 128 en 130;BL0001;Bruul;124;;SDU;C;1;0;0;1.0;BUILDING template
414675;W03-D-Mechelen-FH03;FTTH-Cu;3032257;2800.0;Mechelen;Bruul;128;;;1.0;1.0;193549.0;MECHELEN - FH03;3032257;Nr126 124 128 en 130;BL0001;Bruul;128;;SDU;C;1;0;0;1.0;BUILDING template
