Projectnummer;LAM MK;LU Key;Opdrachttemplate;Quadrant;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU
KNOKKE-HEIST - FH09;2756738;10551444;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10553129;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10553496;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10551356;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10552570;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10551568;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10554221;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10552908;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10551366;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10550859;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10551700;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10551044;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10551519;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10552284;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756738;10553459;(L/B/S)U template;;Zeedijk-Heist;98;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10553720;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10554735;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10553030;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10554491;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10554079;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10553889;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10554351;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10553463;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10554386;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10552895;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10552563;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10553926;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10554816;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10552995;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756771;10554739;(L/B/S)U template;;Zeedijk-Heist;134;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10554043;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10553080;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10554205;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10554045;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10554337;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10553869;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10554459;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10555176;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10553871;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10554460;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10552331;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10553644;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10554207;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10552513;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290503;10553424;(L/B/S)U template;;Elizabetlaan;385;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10554284;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10552389;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10553687;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10554259;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10551694;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10553965;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10554290;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10553896;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10553955;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10554135;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10553768;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10554227;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10553728;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10554357;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10553749;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292338;10554081;(L/B/S)U template;;Zeedijk-Heist;111;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10554451;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551236;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551633;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10552232;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551628;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551558;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551129;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551249;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551143;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551498;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551432;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551423;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551333;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551505;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551345;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10552234;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756721;10551565;(L/B/S)U template;;Zeedijk-Heist;77;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10553721;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10553108;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10552542;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10553497;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10554497;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10554110;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10554255;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10554387;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10555174;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10554559;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10553925;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10553184;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10552867;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10553010;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10553224;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10552704;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756898;10552370;(L/B/S)U template;;Zeedijk-Heist;279;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10553506;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10555177;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10553469;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10553934;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10554362;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10554566;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10555994;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10554477;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10554394;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10554548;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10556032;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10555179;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10553900;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10554116;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10553731;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10553691;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756764;10554503;(L/B/S)U template;;Zeedijk-Heist;123;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551250;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551346;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551131;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10554718;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10552295;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551630;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551560;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551335;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551238;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551601;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551634;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551506;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551425;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551566;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551433;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551598;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756790;10551144;(L/B/S)U template;;Zeedijk-Heist;157;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551638;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551635;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551278;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551520;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551162;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551608;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551358;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551367;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551172;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551654;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10550980;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551456;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551448;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551575;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551605;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551653;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551571;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756828;10551266;(L/B/S)U template;;Zeedijk-Heist;199;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10552568;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10554257;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10552883;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10554494;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10553502;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10554355;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10553466;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10553230;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10556201;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10554471;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10552579;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10554561;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10557004;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10552703;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10553126;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10554225;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10553929;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756896;10552896;(L/B/S)U template;;Zeedijk-Heist;278;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10552508;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10555900;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10552829;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10552240;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10554457;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10554539;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10553848;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10552977;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10552313;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10552832;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10552968;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10552325;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10554335;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10554454;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10553211;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10555340;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10552665;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10554332;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756755;10557106;(L/B/S)U template;;Zeedijk-Heist;114;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756845;10553460;(L/B/S)U template;;Zeedijk-Heist;209;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556755;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556409;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556756;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556659;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556453;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556410;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10553370;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556336;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556632;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556486;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556275;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556698;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556485;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556739;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10555166;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556737;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556749;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756906;10556750;(L/B/S)U template;;Zeedijk-Heist;292;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10552159;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10554758;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10550914;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10552114;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10552158;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10554422;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10552434;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10552601;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10553200;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10553564;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10552614;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10552925;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10554294;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10552118;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10553367;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10554306;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10551620;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756787;10554167;(L/B/S)U template;;Zeedijk-Heist;155;;B;BOWN;B;BOWN
