Projectnummer;LAM MK;LU Key;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU;quadrant
KNOKKE - FH01;335968;11079215;(L/B/S)U template;Boudewijnlaan;1;;;;;;D
KNOKKE - FH01;336240;8341255;(L/B/S)U template;Koningslaan;50;;;;;;D
KNOKKE - FH01;336240;8341256;(L/B/S)U template;Koningslaan;50;;;;;;D
KNOKKE - FH01;336240;8345680;(L/B/S)U template;Koningslaan;50;;;;;;D
KNOKKE - FH01;336240;8363650;(L/B/S)U template;Koningslaan;50;;;;;;D
KNOKKE - FH01;336251;8332878;(L/B/S)U template;Koningslaan;36;;;;;;D
KNOKKE - FH01;336251;8332879;(L/B/S)U template;Koningslaan;36;;;;;;D
KNOKKE - FH01;336251;8337125;(L/B/S)U template;Koningslaan;36;;;;;;D
KNOKKE - FH01;336251;8337126;(L/B/S)U template;Koningslaan;36;;;;;;D
KNOKKE - FH01;336251;8363645;(L/B/S)U template;Koningslaan;36;;;;;;D
KNOKKE - FH01;336251;8363646;(L/B/S)U template;Koningslaan;36;;;;;;D
KNOKKE - FH01;336251;8363647;(L/B/S)U template;Koningslaan;36;;;;;;D
KNOKKE - FH01;336251;11139400;(L/B/S)U template;Koningslaan;36;;;;;;D
KNOKKE - FH01;336251;11139401;(L/B/S)U template;Koningslaan;36;;;;;;D
KNOKKE - FH01;336251;11139402;(L/B/S)U template;Koningslaan;36;;;;;;D
KNOKKE - FH01;336252;8337124;(L/B/S)U template;Koningslaan;34;;;;;;D
KNOKKE - FH01;336252;8350094;(L/B/S)U template;Koningslaan;34;;;;;;D
KNOKKE - FH01;336252;8350095;(L/B/S)U template;Koningslaan;34;;;;;;D
KNOKKE - FH01;336252;8354752;(L/B/S)U template;Koningslaan;34;;;;;;D
KNOKKE - FH01;336252;8363643;(L/B/S)U template;Koningslaan;34;;;;;;D
KNOKKE - FH01;336255;8346742;(L/B/S)U template;Koningslaan;62;;;;;;D
KNOKKE - FH01;336255;8346743;(L/B/S)U template;Koningslaan;62;;;;;;D
KNOKKE - FH01;336255;8346744;(L/B/S)U template;Koningslaan;62;;;;;;D
KNOKKE - FH01;336255;8351090;(L/B/S)U template;Koningslaan;62;;;;;;D
KNOKKE - FH01;336255;8355920;(L/B/S)U template;Koningslaan;62;;;;;;D
KNOKKE - FH01;336255;8360348;(L/B/S)U template;Koningslaan;62;;;;;;D
KNOKKE - FH01;336255;8360349;(L/B/S)U template;Koningslaan;62;;;;;;D
KNOKKE - FH01;336255;8364795;(L/B/S)U template;Koningslaan;62;;;;;;D
KNOKKE - FH01;336258;8352045;(L/B/S)U template;Fincentlaan;45;;;;;;D
KNOKKE - FH01;336258;8356952;(L/B/S)U template;Fincentlaan;45;;;;;;D
KNOKKE - FH01;336260;8360351;(L/B/S)U template;Nestor de Tierestraat;25;;;;;;D
KNOKKE - FH01;336260;8360352;(L/B/S)U template;Nestor de Tierestraat;25;;;;;;D
KNOKKE - FH01;336260;8360353;(L/B/S)U template;Nestor de Tierestraat;25;;;;;;D
KNOKKE - FH01;336261;10551136;(L/B/S)U template;Nestor de Tierestraat;11;;;;;;D
KNOKKE - FH01;336261;10551242;(L/B/S)U template;Nestor de Tierestraat;11;;;;;;D
KNOKKE - FH01;336261;10552270;(L/B/S)U template;Nestor de Tierestraat;11;;;;;;D
KNOKKE - FH01;336261;10552644;(L/B/S)U template;Nestor de Tierestraat;11;;;;;;D
KNOKKE - FH01;336261;11139552;(L/B/S)U template;Nestor de Tierestraat;11;;;;;;D
KNOKKE - FH01;336608;11078865;(L/B/S)U template;Boudewijnlaan;90;;;;;;D
KNOKKE - FH01;336608;11078866;(L/B/S)U template;Boudewijnlaan;90;;;;;;D
KNOKKE - FH01;336609;8344530;(L/B/S)U template;Boudewijnlaan;97;;;;;;D
KNOKKE - FH01;336609;8344531;(L/B/S)U template;Boudewijnlaan;97;;;;;;D
KNOKKE - FH01;336609;8344532;(L/B/S)U template;Boudewijnlaan;97;;;;;;D
KNOKKE - FH01;336610;8332889;(L/B/S)U template;Boudewijnlaan;81;;;;;;D
KNOKKE - FH01;336610;8350114;(L/B/S)U template;Boudewijnlaan;81;;;;;;D
KNOKKE - FH01;338442;8333128;(L/B/S)U template;Piers de Raveschootlaan;83;;;;;;D
KNOKKE - FH01;338442;8341501;(L/B/S)U template;Piers de Raveschootlaan;83;;;;;;D
KNOKKE - FH01;338442;8345950;(L/B/S)U template;Piers de Raveschootlaan;83;;;;;;D
KNOKKE - FH01;338442;8350321;(L/B/S)U template;Piers de Raveschootlaan;83;;;;;;D
KNOKKE - FH01;338442;8355024;(L/B/S)U template;Piers de Raveschootlaan;83;;;;;;D
KNOKKE - FH01;338442;8355025;(L/B/S)U template;Piers de Raveschootlaan;83;;;;;;D
KNOKKE - FH01;338442;8359565;(L/B/S)U template;Piers de Raveschootlaan;83;;;;;;D
KNOKKE - FH01;338442;8363911;(L/B/S)U template;Piers de Raveschootlaan;83;;;;;;D
KNOKKE - FH01;338442;8363912;(L/B/S)U template;Piers de Raveschootlaan;83;;;;;;D
KNOKKE - FH01;338442;11226834;(L/B/S)U template;Piers de Raveschootlaan;83;;;;;;D
KNOKKE - FH01;338442;11226835;(L/B/S)U template;Piers de Raveschootlaan;83;;;;;;D
KNOKKE - FH01;338492;8353698;(L/B/S)U template;Piers de Raveschootlaan;31;;;;;;D
KNOKKE - FH01;338492;8353699;(L/B/S)U template;Piers de Raveschootlaan;31;;;;;;D
KNOKKE - FH01;338492;8353700;(L/B/S)U template;Piers de Raveschootlaan;31;;;;;;D
KNOKKE - FH01;977639;8339700;(L/B/S)U template;Paul Parmentierlaan;102;;;;;;D
KNOKKE - FH01;977639;8348501;(L/B/S)U template;Paul Parmentierlaan;102;;;;;;D
KNOKKE - FH01;1351935;8331773;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8336052;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8340182;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8344606;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8344607;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8344608;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8348972;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8353134;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8353135;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8353136;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8353137;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8362506;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8362507;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8362508;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;8362509;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1351935;10556570;(L/B/S)U template;Paul Parmentierlaan;88;;;;;;D
KNOKKE - FH01;1358379;8353646;(L/B/S)U template;Smedenstraat;10;;;;;;D
KNOKKE - FH01;1358379;8353647;(L/B/S)U template;Smedenstraat;10;;;;;;D
KNOKKE - FH01;1363090;10552357;(L/B/S)U template;Paul Parmentierlaan;33;;;;;;D
KNOKKE - FH01;1363090;10552529;(L/B/S)U template;Paul Parmentierlaan;33;;;;;;D
KNOKKE - FH01;1363090;10552688;(L/B/S)U template;Paul Parmentierlaan;33;;;;;;D
KNOKKE - FH01;1465981;8354382;(L/B/S)U template;Piers de Raveschootlaan;50;;;;;;D
KNOKKE - FH01;1465981;8354383;(L/B/S)U template;Piers de Raveschootlaan;50;;;;;;D
KNOKKE - FH01;1465981;8354384;(L/B/S)U template;Piers de Raveschootlaan;50;;;;;;D
KNOKKE - FH01;1465981;11079112;(L/B/S)U template;Piers de Raveschootlaan;50;;;;;;D
KNOKKE - FH01;1500907;8362489;(L/B/S)U template;Gulden-Vliesstraat;38;;;;;;D
KNOKKE - FH01;1500907;8362490;(L/B/S)U template;Gulden-Vliesstraat;38;;;;;;D
KNOKKE - FH01;1500907;8362491;(L/B/S)U template;Gulden-Vliesstraat;38;;;;;;D
KNOKKE - FH01;1500907;8362492;(L/B/S)U template;Gulden-Vliesstraat;38;;;;;;D
KNOKKE - FH01;2271855;8336007;(L/B/S)U template;Koningslaan;60;;;;;;D
KNOKKE - FH01;2271855;8348913;(L/B/S)U template;Koningslaan;60;;;;;;D
KNOKKE - FH01;2271855;8348914;(L/B/S)U template;Koningslaan;60;;;;;;D
KNOKKE - FH01;2271855;8353083;(L/B/S)U template;Koningslaan;60;;;;;;D
KNOKKE - FH01;2271855;8358159;(L/B/S)U template;Koningslaan;60;;;;;;D
KNOKKE - FH01;2757595;8346422;(L/B/S)U template;Albertlaan;14;;;;;;D
KNOKKE - FH01;2757595;8346423;(L/B/S)U template;Albertlaan;14;;;;;;D
KNOKKE - FH01;2757618;8336797;(L/B/S)U template;Albertlaan;52;;;;;;D
KNOKKE - FH01;2757618;11079227;(L/B/S)U template;Albertlaan;52;;;;;;D
KNOKKE - FH01;2757619;8358989;(L/B/S)U template;Albertlaan;54;;;;;;D
KNOKKE - FH01;2757619;8358990;(L/B/S)U template;Albertlaan;54;;;;;;D
KNOKKE - FH01;2758308;8349743;(L/B/S)U template;Boudewijnlaan;6;;;;;;D
KNOKKE - FH01;2758308;8349744;(L/B/S)U template;Boudewijnlaan;6;;;;;;D
KNOKKE - FH01;2758328;8331784;(L/B/S)U template;Boudewijnlaan;52;;;;;;D
KNOKKE - FH01;2758328;8336059;(L/B/S)U template;Boudewijnlaan;52;;;;;;D
KNOKKE - FH01;2758328;8344621;(L/B/S)U template;Boudewijnlaan;52;;;;;;D
KNOKKE - FH01;2758328;8348990;(L/B/S)U template;Boudewijnlaan;52;;;;;;D
KNOKKE - FH01;2758328;8348991;(L/B/S)U template;Boudewijnlaan;52;;;;;;D
KNOKKE - FH01;2758328;8353153;(L/B/S)U template;Boudewijnlaan;52;;;;;;D
KNOKKE - FH01;2758328;8353154;(L/B/S)U template;Boudewijnlaan;52;;;;;;D
KNOKKE - FH01;2758328;8358234;(L/B/S)U template;Boudewijnlaan;52;;;;;;D
KNOKKE - FH01;2758328;8358235;(L/B/S)U template;Boudewijnlaan;52;;;;;;D
KNOKKE - FH01;2758328;8362531;(L/B/S)U template;Boudewijnlaan;52;;;;;;D
KNOKKE - FH01;2758328;8362532;(L/B/S)U template;Boudewijnlaan;52;;;;;;D
KNOKKE - FH01;2758340;8332337;(L/B/S)U template;Boudewijnlaan;80;;;;;;D
KNOKKE - FH01;2758340;8336624;(L/B/S)U template;Boudewijnlaan;80;;;;;;D
KNOKKE - FH01;2758340;8340718;(L/B/S)U template;Boudewijnlaan;80;;;;;;D
KNOKKE - FH01;2758340;8363119;(L/B/S)U template;Boudewijnlaan;80;;;;;;D
KNOKKE - FH01;2758613;8334498;(L/B/S)U template;Cassiersstraat;9;;;;;;D
KNOKKE - FH01;2758613;8338719;(L/B/S)U template;Cassiersstraat;9;;;;;;D
KNOKKE - FH01;2758613;8338720;(L/B/S)U template;Cassiersstraat;9;;;;;;D
KNOKKE - FH01;2758613;8342831;(L/B/S)U template;Cassiersstraat;9;;;;;;D
KNOKKE - FH01;2758613;8347340;(L/B/S)U template;Cassiersstraat;9;;;;;;D
KNOKKE - FH01;2758613;8347341;(L/B/S)U template;Cassiersstraat;9;;;;;;D
KNOKKE - FH01;2758613;8356474;(L/B/S)U template;Cassiersstraat;9;;;;;;D
KNOKKE - FH01;2758613;8360936;(L/B/S)U template;Cassiersstraat;9;;;;;;D
KNOKKE - FH01;2758613;8365342;(L/B/S)U template;Cassiersstraat;9;;;;;;D
KNOKKE - FH01;2758613;8365343;(L/B/S)U template;Cassiersstraat;9;;;;;;D
KNOKKE - FH01;2758613;11282489;(L/B/S)U template;Cassiersstraat;9;;;;;;D
KNOKKE - FH01;2758618;8334497;(L/B/S)U template;Cassiersstraat;22;;;;;;D
KNOKKE - FH01;2758618;8338716;(L/B/S)U template;Cassiersstraat;22;;;;;;D
KNOKKE - FH01;2758618;8338717;(L/B/S)U template;Cassiersstraat;22;;;;;;D
KNOKKE - FH01;2758618;8338718;(L/B/S)U template;Cassiersstraat;22;;;;;;D
KNOKKE - FH01;2758618;8342830;(L/B/S)U template;Cassiersstraat;22;;;;;;D
KNOKKE - FH01;2758618;8356473;(L/B/S)U template;Cassiersstraat;22;;;;;;D
KNOKKE - FH01;2758618;8360933;(L/B/S)U template;Cassiersstraat;22;;;;;;D
KNOKKE - FH01;2758618;8360934;(L/B/S)U template;Cassiersstraat;22;;;;;;D
KNOKKE - FH01;2758618;8360935;(L/B/S)U template;Cassiersstraat;22;;;;;;D
KNOKKE - FH01;2758724;8358728;(L/B/S)U template;August Dansestraat;8;;;;;;D
KNOKKE - FH01;2758724;8358729;(L/B/S)U template;August Dansestraat;8;;;;;;D
KNOKKE - FH01;2758724;8358730;(L/B/S)U template;August Dansestraat;8;;;;;;D
KNOKKE - FH01;2758724;8358731;(L/B/S)U template;August Dansestraat;8;;;;;;D
KNOKKE - FH01;2758724;8358732;(L/B/S)U template;August Dansestraat;8;;;;;;D
KNOKKE - FH01;2759626;8339661;(L/B/S)U template;Elizabetlaan;122;;;;;;D
KNOKKE - FH01;2759626;8339662;(L/B/S)U template;Elizabetlaan;122;;;;;;D
KNOKKE - FH01;2759626;8339663;(L/B/S)U template;Elizabetlaan;122;;;;;;D
KNOKKE - FH01;2759626;8339664;(L/B/S)U template;Elizabetlaan;122;;;;;;D
KNOKKE - FH01;2759626;8339665;(L/B/S)U template;Elizabetlaan;122;;;;;;D
KNOKKE - FH01;2759626;11289527;(L/B/S)U template;Elizabetlaan;122;;;;;;D
KNOKKE - FH01;2759628;8340739;(L/B/S)U template;Elizabetlaan;124;;;;;;D
KNOKKE - FH01;2759628;8349565;(L/B/S)U template;Elizabetlaan;124;;;;;;D
KNOKKE - FH01;2759628;8363137;(L/B/S)U template;Elizabetlaan;124;;;;;;D
KNOKKE - FH01;2759628;11079260;(L/B/S)U template;Elizabetlaan;124;;;;;;D
KNOKKE - FH01;2759628;11139556;(L/B/S)U template;Elizabetlaan;124;;;;;;D
KNOKKE - FH01;2759631;8333442;(L/B/S)U template;Elizabetlaan;126;;;;;;D
KNOKKE - FH01;2759631;8333443;(L/B/S)U template;Elizabetlaan;126;;;;;;D
KNOKKE - FH01;2759631;8337649;(L/B/S)U template;Elizabetlaan;126;;;;;;D
KNOKKE - FH01;2759631;8337650;(L/B/S)U template;Elizabetlaan;126;;;;;;D
KNOKKE - FH01;2759631;8341833;(L/B/S)U template;Elizabetlaan;126;;;;;;D
KNOKKE - FH01;2759631;8341834;(L/B/S)U template;Elizabetlaan;126;;;;;;D
KNOKKE - FH01;2759631;8341835;(L/B/S)U template;Elizabetlaan;126;;;;;;D
KNOKKE - FH01;2759631;8355382;(L/B/S)U template;Elizabetlaan;126;;;;;;D
KNOKKE - FH01;2759631;11289528;(L/B/S)U template;Elizabetlaan;126;;;;;;D
KNOKKE - FH01;2759883;8347872;(L/B/S)U template;Fincentlaan;9;;;;;;D
KNOKKE - FH01;2759883;8352096;(L/B/S)U template;Fincentlaan;9;;;;;;D
KNOKKE - FH01;2759883;8361518;(L/B/S)U template;Fincentlaan;9;;;;;;D
KNOKKE - FH01;2759884;8359367;(L/B/S)U template;Fincentlaan;11;;;;;;D
KNOKKE - FH01;2759884;8359368;(L/B/S)U template;Fincentlaan;11;;;;;;D
KNOKKE - FH01;2759884;8359369;(L/B/S)U template;Fincentlaan;11;;;;;;D
KNOKKE - FH01;2759884;11079261;(L/B/S)U template;Fincentlaan;11;;;;;;D
KNOKKE - FH01;2759886;8360397;(L/B/S)U template;Fincentlaan;13;;;;;;D
KNOKKE - FH01;2759886;8360398;(L/B/S)U template;Fincentlaan;13;;;;;;D
KNOKKE - FH01;2759886;8360399;(L/B/S)U template;Fincentlaan;13;;;;;;D
KNOKKE - FH01;2759886;11079262;(L/B/S)U template;Fincentlaan;13;;;;;;D
KNOKKE - FH01;2759893;8346282;(L/B/S)U template;Fincentlaan;28;;;;;;D
KNOKKE - FH01;2759893;8350629;(L/B/S)U template;Fincentlaan;28;;;;;;D
KNOKKE - FH01;2759898;8332922;(L/B/S)U template;Fincentlaan;39;;;;;;D
KNOKKE - FH01;2759898;8341290;(L/B/S)U template;Fincentlaan;39;;;;;;D
KNOKKE - FH01;2759898;8345718;(L/B/S)U template;Fincentlaan;39;;;;;;D
KNOKKE - FH01;2759902;8352576;(L/B/S)U template;Fincentlaan;49;;;;;;D
KNOKKE - FH01;2759902;8352577;(L/B/S)U template;Fincentlaan;49;;;;;;D
KNOKKE - FH01;2759902;11079264;(L/B/S)U template;Fincentlaan;49;;;;;;D
KNOKKE - FH01;2759905;8359842;(L/B/S)U template;Fincentlaan;55;;;;;;D
KNOKKE - FH01;2759905;8359843;(L/B/S)U template;Fincentlaan;55;;;;;;D
KNOKKE - FH01;2759945;8349740;(L/B/S)U template;Gemeenteplein;9;;;;;;D
KNOKKE - FH01;2759945;8349741;(L/B/S)U template;Gemeenteplein;9;;;;;;D
KNOKKE - FH01;2759945;8349742;(L/B/S)U template;Gemeenteplein;9;;;;;;D
KNOKKE - FH01;2760038;8333389;(L/B/S)U template;Gulden-Vliesstraat;3;;;;;;D
KNOKKE - FH01;2760038;8337587;(L/B/S)U template;Gulden-Vliesstraat;3;;;;;;D
KNOKKE - FH01;2760038;8341762;(L/B/S)U template;Gulden-Vliesstraat;3;;;;;;D
KNOKKE - FH01;2760039;8340088;(L/B/S)U template;Gulden-Vliesstraat;5;;;;;;D
KNOKKE - FH01;2760039;8340089;(L/B/S)U template;Gulden-Vliesstraat;5;;;;;;D
KNOKKE - FH01;2760039;8340090;(L/B/S)U template;Gulden-Vliesstraat;5;;;;;;D
KNOKKE - FH01;2760041;8361946;(L/B/S)U template;Gulden-Vliesstraat;7;;;;;;D
KNOKKE - FH01;2760041;8361947;(L/B/S)U template;Gulden-Vliesstraat;7;;;;;;D
KNOKKE - FH01;2760041;8361948;(L/B/S)U template;Gulden-Vliesstraat;7;;;;;;D
KNOKKE - FH01;2760041;8361949;(L/B/S)U template;Gulden-Vliesstraat;7;;;;;;D
KNOKKE - FH01;2760044;8349148;(L/B/S)U template;Gulden-Vliesstraat;17;;;;;;D
KNOKKE - FH01;2760044;8349149;(L/B/S)U template;Gulden-Vliesstraat;17;;;;;;D
KNOKKE - FH01;2760044;8349150;(L/B/S)U template;Gulden-Vliesstraat;17;;;;;;D
KNOKKE - FH01;2760045;8351695;(L/B/S)U template;Gulden-Vliesstraat;20;;;;;;D
KNOKKE - FH01;2760045;11078938;(L/B/S)U template;Gulden-Vliesstraat;20;;;;;;D
KNOKKE - FH01;2760045;11078939;(L/B/S)U template;Gulden-Vliesstraat;20;;;;;;D
KNOKKE - FH01;2760045;11078940;(L/B/S)U template;Gulden-Vliesstraat;20;;;;;;D
KNOKKE - FH01;2760045;11139397;(L/B/S)U template;Gulden-Vliesstraat;20;;;;;;D
KNOKKE - FH01;2760050;8363190;(L/B/S)U template;Gulden-Vliesstraat;26;;;;;;D
KNOKKE - FH01;2760050;8363191;(L/B/S)U template;Gulden-Vliesstraat;26;;;;;;D
KNOKKE - FH01;2760050;8363192;(L/B/S)U template;Gulden-Vliesstraat;26;;;;;;D
KNOKKE - FH01;2760054;8351135;(L/B/S)U template;Gulden-Vliesstraat;30;;;;;;D
KNOKKE - FH01;2760054;8351136;(L/B/S)U template;Gulden-Vliesstraat;30;;;;;;D
KNOKKE - FH01;2760054;8351137;(L/B/S)U template;Gulden-Vliesstraat;30;;;;;;D
KNOKKE - FH01;2760056;8335561;(L/B/S)U template;Gulden-Vliesstraat;33;;;;;;D
KNOKKE - FH01;2760056;8335562;(L/B/S)U template;Gulden-Vliesstraat;33;;;;;;D
KNOKKE - FH01;2761842;8333433;(L/B/S)U template;Koningslaan;66;;;;;;D
KNOKKE - FH01;2761842;8341817;(L/B/S)U template;Koningslaan;66;;;;;;D
KNOKKE - FH01;2761842;8346248;(L/B/S)U template;Koningslaan;66;;;;;;D
KNOKKE - FH01;2761842;8355373;(L/B/S)U template;Koningslaan;66;;;;;;D
KNOKKE - FH01;2761842;11139405;(L/B/S)U template;Koningslaan;66;;;;;;D
KNOKKE - FH01;2761848;8332335;(L/B/S)U template;Koningslaan;72;;;;;;D
KNOKKE - FH01;2761848;8349549;(L/B/S)U template;Koningslaan;72;;;;;;D
KNOKKE - FH01;2761848;8353774;(L/B/S)U template;Koningslaan;72;;;;;;D
KNOKKE - FH01;2761848;8358801;(L/B/S)U template;Koningslaan;72;;;;;;D
KNOKKE - FH01;2761851;8335483;(L/B/S)U template;Koningslaan;74;;;;;;D
KNOKKE - FH01;2761851;8335484;(L/B/S)U template;Koningslaan;74;;;;;;D
KNOKKE - FH01;2761851;8335485;(L/B/S)U template;Koningslaan;74;;;;;;D
KNOKKE - FH01;2761851;8335486;(L/B/S)U template;Koningslaan;74;;;;;;D
KNOKKE - FH01;2761851;8339648;(L/B/S)U template;Koningslaan;74;;;;;;D
KNOKKE - FH01;2761851;8348464;(L/B/S)U template;Koningslaan;74;;;;;;D
KNOKKE - FH01;2761851;8352572;(L/B/S)U template;Koningslaan;74;;;;;;D
KNOKKE - FH01;2761851;8357665;(L/B/S)U template;Koningslaan;74;;;;;;D
KNOKKE - FH01;2761851;8361997;(L/B/S)U template;Koningslaan;74;;;;;;D
KNOKKE - FH01;2761851;8366400;(L/B/S)U template;Koningslaan;74;;;;;;D
KNOKKE - FH01;2761853;8355367;(L/B/S)U template;Koningslaan;78;;;;;;D
KNOKKE - FH01;2761853;8355368;(L/B/S)U template;Koningslaan;78;;;;;;D
KNOKKE - FH01;2761853;8355369;(L/B/S)U template;Koningslaan;78;;;;;;D
KNOKKE - FH01;2761853;8355370;(L/B/S)U template;Koningslaan;78;;;;;;D
KNOKKE - FH01;2761853;8355371;(L/B/S)U template;Koningslaan;78;;;;;;D
KNOKKE - FH01;2761853;11078962;(L/B/S)U template;Koningslaan;78;;;;;;D
KNOKKE - FH01;2761853;11139398;(L/B/S)U template;Koningslaan;78;;;;;;D
KNOKKE - FH01;2761864;8347278;(L/B/S)U template;Koningslaan;94;;;;;;D
KNOKKE - FH01;2761864;8360878;(L/B/S)U template;Koningslaan;94;;;;;;D
KNOKKE - FH01;2761864;8365299;(L/B/S)U template;Koningslaan;94;;;;;;D
KNOKKE - FH01;2761865;8347279;(L/B/S)U template;Koningslaan;96;;;;;;D
KNOKKE - FH01;2761865;8356430;(L/B/S)U template;Koningslaan;96;;;;;;D
KNOKKE - FH01;2761865;8356431;(L/B/S)U template;Koningslaan;96;;;;;;D
KNOKKE - FH01;2761867;8337638;(L/B/S)U template;Koningslaan;98;;;;;;D
KNOKKE - FH01;2761867;8341818;(L/B/S)U template;Koningslaan;98;;;;;;D
KNOKKE - FH01;2761867;8346249;(L/B/S)U template;Koningslaan;98;;;;;;D
KNOKKE - FH01;2761867;8350602;(L/B/S)U template;Koningslaan;98;;;;;;D
KNOKKE - FH01;2761877;8339171;(L/B/S)U template;Koningslaan;106;;;;;;D
KNOKKE - FH01;2761877;8339172;(L/B/S)U template;Koningslaan;106;;;;;;D
KNOKKE - FH01;2761877;8339173;(L/B/S)U template;Koningslaan;106;;;;;;D
KNOKKE - FH01;2761877;8343313;(L/B/S)U template;Koningslaan;106;;;;;;D
KNOKKE - FH01;2761877;8347815;(L/B/S)U template;Koningslaan;106;;;;;;D
KNOKKE - FH01;2761877;8352043;(L/B/S)U template;Koningslaan;106;;;;;;D
KNOKKE - FH01;2761877;8356951;(L/B/S)U template;Koningslaan;106;;;;;;D
KNOKKE - FH01;2761877;8361435;(L/B/S)U template;Koningslaan;106;;;;;;D
KNOKKE - FH01;2761877;8365770;(L/B/S)U template;Koningslaan;106;;;;;;D
KNOKKE - FH01;2761882;8361430;(L/B/S)U template;Koningslaan;110;;;;;;D
KNOKKE - FH01;2761882;8361431;(L/B/S)U template;Koningslaan;110;;;;;;D
KNOKKE - FH01;2761882;8361432;(L/B/S)U template;Koningslaan;110;;;;;;D
KNOKKE - FH01;2761883;8343998;(L/B/S)U template;Koningslaan;112;;;;;;D
KNOKKE - FH01;2761883;8343999;(L/B/S)U template;Koningslaan;112;;;;;;D
KNOKKE - FH01;2761883;8357666;(L/B/S)U template;Koningslaan;112;;;;;;D
KNOKKE - FH01;2761883;8361998;(L/B/S)U template;Koningslaan;112;;;;;;D
KNOKKE - FH01;2761892;8337641;(L/B/S)U template;Koningslaan;122;;;;;;D
KNOKKE - FH01;2761892;8341820;(L/B/S)U template;Koningslaan;122;;;;;;D
KNOKKE - FH01;2761892;8341821;(L/B/S)U template;Koningslaan;122;;;;;;D
KNOKKE - FH01;2761892;8346255;(L/B/S)U template;Koningslaan;122;;;;;;D
KNOKKE - FH01;2761892;8350603;(L/B/S)U template;Koningslaan;122;;;;;;D
KNOKKE - FH01;2761892;8364209;(L/B/S)U template;Koningslaan;122;;;;;;D
KNOKKE - FH01;2761892;8364210;(L/B/S)U template;Koningslaan;122;;;;;;D
KNOKKE - FH01;2761892;10551758;(L/B/S)U template;Koningslaan;122;;;;;;D
KNOKKE - FH01;2761894;8336013;(L/B/S)U template;Koningslaan;124;;;;;;D
KNOKKE - FH01;2761894;8340137;(L/B/S)U template;Koningslaan;124;;;;;;D
KNOKKE - FH01;2761894;8340138;(L/B/S)U template;Koningslaan;124;;;;;;D
KNOKKE - FH01;2761894;8344542;(L/B/S)U template;Koningslaan;124;;;;;;D
KNOKKE - FH01;2761894;8348923;(L/B/S)U template;Koningslaan;124;;;;;;D
KNOKKE - FH01;2761894;8348924;(L/B/S)U template;Koningslaan;124;;;;;;D
KNOKKE - FH01;2761894;8353086;(L/B/S)U template;Koningslaan;124;;;;;;D
KNOKKE - FH01;2761894;8353087;(L/B/S)U template;Koningslaan;124;;;;;;D
KNOKKE - FH01;2761897;8346256;(L/B/S)U template;Koningslaan;128;;;;;;D
KNOKKE - FH01;2761897;8346257;(L/B/S)U template;Koningslaan;128;;;;;;D
KNOKKE - FH01;2761897;8350604;(L/B/S)U template;Koningslaan;128;;;;;;D
KNOKKE - FH01;2761897;8359851;(L/B/S)U template;Koningslaan;128;;;;;;D
KNOKKE - FH01;2761898;8332344;(L/B/S)U template;Koningslaan;130;;;;;;D
KNOKKE - FH01;2761898;8345174;(L/B/S)U template;Koningslaan;130;;;;;;D
KNOKKE - FH01;2761898;10556406;(L/B/S)U template;Koningslaan;130;;;;;;D
KNOKKE - FH01;2761899;8336010;(L/B/S)U template;Koningslaan;132;;;;;;D
KNOKKE - FH01;2761899;8336011;(L/B/S)U template;Koningslaan;132;;;;;;D
KNOKKE - FH01;2761899;8340135;(L/B/S)U template;Koningslaan;132;;;;;;D
KNOKKE - FH01;2761899;8340136;(L/B/S)U template;Koningslaan;132;;;;;;D
KNOKKE - FH01;2761899;8344538;(L/B/S)U template;Koningslaan;132;;;;;;D
KNOKKE - FH01;2761899;8344539;(L/B/S)U template;Koningslaan;132;;;;;;D
KNOKKE - FH01;2761899;8344540;(L/B/S)U template;Koningslaan;132;;;;;;D
KNOKKE - FH01;2761899;8348922;(L/B/S)U template;Koningslaan;132;;;;;;D
