Projectnummer;LAM MK;LU Key;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU
ANTWERPEN-WEST - FH01;5891727;11081491;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081492;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081493;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081494;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081495;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081496;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081497;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081498;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081499;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081500;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081501;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081502;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081503;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081504;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081505;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081506;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081507;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081508;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081509;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081510;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081511;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081512;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081513;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081514;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11254927;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081515;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11254928;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081516;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11254929;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081517;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081518;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081519;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081520;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081521;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081522;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5899748;11182588;(L/B/S)U template;Kattendijkdok-Westkaai;73;;;;;
ANTWERPEN-WEST - FH01;5906909;10416765;(L/B/S)U template;Londenstraat;56;;;;;
ANTWERPEN-WEST - FH01;5911749;11076487;(L/B/S)U template;Cadixstraat;53;;;;;
ANTWERPEN-WEST - FH01;5911749;11076488;(L/B/S)U template;Cadixstraat;53;;;;;
ANTWERPEN-WEST - FH01;5911749;11076489;(L/B/S)U template;Cadixstraat;53;;;;;
ANTWERPEN-WEST - FH01;5944504;11081380;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081381;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081382;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081383;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081384;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081385;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081386;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081387;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081388;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081389;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081390;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081391;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081392;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081393;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081394;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081395;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081396;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081397;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081398;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081399;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081400;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081401;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081402;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081403;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081404;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081405;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081406;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081407;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081408;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081409;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081410;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081411;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081412;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081413;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081414;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081415;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081416;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081417;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081418;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081419;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081420;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081421;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081422;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081423;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081424;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081425;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081426;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081427;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081428;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081429;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081430;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081431;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081432;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081433;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081434;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081435;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081436;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081437;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081438;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081439;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081440;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081441;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081442;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081443;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081444;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11182589;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081445;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11182590;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081446;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11182591;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081447;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081448;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081449;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081450;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081451;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081452;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081453;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081454;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081455;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081456;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081457;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081458;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081354;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081355;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081356;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081357;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081358;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081359;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081360;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081361;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081362;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081363;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081364;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081365;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081366;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081367;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081368;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081369;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081370;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081371;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081372;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081373;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081374;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081375;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081376;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081377;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081378;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944504;11081379;(L/B/S)U template;Kattendijkdok-Westkaai;81;;;;;
ANTWERPEN-WEST - FH01;5944507;11182594;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11182595;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11182596;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081279;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081280;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081281;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081282;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081283;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081284;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081285;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081286;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081287;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081288;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081289;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081290;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081291;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081292;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081293;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081294;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081295;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081296;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081297;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081298;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081299;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081300;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081301;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081302;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081303;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081304;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081305;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081306;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081307;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081308;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081309;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081310;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081311;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081312;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081313;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081314;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081315;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081316;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081317;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081318;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081319;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081320;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081321;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081322;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081323;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081324;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081325;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081326;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081327;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081328;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081329;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081330;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081331;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081332;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081333;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081334;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081335;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081336;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081337;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5944507;11081338;(L/B/S)U template;Kattendijkdok-Westkaai;91;;;;;
ANTWERPEN-WEST - FH01;5960425;11077059;(L/B/S)U template;Oudeleeuwenrui;19;C;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;5960425;11077060;(L/B/S)U template;Oudeleeuwenrui;19;C;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;5963666;11187563;(L/B/S)U template;Napelsstraat;73;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5963666;11187564;(L/B/S)U template;Napelsstraat;73;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5963666;11076561;(L/B/S)U template;Napelsstraat;73;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5963666;11076562;(L/B/S)U template;Napelsstraat;73;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5978286;11077041;(L/B/S)U template;Napelsstraat;71;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;6000240;11076962;(L/B/S)U template;Indiestraat;38;;;;;
ANTWERPEN-WEST - FH01;6000240;11076963;(L/B/S)U template;Indiestraat;38;;;;;
ANTWERPEN-WEST - FH01;6000240;11076964;(L/B/S)U template;Indiestraat;38;;;;;
ANTWERPEN-WEST - FH01;6000240;11076965;(L/B/S)U template;Indiestraat;38;;;;;
ANTWERPEN-WEST - FH01;6000240;11076966;(L/B/S)U template;Indiestraat;38;;;;;
ANTWERPEN-WEST - FH01;6000240;11076967;(L/B/S)U template;Indiestraat;38;;;;;
ANTWERPEN-WEST - FH01;6000240;11076968;(L/B/S)U template;Indiestraat;38;;;;;
ANTWERPEN-WEST - FH01;6005416;11077066;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077067;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077068;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077069;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077070;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077071;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077072;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077073;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077074;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077075;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077076;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077077;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077078;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077079;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077080;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077081;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077082;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077083;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077084;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077085;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
ANTWERPEN-WEST - FH01;6005416;11077086;(L/B/S)U template;Oudeleeuwenrui;11;;;;;
